RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,29725,Tony Finau,50
2,0,25364,Paul Casey,48
3,0,33141,Keegan Bradley,47
3,0,26851,Marc Leishman,47
3,0,46970,Jon Rahm,47
6,0,34046,Jordan Spieth,46
7,0,12510,Chad Campbell,45
7,0,34098,Russell Henley,45
7,0,29221,Webb Simpson,45
10,0,27129,Luke List,44
11,0,27644,Brian Harman,43
12,0,24361,Pat Perez,42
13,0,23108,Matt Kuchar,41
13,0,34360,Patrick Reed,41
13,0,30110,Kyle Stanley,41
16,0,26476,Chez Reavie,40
16,0,33448,Justin Thomas,40
18,0,24924,Bill Haas,39
18,0,12716,Charley Hoffman,39
18,0,30925,Dustin Johnson,39
18,0,27974,Sung Kang,39
18,0,29478,Kevin Kisner,39
18,0,29461,Jamie Lovemark,39
18,0,48081,Xander Schauffele,39
25,0,40026,Daniel Berger,38
25,0,21961,Charles Howell III,38
25,0,32839,Hideki Matsuyama,38
28,0,48084,Wesley Bryan,37
28,0,25686,Jason Dufner,37
28,0,25396,Kevin Na,37
28,0,29518,Brendan Steele,37
32,0,34021,Bud Cauley,36
32,0,20229,Stewart Cink,36
32,0,35506,Mackenzie Hughes,36
32,0,36689,Brooks Koepka,36
32,0,34264,Hudson Swafford,36
37,0,40058,Zac Blair,35
37,0,32102,Rickie Fowler,35
37,0,25900,Lucas Glover,35
37,0,49771,J.T. Poston,35
37,0,28252,Seamus Power,35
37,0,39324,J.J. Spaun,35
37,0,25493,Nick Taylor,35
37,0,27064,Jhonattan Vegas,35
45,0,27958,Ryan Blaum,34
45,0,33399,Adam Hadwin,34
45,0,34174,John Huh,34
45,0,39975,Michael Kim,34
45,0,01810,Phil Mickelson,34
45,0,34213,Grayson Murray,34
45,0,46501,Ollie Schniederjans,34
45,0,27214,Kevin Streelman,34
53,0,29479,Scott Brown,33
53,0,32448,James Hahn,33
53,0,31323,Gary Woodland,33
56,0,34099,Harris English,32
56,0,27936,Martin Laird,32
56,0,46601,Trey Mullinax,32
56,0,24140,Sean O'Hair,32
56,0,35891,Cameron Smith,32
56,0,33419,Cameron Tringale,32
56,0,28132,Tyrone Van Aswegen,32
63,0,27436,Graham DeLaet,31
63,0,19846,Brian Gay,31
63,0,31646,Emiliano Grillo,31
63,0,30944,Jason Kokrak,31
63,0,29289,S.Y. Noh,31
63,0,34431,Robert Streb,31
69,0,32366,Kevin Chappell,30
69,0,47959,Bryson DeChambeau,30
69,0,29926,Danny Lee,30
69,0,25198,Francesco Molinari,30
69,0,24138,Ian Poulter,30
74,0,28500,Martin Flores,29
74,0,21209,Sergio Garcia,29
74,0,24358,Robert Garrigus,29
74,0,26758,David Hearn,29
74,0,23353,J.J. Henry,29
74,0,29420,Billy Horschel,29
74,0,34466,Peter Malnati,29
74,0,31202,William McGirt,29
74,0,33418,Shawn Stefani,29
74,0,25834,Daniel Summerhays,29
84,0,24846,Ricky Barnes,28
84,0,23541,Ben Crane,28
84,0,33461,Morgan Hoffmann,28
84,0,27141,J.B. Holmes,28
84,0,24024,Zach Johnson,28
84,0,33122,Russell Knox,28
84,0,26596,Ryan Moore,28
84,0,23621,Rory Sabbatini,28
84,0,23325,Vaughn Taylor,28
84,0,32333,Kevin Tway,28
84,0,37189,Harold Varner III,28
95,0,28420,Ryan Brehm,27
95,0,29720,Andres Gonzales,27
95,0,32640,Troy Merritt,27
95,0,29908,C.T. Pan,27
95,0,22056,Cameron Percy,27
95,0,22405,Justin Rose,27
95,0,29223,Sam Saunders,27
95,0,27963,Chris Stroud,27
95,0,27770,Camilo Villegas,27
104,0,46550,Brandon Hagy,26
104,0,30926,Chris Kirk,26
