RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
76,0,26951,Johnson Wagner,64,Wyndham Champ/S,2
76,0,27095,Nick Watney,64,The Greenbrier/,2
76,0,47128,Richy Werenski,64,Wyndham Champ/S,3
76,0,20160,Charlie Wi,64,Barbasol Champ/,2
150,0,33948,Byeong Hun An,65,Phoenix Open/TP,3
150,0,45526,Abraham Ancer,65,Mayakoba/El Cam,1
150,0,40058,Zac Blair,65,Barbasol Champ/,1
150,0,24507,Jason Bohn,65,Mayakoba/El Cam,3
150,0,26499,Rafa Cabrera Bello,65,BMW Champ/Conwa,1
150,0,35450,Patrick Cantlay,65,BMW Champ/Conwa,2
150,0,32200,Roberto Castro,65,The Greenbrier/,2
150,0,34262,Jon Curran,65,Sony Open/Waial,1
150,0,47959,Bryson DeChambeau,65,John Deere/TPC,4
150,0,23983,Luke Donald,65,RBC Heritage/Ha,1
150,0,25686,Jason Dufner,65,the Memorial/Mu,2
150,0,20104,Ken Duke,65,Sony Open/Waial,2
150,0,34099,Harris English,65,St. Jude/TPC So,4
150,0,27896,Ross Fisher,65,WGC-Mexico/Club,4
150,0,40098,Matt Fitzpatrick,65,WGC-HSBC Champ.,4
150,0,50666,Matt Gilchrest,65,Barbasol Champ/,4
150,0,29720,Andres Gonzales,65,CareerBuilder/L,3
150,0,31646,Emiliano Grillo,65,DEAN & DELUCA/C,3
150,0,26758,David Hearn,65,Barbasol Champ/,2
150,0,35532,Tom Hoge,65,Barbasol Champ/,1
150,0,39977,Max Homa,65,The RSM Classic,2
150,0,36801,Mark Hubbard,65,Barbasol Champ/,2
150,0,27747,Hiroshi Iwata,65,The RSM Classic,1
150,0,34643,Michael Johnson,65,Sanderson Farms,2
150,0,26300,Matt Jones,65,St. Jude/TPC So,1
150,0,46440,Smylie Kaufman,65,Barbasol Champ/,2
150,0,27408,Martin Kaymer,65,Honda Classic/P,1
150,0,32816,Satoshi Kodaira,65,Sony Open/Waial,1
150,0,35879,Kelly Kraft,65,DEAN & DELUCA/C,1
150,0,27936,Martin Laird,65,Phoenix Open/TP,3
150,0,34261,Scott Langley,65,The RSM Classic,1
150,0,27466,Spencer Levin,65,Quicken Loans/T,3
150,0,37278,Nicholas Lindheim,65,Mayakoba/El Cam,1
150,0,23548,Bill Lunde,65,Puerto Rico/Coc,1
150,0,24781,Hunter Mahan,65,Wyndham Champ/S,2
150,0,34466,Peter Malnati,65,Wyndham Champ/S,2
150,0,25572,Graeme McDowell,65,Mayakoba/El Cam,3
150,0,27933,John Merrick,65,Barbasol Champ/,4
150,0,26596,Ryan Moore,65,Wyndham Champ/S,2
150,0,30163,Henrik Norlander,65,AT&T Pebble/Mon,3
150,0,26328,Shaun Norris,65,The Open/Royal,3
150,0,22046,Geoff Ogilvy,65,Quicken Loans/T,2
150,0,33968,Thorbjørn Olesen,65,WGC-Bridgestone,4
150,0,26329,Louis Oosthuizen,65,Phoenix Open/TP,4
150,0,23320,Ryan Palmer,65,Honda Classic/P,2
150,0,22056,Cameron Percy,65,Wyndham Champ/S,2
150,0,25345,Carl Pettersson,65,Barbasol Champ/,2
150,0,46970,Jon Rahm,65,BMW Champ/Conwa,3
150,0,34360,Patrick Reed,65,TOUR Champ/East,2
150,0,29476,Kyle Reifers,65,Barbasol Champ/,2
150,0,26331,Charl Schwartzel,65,St. Jude/TPC So,1
150,0,39953,Chase Seiffert,65,The RSM Classic,2
150,0,06567,Vijay Singh,65,Sony Open/Waial,1
150,0,35174,Matthew Southgate,65,The Open/Royal,4
150,0,34431,Robert Streb,65,The Greenbrier/,3
150,0,27963,Chris Stroud,65,Puerto Rico/Coc,2
150,0,31560,Brian Stuard,65,DEAN & DELUCA/C,4
150,0,35314,Andy Sullivan,65,WGC-Mexico/Club,2
150,0,25834,Daniel Summerhays,65,Phoenix Open/TP,2
150,0,35261,Miguel Tabuena,65,Sony Open/Waial,2
150,0,21498,Hideto Tanihara,65,Sony Open/Waial,2
150,0,52144,Braden Thornberry,65,St. Jude/TPC So,4
150,0,28132,Tyrone Van Aswegen,65,Wyndham Champ/S,3
150,0,25632,Jimmy Walker,65,WGC-Bridgestone,2
150,0,26289,Boo Weekley,65,Travelers Champ,3
150,0,25892,Steve Wheatcroft,65,Barbasol Champ/,3
150,0,21878,Mark Wilson,65,Wyndham Champ/S,1
150,0,49964,Aaron Wise,65,Mayakoba/El Cam,1
150,0,46507,Bobby Wyatt,65,Barbasol Champ/,2
150,0,24663,Y.E. Yang,65,Sony Open/Waial,2
220,0,29745,Tyler Aldridge,66,The RSM Classic,1
220,0,10885,Robert Allenby,66,Barbasol Champ/,1
220,0,33120,Mark Anderson,66,Barbasol Champ/,2
220,0,10505,Shane Bertsch,66,Wyndham Champ/S,2
220,0,25274,Steven Bowditch,66,Wyndham Champ/S,2
220,0,47504,Sam Burns,66,Barbasol Champ/,4
220,0,32070,Rafael Campos,66,Puerto Rico/Coc,1
220,0,24357,K.J. Choi,66,Wyndham Champ/S,4
220,0,47906,Austin Connelly,66,The Open/Royal,3
220,0,34076,Joel Dahmen,66,Wyndham Champ/S,4
220,0,45157,Cam Davis,66,Mayakoba/El Cam,3
220,0,24179,David Drysdale,66,The Open/Royal,3
220,0,06522,Ernie Els,66,The RSM Classic,1
220,0,01320,Bob Estes,66,Mayakoba/El Cam,3
220,0,25191,Gonzalo Fernandez-Castaño,66,Barbasol Champ/,2
220,0,30911,Tommy Fleetwood,66,The Open/Royal,3
220,0,29936,Ryan Fox,66,PGA Championshi,2
220,0,30736,Oscar Fraustro,66,Mayakoba/El Cam,4
220,0,01381,Fred Funk,66,Sony Open/Waial,2
220,0,32698,Bobby Gates,66,St. Jude/TPC So,2
220,0,28679,Fabián Gómez,66,Travelers Champ,1
220,0,47988,Nick Hardy,66,John Deere/TPC,2
220,0,20766,Padraig Harrington,66,Wyndham Champ/S,1
220,0,34363,Tyrrell Hatton,66,Honda Classic/P,3
220,0,47989,Sam Horsfield,66,John Deere/TPC,1
220,0,35461,Beau Hossler,66,Travelers Champ,1
220,0,30852,Ryo Ishikawa,66,Wyndham Champ/S,3
220,0,34242,Andrew Johnston,66,Puerto Rico/Coc,3
220,0,37455,Si Woo Kim,66,CIMB Classic/TP,4
220,0,35300,Andrew Loupe,66,Wyndham Champ/S,1
220,0,24912,Will MacKenzie,66,St. Jude/TPC So,2
220,0,31202,William McGirt,66,Phoenix Open/TP,3
220,0,39356,Alex Moon,66,Byron Nelson/TP,2
220,0,29289,S.Y. Noh,66,Barbasol Champ/,4
220,0,27942,Rob Oppenheim,66,Sanderson Farms,1
220,0,33667,Carlos Ortiz,66,Mayakoba/El Cam,2
220,0,10213,Dicky Pride,66,Wyndham Champ/S,1
220,0,28486,Michael Putnam,66,St. Jude/TPC So,2
220,0,34358,Jonathan Randolph,66,Wyndham Champ/S,1
220,0,45582,Jared Sawada,66,Sony Open/Waial,2
220,0,20645,John Senden,66,Shriners Hosp./,1
220,0,46441,Robby Shelton,66,Barbasol Champ/,3
220,0,36521,Young-han Song,66,CIMB Classic/TP,4
220,0,27330,Josh Teater,66,The RSM Classic,2
220,0,29484,Peter Uihlein,66,Puerto Rico/Coc,4
220,0,08385,Omar Uresti,66,Barbasol Champ/,2
220,0,25804,Bubba Watson,66,WGC-Bridgestone,3
220,0,20396,Lee Westwood,66,WGC-Mexico/Club,3
220,0,34265,Will Wilcox,66,Barbasol Champ/,2
269,0,47125,Matt Atkins,67,Sanderson Farms,1
269,0,45836,Richard Bland,67,The Open/Royal,1
269,0,39460,Cyril Bouniol,67,Puerto Rico/Coc,2
269,0,01116,Michael Bradley,67,Sanderson Farms,2
269,0,28093,Miguel Angel Carballo,67,CareerBuilder/N,1
269,0,20593,Greg Chalmers,67,John Deere/TPC,4
269,0,46523,Joey Garber,67,Honda Classic/P,1
269,0,49932,Jonathan Garrick,67,Mayakoba/El Cam,2
269,0,22892,Jason Gore,67,Quicken Loans/T,4
269,0,12782,Tim Herron,67,Barbasol Champ/,4
269,0,49298,Kramer Hickok,67,Canadian Open/G,3
269,0,34587,Chan Kim,67,The Open/Royal,3
269,0,39004,Dru Love,67,Wyndham Champ/S,2
269,0,37380,Curtis Luck,67,Quicken Loans/T,3
269,0,28300,Joost Luiten,67,WGC-Mexico/Club,2
269,0,27120,Troy Matteson,67,John Deere/TPC,1
269,0,47994,Lee McCoy,67,Canadian Open/G,3
269,0,24449,Parker McLachlin,67,Sony Open/Waial,2
269,0,27349,Alex Noren,67,The Open/Royal,4
269,0,20691,Greg Owen,67,CareerBuilder/N,2
269,0,21959,Ted Purdy,67,Wyndham Champ/S,1
269,0,39337,Derek Rende,67,Barbasol Champ/,1
269,0,39251,Ryan Ruffels,67,Canadian Open/G,2
269,0,47624,Johnny Ruiz,67,Canadian Open/G,1
269,0,29078,Chan Shih-chang,67,CIMB Classic/TP,3
269,0,33449,Zack Sucher,67,Puerto Rico/Coc,1
269,0,51634,Sahith Theegala,67,Genesis Open/Ri,1
269,0,28780,Nicholas Thompson,67,AT&T Pebble/Mon,2
269,0,23788,D.J. Trahan,67,Barbasol Champ/,3
269,0,22000,Chris Wood,67,The Open/Royal,4
299,0,49303,Anders Albertson,68,The RSM Classic,2
299,0,23048,Eric Axley,68,The RSM Classic,2
299,0,32334,Charlie Beljan,68,Genesis Open/Ri,1
299,0,28697,Gaganjeet Bhullar,68,CIMB Classic/TP,4
299,0,46290,Wade Binfield,68,Puerto Rico/Coc,2
299,0,34255,Joseph Bramlett,68,Safeway Open/Si,4
299,0,28783,Sam Brazel,68,WGC-Mexico/Club,2
299,0,35731,Kent Bulle,68,The Open/Royal,1
299,0,33974,Dean Burmester,68,WGC-HSBC Champ.,1
299,0,20848,Ángel Cabrera,68,DEAN & DELUCA/C,2
299,0,34362,Laurie Canter,68,The Open/Royal,4
299,0,34306,John Chin,68,Sony Open/Waial,2
299,0,28937,George Coetzee,68,WGC-HSBC Champ.,3
299,0,23638,Brendon de Jonge,68,Barbasol Champ/,2
299,0,37273,Derek Ernst,68,The RSM Classic,1
299,0,21409,Chris Evans,68,CareerBuilder/N,3
299,0,36299,Edward Figueroa,68,Puerto Rico/Coc,1
299,0,30750,Tommy Gainey,68,Wyndham Champ/S,1
299,0,21731,Freddie Jacobson,68,Puerto Rico/Coc,1
299,0,24511,Thongchai Jaidee,68,WGC-Bridgestone,2
299,0,08075,Jerry Kelly,68,AT&T Pebble/Spy,2
299,0,37092,Hyung-Sung Kim,68,Sony Open/Waial,1
299,0,48117,Kurt Kitayama,68,Puerto Rico/Coc,4
299,0,30711,Colt Knost,68,Sony Open/Waial,2
299,0,52560,David Lawrence,68,John Deere/TPC,2
299,0,52567,S.M. Lee,68,Barbasol Champ/,1
299,0,32881,Hugo León,68,Barbasol Champ/,2
299,0,36326,David Lipsky,68,The Open/Royal,1
299,0,26730,Stuart Manley,68,The Open/Royal,1
299,0,47741,Wesley McClain,68,Shell Houston/G,1
299,0,46442,Maverick McNealy,68,John Deere/TPC,2
299,0,06515,Shaun Micheel,68,Barbasol Champ/,2
299,0,39546,Keith Mitchell,68,Valspar Champ/I,4
299,0,23821,Yusaku Miyazato,68,Sony Open/Waial,1
299,0,37157,Renato Paratore,68,WGC-Bridgestone,2
299,0,01948,Tim Petrovic,68,Sanderson Farms,4
299,0,27556,Ted Potter Jr.,68,The Greenbrier/,4
299,0,29531,Richie Ramsay,68,The Open/Royal,1
299,0,02106,Chris Smith,68,Barbasol Champ/,2
299,0,46464,Jordan L Smith,68,PGA Championshi,4
299,0,35225,Brandon Stone,68,The Open/Royal,3
299,0,02206,David Toms,68,Sanderson Farms,2
299,0,02246,Duffy Waldorf,68,Barbasol Champ/,2
299,0,39958,Jeunghun Wang,68,Arnold Palmer/B,2
299,0,12397,Jason Widener,68,Wyndham Champ/S,2
299,0,29454,Bernd Wiesberger,68,THE PLAYERS/TPC,3
299,0,50092,Zach Wright,68,The RSM Classic,1
299,0,29939,Fabrizio Zanotti,68,Byron Nelson/TP,2
299,0,32254,Xinjun Zhang,68,WGC-HSBC Champ.,1
348,0,19824,Craig Barlow,69,Barbasol Champ/,2
348,0,47986,Rich Berberian Jr.,69,Puerto Rico/Coc,2
348,0,45702,Rodolfo Cazaubòn,69,Mayakoba/El Cam,2
348,0,52372,Cameron Champ,69,U.S. Open/Erin,2
348,0,25203,SSP Chawrasia,69,CIMB Classic/TP,4
348,0,51766,Wyndham Clark,69,Canadian Open/G,2
348,0,45988,Brett Coletta,69,Travelers Champ,2
348,0,49633,Charlie Danielson,69,Sanderson Farms,2
348,0,25108,Chip Deason,69,St. Jude/TPC So,2
348,0,28751,Andrew Dodt,69,The Open/Royal,3
348,0,37338,Zecheng Dou,69,WGC-HSBC Champ.,4
348,0,07457,Steve Flesch,69,Sanderson Farms,2
348,0,24083,Marcus Fraser,69,CIMB Classic/TP,2
348,0,51414,Brent Grant,69,Sony Open/Waial,1
348,0,29930,Mike Hendry,69,WGC-Mexico/Club,4
348,0,26908,Yuta Ikeda,69,THE PLAYERS/TPC,2
348,0,29378,Daisuke Kataoka,69,Sony Open/Waial,2
348,0,28258,K.T. Kim,69,The Open/Royal,3
348,0,19904,Paul Lawrie,69,WGC-Bridgestone,1
348,0,33047,Gregor Main,69,Safeway Open/Si,1
348,0,24490,George McNeill,69,Barbasol Champ/,1
348,0,50525,Collin Morikawa,69,Safeway Open/Si,2
348,0,45729,Drew Nesbitt,69,Canadian Open/G,2
348,0,40055,Daniel Obremski,69,The Greenbrier/,1
348,0,35947,John Oda,69,Sony Open/Waial,2
348,0,34709,Eddie Pepperell,69,U.S. Open/Erin,3
348,0,51038,Alfie Plant,69,The Open/Royal,3
348,0,22913,John Rollins,69,Barbasol Champ/,1
348,0,51933,Casey Russell,69,Texas Open/TPC,2
348,0,46046,Scottie Scheffler,69,U.S. Open/Erin,1
348,0,34259,Mark Silvers,69,The RSM Classic,1
348,0,50095,Austin Smotherman,69,Byron Nelson/TP,2
348,0,24459,Richard Sterne,69,WGC-HSBC Champ.,3
348,0,47363,Toby Tree,69,The Open/Royal,3
348,0,35469,Sebastián Vázquez,69,Mayakoba/El Cam,1
348,0,33936,Gunner Wiebe,69,Safeway Open/Si,2
348,0,32139,Danny Willett,69,Honda Classic/P,1
348,0,33870,Ashun Wu,69,WGC-HSBC Champ.,4
386,0,23778,Brad Adamonis,70,The RSM Classic,2
386,0,36963,Derek Barron,70,U.S. Open/Erin,1
386,0,50757,Hugo Bernard,70,Canadian Open/G,2
386,0,26525,Grégory Bourdy,70,WGC-HSBC Champ.,2
386,0,35572,Christian Brand,70,The Greenbrier/,2
386,0,51567,Will Cannon,70,Barbasol Champ/,2
386,0,46154,Yi Keun Chang,70,The Open/Royal,4
386,0,01226,Fred Couples,70,Masters/Augusta,2
386,0,37094,Joseph Dean,70,The Open/Royal,3
386,0,24610,Stuart Deane,70,Byron Nelson/TP,1
386,0,47662,Mookie DeMoss,70,Barbasol Champ/,1
386,0,47663,Kevin Dougherty,70,Genesis Open/Ri,2
386,0,09011,David Duval,70,Sanderson Farms,2
386,0,31670,Matthew Griffin,70,The Open/Royal,1
386,0,52634,Jaysen Hansen,70,PGA Championshi,2
386,0,20433,Mark Hensby,70,Sanderson Farms,2
386,0,34296,Wes Homan,70,Barbasol Champ/,1
386,0,22378,Trevor Immelman,70,Arnold Palmer/B,1
386,0,36799,Stephan Jaeger,70,Sanderson Farms,1
386,0,47238,Jazz Janewattananond,70,DEAN & DELUCA/C,1
386,0,26735,Marty Jertson,70,Shriners Hosp./,1
386,0,27804,Neil Johnson,70,Travelers Champ,2
386,0,10733,Kent Jones,70,Barbasol Champ/,2
386,0,28308,Troy Kelly,70,Travelers Champ,2
386,0,36852,Jim Knous,70,Phoenix Open/TP,1
386,0,29772,Michael Lorenzo-Vera,70,The Open/Royal,3
386,0,47996,Jack Maguire,70,U.S. Open/Erin,1
386,0,52330,Dylan Meyer,70,John Deere/TPC,1
386,0,39359,Brad Miller,70,Wyndham Champ/S,2
386,0,28618,Savio Nazareth,70,Wyndham Champ/S,1
386,0,51635,Chris Nido,70,Puerto Rico/Coc,2
386,0,01887,Mark O'Meara,70,The Open/Royal,2
386,0,31559,Garrett Osborn,70,St. Jude/TPC So,2
386,0,28475,Jeff Overton,70,Honda Classic/P,2
386,0,25661,Bryn Parry,70,Canadian Open/G,1
386,0,51316,Kenny Pigman,70,CareerBuilder/L,3
386,0,22293,Heath Slocum,70,Barbasol Champ/,2
386,0,22582,Kyle Thompson,70,U.S. Open/Erin,2
386,0,30927,Brendon Todd,70,Barbasol Champ/,1
386,0,26668,Marc Turnesa,70,The RSM Classic,2
386,0,51522,Zach Zaback,70,Travelers Champ,2
427,0,24461,Thomas Aiken,71,U.S. Open/Erin,2
427,0,33408,Tyson Alexander,71,U.S. Open/Erin,1
427,0,12652,Cameron Beckman,71,Barbasol Champ/,2
427,0,01132,Mark Brooks,71,CareerBuilder/L,2
427,0,46435,Austin Cook,71,Sanderson Farms,1
427,0,52514,Trace Crowe,71,Barbasol Champ/,2
427,0,35376,Roberto Díaz,71,WGC-Mexico/Club,3
427,0,22983,Bradley Dredge,71,WGC-HSBC Champ.,4
427,0,50527,Jared du Toit,71,Canadian Open/G,1
427,0,20721,Darren Fichardt,71,The Open/Royal,1
427,0,22379,Mark Foster,71,The Open/Royal,2
427,0,29970,Dylan Frittelli,71,PGA Championshi,2
427,0,46402,Talor Gooch,71,U.S. Open/Erin,2
427,0,31273,Gavin Kyle Green,71,CIMB Classic/TP,2
427,0,06575,Dudley Hart,71,Barbasol Champ/,2
427,0,20567,Kevin Hayashi,71,Sony Open/Waial,1
427,0,33451,Matt Hill,71,Canadian Open/G,1
427,0,46736,Austin James,71,Canadian Open/G,1
427,0,49743,Sean Kelly,71,Byron Nelson/TP,2
427,0,01666,Bernhard Langer,71,THE PLAYERS/TPC,1
427,0,34168,Soomin Lee,71,CIMB Classic/TP,3
427,0,34579,Alexander Levy,71,The Open/Royal,1
427,0,24748,WC Liang,71,WGC-HSBC Champ.,4
427,0,40162,Justin Lower,71,Wells Fargo/Eag,1
427,0,49758,Colin Monagle,71,Puerto Rico/Coc,2
427,0,23091,Alan Morin,71,Puerto Rico/Coc,1
427,0,46048,Jordan Niebrugge,71,U.S. Open/Erin,4
427,0,34130,Sung Joon Park,71,Puerto Rico/Coc,2
427,0,32876,Martin Piller,71,DEAN & DELUCA/C,2
427,0,37076,Marcelo Rozo,71,Puerto Rico/Coc,1
427,0,37214,Jordan Russell,71,St. Jude/TPC So,2
427,0,52562,Kurt Slattery,71,John Deere/TPC,1
427,0,30947,Martín Ureta,71,Puerto Rico/Coc,2
460,0,36478,Riley Arp,72,Shell Houston/G,1
460,0,31627,Todd Baek,72,Farmers Ins./To,2
460,0,23614,Rich Beem,72,PGA Championshi,2
460,0,20070,Matt Bettencourt,72,Barbasol Champ/,2
460,0,26418,Adam Bland,72,The Open/Royal,2
460,0,08191,Paul Broadhurst,72,The Open/Royal,2
460,0,51975,Zach Cabra,72,Texas Open/TPC,1
460,0,23699,Danny Chia,72,CIMB Classic/TP,4
460,0,24494,Erik Compton,72,Sanderson Farms,1
