RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
99,0,01157,Tom Byrum,15.97,142,889
99,0,01724,Jeff Maggert,15.97,103,645
99,0,10107,Deane Pappas,15.97,118,739
102,0,20850,Daniel Chopra,15.96,178,1115
103,0,12823,Carlos Franco,15.91,165,1037
104,0,06197,Michael Allen,15.90,142,893
104,0,23353,J.J. Henry,15.90,173,1088
106,0,12760,Danny Ellis,15.86,127,801
106,0,20157,Retief Goosen,15.86,92,580
108,0,10912,Craig Perks,15.82,121,765
109,0,01706,Davis Love III,15.79,126,798
110,0,20127,Chris Riley,15.75,123,781
111,0,07721,Pat Bates,15.74,161,1023
112,0,21407,Arjun Atwal,15.73,137,871
113,0,20472,Alex Cejka,15.69,115,733
113,0,01219,John Cook,15.69,86,548
115,0,26420,Richard Johnson,15.68,167,1065
116,0,10860,Justin Leonard,15.65,141,901
116,0,25396,Kevin Na,15.65,156,997
118,0,01457,Jay Haas,15.62,129,826
119,0,22913,John Rollins,15.57,140,899
120,0,02106,Chris Smith,15.55,170,1093
121,0,01329,Brad Faxon,15.53,146,940
122,0,08337,Mike Heinen,15.52,86,554
123,0,23063,Scott Hend,15.44,130,842
124,0,21633,Steve Allan,15.42,159,1031
125,0,06575,Dudley Hart,15.41,96,623
126,0,12753,David Morland IV,15.38,118,767
127,0,01226,Fred Couples,15.33,84,548
127,0,22621,Ben Curtis,15.33,84,548
129,0,01941,Tom Pernice Jr.,15.32,157,1025
130,0,22293,Heath Slocum,15.30,145,948
131,0,01313,Steve Elkington,15.28,97,635
132,0,01127,Danny Briggs,15.19,129,849
133,0,02101,Joey Sindelar,15.18,156,1028
134,0,06613,Tommy Tolles,15.12,106,701
135,0,23108,Matt Kuchar,15.10,130,861
136,0,07363,Craig Bowden,15.07,132,876
137,0,01203,Russ Cochran,15.03,98,652
138,0,08537,J.P. Hayes,15.02,117,779
139,0,21893,Brian Kortan,15.01,98,653
139,0,10423,Mike Weir,15.01,118,786
141,0,19972,José Coceres,14.98,102,681
141,0,01928,Corey Pavin,14.98,126,841
143,0,12782,Tim Herron,14.97,132,882
143,0,01887,Mark O'Meara,14.97,91,608
143,0,01948,Tim Petrovic,14.97,169,1129
146,0,12510,Chad Campbell,14.91,147,986
147,0,02049,Gene Sauers,14.88,126,847
148,0,08385,Omar Uresti,14.83,133,897
149,0,08881,Tripp Isenhour,14.80,82,554
150,0,01968,Nick Price,14.76,80,542
151,0,20094,Jonathan Kaye,14.71,118,802
151,0,07749,Brett Quigley,14.71,149,1013
153,0,02099,Scott Simpson,14.70,87,592
154,0,11123,Chris Couch,14.66,84,573
155,0,01766,Billy Mayfair,14.64,161,1100
155,0,07939,Dan Olsen,14.64,112,765
157,0,01261,Jay Delsing,14.59,111,761
157,0,20548,Hidemichi Tanaka,14.59,136,932
159,0,25237,Kevin Muncrief,14.48,76,525
160,0,01381,Fred Funk,14.47,149,1030
161,0,02223,Bob Tway,14.46,132,913
162,0,08123,Jeff Brehaut,14.42,157,1089
163,0,23613,Rich Barcelo,14.41,99,687
164,0,06595,Kevin Sutherland,14.40,123,854
165,0,01761,Len Mattiace,14.34,112,781
166,0,08339,Spike McRoy,14.26,135,947
167,0,20104,Ken Duke,14.24,130,913
168,0,21646,David Branshaw,14.20,122,859
169,0,21961,Charles Howell III,14.19,150,1057
170,0,02002,John Riegger,14.16,78,551
171,0,08835,Kris Cox,14.08,106,753
172,0,01926,Steve Pate,14.06,100,711
173,0,20382,Stephen Leaney,13.80,109,790
174,0,12394,Tom Carter,13.74,159,1157
175,0,06214,Guy Boros,13.69,92,672
176,0,20378,Mathias Grönberg,13.57,122,899
177,0,01035,Tommy Armour III,13.56,126,929
178,0,01473,Todd Hamilton,13.52,126,932
179,0,01771,Blaine McCallister,13.50,96,711
180,0,22371,Aaron Baddeley,13.41,122,910
180,0,01132,Mark Brooks,13.41,99,738
182,0,01797,Rocco Mediate,13.24,65,491
183,0,06373,José María Olazábal,13.19,69,523
184,0,10213,Dicky Pride,12.98,85,655
185,0,23614,Rich Beem,12.97,104,802
186,0,20585,Niclas Fasth,12.90,80,620
187,0,01361,Dan Forsman,12.88,103,800
188,0,01378,David Frost,12.73,103,809
189,0,01920,Craig Parry,12.50,65,520
190,0,23307,Roger Tambellini,12.39,101,815
191,0,06078,Esteban Toledo,12.35,117,947
192,0,20634,Peter Lonard,12.01,85,708
193,0,02245,Grant Waite,11.89,95,799
194,0,12705,Cliff Kresge,11.31,103,911
194,0,12682,Hirofumi Miyase,11.31,75,663
196,0,23338,David Gossett,10.07,59,586
