RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 5 BIRDIES OR BETTER,PAR 5 HOLES
1,0,20157,Retief Goosen,56.91,107,188
2,0,08793,Tiger Woods,54.58,131,240
3,0,06522,Ernie Els,54.44,98,180
4,0,06567,Vijay Singh,54.20,200,369
5,0,01249,John Daly,52.94,144,272
6,0,21805,Harrison Frazar,52.40,153,292
7,0,01226,Fred Couples,50.27,92,183
8,0,23063,Scott Hend,50.19,132,263
9,0,22046,Geoff Ogilvy,50.16,160,319
10,0,01810,Phil Mickelson,50.00,133,266
11,0,24502,Adam Scott,49.40,83,168
12,0,02106,Chris Smith,48.25,179,371
13,0,24925,Jonathan Byrd,47.97,130,271
14,0,11123,Chris Couch,47.92,92,192
15,0,01706,Davis Love III,47.83,121,253
16,0,10423,Mike Weir,47.66,112,235
17,0,25900,Lucas Glover,47.44,148,312
18,0,20850,Daniel Chopra,47.37,171,361
19,0,20645,John Senden,47.17,150,318
20,0,07867,Woody Austin,46.67,154,330
21,0,20572,Rod Pampling,46.13,149,323
22,0,01927,Dennis Paulson,46.09,112,243
23,0,12652,Cameron Beckman,46.01,150,326
23,0,19972,José Coceres,46.01,98,213
25,0,07223,Brian Bateman,45.85,127,277
25,0,02239,Scott Verplank,45.85,138,301
27,0,23614,Rich Beem,45.72,123,269
28,0,21209,Sergio Garcia,45.54,92,202
28,0,01677,Tom Lehman,45.54,102,224
30,0,19825,Darren Clarke,45.51,71,156
31,0,19824,Craig Barlow,45.45,125,275
31,0,12660,Jesper Parnevik,45.45,130,286
33,0,01797,Rocco Mediate,45.40,79,174
34,0,25345,Carl Pettersson,45.35,156,344
35,0,23307,Roger Tambellini,45.22,123,272
36,0,20663,Brenden Pappas,45.09,170,377
37,0,08337,Mike Heinen,44.86,83,185
38,0,01724,Jeff Maggert,44.85,87,194
39,0,01553,John Huston,44.78,90,201
40,0,26420,Richard Johnson,44.63,158,354
41,0,21731,Freddie Jacobson,44.60,124,278
42,0,01928,Corey Pavin,44.57,115,258
43,0,23541,Ben Crane,44.55,143,321
44,0,20098,Stuart Appleby,44.49,117,263
45,0,12823,Carlos Franco,44.41,151,340
46,0,12645,Brent Geiberger,44.37,134,302
47,0,23320,Ryan Palmer,44.35,153,345
48,0,01577,Lee Janzen,44.33,125,282
49,0,01042,Paul Azinger,44.24,119,269
50,0,23325,Vaughn Taylor,44.13,124,281
51,0,10107,Deane Pappas,44.12,105,238
52,0,06004,Stephen Ames,44.06,141,320
53,0,20104,Ken Duke,44.04,133,302
54,0,06197,Michael Allen,44.03,129,293
55,0,23623,Bo Van Pelt,44.02,151,343
56,0,21959,Ted Purdy,44.01,169,384
57,0,10201,Matt Gogel,43.90,126,287
58,0,01945,Kenny Perry,43.78,109,249
59,0,21949,Joe Ogilvie,43.71,153,350
60,0,06613,Tommy Tolles,43.53,101,232
61,0,21633,Steve Allan,43.52,151,347
62,0,07749,Brett Quigley,43.43,152,350
62,0,02245,Grant Waite,43.43,119,274
64,0,23497,Tag Ridings,43.41,79,182
65,0,20229,Stewart Cink,43.37,144,332
66,0,24507,Jason Bohn,43.29,142,328
67,0,01381,Fred Funk,43.28,132,305
68,0,10885,Robert Allenby,43.10,128,297
69,0,01685,J.L. Lewis,43.06,155,360
70,0,20029,Notah Begay III,42.98,98,228
71,0,12602,Dean Wilson,42.94,149,347
72,0,23135,Tim Clark,42.70,117,274
73,0,12705,Cliff Kresge,42.67,128,300
74,0,10733,Kent Jones,42.56,143,336
75,0,22371,Aaron Baddeley,42.55,117,275
76,0,08075,Jerry Kelly,42.42,154,363
77,0,20498,Briny Baird,42.25,139,329
77,0,24024,Zach Johnson,42.25,150,355
79,0,20593,Greg Chalmers,42.15,102,242
80,0,01457,Jay Haas,41.97,115,274
81,0,06595,Kevin Sutherland,41.88,116,277
82,0,20433,Mark Hensby,41.72,131,314
83,0,23552,Hank Kuehne,41.58,126,303
84,0,01261,Jay Delsing,41.57,106,255
85,0,01127,Danny Briggs,41.43,116,280
86,0,02206,David Toms,41.39,101,244
87,0,06251,Chris DiMarco,41.34,136,329
88,0,02002,John Riegger,41.27,78,189
89,0,11032,Frank Lickliter II,41.26,118,286
90,0,24361,Pat Perez,41.21,136,330
91,0,08931,Glen Day,41.06,140,341
92,0,08123,Jeff Brehaut,40.95,147,359
93,0,12680,Shigeki Maruyama,40.94,122,298
94,0,01948,Tim Petrovic,40.93,149,364
95,0,23353,J.J. Henry,40.87,141,345
96,0,24357,K.J. Choi,40.83,118,289
