RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,06004,Stephen Ames,19.17,74,386
2,0,06522,Ernie Els,18.42,42,228
3,0,25345,Carl Pettersson,17.72,70,395
4,0,07457,Steve Flesch,17.46,73,418
5,0,06251,Chris DiMarco,17.30,68,393
6,0,10423,Mike Weir,17.06,50,293
7,0,02099,Scott Simpson,16.89,38,225
8,0,23325,Vaughn Taylor,16.72,56,335
9,0,02010,Loren Roberts,16.51,54,327
10,0,11032,Frank Lickliter II,16.43,57,347
10,0,06373,José María Olazábal,16.43,35,213
12,0,07867,Woody Austin,16.19,62,383
13,0,01381,Fred Funk,16.03,63,393
14,0,23983,Luke Donald,15.92,46,289
15,0,23623,Bo Van Pelt,15.73,67,426
16,0,24024,Zach Johnson,15.55,67,431
17,0,01968,Nick Price,15.50,31,200
18,0,24361,Pat Perez,15.35,62,404
19,0,20548,Hidemichi Tanaka,15.19,55,362
20,0,01203,Russ Cochran,15.10,37,245
20,0,02246,Duffy Waldorf,15.10,45,298
22,0,08075,Jerry Kelly,15.06,67,445
23,0,01473,Todd Hamilton,15.01,53,353
24,0,20593,Greg Chalmers,14.98,43,287
24,0,23497,Tag Ridings,14.98,31,207
26,0,20433,Mark Hensby,14.89,56,376
27,0,21209,Sergio Garcia,14.84,38,256
28,0,22371,Aaron Baddeley,14.78,51,345
29,0,01577,Lee Janzen,14.67,49,334
30,0,01035,Tommy Armour III,14.61,51,349
31,0,20850,Daniel Chopra,14.58,63,432
31,0,02214,Kirk Triplett,14.58,50,343
33,0,06621,Joe Durant,14.57,51,350
34,0,24507,Jason Bohn,14.55,56,385
35,0,12652,Cameron Beckman,14.54,57,392
35,0,02101,Joey Sindelar,14.54,58,399
37,0,21731,Freddie Jacobson,14.51,47,324
38,0,01378,David Frost,14.47,46,318
39,0,20094,Jonathan Kaye,14.43,44,305
40,0,01677,Tom Lehman,14.34,38,265
41,0,02206,David Toms,14.33,43,300
42,0,06567,Vijay Singh,14.29,63,441
42,0,02223,Bob Tway,14.29,48,336
44,0,06332,Neal Lancaster,14.25,60,421
44,0,22293,Heath Slocum,14.25,52,365
46,0,24502,Adam Scott,14.22,29,204
47,0,06575,Dudley Hart,14.16,33,233
47,0,01553,John Huston,14.16,32,226
49,0,01926,Steve Pate,14.13,40,283
50,0,23135,Tim Clark,14.12,48,340
50,0,12682,Hirofumi Miyase,14.12,36,255
52,0,01157,Tom Byrum,14.08,48,341
52,0,08793,Tiger Woods,14.08,40,284
54,0,12680,Shigeki Maruyama,14.01,51,364
54,0,06515,Shaun Micheel,14.01,51,364
56,0,01042,Paul Azinger,13.96,43,308
57,0,01928,Corey Pavin,13.93,45,323
58,0,07721,Pat Bates,13.92,55,395
58,0,06613,Tommy Tolles,13.92,38,273
60,0,01024,Billy Andrade,13.88,59,425
61,0,12760,Danny Ellis,13.78,43,312
62,0,01142,Bart Bryant,13.73,39,284
62,0,08537,J.P. Hayes,13.73,42,306
64,0,07749,Brett Quigley,13.72,55,401
65,0,01127,Danny Briggs,13.68,45,329
66,0,01457,Jay Haas,13.66,44,322
67,0,23614,Rich Beem,13.65,43,315
68,0,22548,Patrick Sheehan,13.63,62,455
69,0,01938,David Peoples,13.62,44,323
70,0,06214,Guy Boros,13.57,35,258
71,0,06809,Bob Burns,13.51,47,348
72,0,21407,Arjun Atwal,13.43,45,335
73,0,01810,Phil Mickelson,13.40,43,321
74,0,01706,Davis Love III,13.38,40,299
75,0,08881,Tripp Isenhour,13.36,29,217
76,0,01388,Robert Gamez,13.30,56,421
77,0,01666,Bernhard Langer,13.27,30,226
78,0,21646,David Branshaw,13.25,44,332
78,0,23307,Roger Tambellini,13.25,42,317
80,0,10425,Jay Williamson,13.22,53,401
81,0,22913,John Rollins,13.20,45,341
82,0,12753,David Morland IV,13.18,39,296
83,0,20585,Niclas Fasth,13.17,32,243
84,0,01313,Steve Elkington,13.15,33,251
84,0,01707,Steve Lowery,13.15,48,365
86,0,10585,Scott McCarron,13.11,46,351
87,0,12510,Chad Campbell,13.10,49,374
88,0,19846,Brian Gay,13.02,50,384
89,0,01161,Mark Calcavecchia,13.00,42,323
90,0,01320,Bob Estes,12.93,38,294
90,0,23063,Scott Hend,12.93,41,317
90,0,23320,Ryan Palmer,12.93,53,410
93,0,20098,Stuart Appleby,12.90,40,310
93,0,01941,Tom Pernice Jr.,12.90,52,403
93,0,01945,Kenny Perry,12.90,40,310
96,0,06078,Esteban Toledo,12.84,47,366
97,0,12660,Jesper Parnevik,12.82,45,351
98,0,02104,Jeff Sluman,12.81,51,398
99,0,19972,José Coceres,12.79,33,258
100,0,01139,Olin Browne,12.78,46,360
101,0,01527,Scott Hoch,12.75,26,204
102,0,22046,Geoff Ogilvy,12.71,45,354
103,0,02239,Scott Verplank,12.70,47,370
104,0,01226,Fred Couples,12.68,26,205
105,0,01329,Brad Faxon,12.67,46,363
106,0,21633,Steve Allan,12.62,51,404
106,0,02002,John Riegger,12.62,27,214
108,0,12823,Carlos Franco,12.59,51,405
109,0,19824,Craig Barlow,12.58,40,318
110,0,12602,Dean Wilson,12.56,51,406
111,0,20121,Todd Fischer,12.47,52,417
111,0,26420,Richard Johnson,12.47,52,417
113,0,20628,Arron Oberholser,12.46,37,297
114,0,20663,Brenden Pappas,12.44,55,442
115,0,25900,Lucas Glover,12.40,46,371
116,0,01132,Mark Brooks,12.37,35,283
116,0,10107,Deane Pappas,12.37,35,283
118,0,01887,Mark O'Meara,12.34,29,235
119,0,22405,Justin Rose,12.33,36,292
120,0,23108,Matt Kuchar,12.32,42,341
120,0,23621,Rory Sabbatini,12.32,42,341
122,0,21959,Ted Purdy,12.31,56,455
123,0,19881,Robert Damron,12.27,46,375
124,0,23541,Ben Crane,12.23,45,368
125,0,12394,Tom Carter,12.22,55,450
126,0,01927,Dennis Paulson,12.20,35,287
127,0,20157,Retief Goosen,12.16,27,222
128,0,25686,Jason Dufner,12.15,39,321
128,0,25396,Kevin Na,12.15,48,395
130,0,02245,Grant Waite,12.14,38,313
131,0,20029,Notah Begay III,12.13,33,272
131,0,08931,Glen Day,12.13,49,404
131,0,10201,Matt Gogel,12.13,41,338
131,0,12782,Tim Herron,12.13,41,338
135,0,07939,Dan Olsen,12.12,36,297
136,0,23353,J.J. Henry,12.11,51,421
136,0,12705,Cliff Kresge,12.11,43,355
138,0,10885,Robert Allenby,12.08,43,356
139,0,24925,Jonathan Byrd,12.02,41,341
140,0,01948,Tim Petrovic,12.01,52,433
141,0,20229,Stewart Cink,11.99,47,392
142,0,01249,John Daly,11.95,38,318
143,0,20472,Alex Cejka,11.93,34,285
144,0,20127,Chris Riley,11.92,36,302
145,0,07363,Craig Bowden,11.87,40,337
146,0,01685,J.L. Lewis,11.83,51,431
147,0,01619,Skip Kendall,11.82,48,406
148,0,24781,Hunter Mahan,11.81,45,381
149,0,08123,Jeff Brehaut,11.79,50,424
150,0,01920,Craig Parry,11.76,24,204
151,0,02106,Chris Smith,11.74,50,426
151,0,20580,Andre Stolz,11.74,25,213
153,0,24290,D.J. Brigman,11.73,36,307
154,0,24357,K.J. Choi,11.71,39,333
155,0,20498,Briny Baird,11.70,46,393
155,0,19825,Darren Clarke,11.70,22,188
157,0,01771,Blaine McCallister,11.64,32,275
158,0,08339,Spike McRoy,11.50,43,374
159,0,20572,Rod Pampling,11.49,44,383
160,0,21961,Charles Howell III,11.46,47,410
161,0,08835,Kris Cox,11.42,33,289
162,0,21949,Joe Ogilvie,11.41,47,412
163,0,01361,Dan Forsman,11.39,36,316
164,0,06197,Michael Allen,11.34,39,344
165,0,23613,Rich Barcelo,11.32,30,265
