RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
56,0,20121,Todd Fischer,7,342,1
56,0,01619,Skip Kendall,7,341,1
56,0,24781,Hunter Mahan,7,318,2
56,0,01766,Billy Mayfair,7,363,0
68,0,06197,Michael Allen,6,293,1
68,0,22371,Aaron Baddeley,6,275,1
68,0,24357,K.J. Choi,6,289,0
68,0,20229,Stewart Cink,6,332,1
68,0,08835,Kris Cox,6,236,1
68,0,23541,Ben Crane,6,321,3
68,0,08931,Glen Day,6,341,2
68,0,20104,Ken Duke,6,302,1
68,0,06522,Ernie Els,6,180,0
68,0,01388,Robert Gamez,6,354,1
68,0,10201,Matt Gogel,6,287,0
68,0,23353,J.J. Henry,6,345,0
68,0,12782,Tim Herron,6,274,1
68,0,26420,Richard Johnson,6,354,2
68,0,24024,Zach Johnson,6,355,1
68,0,20094,Jonathan Kaye,6,261,0
68,0,11032,Frank Lickliter II,6,286,0
68,0,20634,Peter Lonard,6,214,0
68,0,01707,Steve Lowery,6,310,1
68,0,01797,Rocco Mediate,6,174,1
68,0,01810,Phil Mickelson,6,266,1
68,0,12660,Jesper Parnevik,6,286,3
68,0,24361,Pat Perez,6,330,0
68,0,01941,Tom Pernice Jr.,6,354,1
68,0,01945,Kenny Perry,6,249,0
68,0,07749,Brett Quigley,6,350,3
68,0,02101,Joey Sindelar,6,337,0
68,0,20548,Hidemichi Tanaka,6,308,1
68,0,02206,David Toms,6,244,1
97,0,06004,Stephen Ames,5,320,0
97,0,20498,Briny Baird,5,329,1
97,0,24507,Jason Bohn,5,328,0
97,0,08123,Jeff Brehaut,5,359,1
97,0,01139,Olin Browne,5,300,2
97,0,20472,Alex Cejka,5,242,0
97,0,01381,Fred Funk,5,305,2
97,0,06575,Dudley Hart,5,188,0
97,0,08075,Jerry Kelly,5,363,1
97,0,23108,Matt Kuchar,5,292,2
97,0,10860,Justin Leonard,5,287,0
97,0,01724,Jeff Maggert,5,194,2
97,0,10912,Craig Perks,5,241,0
97,0,22913,John Rollins,5,290,0
97,0,20580,Andre Stolz,5,179,1
97,0,06527,Steve Stricker,5,274,3
97,0,23623,Bo Van Pelt,5,343,0
97,0,10423,Mike Weir,5,235,1
115,0,01035,Tommy Armour III,4,288,0
115,0,07867,Woody Austin,4,330,2
115,0,07363,Craig Bowden,4,281,0
115,0,21646,David Branshaw,4,285,0
115,0,24290,D.J. Brigman,4,258,2
115,0,01142,Bart Bryant,4,217,0
115,0,06809,Bob Burns,4,293,1
115,0,01157,Tom Byrum,4,264,0
115,0,20593,Greg Chalmers,4,242,1
115,0,01261,Jay Delsing,4,255,0
115,0,20585,Niclas Fasth,4,217,1
115,0,01361,Dan Forsman,4,270,1
115,0,12645,Brent Geiberger,4,302,0
115,0,01761,Len Mattiace,4,261,0
115,0,01771,Blaine McCallister,4,238,1
115,0,10585,Scott McCarron,4,310,1
115,0,08339,Spike McRoy,4,317,2
115,0,12753,David Morland IV,4,251,0
115,0,25237,Kevin Muncrief,4,170,0
115,0,06373,José María Olazábal,4,200,1
115,0,10213,Dicky Pride,4,224,1
115,0,02002,John Riegger,4,189,0
115,0,20127,Chris Riley,4,249,1
115,0,02049,Gene Sauers,4,282,0
115,0,02104,Jeff Sluman,4,337,0
115,0,26287,Roland Thatcher,4,230,1
115,0,02214,Kirk Triplett,4,288,2
142,0,21407,Arjun Atwal,3,288,1
142,0,23613,Rich Barcelo,3,218,1
142,0,06214,Guy Boros,3,222,0
142,0,23135,Tim Clark,3,274,0
142,0,19825,Darren Clarke,3,156,0
142,0,22621,Ben Curtis,3,184,0
142,0,06251,Chris DiMarco,3,329,2
142,0,23983,Luke Donald,3,235,3
142,0,01320,Bob Estes,3,237,1
142,0,01329,Brad Faxon,3,299,0
142,0,01378,David Frost,3,277,1
142,0,19846,Brian Gay,3,315,1
142,0,20157,Retief Goosen,3,188,1
142,0,23338,David Gossett,3,206,2
142,0,01553,John Huston,3,201,0
142,0,08881,Tripp Isenhour,3,183,0
142,0,01666,Bernhard Langer,3,202,1
142,0,12680,Shigeki Maruyama,3,298,0
142,0,12682,Hirofumi Miyase,3,216,1
142,0,25396,Kevin Na,3,336,0
142,0,10107,Deane Pappas,3,238,0
142,0,01927,Dennis Paulson,3,243,0
142,0,22405,Justin Rose,3,252,0
142,0,23621,Rory Sabbatini,3,289,0
142,0,22548,Patrick Sheehan,3,385,2
142,0,06595,Kevin Sutherland,3,277,1
142,0,02223,Bob Tway,3,281,2
142,0,10425,Jay Williamson,3,334,0
142,0,21878,Mark Wilson,3,210,0
142,0,08793,Tiger Woods,3,240,0
172,0,10885,Robert Allenby,2,297,0
172,0,07721,Pat Bates,2,328,1
172,0,20029,Notah Begay III,2,228,0
172,0,01132,Mark Brooks,2,239,0
172,0,19972,José Coceres,2,213,0
172,0,01203,Russ Cochran,2,201,1
172,0,19881,Robert Damron,2,323,1
172,0,01313,Steve Elkington,2,212,2
172,0,01527,Scott Hoch,2,174,0
172,0,01887,Mark O'Meara,2,201,0
172,0,21949,Joe Ogilvie,2,350,0
172,0,01920,Craig Parry,2,176,0
172,0,01938,David Peoples,2,277,0
172,0,23497,Tag Ridings,2,182,0
172,0,02010,Loren Roberts,2,257,0
172,0,06078,Esteban Toledo,2,307,1
172,0,02239,Scott Verplank,2,301,2
189,0,01219,John Cook,1,189,0
189,0,01473,Todd Hamilton,1,299,0
189,0,08537,J.P. Hayes,1,265,0
189,0,21893,Brian Kortan,1,212,0
189,0,24502,Adam Scott,1,168,0
189,0,22293,Heath Slocum,1,307,0
189,0,08385,Omar Uresti,1,290,0
