RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,21961,Charles Howell III,34
2,0,01810,Phil Mickelson,28
3,0,01948,Tim Petrovic,27
4,0,02206,David Toms,25
5,0,06621,Joe Durant,24
6,0,24925,Jonathan Byrd,23
6,0,02239,Scott Verplank,23
8,0,06515,Shaun Micheel,22
9,0,20098,Stuart Appleby,21
9,0,01219,John Cook,21
9,0,01577,Lee Janzen,21
9,0,02214,Kirk Triplett,21
13,0,01619,Skip Kendall,20
14,0,01553,John Huston,19
14,0,01920,Craig Parry,19
16,0,01361,Dan Forsman,18
16,0,01677,Tom Lehman,18
16,0,11032,Frank Lickliter II,18
19,0,01024,Billy Andrade,17
19,0,20498,Briny Baird,17
19,0,07003,David Berganio Jr.,17
19,0,23552,Hank Kuehne,17
19,0,12680,Shigeki Maruyama,17
19,0,06567,Vijay Singh,17
25,0,20229,Stewart Cink,16
25,0,23541,Ben Crane,16
25,0,20121,Todd Fischer,16
25,0,01388,Robert Gamez,16
25,0,06643,Paul Goydos,16
25,0,08075,Jerry Kelly,16
25,0,20573,Scott Laycock,16
25,0,22913,John Rollins,16
33,0,06004,Stephen Ames,15
33,0,12652,Cameron Beckman,15
33,0,12510,Chad Campbell,15
33,0,08931,Glen Day,15
33,0,06251,Chris DiMarco,15
33,0,23983,Luke Donald,15
33,0,10733,Kent Jones,15
33,0,01945,Kenny Perry,15
33,0,07749,Brett Quigley,15
42,0,12388,Michael Clark II,14
42,0,01261,Jay Delsing,14
42,0,01306,David Edwards,14
42,0,08337,Mike Heinen,14
42,0,06332,Neal Lancaster,14
42,0,10860,Justin Leonard,14
42,0,01797,Rocco Mediate,14
42,0,02246,Duffy Waldorf,14
50,0,07457,Steve Flesch,13
50,0,01378,David Frost,13
50,0,01381,Fred Funk,13
50,0,23338,David Gossett,13
50,0,10585,Scott McCarron,13
50,0,12660,Jesper Parnevik,13
50,0,01938,David Peoples,13
50,0,20127,Chris Riley,13
50,0,02106,Chris Smith,13
50,0,06595,Kevin Sutherland,13
50,0,10423,Mike Weir,13
61,0,21739,Aaron Barber,12
61,0,08123,Jeff Brehaut,12
61,0,20472,Alex Cejka,12
61,0,21805,Harrison Frazar,12
61,0,21209,Sergio Garcia,12
61,0,01706,Davis Love III,12
61,0,20095,Carl Paulson,12
61,0,01941,Tom Pernice Jr.,12
61,0,23621,Rory Sabbatini,12
61,0,10425,Jay Williamson,12
61,0,20436,Garrett Willis,12
72,0,07867,Woody Austin,11
72,0,19824,Craig Barlow,11
72,0,07223,Brian Bateman,11
72,0,01139,Olin Browne,11
72,0,20593,Greg Chalmers,11
72,0,06034,Marco Dawson,11
72,0,06522,Ernie Els,11
72,0,10809,Jim Furyk,11
72,0,12782,Tim Herron,11
72,0,26420,Richard Johnson,11
72,0,01666,Bernhard Langer,11
72,0,01685,J.L. Lewis,11
72,0,22046,Geoff Ogilvy,11
72,0,20572,Rod Pampling,11
72,0,02010,Loren Roberts,11
72,0,20548,Hidemichi Tanaka,11
88,0,22371,Aaron Baddeley,10
88,0,07721,Pat Bates,10
88,0,24356,Jason Buha,10
88,0,23135,Tim Clark,10
88,0,01203,Russ Cochran,10
88,0,01313,Steve Elkington,10
88,0,01374,Robin Freeman,10
88,0,06064,Jeff Gallagher,10
88,0,10201,Matt Gogel,10
88,0,01457,Jay Haas,10
88,0,08545,Glen Hnatiuk,10
88,0,01599,Steve Jones,10
88,0,20094,Jonathan Kaye,10
