RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,12680,Shigeki Maruyama,17
2,0,06251,Chris DiMarco,15
3,0,10733,Kent Jones,14
3,0,11032,Frank Lickliter II,14
5,0,01261,Jay Delsing,13
5,0,01378,David Frost,13
5,0,08075,Jerry Kelly,13
5,0,10860,Justin Leonard,13
9,0,20098,Stuart Appleby,12
9,0,12652,Cameron Beckman,12
9,0,08123,Jeff Brehaut,12
9,0,20229,Stewart Cink,12
9,0,23541,Ben Crane,12
9,0,20121,Todd Fischer,12
9,0,01381,Fred Funk,12
9,0,01388,Robert Gamez,12
9,0,06643,Paul Goydos,12
9,0,08337,Mike Heinen,12
9,0,01797,Rocco Mediate,12
9,0,01948,Tim Petrovic,12
9,0,20127,Chris Riley,12
9,0,02246,Duffy Waldorf,12
23,0,19824,Craig Barlow,11
23,0,21961,Charles Howell III,11
23,0,01553,John Huston,11
23,0,22046,Geoff Ogilvy,11
23,0,01938,David Peoples,11
23,0,23621,Rory Sabbatini,11
29,0,07867,Woody Austin,10
29,0,07223,Brian Bateman,10
29,0,08931,Glen Day,10
29,0,06621,Joe Durant,10
29,0,01361,Dan Forsman,10
29,0,23338,David Gossett,10
29,0,06332,Neal Lancaster,10
29,0,01706,Davis Love III,10
29,0,02214,Kirk Triplett,10
29,0,10423,Mike Weir,10
39,0,01024,Billy Andrade,9
39,0,24925,Jonathan Byrd,9
39,0,20472,Alex Cejka,9
39,0,19881,Robert Damron,9
39,0,06522,Ernie Els,9
39,0,01329,Brad Faxon,9
39,0,10809,Jim Furyk,9
39,0,10201,Matt Gogel,9
39,0,21806,Paul Gow,9
39,0,01457,Jay Haas,9
39,0,01619,Skip Kendall,9
39,0,01723,Andrew Magee,9
39,0,01810,Phil Mickelson,9
39,0,20572,Rod Pampling,9
39,0,12660,Jesper Parnevik,9
39,0,01927,Dennis Paulson,9
39,0,01928,Corey Pavin,9
39,0,22548,Patrick Sheehan,9
39,0,02223,Bob Tway,9
39,0,02239,Scott Verplank,9
59,0,21633,Steve Allan,8
59,0,10885,Robert Allenby,8
59,0,06004,Stephen Ames,8
59,0,20498,Briny Baird,8
59,0,07721,Pat Bates,8
59,0,01157,Tom Byrum,8
59,0,12510,Chad Campbell,8
59,0,01203,Russ Cochran,8
59,0,23983,Luke Donald,8
59,0,07457,Steve Flesch,8
59,0,08725,Tom Gillis,8
59,0,20157,Retief Goosen,8
59,0,12782,Tim Herron,8
59,0,01569,Peter Jacobsen,8
59,0,01577,Lee Janzen,8
59,0,20094,Jonathan Kaye,8
59,0,01666,Bernhard Langer,8
59,0,01685,J.L. Lewis,8
59,0,10585,Scott McCarron,8
59,0,20628,Arron Oberholser,8
59,0,01945,Kenny Perry,8
59,0,07749,Brett Quigley,8
59,0,02101,Joey Sindelar,8
59,0,06567,Vijay Singh,8
83,0,21739,Aaron Barber,7
83,0,06214,Guy Boros,7
83,0,24357,K.J. Choi,7
83,0,01313,Steve Elkington,7
83,0,01320,Bob Estes,7
83,0,12823,Carlos Franco,7
83,0,21805,Harrison Frazar,7
83,0,01418,Bill Glasson,7
83,0,26420,Richard Johnson,7
83,0,12705,Cliff Kresge,7
83,0,20940,Kenichi Kuboya,7
83,0,01677,Tom Lehman,7
83,0,01707,Steve Lowery,7
83,0,20663,Brenden Pappas,7
83,0,20095,Carl Paulson,7
83,0,01941,Tom Pernice Jr.,7
83,0,22913,John Rollins,7
83,0,25692,Akio Sadakata,7
83,0,02104,Jeff Sluman,7
83,0,08375,Paul Stankowski,7
83,0,06595,Kevin Sutherland,7
83,0,06078,Esteban Toledo,7
83,0,02206,David Toms,7
83,0,08793,Tiger Woods,7
107,0,01035,Tommy Armour III,6
107,0,20029,Notah Begay III,6
107,0,01139,Olin Browne,6
107,0,23135,Tim Clark,6
107,0,12388,Michael Clark II,6
107,0,01226,Fred Couples,6
107,0,12645,Brent Geiberger,6
107,0,01475,Donnie Hammond,6
107,0,06575,Dudley Hart,6
107,0,08537,J.P. Hayes,6
107,0,08545,Glen Hnatiuk,6
107,0,22378,Trevor Immelman,6
107,0,23552,Hank Kuehne,6
107,0,20573,Scott Laycock,6
107,0,01724,Jeff Maggert,6
107,0,08339,Spike McRoy,6
107,0,10107,Deane Pappas,6
107,0,24361,Pat Perez,6
107,0,10213,Dicky Pride,6
107,0,02002,John Riegger,6
107,0,02010,Loren Roberts,6
107,0,20645,John Senden,6
107,0,22293,Heath Slocum,6
107,0,02170,Hal Sutton,6
107,0,20548,Hidemichi Tanaka,6
107,0,20436,Garrett Willis,6
107,0,21878,Mark Wilson,6
134,0,23036,Chris Anderson,5
134,0,24846,Ricky Barnes,5
134,0,23614,Rich Beem,5
134,0,01132,Mark Brooks,5
134,0,01142,Bart Bryant,5
134,0,01161,Mark Calcavecchia,5
134,0,20593,Greg Chalmers,5
134,0,19825,Darren Clarke,5
134,0,22621,Ben Curtis,5
134,0,01249,John Daly,5
134,0,06034,Marco Dawson,5
134,0,01282,Trevor Dodds,5
134,0,01307,Joel Edwards,5
134,0,01334,Keith Fergus,5
134,0,21209,Sergio Garcia,5
134,0,20574,Mathew Goggin,5
134,0,07941,Mike Grob,5
134,0,23353,J.J. Henry,5
134,0,21731,Freddie Jacobson,5
134,0,06573,Brandt Jobe,5
134,0,08633,Per-Ulrik Johansson,5
134,0,20634,Peter Lonard,5
134,0,08547,John Maginnes,5
134,0,01761,Len Mattiace,5
134,0,01771,Blaine McCallister,5
134,0,06090,Jim McGovern,5
134,0,06515,Shaun Micheel,5
134,0,26950,John Morgan,5
134,0,01920,Craig Parry,5
134,0,10912,Craig Perks,5
134,0,25345,Carl Pettersson,5
134,0,20474,Phillip Price,5
134,0,25190,Jeff Quinney,5
134,0,02106,Chris Smith,5
134,0,11011,Mike Sposa,5
134,0,12663,Phil Tataurangi,5
134,0,12755,Vance Veazey,5
134,0,12602,Dean Wilson,5
172,0,20771,Steven Alker,4
172,0,01042,Paul Azinger,4
172,0,22371,Aaron Baddeley,4
172,0,12661,Todd Barranger,4
172,0,20099,Doug Barron,4
172,0,07003,David Berganio Jr.,4
172,0,01098,Jay Don Blake,4
172,0,24356,Jason Buha,4
172,0,06809,Bob Burns,4
172,0,23656,Jason Caron,4
172,0,01175,Jim Carter,4
172,0,12394,Tom Carter,4
172,0,01185,Brandel Chamblee,4
172,0,19972,José Coceres,4
172,0,01219,John Cook,4
172,0,12760,Danny Ellis,4
172,0,20585,Niclas Fasth,4
172,0,01374,Robin Freeman,4
172,0,06064,Jeff Gallagher,4
172,0,19846,Brian Gay,4
172,0,01408,Kelly Gibson,4
172,0,22892,Jason Gore,4
172,0,06617,Brian Henninger,4
172,0,01527,Scott Hoch,4
172,0,01599,Steve Jones,4
172,0,06475,Jeff Klein,4
172,0,23108,Matt Kuchar,4
172,0,10565,Ian Leggatt,4
172,0,12662,Thomas Levet,4
172,0,01766,Billy Mayfair,4
172,0,25034,James McLean,4
172,0,25031,Andy Miller,4
172,0,20676,Patrick Moore,4
172,0,01887,Mark O'Meara,4
172,0,01926,Steve Pate,4
172,0,01968,Nick Price,4
172,0,22405,Justin Rose,4
172,0,02049,Gene Sauers,4
172,0,23034,Brent Schwarzrock,4
172,0,24502,Adam Scott,4
172,0,02131,Mike Springer,4
172,0,02133,Craig Stadler,4
172,0,02135,Mike Standly,4
172,0,07101,Dave Stockton Jr.,4
172,0,06527,Steve Stricker,4
172,0,06581,David Sutherland,4
172,0,25450,Ty Tryon,4
172,0,02245,Grant Waite,4
172,0,02257,Brian Watts,4
172,0,10425,Jay Williamson,4
172,0,02294,Willie Wood,4
223,0,20623,Gavin Coles,3
223,0,01306,David Edwards,3
223,0,01326,Nick Faldo,3
223,0,20043,Edward Fryatt,3
223,0,01385,Jim Gallagher Jr.,3
223,0,01425,Ernie Gonzalez,3
223,0,01444,Ken Green,3
223,0,20378,Mathias Grönberg,3
223,0,01468,Gary Hallberg,3
223,0,20766,Padraig Harrington,3
223,0,20433,Mark Hensby,3
223,0,22624,Joel Kribel,3
223,0,19904,Paul Lawrie,3
223,0,20382,Stephen Leaney,3
223,0,24781,Hunter Mahan,3
223,0,06350,Bob May,3
223,0,07235,John Morse,3
223,0,01876,Greg Norman,3
223,0,06373,José María Olazábal,3
223,0,20568,Anthony Painter,3
223,0,06498,Matt Peterson,3
223,0,10649,Tom Scherrer,3
223,0,23177,Kenneth Staton,3
223,0,22295,Darron Stiles,3
223,0,20396,Lee Westwood,3
223,0,26489,Cameron Yancey,3
223,0,20566,Kaname Yokoo,3
250,0,01014,Fulton Allem,2
250,0,25083,Jeremy Anderson,2
250,0,01068,Andy Bean,2
250,0,10944,Thomas Bjørn,2
250,0,01096,Phil Blackmar,2
250,0,01116,Michael Bradley,2
250,0,01143,Brad Bryant,2
250,0,20848,Ángel Cabrera,2
250,0,01191,Barry Cheesman,2
250,0,21753,Brian Davis,2
250,0,09011,David Duval,2
250,0,23125,Brad Elder,2
250,0,20473,Ignacio Garrido,2
250,0,22034,Yasuharu Imano,2
250,0,10821,Toshi Izawa,2
250,0,06315,Pete Jordan,2
250,0,06012,Greg Kraft,2
250,0,25572,Graeme McDowell,2
250,0,01823,Larry Mize,2
250,0,08635,Colin Montgomerie,2
250,0,23091,Alan Morin,2
250,0,19817,Michael Muehr,2
250,0,08535,Gary Nicklaus,2
250,0,24138,Ian Poulter,2
250,0,23497,Tag Ridings,2
250,0,02007,Larry Rinker,2
250,0,19927,Mark Roe,2
250,0,02099,Scott Simpson,2
250,0,26679,Kevin Stadler,2
250,0,12454,Mario Tiziani,2
250,0,02230,Stan Utley,2
250,0,27095,Nick Watney,2
250,0,02267,D.A. Weibring,2
250,0,02322,Richard Zokol,2
