RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1,0,23983,Luke Donald,63.64,56,88,+21.00
2,0,06575,Dudley Hart,62.20,79,127,+26.00
3,0,06527,Steve Stricker,62.03,49,79,+18.00
4,0,20127,Chris Riley,61.90,104,168,+45.00
5,0,19846,Brian Gay,61.59,93,151,+40.00
6,0,20099,Doug Barron,60.50,72,119,+35.00
7,0,02206,David Toms,59.43,63,106,+25.00
8,0,20572,Rod Pampling,59.15,97,164,+43.00
9,0,06197,Michael Allen,59.09,65,110,+31.00
10,0,02246,Duffy Waldorf,58.90,96,163,+47.00
11,0,02110,Jerry Smith,58.59,75,128,+40.00
12,0,12510,Chad Campbell,58.45,83,142,+36.00
13,0,01928,Corey Pavin,58.33,63,108,+32.00
14,0,23325,Vaughn Taylor,57.35,78,136,+46.00
15,0,20229,Stewart Cink,57.34,82,143,+41.00
16,0,01313,Steve Elkington,57.14,40,70,+20.00
16,0,20634,Peter Lonard,57.14,68,119,+33.00
18,0,20593,Greg Chalmers,56.91,70,123,+47.00
19,0,20098,Stuart Appleby,56.72,76,134,+31.00
20,0,22046,Geoff Ogilvy,56.67,68,120,+46.00
21,0,01948,Tim Petrovic,56.55,82,145,+47.00
22,0,24357,K.J. Choi,56.49,74,131,+45.00
23,0,06350,Bob May,56.41,44,78,+17.00
24,0,11011,Mike Sposa,56.04,51,91,+29.00
25,0,02104,Jeff Sluman,56.02,93,166,+48.00
26,0,21878,Mark Wilson,55.81,48,86,+25.00
27,0,07457,Steve Flesch,55.61,104,187,+69.00
28,0,12602,Dean Wilson,55.32,104,188,+64.00
29,0,08793,Tiger Woods,55.17,32,58,+13.00
30,0,06567,Vijay Singh,55.09,92,167,+33.00
31,0,22378,Trevor Immelman,55.05,60,109,+31.00
31,0,25842,Jon Mills,55.05,60,109,+36.00
33,0,21350,Ryuji Imada,54.94,89,162,+53.00
34,0,22371,Aaron Baddeley,54.80,97,177,+53.00
35,0,23621,Rory Sabbatini,54.48,73,134,+47.00
36,0,06373,José María Olazábal,54.43,43,79,+12.00
37,0,08075,Jerry Kelly,54.05,80,148,+41.00
38,0,20548,Hidemichi Tanaka,53.91,62,115,+42.00
