RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,23320,Ryan Palmer,-.120,50,-6.00
2,0,23548,Bill Lunde,-.100,30,-3.00
3,0,23541,Ben Crane,-.097,31,-3.00
4,0,06567,Vijay Singh,-.082,61,-5.00
5,0,21878,Mark Wilson,-.080,50,-4.00
6,0,34098,Russell Henley,-.078,51,-4.00
7,0,20848,Ángel Cabrera,-.077,39,-3.00
8,0,36689,Brooks Koepka,-.075,40,-3.00
9,0,20229,Stewart Cink,-.070,43,-3.00
9,0,28089,Jason Day,-.070,43,-3.00
11,0,32102,Rickie Fowler,-.068,44,-3.00
11,0,24924,Bill Haas,-.068,59,-4.00
13,0,10809,Jim Furyk,-.067,45,-3.00
14,0,34046,Jordan Spieth,-.056,54,-3.00
15,0,31557,Jim Herman,-.055,55,-3.00
16,0,30926,Chris Kirk,-.054,37,-2.00
17,0,34563,Chesson Hadley,-.053,75,-4.00
17,0,27936,Martin Laird,-.053,57,-3.00
19,0,36699,Patrick Rodgers,-.051,39,-2.00
20,0,01706,Davis Love III,-.045,44,-2.00
21,0,24781,Hunter Mahan,-.041,74,-3.00
22,0,25396,Kevin Na,-.040,50,-2.00
23,0,25892,Steve Wheatcroft,-.034,59,-2.00
24,0,34360,Patrick Reed,-.032,62,-2.00
25,0,32200,Roberto Castro,-.026,38,-1.00
25,0,33399,Adam Hadwin,-.026,78,-2.00
25,0,34265,Will Wilcox,-.026,39,-1.00
28,0,26331,Charl Schwartzel,-.024,41,-1.00
29,0,20771,Steven Alker,-.023,44,-1.00
30,0,23983,Luke Donald,-.022,45,-1.00
31,0,24357,K.J. Choi,-.019,53,-1.00
31,0,30736,Oscar Fraustro,-.019,54,-1.00
33,0,31323,Gary Woodland,-.018,56,-1.00
34,0,20157,Retief Goosen,-.017,59,-1.00
35,0,40026,Daniel Berger,-.016,63,-1.00
35,0,30711,Colt Knost,-.016,62,-1.00
35,0,28486,Michael Putnam,-.016,64,-1.00
38,0,35539,Luke Guthrie,-.015,66,-1.00
38,0,25818,Scott Piercy,-.015,67,-1.00
40,0,08075,Jerry Kelly,-.014,74,-1.00
41,0,35545,Blayne Barber,-.013,78,-1.00
41,0,40058,Zac Blair,-.013,76,-1.00
41,0,24507,Jason Bohn,-.013,76,-1.00
41,0,29478,Kevin Kisner,-.013,75,-1.00
45,0,27895,Jonas Blixt,E,52,E
45,0,24925,Jonathan Byrd,E,35,E
45,0,24494,Erik Compton,E,70,E
45,0,25369,Jamie Donaldson,E,23,E
45,0,31416,Derek Fathauer,E,61,E
45,0,25191,Gonzalo Fernandez-Castaño,E,69,E
45,0,32448,James Hahn,E,69,E
45,0,12716,Charley Hoffman,E,49,E
45,0,35532,Tom Hoge,E,54,E
45,0,27141,J.B. Holmes,E,64,E
45,0,37454,Whee Kim,E,50,E
45,0,29926,Danny Lee,E,106,E
45,0,32839,Hideki Matsuyama,E,54,E
45,0,01810,Phil Mickelson,E,40,E
45,0,23800,Bryce Molder,E,66,E
45,0,33667,Carlos Ortiz,E,64,E
45,0,28475,Jeff Overton,E,63,E
45,0,22056,Cameron Percy,E,60,E
45,0,31193,Jim Renner,E,48,E
45,0,25562,Andres Romero,E,62,E
45,0,22405,Justin Rose,E,29,E
45,0,22293,Heath Slocum,E,30,E
45,0,21528,Henrik Stenson,E,29,E
45,0,33448,Justin Thomas,E,81,E
69,0,25345,Carl Pettersson,+.010,99,+1.00
70,0,29479,Scott Brown,+.011,91,+1.00
70,0,27466,Spencer Levin,+.011,88,+1.00
70,0,34409,David Lingmerth,+.011,87,+1.00
70,0,32640,Troy Merritt,+.011,88,+1.00
74,0,35541,John Peterson,+.012,84,+1.00
