RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,21528,Henrik Stenson,+.576,33,+19.00
2,0,08075,Jerry Kelly,+.596,52,+31.00
3,0,25834,Daniel Summerhays,+.610,77,+47.00
4,0,40058,Zac Blair,+.660,97,+64.00
5,0,10809,Jim Furyk,+.673,52,+35.00
6,0,25198,Francesco Molinari,+.676,37,+25.00
7,0,25804,Bubba Watson,+.677,65,+44.00
8,0,26758,David Hearn,+.689,103,+71.00
9,0,25396,Kevin Na,+.691,81,+56.00
10,0,34046,Jordan Spieth,+.716,67,+48.00
11,0,21878,Mark Wilson,+.721,86,+62.00
12,0,30927,Brendon Todd,+.722,79,+57.00
13,0,35545,Blayne Barber,+.730,63,+46.00
14,0,24024,Zach Johnson,+.731,67,+49.00
15,0,24357,K.J. Choi,+.733,75,+55.00
16,0,35451,Scott Pinckney,+.737,95,+70.00
17,0,21961,Charles Howell III,+.743,113,+84.00
18,0,29478,Kevin Kisner,+.745,94,+70.00
19,0,23541,Ben Crane,+.754,69,+52.00
20,0,20645,John Senden,+.755,49,+37.00
21,0,27770,Camilo Villegas,+.756,90,+68.00
22,0,20593,Greg Chalmers,+.761,46,+35.00
23,0,20104,Ken Duke,+.763,76,+58.00
24,0,12510,Chad Campbell,+.765,85,+65.00
24,0,25632,Jimmy Walker,+.765,81,+62.00
26,0,22293,Heath Slocum,+.767,43,+33.00
27,0,27895,Jonas Blixt,+.770,74,+57.00
28,0,34360,Patrick Reed,+.771,96,+74.00
29,0,24925,Jonathan Byrd,+.776,49,+38.00
29,0,25720,Chad Collins,+.776,67,+52.00
29,0,33419,Cameron Tringale,+.776,98,+76.00
32,0,34265,Will Wilcox,+.781,32,+25.00
33,0,23108,Matt Kuchar,+.784,88,+69.00
34,0,23983,Luke Donald,+.789,76,+60.00
34,0,34174,John Huh,+.789,95,+75.00
36,0,34409,David Lingmerth,+.790,62,+49.00
37,0,36689,Brooks Koepka,+.792,72,+57.00
38,0,26329,Louis Oosthuizen,+.800,50,+40.00
38,0,34130,Sung Joon Park,+.800,70,+56.00
38,0,29476,Kyle Reifers,+.800,95,+76.00
41,0,10860,Justin Leonard,+.806,72,+58.00
41,0,25240,D.A. Points,+.806,67,+54.00
43,0,23638,Brendon de Jonge,+.807,83,+67.00
44,0,26300,Matt Jones,+.810,63,+51.00
45,0,25274,Steven Bowditch,+.811,111,+90.00
46,0,24781,Hunter Mahan,+.812,85,+69.00
47,0,34098,Russell Henley,+.813,80,+65.00
47,0,02206,David Toms,+.813,48,+39.00
49,0,29221,Webb Simpson,+.817,60,+49.00
50,0,40026,Daniel Berger,+.818,88,+72.00
50,0,26331,Charl Schwartzel,+.818,33,+27.00
52,0,30736,Oscar Fraustro,+.821,39,+32.00
52,0,01706,Davis Love III,+.821,39,+32.00
54,0,33461,Morgan Hoffmann,+.823,96,+79.00
55,0,33141,Keegan Bradley,+.824,74,+61.00
55,0,24138,Ian Poulter,+.824,51,+42.00
55,0,36699,Patrick Rodgers,+.824,51,+42.00
58,0,27649,Brandt Snedeker,+.828,87,+72.00
59,0,34099,Harris English,+.829,105,+87.00
59,0,30711,Colt Knost,+.829,70,+58.00
59,0,27214,Kevin Streelman,+.829,70,+58.00
62,0,25818,Scott Piercy,+.830,94,+78.00
63,0,21753,Brian Davis,+.831,71,+59.00
63,0,27064,Jhonattan Vegas,+.831,83,+69.00
65,0,26851,Marc Leishman,+.833,66,+55.00
65,0,06567,Vijay Singh,+.833,54,+45.00
67,0,27644,Brian Harman,+.835,91,+76.00
67,0,34261,Scott Langley,+.835,79,+66.00
69,0,31202,William McGirt,+.836,67,+56.00
70,0,28679,Fabián Gómez,+.837,92,+77.00
71,0,24490,George McNeill,+.838,74,+62.00
72,0,23353,J.J. Henry,+.839,93,+78.00
73,0,24140,Sean O'Hair,+.840,81,+68.00
74,0,25364,Paul Casey,+.841,69,+58.00
75,0,21209,Sergio Garcia,+.842,38,+32.00
76,0,35532,Tom Hoge,+.843,70,+59.00
77,0,25369,Jamie Donaldson,+.848,33,+28.00
78,0,34262,Jon Curran,+.851,67,+57.00
78,0,23320,Ryan Palmer,+.851,67,+57.00
80,0,34431,Robert Streb,+.861,101,+87.00
81,0,29289,S.Y. Noh,+.862,87,+75.00
82,0,33122,Russell Knox,+.863,80,+69.00
83,0,27936,Martin Laird,+.865,96,+83.00
83,0,29926,Danny Lee,+.865,104,+90.00
83,0,30946,Alex Prugh,+.865,74,+64.00
86,0,35539,Luke Guthrie,+.867,83,+72.00
87,0,35541,John Peterson,+.869,61,+53.00
88,0,29479,Scott Brown,+.875,72,+63.00
88,0,26951,Johnson Wagner,+.875,56,+49.00
88,0,25349,Tim Wilkinson,+.875,64,+56.00
91,0,24507,Jason Bohn,+.877,73,+64.00
92,0,32640,Troy Merritt,+.880,100,+88.00
93,0,24924,Bill Haas,+.881,67,+59.00
94,0,23800,Bryce Molder,+.882,76,+67.00
94,0,27963,Chris Stroud,+.882,85,+75.00
96,0,25191,Gonzalo Fernandez-Castaño,+.884,69,+61.00
97,0,23621,Rory Sabbatini,+.886,70,+62.00
98,0,26289,Boo Weekley,+.887,62,+55.00
99,0,20472,Alex Cejka,+.888,89,+79.00
99,0,32448,James Hahn,+.888,80,+71.00
101,0,27466,Spencer Levin,+.889,63,+56.00
101,0,24361,Pat Perez,+.889,72,+64.00
101,0,24502,Adam Scott,+.889,36,+32.00
104,0,23623,Bo Van Pelt,+.892,93,+83.00
105,0,28500,Martin Flores,+.893,75,+67.00
106,0,25345,Carl Pettersson,+.898,118,+106.00
107,0,20848,Ángel Cabrera,+.902,51,+46.00
107,0,22046,Geoff Ogilvy,+.902,41,+37.00
109,0,22892,Jason Gore,+.904,52,+47.00
110,0,37273,Derek Ernst,+.906,53,+48.00
111,0,28259,Sangmoon Bae,+.907,107,+97.00
111,0,31560,Brian Stuard,+.907,75,+68.00
113,0,27141,J.B. Holmes,+.908,98,+89.00
113,0,27095,Nick Watney,+.908,87,+79.00
115,0,36801,Mark Hubbard,+.909,55,+50.00
116,0,25686,Jason Dufner,+.913,46,+42.00
116,0,28307,Matt Every,+.913,103,+94.00
116,0,31557,Jim Herman,+.913,69,+63.00
116,0,33448,Justin Thomas,+.913,104,+95.00
120,0,32150,Michael Thompson,+.914,93,+85.00
121,0,29222,Billy Hurley III,+.915,59,+54.00
122,0,29425,Andrew Svoboda,+.919,99,+91.00
123,0,25892,Steve Wheatcroft,+.920,75,+69.00
124,0,34264,Hudson Swafford,+.921,76,+70.00
125,0,12716,Charley Hoffman,+.923,78,+72.00
126,0,27933,John Merrick,+.925,53,+49.00
127,0,20229,Stewart Cink,+.929,70,+65.00
128,0,31416,Derek Fathauer,+.930,86,+80.00
129,0,30852,Ryo Ishikawa,+.931,102,+95.00
129,0,33667,Carlos Ortiz,+.931,101,+94.00
129,0,34358,Jonathan Randolph,+.931,58,+54.00
132,0,28486,Michael Putnam,+.933,60,+56.00
133,0,01810,Phil Mickelson,+.934,61,+57.00
134,0,33399,Adam Hadwin,+.935,107,+100.00
134,0,30692,Scott Stallings,+.935,77,+72.00
134,0,29518,Brendan Steele,+.935,77,+72.00
137,0,24494,Erik Compton,+.936,78,+73.00
137,0,25493,Nick Taylor,+.936,94,+88.00
139,0,30926,Chris Kirk,+.938,65,+61.00
139,0,26596,Ryan Moore,+.938,64,+60.00
141,0,29420,Billy Horschel,+.939,82,+77.00
141,0,29223,Sam Saunders,+.939,49,+46.00
143,0,28089,Jason Day,+.941,51,+48.00
144,0,26476,Chez Reavie,+.946,37,+35.00
145,0,33418,Shawn Stefani,+.947,94,+89.00
146,0,22371,Aaron Baddeley,+.948,97,+92.00
147,0,20691,Greg Owen,+.950,40,+38.00
148,0,32366,Kevin Chappell,+.951,81,+77.00
149,0,22405,Justin Rose,+.957,47,+45.00
150,0,34563,Chesson Hadley,+.966,119,+115.00
150,0,32839,Hideki Matsuyama,+.966,58,+56.00
152,0,25900,Lucas Glover,+.968,63,+61.00
153,0,20766,Padraig Harrington,+.971,69,+67.00
153,0,23548,Bill Lunde,+.971,34,+33.00
155,0,33413,Ben Martin,+.972,72,+70.00
156,0,29535,Brice Garnett,+.976,83,+81.00
156,0,30925,Dustin Johnson,+.976,41,+40.00
156,0,28475,Jeff Overton,+.976,85,+83.00
159,0,20396,Lee Westwood,+.979,48,+47.00
160,0,32334,Charlie Beljan,+.982,56,+55.00
161,0,32102,Rickie Fowler,+.985,65,+64.00
161,0,37454,Whee Kim,+.985,66,+65.00
163,0,29725,Tony Finau,+.991,113,+112.00
163,0,29720,Andres Gonzales,+.991,114,+113.00
165,0,32200,Roberto Castro,+1.000,32,+32.00
165,0,22056,Cameron Percy,+1.000,67,+67.00
165,0,31193,Jim Renner,+1.000,66,+66.00
165,0,28780,Nicholas Thompson,+1.000,67,+67.00
169,0,34256,Andrew Putnam,+1.011,95,+96.00
170,0,30944,Jason Kokrak,+1.013,78,+79.00
171,0,28132,Tyrone Van Aswegen,+1.033,61,+63.00
172,0,24846,Ricky Barnes,+1.047,86,+90.00
173,0,24358,Robert Garrigus,+1.061,66,+70.00
174,0,39977,Max Homa,+1.062,65,+69.00
175,0,27436,Graham DeLaet,+1.065,62,+66.00
176,0,25562,Andres Romero,+1.066,76,+81.00
177,0,06522,Ernie Els,+1.085,59,+64.00
178,0,33486,Roger Sloan,+1.100,60,+66.00
179,0,20157,Retief Goosen,+1.101,79,+87.00
180,0,10885,Robert Allenby,+1.105,57,+63.00
181,0,23048,Eric Axley,+1.117,60,+67.00
182,0,28023,Byron Smith,+1.132,38,+43.00
183,0,20771,Steven Alker,+1.139,36,+41.00
184,0,31323,Gary Woodland,+1.150,60,+69.00
