RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,47856,Seth Reeves,56' 2",505.250,9,-4
2,0,27129,Luke List,59' 10",658.167,11,-7
3,0,47483,Will Zalatoris,61' 8",369.917,6,E
4,0,45486,Joaquin Niemann,63' 6",761.750,12,-6
5,0,48887,Matt Wallace,64' 5",1031.250,16,-10
6,0,25686,Jason Dufner,66' 4",265.167,4,-3
6,0,34264,Hudson Swafford,66' 4",1194.667,18,-13
8,0,27064,Jhonattan Vegas,68' 2",1022.333,15,-9
9,0,33419,Cameron Tringale,68' 3",1501.083,22,-15
10,0,35450,Patrick Cantlay,68' 7",1028.583,15,-11
11,0,35532,Tom Hoge,68' 9",1374.250,20,-14
12,0,33667,Carlos Ortiz,69' 4",1039.833,15,-9
13,0,54421,Garrick Higgo,70' 3",913.750,13,E
14,0,46340,Alex Smalley,70' 5",1549.083,22,-13
15,0,48822,Sebastián Muñoz,71' 2",1707.333,24,-12
16,0,47995,Davis Riley,71' 3",1924.417,27,-13
17,0,24361,Pat Perez,71' 5",1856.083,26,-20
18,0,39977,Max Homa,71' 6",1073.083,15,-9
19,0,45157,Cam Davis,71' 9",1075.917,15,-9
20,0,25900,Lucas Glover,71' 11",1654.667,23,-7
21,0,39546,Keith Mitchell,72' 7",1524.750,21,-12
22,0,29725,Tony Finau,72' 9",1600.750,22,-14
23,0,36871,Matthew NeSmith,72' 11",1968.417,27,-20
24,0,21961,Charles Howell III,73' 11",1034.750,14,-7
25,0,39058,Lucas Herbert,74' 0",518.167,7,-5
26,0,30978,Kiradech Aphibarnrat,74' 1",815.083,11,-10
27,0,50525,Collin Morikawa,74' 2",964.167,13,-9
27,0,53165,Doc Redman,74' 2",964.500,13,-1
29,0,54783,Dylan Wu,74' 3",1113.250,15,-9
30,0,51766,Wyndham Clark,74' 6",1042.667,14,-2
31,0,33490,Bo Hoag,74' 8",597.083,8,-3
32,0,39971,Sungjae Im,75' 0",1799.333,24,-13
33,0,34363,Tyrrell Hatton,75' 4",753.083,10,-10
33,0,48117,Kurt Kitayama,75' 4",978.917,13,-4
35,0,47993,Denny McCarthy,75' 5",1282.000,17,-10
