RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,33448,Justin Thomas,27' 5",728,19987.750,-152.00
2,0,47483,Will Zalatoris,27' 9",708,19626.667,-127.00
3,0,33204,Shane Lowry,28' 2",636,17913.167,-85.00
3,0,50525,Collin Morikawa,28' 2",653,18372.750,-104.00
5,0,24502,Adam Scott,28' 11",779,22550.750,-85.00
6,0,45486,Joaquin Niemann,29' 0",706,20472.750,-106.00
7,0,25900,Lucas Glover,29' 3",1132,33080.917,-106.00
7,0,37189,Harold Varner III,29' 3",699,20441.667,-89.00
9,0,45157,Cam Davis,29' 4",911,26689.833,-139.00
9,0,28237,Rory McIlroy,29' 4",638,18713.333,-98.00
9,0,22405,Justin Rose,29' 4",518,15181.833,-56.00
12,0,35450,Patrick Cantlay,29' 5",661,19421.917,-124.00
12,0,35532,Tom Hoge,29' 5",951,27954.917,-138.00
12,0,46717,Viktor Hovland,29' 5",732,21562.000,-98.00
12,0,32839,Hideki Matsuyama,29' 5",710,20879.417,-127.00
12,0,46046,Scottie Scheffler,29' 5",810,23794.833,-142.00
17,0,23325,Vaughn Taylor,29' 6",557,16413.500,-67.00
18,0,33141,Keegan Bradley,29' 7",872,25816.500,-109.00
18,0,47504,Sam Burns,29' 7",868,25644.917,-153.00
18,0,24980,Scott Gutschewski,29' 7",494,14610.833,-41.00
18,0,33122,Russell Knox,29' 7",1043,30883.917,-102.00
22,0,48117,Kurt Kitayama,29' 8",563,16691.333,-65.00
22,0,49964,Aaron Wise,29' 8",994,29504.250,-141.00
24,0,25686,Jason Dufner,29' 9",515,15340.917,-8.00
25,0,20229,Stewart Cink,30' 0",826,24746.667,-90.00
25,0,35891,Cameron Smith,30' 0",608,18250.667,-108.00
25,0,57366,Cameron Young,30' 0",876,26280.000,-117.00
28,0,31646,Emiliano Grillo,30' 1",940,28311.333,-118.00
28,0,48081,Xander Schauffele,30' 1",751,22621.500,-149.00
30,0,32102,Rickie Fowler,30' 2",697,21032.833,-52.00
30,0,39977,Max Homa,30' 2",895,26999.083,-126.00
30,0,39971,Sungjae Im,30' 2",998,30069.333,-191.00
30,0,40250,Taylor Pendrith,30' 2",743,22392.083,-99.00
34,0,45522,Christiaan Bezuidenhout,30' 3",725,21930.417,-103.00
34,0,39997,Corey Conners,30' 3",968,29280.000,-131.00
34,0,47529,Mito Pereira,30' 3",990,29960.250,-118.00
37,0,19803,Ryan Armour,30' 4",543,16467.667,-38.00
37,0,45609,Tyler Duncan,30' 4",923,27983.833,-108.00
37,0,50095,Austin Smotherman,30' 4",841,25532.333,-101.00
40,0,29725,Tony Finau,30' 5",867,26387.083,-141.00
40,0,47995,Davis Riley,30' 5",1064,32355.000,-128.00
