RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
96,0,30927,Brendon Todd,36' 8",45811.083,1249,140
99,0,40098,Matt Fitzpatrick,36' 9",31510.500,857,78
99,0,32102,Rickie Fowler,36' 9",36458.667,991,186
99,0,49298,Kramer Hickok,36' 9",48413.000,1317,112
99,0,37455,Si Woo Kim,36' 9",52860.250,1440,122
99,0,34264,Hudson Swafford,36' 9",31520.000,857,T83
104,0,45157,Cam Davis,36' 10",49991.333,1357,132
104,0,34363,Tyrrell Hatton,36' 10",31471.583,855,T159
104,0,23108,Matt Kuchar,36' 10",39466.750,1072,164
104,0,47993,Denny McCarthy,36' 10",57331.917,1555,131
104,0,27649,Brandt Snedeker,36' 10",32243.500,875,102
109,0,47504,Sam Burns,36' 11",45520.500,1234,26
109,0,39436,Joshua Creel,36' 11",24383.417,661,191
109,0,46402,Talor Gooch,36' 11",36290.750,982,T16
109,0,33419,Cameron Tringale,36' 11",48123.500,1303,60
113,0,37212,Paul Barjon,37' 0",41616.500,1124,125
113,0,29420,Billy Horschel,37' 0",36267.333,981,T41
113,0,31420,Anirban Lahiri,37' 0",39297.083,1062,144
113,0,34466,Peter Malnati,37' 0",57596.583,1555,155
113,0,29289,S.Y. Noh,37' 0",30232.250,818,70
113,0,49960,Sepp Straka,37' 0",48640.667,1316,T89
113,0,52374,Brandon Wu,37' 0",32915.917,890,19
120,0,27129,Luke List,37' 1",42272.667,1140,13
120,0,51997,Andrew Novak,37' 1",35886.833,967,138
120,0,48887,Matt Wallace,37' 1",32418.500,874,111
120,0,32139,Danny Willett,37' 1",27551.750,743,152
124,0,45526,Abraham Ancer,37' 2",30278.250,814,77
124,0,29478,Kevin Kisner,37' 2",36575.417,983,T66
126,0,35110,Brett Drewitt,37' 3",27724.833,744,148
127,0,24925,Jonathan Byrd,37' 4",28603.333,766,T103
127,0,47988,Nick Hardy,37' 4",29837.583,800,25
127,0,26851,Marc Leishman,37' 4",41795.333,1119,99
130,0,32757,Patton Kizzire,37' 5",54749.667,1464,124
130,0,36871,Matthew NeSmith,37' 5",52238.583,1396,31
130,0,47856,Seth Reeves,37' 5",32672.833,873,100
133,0,48084,Wesley Bryan,37' 6",26128.167,696,190
133,0,27349,Alex Noren,37' 6",32145.250,857,117
133,0,53165,Doc Redman,37' 6",42267.000,1128,64
136,0,34255,Joseph Bramlett,37' 7",44962.667,1196,22
136,0,29974,Branden Grace,37' 7",28516.917,759,129
136,0,28114,Dawie van der Walt,37' 7",32256.417,859,165
139,0,35449,Adam Long,37' 8",51225.000,1361,T66
139,0,54783,Dylan Wu,37' 8",34203.333,909,87
141,0,30911,Tommy Fleetwood,37' 9",26981.583,714,118
141,0,35310,Lanto Griffin,37' 9",45785.333,1214,126
141,0,49766,Hank Lebioda,37' 9",45974.750,1217,120
141,0,51950,Max McGreevy,37' 9",37761.250,1000,168
141,0,34256,Andrew Putnam,37' 9",54474.750,1442,T89
146,0,33486,Roger Sloan,37' 10",41736.250,1104,169
146,0,25493,Nick Taylor,37' 10",46666.083,1233,136
146,0,51634,Sahith Theegala,37' 10",64230.833,1697,T95
149,0,28252,Seamus Power,37' 11",39701.000,1048,27
150,0,49771,J.T. Poston,38' 0",54200.667,1427,T85
150,0,45540,Jared Wolfe,38' 0",31678.167,833,29
152,0,36699,Patrick Rodgers,38' 1",47126.417,1238,T41
152,0,34431,Robert Streb,38' 1",49664.250,1304,154
154,0,51766,Wyndham Clark,38' 2",50713.500,1330,134
154,0,29535,Brice Garnett,38' 2",41555.750,1089,T66
154,0,32448,James Hahn,38' 2",40806.000,1069,115
154,0,33597,Harry Higgs,38' 2",46116.250,1209,189
154,0,33490,Bo Hoag,38' 2",25278.083,662,127
154,0,32791,K.H. Lee,38' 2",58565.417,1536,114
154,0,27064,Jhonattan Vegas,38' 2",40246.167,1055,45
161,0,46442,Maverick McNealy,38' 3",50146.500,1310,T81
162,0,54421,Garrick Higgo,38' 4",26026.667,679,T166
162,0,33667,Carlos Ortiz,38' 4",35501.417,926,175
162,0,25818,Scott Piercy,38' 4",45606.833,1190,183
162,0,47347,Adam Schenk,38' 4",52712.917,1374,153
162,0,10381,Curtis Thompson,38' 4",30110.833,785,179
167,0,52372,Cameron Champ,38' 5",32136.167,837,69
167,0,21961,Charles Howell III,38' 5",32151.667,837,6
167,0,26300,Matt Jones,38' 5",34789.333,906,123
170,0,36689,Brooks Koepka,38' 6",26903.917,699,178
170,0,39546,Keith Mitchell,38' 6",49635.417,1289,57
172,0,28089,Jason Day,38' 7",34990.833,907,146
172,0,30944,Jason Kokrak,38' 7",35176.750,912,133
172,0,24138,Ian Poulter,38' 7",24578.667,637,185
175,0,36799,Stephan Jaeger,38' 9",50579.167,1304,172
176,0,46550,Brandon Hagy,38' 10",41572.000,1071,184
177,0,29926,Danny Lee,38' 11",27692.500,711,188
177,0,24361,Pat Perez,38' 11",35489.083,912,156
179,0,29970,Dylan Frittelli,39' 0",50998.000,1308,149
179,0,35506,Mackenzie Hughes,39' 0",45930.917,1177,180
181,0,27139,David Skinns,39' 5",36479.417,925,T159
181,0,47128,Richy Werenski,39' 5",35484.500,901,181
183,0,27974,Sung Kang,39' 7",43560.000,1101,T107
184,0,56278,Matthew Wolff,39' 9",26697.833,672,187
185,0,32333,Kevin Tway,40' 0",47807.333,1195,145
186,0,39058,Lucas Herbert,40' 2",28185.000,702,193
187,0,35461,Beau Hossler,40' 3",46349.750,1152,171
188,0,34360,Patrick Reed,40' 4",36428.500,904,182
189,0,27895,Jonas Blixt,40' 5",30018.583,743,192
190,0,24924,Bill Haas,40' 6",49091.083,1211,147
190,0,25198,Francesco Molinari,40' 6",28734.833,710,174
192,0,51894,Vince Whaley,40' 8",48511.250,1194,T166
193,0,35617,Martin Trainer,40' 11",45087.917,1101,170
