RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,26300,Matt Jones,66.00,66,1
1,0,25396,Kevin Na,66.00,66,1
1,0,06595,Kevin Sutherland,66.00,66,1
4,0,27436,Graham DeLaet,67.00,67,1
4,0,21961,Charles Howell III,67.00,67,1
6,0,24507,Jason Bohn,68.00,68,1
6,0,25686,Jason Dufner,68.00,68,1
6,0,24490,George McNeill,68.00,68,1
6,0,26679,Kevin Stadler,68.00,68,1
10,0,08537,J.P. Hayes,69.00,69,1
10,0,22293,Heath Slocum,69.00,69,1
10,0,20436,Garrett Willis,69.00,69,1
13,0,25345,Carl Pettersson,70.00,70,1
13,0,20645,John Senden,70.00,70,1
15,0,20070,Matt Bettencourt,71.00,71,1
15,0,28475,Jeff Overton,71.00,71,1
15,0,29221,Webb Simpson,71.00,71,1
18,0,06251,Chris DiMarco,72.00,72,1
18,0,23320,Ryan Palmer,72.00,72,1
20,0,23541,Ben Crane,73.00,73,1
21,0,06643,Paul Goydos,80.00,80,1
