RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,12680,Shigeki Maruyama,64.37,174,112
2,0,23157,Richard Johnson,63.64,308,196
3,0,29718,Anthony Kim,63.16,285,180
4,0,22371,Aaron Baddeley,63.14,255,161
5,0,01928,Corey Pavin,62.79,258,162
6,0,20229,Stewart Cink,62.18,238,148
7,0,22913,John Rollins,61.89,349,216
8,0,22621,Ben Curtis,61.81,254,157
9,0,10423,Mike Weir,61.73,277,171
10,0,25190,Jeff Quinney,61.54,338,208
11,0,21731,Freddie Jacobson,61.43,280,172
12,0,02223,Bob Tway,61.36,264,162
13,0,06575,Dudley Hart,61.01,277,169
14,0,24138,Ian Poulter,60.93,151,92
15,0,22806,Doug LaBelle II,60.71,224,136
15,0,20663,Brenden Pappas,60.71,252,153
15,0,12602,Dean Wilson,60.71,420,255
18,0,26668,Marc Turnesa,60.69,318,193
19,0,23325,Vaughn Taylor,60.52,423,256
20,0,12660,Jesper Parnevik,60.38,313,189
21,0,20098,Stuart Appleby,60.32,310,187
22,0,09011,David Duval,60.29,204,123
23,0,23541,Ben Crane,60.27,297,179
24,0,12782,Tim Herron,60.12,341,205
25,0,21949,Joe Ogilvie,59.89,379,227
26,0,24358,Robert Garrigus,59.79,373,223
27,0,23718,Nathan Green,59.70,397,237
27,0,06595,Kevin Sutherland,59.70,335,200
29,0,25720,Chad Collins,59.62,260,155
30,0,20766,Padraig Harrington,59.52,126,75
31,0,27649,Brandt Snedeker,59.50,279,166
32,0,25345,Carl Pettersson,59.41,441,262
33,0,06527,Steve Stricker,59.39,229,136
34,0,10860,Justin Leonard,59.31,317,188
35,0,23353,J.J. Henry,59.18,392,232
36,0,23320,Ryan Palmer,59.09,286,169
37,0,23125,Brad Elder,59.03,227,134
37,0,26596,Ryan Moore,59.03,288,170
39,0,20382,Stephen Leaney,58.97,195,115
40,0,06004,Stephen Ames,58.95,285,168
41,0,20850,Daniel Chopra,58.90,292,172
42,0,10809,Jim Furyk,58.87,282,166
43,0,23048,Eric Axley,58.82,408,240
44,0,08845,Scott Sterling,58.72,298,175
45,0,24024,Zach Johnson,58.61,302,177
46,0,06034,Marco Dawson,58.30,247,144
47,0,23497,Tag Ridings,58.29,374,218
48,0,28089,Jason Day,58.26,333,194
49,0,21878,Mark Wilson,58.21,469,273
50,0,24663,Y.E. Yang,58.17,361,210
51,0,26500,Alejandro Cañizares,58.15,184,107
52,0,12826,Paul Claxton,58.13,203,118
53,0,01313,Steve Elkington,57.98,326,189
53,0,08075,Jerry Kelly,57.98,307,178
55,0,01941,Tom Pernice Jr.,57.79,398,230
55,0,25349,Tim Wilkinson,57.79,353,204
57,0,23409,James Driscoll,57.77,341,197
58,0,10875,Todd Demsey,57.69,286,165
59,0,19913,Ron Whittaker,57.67,189,109
60,0,26420,Richard Johnson,57.58,198,114
61,0,22348,Nick O'Hern,57.56,271,156
62,0,07547,Craig Kanada,57.53,219,126
63,0,07749,Brett Quigley,57.51,313,180
64,0,11032,Frank Lickliter II,57.48,421,242
64,0,22548,Patrick Sheehan,57.48,421,242
66,0,27060,John Mallinger,57.43,350,201
67,0,20634,Peter Lonard,57.41,324,186
68,0,06251,Chris DiMarco,57.27,330,189
69,0,01810,Phil Mickelson,57.14,266,152
70,0,06012,Greg Kraft,57.00,207,118
71,0,20157,Retief Goosen,56.98,179,102
72,0,01553,John Huston,56.77,229,130
73,0,19803,Ryan Armour,56.76,340,193
73,0,23349,Charles Warren,56.76,340,193
75,0,23135,Tim Clark,56.69,314,178
75,0,22892,Jason Gore,56.69,381,216
77,0,21753,Brian Davis,56.66,443,251
78,0,21461,Kenneth Ferrie,56.57,274,155
79,0,24925,Jonathan Byrd,56.55,313,177
79,0,20623,Gavin Coles,56.55,168,95
81,0,21633,Steve Allan,56.46,209,118
82,0,12823,Carlos Franco,56.43,241,136
83,0,01024,Billy Andrade,56.40,250,141
84,0,01945,Kenny Perry,56.27,391,220
85,0,23540,Jason Allred,56.15,244,137
85,0,26289,Boo Weekley,56.15,317,178
87,0,26476,Chez Reavie,56.08,362,203
88,0,24357,K.J. Choi,56.03,232,130
89,0,28780,Nicholas Thompson,55.88,442,247
90,0,12716,Charley Hoffman,55.84,385,215
91,0,25842,Jon Mills,55.79,337,188
92,0,25632,Jimmy Walker,55.73,253,141
93,0,01226,Fred Couples,55.71,219,122
94,0,20574,Mathew Goggin,55.69,325,181
95,0,12510,Chad Campbell,55.65,354,197
96,0,23108,Matt Kuchar,55.63,302,168
97,0,28475,Jeff Overton,55.53,434,241
98,0,21350,Ryuji Imada,55.48,283,157
99,0,24140,Sean O'Hair,55.38,325,180
100,0,25562,Andres Romero,55.36,233,129
101,0,10649,Tom Scherrer,55.34,206,114
102,0,01707,Steve Lowery,55.26,304,168
103,0,01724,Jeff Maggert,55.25,362,200
104,0,07867,Woody Austin,55.15,388,214
105,0,27214,Kevin Streelman,54.96,413,227
106,0,20127,Chris Riley,54.94,162,89
107,0,01677,Tom Lehman,54.67,150,82
108,0,24449,Parker McLachlin,54.65,355,194
109,0,25594,Travis Perkins,54.64,194,106
110,0,01035,Tommy Armour III,54.55,275,150
110,0,23621,Rory Sabbatini,54.55,286,156
112,0,12705,Cliff Kresge,54.43,305,166
113,0,01320,Bob Estes,54.37,366,199
114,0,01797,Rocco Mediate,54.30,302,164
115,0,28158,Steve Marino,54.27,422,229
116,0,10885,Robert Allenby,54.26,352,191
