RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,22371,Aaron Baddeley,27.42,658,24
2,0,01810,Phil Mickelson,27.79,528,19
3,0,25396,Kevin Na,27.80,695,25
4,0,27141,J.B. Holmes,28.00,672,24
4,0,34360,Patrick Reed,28.00,700,25
6,0,31560,Brian Stuard,28.07,842,30
7,0,34563,Chesson Hadley,28.17,845,30
7,0,23108,Matt Kuchar,28.17,676,24
9,0,24357,K.J. Choi,28.22,508,18
10,0,27649,Brandt Snedeker,28.23,734,26
11,0,32150,Michael Thompson,28.27,735,26
12,0,28089,Jason Day,28.37,539,19
13,0,24925,Jonathan Byrd,28.38,596,21
13,0,31416,Derek Fathauer,28.38,738,26
13,0,24140,Sean O'Hair,28.38,738,26
16,0,25345,Carl Pettersson,28.41,909,32
17,0,34046,Jordan Spieth,28.42,682,24
18,0,25493,Nick Taylor,28.43,796,28
19,0,28307,Matt Every,28.44,711,25
20,0,34409,David Lingmerth,28.46,797,28
21,0,27895,Jonas Blixt,28.48,712,25
21,0,26596,Ryan Moore,28.48,655,23
21,0,25834,Daniel Summerhays,28.48,826,29
24,0,25274,Steven Bowditch,28.50,912,32
24,0,20157,Retief Goosen,28.50,684,24
24,0,29926,Danny Lee,28.50,1026,36
27,0,24494,Erik Compton,28.52,770,27
28,0,30692,Scott Stallings,28.53,542,19
29,0,34099,Harris English,28.54,799,28
29,0,30927,Brendon Todd,28.54,742,26
31,0,20472,Alex Cejka,28.55,828,29
32,0,20593,Greg Chalmers,28.56,457,16
33,0,33461,Morgan Hoffmann,28.58,743,26
33,0,24361,Pat Perez,28.58,743,26
35,0,27644,Brian Harman,28.62,830,29
36,0,26758,David Hearn,28.63,859,30
36,0,24024,Zach Johnson,28.63,687,24
38,0,20766,Padraig Harrington,28.67,602,21
39,0,35532,Tom Hoge,28.68,717,25
40,0,23048,Eric Axley,28.70,574,20
40,0,24507,Jason Bohn,28.70,775,27
40,0,25562,Andres Romero,28.70,660,23
