RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
1,0,34046,Jordan Spieth,27.82,2448,88,22
2,0,34360,Patrick Reed,28.16,2788,99,23
3,0,25274,Steven Bowditch,28.20,2905,103,23
4,0,01810,Phil Mickelson,28.23,1976,70,22
5,0,26300,Matt Jones,28.25,2401,85,22
6,0,27649,Brandt Snedeker,28.26,2685,95,23
7,0,29926,Danny Lee,28.27,3392,120,23
8,0,22371,Aaron Baddeley,28.28,2093,74,23
9,0,33461,Morgan Hoffmann,28.29,2405,85,23
10,0,24846,Ricky Barnes,28.31,2208,78,24
11,0,27141,J.B. Holmes,28.32,2407,85,23
12,0,34256,Andrew Putnam,28.33,1813,64,23
13,0,25396,Kevin Na,28.35,2693,95,23
14,0,31416,Derek Fathauer,28.39,2186,77,23
14,0,23108,Matt Kuchar,28.39,2669,94,21
14,0,30927,Brendon Todd,28.39,2640,93,21
17,0,24140,Sean O'Hair,28.42,2444,86,23
18,0,24494,Erik Compton,28.44,2446,86,23
18,0,28089,Jason Day,28.44,2048,72,23
18,0,32102,Rickie Fowler,28.44,2019,71,23
18,0,25345,Carl Pettersson,28.44,3015,106,24
22,0,08075,Jerry Kelly,28.46,2248,79,23
23,0,30925,Dustin Johnson,28.47,2050,72,21
24,0,21753,Brian Davis,28.51,2338,82,22
24,0,26596,Ryan Moore,28.51,2224,78,23
26,0,24507,Jason Bohn,28.54,2711,95,22
26,0,25834,Daniel Summerhays,28.54,2883,101,24
28,0,23048,Eric Axley,28.55,1570,55,23
28,0,28259,Sangmoon Bae,28.55,2798,98,21
30,0,27895,Jonas Blixt,28.56,2085,73,23
30,0,29479,Scott Brown,28.56,2770,97,21
30,0,25720,Chad Collins,28.56,2256,79,22
33,0,31560,Brian Stuard,28.57,2657,93,22
34,0,20593,Greg Chalmers,28.59,1544,54,24
34,0,32640,Troy Merritt,28.59,2602,91,22
34,0,25892,Steve Wheatcroft,28.59,2373,83,20
37,0,30926,Chris Kirk,28.60,2088,73,22
38,0,25562,Andres Romero,28.64,1890,66,23
38,0,33448,Justin Thomas,28.64,3036,106,24
40,0,34409,David Lingmerth,28.66,2579,90,22
41,0,28307,Matt Every,28.67,2007,70,20
42,0,40058,Zac Blair,28.68,2983,104,24
42,0,34563,Chesson Hadley,28.68,2897,101,24
42,0,23800,Bryce Molder,28.68,2495,87,24
45,0,35539,Luke Guthrie,28.70,2353,82,23
45,0,25632,Jimmy Walker,28.70,2468,86,22
47,0,24357,K.J. Choi,28.71,1780,62,24
47,0,34174,John Huh,28.71,2900,101,24
47,0,24361,Pat Perez,28.71,2756,96,24
50,0,28679,Fabián Gómez,28.72,2384,83,23
50,0,29478,Kevin Kisner,28.72,2987,104,22
52,0,20771,Steven Alker,28.73,1724,60,23
53,0,02206,David Toms,28.74,1667,58,22
54,0,24024,Zach Johnson,28.78,2504,87,23
54,0,28475,Jeff Overton,28.78,2648,92,24
56,0,32839,Hideki Matsuyama,28.79,2591,90,23
57,0,25493,Nick Taylor,28.80,2621,91,24
58,0,30736,Oscar Fraustro,28.81,1556,54,25
58,0,24138,Ian Poulter,28.81,1844,64,24
60,0,10860,Justin Leonard,28.82,1758,61,23
61,0,34099,Harris English,28.83,2941,102,22
61,0,12716,Charley Hoffman,28.83,2710,94,20
63,0,29222,Billy Hurley III,28.84,2278,79,23
64,0,39977,Max Homa,28.85,2135,74,22
65,0,25818,Scott Piercy,28.88,2599,90,23
66,0,35545,Blayne Barber,28.89,2138,74,23
67,0,35532,Tom Hoge,28.90,2283,79,23
68,0,25349,Tim Wilkinson,28.92,2053,71,24
69,0,20472,Alex Cejka,28.93,2662,92,24
69,0,26758,David Hearn,28.93,2806,97,23
69,0,27770,Camilo Villegas,28.93,2401,83,23
72,0,24925,Jonathan Byrd,28.94,1881,65,23
72,0,23621,Rory Sabbatini,28.94,2344,81,21
74,0,32366,Kevin Chappell,28.95,2490,86,21
74,0,23541,Ben Crane,28.95,1679,58,23
74,0,30852,Ryo Ishikawa,28.95,2548,88,23
74,0,27963,Chris Stroud,28.95,2432,84,23
78,0,25369,Jamie Donaldson,28.96,1361,47,23
78,0,21209,Sergio Garcia,28.96,1622,56,24
78,0,31202,William McGirt,28.96,2983,103,22
78,0,25804,Bubba Watson,28.96,1940,67,23
82,0,30711,Colt Knost,28.98,2492,86,24
82,0,24781,Hunter Mahan,28.98,2376,82,22
82,0,36699,Patrick Rodgers,28.98,1536,53,23
85,0,29720,Andres Gonzales,28.99,2493,86,23
85,0,30944,Jason Kokrak,28.99,2551,88,24
85,0,34261,Scott Langley,28.99,2667,92,24
85,0,26851,Marc Leishman,28.99,2000,69,22
89,0,32448,James Hahn,29.00,2726,94,22
89,0,23320,Ryan Palmer,29.00,2204,76,22
89,0,33419,Cameron Tringale,29.00,2784,96,23
92,0,20104,Ken Duke,29.01,2582,89,21
92,0,34098,Russell Henley,29.01,2437,84,23
92,0,24490,George McNeill,29.01,2698,93,25
95,0,33418,Shawn Stefani,29.02,2728,94,24
96,0,23638,Brendon de Jonge,29.03,3077,106,23
97,0,20157,Retief Goosen,29.04,2236,77,22
98,0,37454,Whee Kim,29.07,2006,69,23
99,0,27644,Brian Harman,29.09,2618,90,23
100,0,25191,Gonzalo Fernandez-Castaño,29.10,2241,77,23
100,0,36689,Brooks Koepka,29.10,2357,81,23
100,0,34431,Robert Streb,29.10,3201,110,23
103,0,29725,Tony Finau,29.11,3086,106,23
104,0,27936,Martin Laird,29.12,2242,77,22
105,0,29518,Brendan Steele,29.13,2447,84,23
106,0,33399,Adam Hadwin,29.15,2711,93,24
106,0,20766,Padraig Harrington,29.15,1749,60,22
106,0,06567,Vijay Singh,29.15,2274,78,24
109,0,29476,Kyle Reifers,29.16,2683,92,24
110,0,23983,Luke Donald,29.17,2071,71,23
110,0,22405,Justin Rose,29.17,1925,66,24
112,0,26329,Louis Oosthuizen,29.19,1810,62,25
113,0,34358,Jonathan Randolph,29.20,2044,70,23
114,0,35541,John Peterson,29.21,2454,84,24
115,0,40026,Daniel Berger,29.23,2835,97,22
115,0,36801,Mark Hubbard,29.23,2251,77,23
115,0,34130,Sung Joon Park,29.23,2251,77,23
118,0,25240,D.A. Points,29.24,2047,70,24
119,0,22293,Heath Slocum,29.25,1550,53,23
120,0,27436,Graham DeLaet,29.26,1902,65,22
120,0,33667,Carlos Ortiz,29.26,2809,96,22
122,0,30692,Scott Stallings,29.27,1756,60,23
122,0,26289,Boo Weekley,29.27,2312,79,24
124,0,34262,Jon Curran,29.28,2313,79,25
125,0,27064,Jhonattan Vegas,29.29,2519,86,22
125,0,20396,Lee Westwood,29.29,1523,52,23
127,0,29289,S.Y. Noh,29.31,1905,65,24
127,0,22056,Cameron Percy,29.31,2052,70,22
129,0,34264,Hudson Swafford,29.32,2785,95,26
129,0,27095,Nick Watney,29.32,2668,91,22
131,0,33486,Roger Sloan,29.33,1525,52,24
132,0,29221,Webb Simpson,29.35,2289,78,23
132,0,32150,Michael Thompson,29.35,2377,81,23
132,0,21878,Mark Wilson,29.35,2495,85,26
135,0,29223,Sam Saunders,29.37,2379,81,25
135,0,26951,Johnson Wagner,29.37,1997,68,25
137,0,10809,Jim Furyk,29.39,1881,64,24
138,0,22892,Jason Gore,29.40,2117,72,24
139,0,12510,Chad Campbell,29.41,2853,97,24
139,0,24358,Robert Garrigus,29.41,1941,66,24
141,0,34265,Will Wilcox,29.46,1591,54,25
142,0,35451,Scott Pinckney,29.48,2594,88,24
142,0,28132,Tyrone Van Aswegen,29.48,1592,54,25
144,0,33141,Keegan Bradley,29.49,2477,84,24
145,0,29425,Andrew Svoboda,29.51,2302,78,24
146,0,20645,John Senden,29.53,2215,75,23
146,0,31323,Gary Woodland,29.53,2185,74,22
148,0,23623,Bo Van Pelt,29.54,2334,79,23
149,0,33122,Russell Knox,29.56,2838,96,24
150,0,26331,Charl Schwartzel,29.57,1863,63,25
151,0,24924,Bill Haas,29.58,2544,86,22
152,0,25686,Jason Dufner,29.60,2161,73,24
152,0,28500,Martin Flores,29.60,2694,91,23
152,0,27466,Spencer Levin,29.60,2871,97,23
155,0,26476,Chez Reavie,29.63,1659,56,26
156,0,33413,Ben Martin,29.64,2668,90,22
157,0,27933,John Merrick,29.65,2194,74,24
157,0,27214,Kevin Streelman,29.65,2698,91,25
159,0,01706,Davis Love III,29.67,1513,51,24
160,0,37273,Derek Ernst,29.70,2109,71,24
161,0,29420,Billy Horschel,29.71,2793,94,25
162,0,21961,Charles Howell III,29.75,3124,105,22
163,0,25364,Paul Casey,29.77,2441,82,24
163,0,29535,Brice Garnett,29.77,2352,79,25
165,0,06522,Ernie Els,29.79,1698,57,24
166,0,32200,Roberto Castro,29.80,1490,50,25
167,0,28780,Nicholas Thompson,29.81,2564,86,24
168,0,28486,Michael Putnam,29.84,2536,85,23
168,0,28023,Byron Smith,29.84,1641,55,25
170,0,20691,Greg Owen,29.86,1732,58,23
171,0,20848,Ángel Cabrera,29.87,1583,53,25
171,0,21528,Henrik Stenson,29.87,1792,60,22
173,0,25198,Francesco Molinari,29.94,1587,53,24
174,0,32334,Charlie Beljan,29.97,2158,72,23
175,0,23548,Bill Lunde,30.02,1381,46,24
176,0,10885,Robert Allenby,30.03,1772,59,22
177,0,30946,Alex Prugh,30.04,2403,80,26
178,0,31193,Jim Renner,30.06,1984,66,24
179,0,24502,Adam Scott,30.11,1415,47,26
180,0,20229,Stewart Cink,30.14,2321,77,24
181,0,31557,Jim Herman,30.22,2659,88,25
182,0,23353,J.J. Henry,30.24,2722,90,23
183,0,22046,Geoff Ogilvy,30.44,1461,48,25
184,0,25900,Lucas Glover,30.54,2413,79,25
