RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,25900,Lucas Glover,.92,73,79
2,0,24502,Adam Scott,.85,41,48
3,0,25686,Jason Dufner,.79,58,73
3,0,22046,Geoff Ogilvy,.79,38,48
5,0,27770,Camilo Villegas,.77,64,83
6,0,32334,Charlie Beljan,.76,55,72
7,0,24358,Robert Garrigus,.74,49,66
8,0,20229,Stewart Cink,.73,56,77
8,0,37273,Derek Ernst,.73,52,71
8,0,27933,John Merrick,.73,54,74
8,0,26331,Charl Schwartzel,.73,46,63
8,0,20396,Lee Westwood,.73,38,52
13,0,29221,Webb Simpson,.72,56,78
14,0,10885,Robert Allenby,.71,42,59
14,0,25240,D.A. Points,.71,50,70
16,0,33141,Keegan Bradley,.70,59,84
16,0,23548,Bill Lunde,.70,32,46
16,0,23623,Bo Van Pelt,.70,55,79
19,0,06522,Ernie Els,.68,39,57
20,0,20104,Ken Duke,.67,60,89
20,0,22892,Jason Gore,.67,48,72
20,0,21528,Henrik Stenson,.67,40,60
20,0,29425,Andrew Svoboda,.67,52,78
20,0,28780,Nicholas Thompson,.67,58,86
25,0,28486,Michael Putnam,.66,56,85
25,0,22293,Heath Slocum,.66,35,53
27,0,20766,Padraig Harrington,.65,39,60
28,0,35545,Blayne Barber,.64,47,74
28,0,29420,Billy Horschel,.64,61,96
28,0,23621,Rory Sabbatini,.64,52,81
28,0,28023,Byron Smith,.64,35,55
32,0,40026,Daniel Berger,.63,61,97
32,0,06567,Vijay Singh,.63,49,78
32,0,33419,Cameron Tringale,.63,60,96
32,0,27095,Nick Watney,.63,57,91
36,0,31193,Jim Renner,.62,41,66
36,0,29223,Sam Saunders,.62,50,81
36,0,30692,Scott Stallings,.62,37,60
36,0,26289,Boo Weekley,.62,49,79
40,0,20157,Retief Goosen,.61,47,77
40,0,34130,Sung Joon Park,.61,47,77
40,0,20645,John Senden,.61,46,75
40,0,31323,Gary Woodland,.61,45,74
44,0,32366,Kevin Chappell,.60,52,86
44,0,28307,Matt Every,.60,42,70
44,0,27141,J.B. Holmes,.60,51,85
44,0,27936,Martin Laird,.60,46,77
44,0,33413,Ben Martin,.60,54,90
44,0,20691,Greg Owen,.60,35,58
44,0,29476,Kyle Reifers,.60,55,92
44,0,27963,Chris Stroud,.60,50,84
44,0,25804,Bubba Watson,.60,41,68
53,0,23541,Ben Crane,.59,34,58
53,0,01810,Phil Mickelson,.59,41,70
53,0,26329,Louis Oosthuizen,.59,37,63
53,0,25818,Scott Piercy,.59,53,90
53,0,26476,Chez Reavie,.59,33,56
53,0,32150,Michael Thompson,.59,48,81
59,0,20848,Ángel Cabrera,.58,31,53
59,0,28500,Martin Flores,.58,53,91
59,0,34563,Chesson Hadley,.58,59,101
59,0,31557,Jim Herman,.58,51,88
59,0,36801,Mark Hubbard,.58,45,77
59,0,27064,Jhonattan Vegas,.58,50,86
65,0,24925,Jonathan Byrd,.57,37,65
65,0,25191,Gonzalo Fernandez-Castaño,.57,44,77
65,0,29535,Brice Garnett,.57,45,79
65,0,24924,Bill Haas,.57,49,86
65,0,35532,Tom Hoge,.57,45,79
65,0,39977,Max Homa,.57,42,74
65,0,29289,S.Y. Noh,.57,37,65
65,0,34265,Will Wilcox,.57,31,54
73,0,25364,Paul Casey,.56,46,82
73,0,21753,Brian Davis,.56,46,82
73,0,25562,Andres Romero,.56,37,66
73,0,33486,Roger Sloan,.56,29,52
77,0,25369,Jamie Donaldson,.55,26,47
77,0,28679,Fabián Gómez,.55,46,83
77,0,35539,Luke Guthrie,.55,45,82
77,0,30852,Ryo Ishikawa,.55,48,88
77,0,35451,Scott Pinckney,.55,48,88
77,0,25632,Jimmy Walker,.55,47,86
83,0,28259,Sangmoon Bae,.54,53,98
83,0,20593,Greg Chalmers,.54,29,54
83,0,32839,Hideki Matsuyama,.54,49,91
83,0,34358,Jonathan Randolph,.54,38,70
83,0,29518,Brendan Steele,.54,45,84
83,0,21878,Mark Wilson,.54,46,85
89,0,36689,Brooks Koepka,.53,43,81
89,0,23320,Ryan Palmer,.53,41,77
89,0,22405,Justin Rose,.53,35,66
89,0,25892,Steve Wheatcroft,.53,44,83
93,0,24138,Ian Poulter,.52,34,65
94,0,29479,Scott Brown,.51,49,97
94,0,34262,Jon Curran,.51,40,79
94,0,30926,Chris Kirk,.51,37,73
94,0,30944,Jason Kokrak,.51,45,88
94,0,01706,Davis Love III,.51,26,51
94,0,25345,Carl Pettersson,.51,54,106
94,0,33448,Justin Thomas,.51,54,106
101,0,30736,Oscar Fraustro,.50,27,54
101,0,10809,Jim Furyk,.50,32,64
101,0,33667,Carlos Ortiz,.50,48,96
104,0,20472,Alex Cejka,.49,45,92
104,0,34174,John Huh,.49,49,101
104,0,30946,Alex Prugh,.49,39,80
104,0,26951,Johnson Wagner,.49,33,68
108,0,25274,Steven Bowditch,.48,49,103
108,0,32200,Roberto Castro,.48,24,50
108,0,32448,James Hahn,.48,45,94
108,0,08075,Jerry Kelly,.48,38,79
108,0,31202,William McGirt,.48,49,103
108,0,34256,Andrew Putnam,.48,31,64
114,0,24357,K.J. Choi,.47,29,62
114,0,24494,Erik Compton,.47,40,86
114,0,29725,Tony Finau,.47,50,106
114,0,33399,Adam Hadwin,.47,44,93
114,0,33122,Russell Knox,.47,45,96
114,0,23108,Matt Kuchar,.47,44,94
114,0,27649,Brandt Snedeker,.47,45,95
114,0,25493,Nick Taylor,.47,43,91
114,0,30927,Brendon Todd,.47,44,93
123,0,27436,Graham DeLaet,.46,30,65
123,0,23353,J.J. Henry,.46,41,90
123,0,29926,Danny Lee,.46,55,120
123,0,34409,David Lingmerth,.46,41,90
123,0,24781,Hunter Mahan,.46,39,84
123,0,24490,George McNeill,.46,43,93
123,0,25396,Kevin Na,.46,44,95
123,0,22056,Cameron Percy,.46,32,70
131,0,34098,Russell Henley,.45,38,84
131,0,12716,Charley Hoffman,.45,42,94
131,0,26300,Matt Jones,.45,39,86
131,0,27466,Spencer Levin,.45,44,97
131,0,24361,Pat Perez,.45,43,96
131,0,34431,Robert Streb,.45,49,110
137,0,12510,Chad Campbell,.44,43,97
137,0,32102,Rickie Fowler,.44,32,72
137,0,27644,Brian Harman,.44,40,90
137,0,26851,Marc Leishman,.44,31,70
137,0,26596,Ryan Moore,.44,34,78
137,0,35541,John Peterson,.44,37,84
137,0,33418,Shawn Stefani,.44,41,94
144,0,20771,Steven Alker,.43,26,60
144,0,28089,Jason Day,.43,31,72
144,0,32640,Troy Merritt,.43,39,91
144,0,25198,Francesco Molinari,.43,23,53
144,0,34264,Hudson Swafford,.43,41,95
149,0,29720,Andres Gonzales,.42,36,86
149,0,37454,Whee Kim,.42,29,69
149,0,36699,Patrick Rodgers,.42,22,53
149,0,34046,Jordan Spieth,.42,37,88
153,0,22371,Aaron Baddeley,.41,30,74
153,0,23638,Brendon de Jonge,.41,43,106
153,0,23983,Luke Donald,.41,29,71
153,0,21209,Sergio Garcia,.41,23,56
153,0,34261,Scott Langley,.41,38,92
