RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,23048,Eric Axley,27.00,216,8
2,0,32102,Rickie Fowler,27.13,434,16
3,0,29479,Scott Brown,27.26,518,19
4,0,22293,Heath Slocum,27.33,164,6
5,0,21753,Brian Davis,27.36,383,14
6,0,25562,Andres Romero,27.60,276,10
7,0,34256,Andrew Putnam,27.64,304,11
8,0,26300,Matt Jones,27.68,526,19
9,0,20593,Greg Chalmers,27.73,305,11
10,0,24494,Erik Compton,27.75,444,16
11,0,24846,Ricky Barnes,27.79,389,14
12,0,34046,Jordan Spieth,27.80,556,20
13,0,27649,Brandt Snedeker,27.82,612,22
14,0,24925,Jonathan Byrd,28.00,336,12
14,0,32640,Troy Merritt,28.00,476,17
14,0,25818,Scott Piercy,28.00,504,18
17,0,34360,Patrick Reed,28.04,673,24
18,0,08075,Jerry Kelly,28.06,449,16
18,0,30944,Jason Kokrak,28.06,477,17
18,0,23621,Rory Sabbatini,28.06,449,16
21,0,26851,Marc Leishman,28.08,365,13
22,0,23108,Matt Kuchar,28.09,646,23
23,0,24507,Jason Bohn,28.10,590,21
24,0,10860,Justin Leonard,28.11,253,9
25,0,29926,Danny Lee,28.12,703,25
25,0,28475,Jeff Overton,28.12,478,17
27,0,26596,Ryan Moore,28.13,450,16
27,0,33486,Roger Sloan,28.13,225,8
29,0,25720,Chad Collins,28.19,451,16
29,0,30711,Colt Knost,28.19,451,16
31,0,20771,Steven Alker,28.20,282,10
31,0,24490,George McNeill,28.20,564,20
31,0,02206,David Toms,28.20,282,10
34,0,34358,Jonathan Randolph,28.23,367,13
35,0,28679,Fabián Gómez,28.25,452,16
36,0,25345,Carl Pettersson,28.27,622,22
37,0,34262,Jon Curran,28.29,396,14
37,0,21209,Sergio Garcia,28.29,396,14
37,0,34563,Chesson Hadley,28.29,594,21
40,0,25349,Tim Wilkinson,28.30,283,10
41,0,39977,Max Homa,28.33,340,12
41,0,23320,Ryan Palmer,28.33,510,18
43,0,33461,Morgan Hoffmann,28.35,482,17
43,0,34409,David Lingmerth,28.35,482,17
43,0,24140,Sean O'Hair,28.35,482,17
46,0,24781,Hunter Mahan,28.37,539,19
47,0,20229,Stewart Cink,28.38,454,16
47,0,22892,Jason Gore,28.38,369,13
47,0,33418,Shawn Stefani,28.38,596,21
47,0,30927,Brendon Todd,28.38,596,21
51,0,29720,Andres Gonzales,28.41,483,17
52,0,26758,David Hearn,28.42,540,19
52,0,27141,J.B. Holmes,28.42,540,19
52,0,29478,Kevin Kisner,28.42,682,24
52,0,23800,Bryce Molder,28.42,540,19
56,0,35539,Luke Guthrie,28.44,455,16
57,0,23638,Brendon de Jonge,28.45,626,22
57,0,32839,Hideki Matsuyama,28.45,626,22
59,0,28089,Jason Day,28.53,485,17
59,0,30925,Dustin Johnson,28.53,485,17
61,0,31416,Derek Fathauer,28.54,371,13
62,0,20691,Greg Owen,28.55,314,11
63,0,10885,Robert Allenby,28.57,200,7
63,0,22405,Justin Rose,28.57,400,14
63,0,33448,Justin Thomas,28.57,657,23
66,0,27963,Chris Stroud,28.60,429,15
67,0,40058,Zac Blair,28.62,601,21
67,0,28780,Nicholas Thompson,28.62,372,13
69,0,34174,John Huh,28.64,630,22
70,0,27214,Kevin Streelman,28.65,573,20
71,0,25369,Jamie Donaldson,28.67,258,9
72,0,22371,Aaron Baddeley,28.69,373,13
72,0,35545,Blayne Barber,28.69,373,13
72,0,29222,Billy Hurley III,28.69,373,13
72,0,01810,Phil Mickelson,28.69,459,16
72,0,27770,Camilo Villegas,28.69,459,16
77,0,28259,Sangmoon Bae,28.70,574,20
77,0,29425,Andrew Svoboda,28.70,287,10
79,0,24361,Pat Perez,28.73,632,22
80,0,33667,Carlos Ortiz,28.75,575,20
81,0,25274,Steven Bowditch,28.76,604,21
82,0,20472,Alex Cejka,28.78,518,18
82,0,33399,Adam Hadwin,28.78,518,18
82,0,27064,Jhonattan Vegas,28.78,518,18
85,0,36689,Brooks Koepka,28.79,547,19
86,0,28307,Matt Every,28.83,346,12
86,0,25396,Kevin Na,28.83,663,23
86,0,26951,Johnson Wagner,28.83,346,12
89,0,24357,K.J. Choi,28.85,375,13
89,0,34261,Scott Langley,28.85,577,20
91,0,33122,Russell Knox,28.86,606,21
92,0,34431,Robert Streb,28.88,722,25
93,0,25240,D.A. Points,28.91,318,11
94,0,24138,Ian Poulter,28.93,434,15
95,0,30926,Chris Kirk,28.94,492,17
95,0,25892,Steve Wheatcroft,28.94,463,16
97,0,25834,Daniel Summerhays,28.95,637,22
98,0,20104,Ken Duke,29.00,464,16
98,0,29725,Tony Finau,29.00,638,22
98,0,35541,John Peterson,29.00,551,19
98,0,28132,Tyrone Van Aswegen,29.00,261,9
102,0,12716,Charley Hoffman,29.05,581,20
103,0,28500,Martin Flores,29.06,494,17
103,0,25804,Bubba Watson,29.06,465,16
103,0,21878,Mark Wilson,29.06,465,16
106,0,10809,Jim Furyk,29.07,436,15
106,0,26329,Louis Oosthuizen,29.07,407,14
108,0,27933,John Merrick,29.08,349,12
109,0,24024,Zach Johnson,29.10,582,20
110,0,34099,Harris English,29.13,670,23
111,0,27436,Graham DeLaet,29.15,379,13
111,0,29289,S.Y. Noh,29.15,379,13
113,0,40026,Daniel Berger,29.17,525,18
114,0,32366,Kevin Chappell,29.18,496,17
115,0,34264,Hudson Swafford,29.21,555,19
116,0,23541,Ben Crane,29.22,263,9
116,0,27095,Nick Watney,29.22,526,18
118,0,31560,Brian Stuard,29.29,498,17
119,0,27895,Jonas Blixt,29.31,381,13
120,0,35451,Scott Pinckney,29.33,528,18
121,0,31202,William McGirt,29.35,675,23
121,0,29476,Kyle Reifers,29.35,499,17
121,0,25632,Jimmy Walker,29.35,587,20
124,0,32200,Roberto Castro,29.36,323,11
124,0,37454,Whee Kim,29.36,411,14
126,0,24924,Bill Haas,29.37,558,19
127,0,35532,Tom Hoge,29.38,470,16
127,0,29420,Billy Horschel,29.38,617,21
129,0,32448,James Hahn,29.42,559,19
130,0,26331,Charl Schwartzel,29.43,412,14
131,0,36801,Mark Hubbard,29.44,471,16
131,0,30852,Ryo Ishikawa,29.44,530,18
133,0,36699,Patrick Rodgers,29.45,324,11
133,0,33419,Cameron Tringale,29.45,589,20
135,0,20645,John Senden,29.47,442,15
136,0,34130,Sung Joon Park,29.50,413,14
136,0,26289,Boo Weekley,29.50,472,16
138,0,20157,Retief Goosen,29.53,443,15
138,0,27936,Martin Laird,29.53,443,15
138,0,32150,Michael Thompson,29.53,443,15
141,0,28023,Byron Smith,29.56,266,9
142,0,29518,Brendan Steele,29.58,562,19
142,0,25493,Nick Taylor,29.58,562,19
144,0,29223,Sam Saunders,29.60,444,15
145,0,29221,Webb Simpson,29.61,533,18
146,0,30736,Oscar Fraustro,29.63,237,8
146,0,34098,Russell Henley,29.63,563,19
146,0,27466,Spencer Levin,29.63,563,19
149,0,23623,Bo Van Pelt,29.64,415,14
