RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,08537,J.P. Hayes,90.96,161,177,-0.58
2,0,02214,Kirk Triplett,90.84,228,251,-0.54
3,0,01677,Tom Lehman,90.67,175,193,-0.61
4,0,12510,Chad Campbell,89.81,238,265,-0.61
5,0,01361,Dan Forsman,89.39,236,264,-0.51
6,0,24357,K.J. Choi,89.33,268,300,-0.57
7,0,08123,Jeff Brehaut,89.17,321,360,-0.55
8,0,01577,Lee Janzen,89.08,155,174,-0.63
9,0,21961,Charles Howell III,88.92,289,325,-0.58
10,0,07223,Brian Bateman,88.89,184,207,-0.50
10,0,06595,Kevin Sutherland,88.89,208,234,-0.60
12,0,02206,David Toms,88.84,191,215,-0.58
13,0,02239,Scott Verplank,88.81,238,268,-0.57
14,0,01553,John Huston,88.55,201,227,-0.60
15,0,12652,Cameron Beckman,88.51,231,261,-0.52
16,0,10585,Scott McCarron,88.48,192,217,-0.59
17,0,01948,Tim Petrovic,88.46,253,286,-0.55
18,0,10809,Jim Furyk,88.38,213,241,-0.63
19,0,01320,Bob Estes,87.96,190,216,-0.59
20,0,21878,Mark Wilson,87.95,197,224,-0.41
21,0,01810,Phil Mickelson,87.78,194,221,-0.61
22,0,08547,John Maginnes,87.68,185,211,-0.45
22,0,08793,Tiger Woods,87.68,178,203,-0.72
24,0,12662,Thomas Levet,87.67,199,227,-0.54
25,0,01381,Fred Funk,87.62,269,307,-0.46
26,0,02246,Duffy Waldorf,87.55,204,233,-0.56
27,0,20771,Steven Alker,87.38,180,206,-0.44
28,0,02104,Jeff Sluman,87.23,239,274,-0.51
29,0,06034,Marco Dawson,87.22,198,227,-0.49
30,0,23135,Tim Clark,87.18,170,195,-0.51
31,0,08075,Jerry Kelly,87.17,265,304,-0.55
32,0,06643,Paul Goydos,87.07,202,232,-0.51
32,0,22046,Geoff Ogilvy,87.07,202,232,-0.61
34,0,01797,Rocco Mediate,86.79,184,212,-0.43
35,0,01761,Len Mattiace,86.77,164,189,-0.56
36,0,06621,Joe Durant,86.76,249,287,-0.48
37,0,21805,Harrison Frazar,86.64,253,292,-0.59
38,0,06078,Esteban Toledo,86.53,257,297,-0.53
39,0,06567,Vijay Singh,86.52,308,356,-0.59
40,0,10885,Robert Allenby,86.50,173,200,-0.62
41,0,02010,Loren Roberts,86.47,147,170,-0.46
42,0,01139,Olin Browne,86.45,236,273,-0.52
43,0,20663,Brenden Pappas,86.44,306,354,-0.56
44,0,06581,David Sutherland,86.43,191,221,-0.58
45,0,20094,Jonathan Kaye,86.33,221,256,-0.51
46,0,01766,Billy Mayfair,86.32,246,285,-0.53
47,0,01724,Jeff Maggert,86.23,213,247,-0.52
48,0,01887,Mark O'Meara,86.18,106,123,-0.45
49,0,20229,Stewart Cink,86.17,218,253,-0.58
50,0,10860,Justin Leonard,86.13,149,173,-0.64
51,0,01457,Jay Haas,86.12,180,209,-0.59
52,0,20157,Retief Goosen,86.03,154,179,-0.62
52,0,20127,Chris Riley,86.03,197,229,-0.48
54,0,01307,Joel Edwards,86.02,160,186,-0.52
54,0,02106,Chris Smith,86.02,240,279,-0.55
56,0,20574,Mathew Goggin,85.99,264,307,-0.49
57,0,01945,Kenny Perry,85.98,233,271,-0.54
58,0,01723,Andrew Magee,85.97,239,278,-0.49
59,0,07101,Dave Stockton Jr.,85.85,176,205,-0.47
60,0,08375,Paul Stankowski,85.79,169,197,-0.59
61,0,12823,Carlos Franco,85.71,312,364,-0.57
61,0,20940,Kenichi Kuboya,85.71,216,252,-0.56
61,0,06515,Shaun Micheel,85.71,240,280,-0.52
64,0,06251,Chris DiMarco,85.66,239,279,-0.61
65,0,10565,Ian Leggatt,85.53,201,235,-0.53
66,0,08725,Tom Gillis,85.51,183,214,-0.49
67,0,02002,John Riegger,85.49,165,193,-0.44
68,0,10912,Craig Perks,85.48,206,241,-0.54
69,0,23353,J.J. Henry,85.44,264,309,-0.54
69,0,02049,Gene Sauers,85.44,176,206,-0.44
69,0,20548,Hidemichi Tanaka,85.44,270,316,-0.50
72,0,07749,Brett Quigley,85.41,240,281,-0.54
73,0,23338,David Gossett,85.31,244,286,-0.58
74,0,20095,Carl Paulson,85.29,290,340,-0.54
75,0,07457,Steve Flesch,85.28,255,299,-0.65
76,0,22295,Darron Stiles,85.25,260,305,-0.53
77,0,19824,Craig Barlow,85.21,265,311,-0.59
78,0,01475,Donnie Hammond,85.19,207,243,-0.46
79,0,20634,Peter Lonard,85.00,204,240,-0.58
80,0,12782,Tim Herron,84.89,236,278,-0.54
81,0,20645,John Senden,84.87,286,337,-0.56
82,0,20472,Alex Cejka,84.86,213,251,-0.48
83,0,20498,Briny Baird,84.76,267,315,-0.54
84,0,20098,Stuart Appleby,84.74,211,249,-0.61
85,0,10733,Kent Jones,84.72,183,216,-0.56
86,0,20572,Rod Pampling,84.70,227,268,-0.55
87,0,01685,J.L. Lewis,84.67,232,274,-0.57
88,0,25345,Carl Pettersson,84.65,193,228,-0.53
89,0,19825,Darren Clarke,84.62,110,130,-0.74
90,0,01941,Tom Pernice Jr.,84.59,247,292,-0.58
91,0,07941,Mike Grob,84.58,203,240,-0.55
92,0,06522,Ernie Els,84.56,126,149,-0.58
93,0,24356,Jason Buha,84.36,151,179,-0.46
