RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,02190,Doug Tewell,12,804,0
2,0,01457,Jay Haas,11,924,0
3,1,01837,Gil Morgan,10,858,0
4,1,01444,Ken Green,9,816,0
4,1,01984,Sam Randolph,9,588,0
6,2,01489,Steve Hart,8,730,0
6,2,02146,Payne Stewart,8,817,0
8,4,02201,Jim Thorpe,7,768,0
8,4,02292,Bob Wolcott,7,620,0
10,4,01035,Tommy Armour III,6,1044,0
10,4,01553,John Huston,6,865,0
10,4,01701,Bob Lohr,6,990,0
10,4,01725,John Mahaffey,6,1048,0
10,4,02094,Tony Sills,6,860,0
10,4,02100,Tim Simpson,6,1066,0
10,4,02159,Curtis Strange,6,762,0
10,4,02321,Fuzzy Zoeller,6,658,0
10,4,02322,Richard Zokol,6,734,0
19,4,01030,Isao Aoki,5,564,0
19,4,01323,Brad Fabel,5,814,0
19,4,01773,Ronnie McCann,5,564,0
19,4,01925,Jerry Pate,5,507,0
19,4,01935,Calvin Peete,5,530,0
19,4,02196,Robert Thompson,5,705,0
19,4,02225,Howard Twitty,5,866,0
26,5,01049,Ian Baker-Finch,4,615,0
26,5,01098,Jay Don Blake,4,868,0
26,5,01133,Billy Ray Brown,4,922,0
26,5,01162,Rex Caldwell,4,716,0
26,5,01771,Blaine McCallister,4,993,0
26,5,01884,Mac O'Grady,4,514,0
32,6,01132,Mark Brooks,3,863,0
32,6,01468,Gary Hallberg,3,910,0
32,6,01527,Scott Hoch,3,974,0
32,6,01599,Steve Jones,3,931,0
32,6,01717,Sandy Lyle,3,558,0
32,6,02049,Gene Sauers,3,818,0
38,6,01129,Bill Britton,2,1088,0
38,6,01175,Jim Carter,2,1050,0
38,6,01226,Fred Couples,2,844,0
38,6,01248,Rick Dalpos,2,676,0
38,6,01313,Steve Elkington,2,1014,0
38,6,01435,Wayne Grady,2,822,0
38,6,06284,Jim Hallet,2,1084,0
38,6,01569,Peter Jacobsen,2,870,0
38,6,01783,Mark McCumber,2,680,0
38,6,01968,Nick Price,2,944,0
38,6,02041,Bill Sander,2,935,0
38,6,02095,Larry Silveira,2,736,0
38,6,02133,Craig Stadler,2,742,0
38,6,02256,Tom Watson,2,626,0
52,9,01024,Billy Andrade,1,922,0
52,9,01033,George Archer,1,648,0
52,9,01042,Paul Azinger,1,902,0
52,9,01086,Roy Biancalana,1,602,0
52,9,01093,Ronnie Black,1,880,0
52,9,01096,Phil Blackmar,1,850,0
52,9,01112,Charlie Bowles,1,582,0
52,9,01168,David Canipe,1,896,0
52,9,01203,Russ Cochran,1,876,0
52,9,01235,Ben Crenshaw,1,784,0
52,9,01261,Jay Delsing,1,600,0
52,9,01282,Trevor Dodds,1,570,0
52,9,01320,Bob Estes,1,706,0
52,9,01326,Nick Faldo,1,658,0
52,9,01331,Rick Fehr,1,708,0
52,9,01346,Ed Fiori,1,1002,0
52,9,01361,Dan Forsman,1,875,0
52,9,01385,Jim Gallagher Jr.,1,1142,0
52,9,01414,Bob Gilder,1,852,0
52,9,01418,Bill Glasson,1,796,0
52,9,01469,Dan Halldorson,1,864,0
52,9,01487,Jeff Hart,1,588,0
52,9,01499,Mark Hayes,1,802,0
52,9,01549,Mike Hulbert,1,1148,0
52,9,01550,Ed Humenik,1,776,0
52,9,01557,John Inman,1,823,0
52,9,01571,Barry Jaeckel,1,618,0
52,9,01633,Tom Kite,1,868,0
52,9,01639,Kenny Knox,1,1110,0
52,9,01641,Gary Koch,1,640,0
52,9,01662,Greg Ladehoff,1,747,0
52,9,01682,Wayne Levi,1,806,0
52,9,01685,J.L. Lewis,1,492,0
52,9,01723,Andrew Magee,1,1048,0
52,9,01766,Billy Mayfair,1,1026,0
52,9,01777,John McComish,1,808,0
52,9,01790,Pat McGowan,1,920,0
52,9,01797,Rocco Mediate,1,986,0
52,9,01876,Greg Norman,1,606,0
52,9,01877,Tim Norris,1,858,0
52,9,01943,Chris Perry,1,1100,0
52,9,01975,Tom Purtzer,1,770,0
52,9,02007,Larry Rinker,1,830,0
52,9,02033,Dave Rummells,1,897,0
52,9,02087,Don Shirey Jr.,1,780,0
52,9,02090,Tom Sieckmann,1,820,0
52,9,02099,Scott Simpson,1,728,0
52,9,02101,Joey Sindelar,1,940,0
52,9,02104,Jeff Sluman,1,754,0
52,9,02167,Mike Sullivan,1,807,0
52,9,02195,Leonard Thompson,1,955,0
52,9,02246,Duffy Waldorf,1,808,0
52,9,02261,Doug Weaver,1,684,0
