RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,33,01682,Wayne Levi,19.44,173,890
2,33,01226,Fred Couples,18.86,175,928
3,36,01072,Chip Beck,18.70,153,818
4,37,01633,Tom Kite,18.49,176,952
5,37,01042,Paul Azinger,18.46,182,986
6,38,02033,Dave Rummells,18.32,187,1021
7,39,01876,Greg Norman,18.15,118,650
8,41,01599,Steve Jones,17.97,175,974
9,42,02100,Tim Simpson,17.84,206,1155
10,42,01331,Rick Fehr,17.60,138,784
11,44,02146,Payne Stewart,17.36,155,893
12,44,01475,Donnie Hammond,17.19,164,954
13,44,01771,Blaine McCallister,17.16,186,1084
14,44,02159,Curtis Strange,17.02,143,840
15,44,02087,Don Shirey Jr.,17.00,152,894
16,44,02133,Craig Stadler,16.95,140,826
17,45,01706,Davis Love III,16.74,145,866
18,45,01313,Steve Elkington,16.67,174,1044
19,61,01143,Brad Bryant,16.58,181,1092
20,61,01968,Nick Price,16.57,163,984
21,61,01418,Bill Glasson,16.55,139,840
22,61,01175,Jim Carter,16.52,185,1120
23,62,01864,Larry Nelson,16.45,101,614
24,63,02170,Hal Sutton,16.38,174,1062
25,63,02186,Brian Tennyson,16.32,174,1066
26,63,01414,Bob Gilder,16.26,145,892
27,63,01715,Mark Lye,16.21,153,944
28,65,02303,Robert Wrenn,16.09,148,920
29,65,02067,Ted Schulz,16.08,193,1200
30,65,02242,Lanny Wadkins,16.02,136,849
31,65,01639,Kenny Knox,16.00,184,1150
32,65,01151,Clark Burroughs,15.97,118,739
33,65,01129,Bill Britton,15.96,180,1128
33,65,02010,Loren Roberts,15.96,189,1184
35,66,01569,Peter Jacobsen,15.93,145,910
36,67,01926,Steve Pate,15.89,184,1158
37,68,01846,Jodie Mudd,15.87,159,1002
38,68,02049,Gene Sauers,15.85,136,858
39,68,01797,Rocco Mediate,15.80,171,1082
40,68,02007,Larry Rinker,15.78,142,900
41,68,01329,Brad Faxon,15.75,154,978
42,68,01527,Scott Hoch,15.74,165,1048
43,68,01725,John Mahaffey,15.72,177,1126
44,68,01098,Jay Don Blake,15.69,142,905
44,68,02223,Bob Tway,15.69,156,994
46,68,01154,Bill Buttner,15.68,143,912
47,68,01928,Corey Pavin,15.66,166,1060
48,68,01837,Gil Morgan,15.65,139,888
49,69,02095,Larry Silveira,15.61,133,852
50,69,01378,David Frost,15.57,151,970
51,69,02279,Mark Wiebe,15.50,160,1032
52,69,01162,Rex Caldwell,15.49,119,768
53,70,01235,Ben Crenshaw,15.46,128,828
54,70,01133,Billy Ray Brown,15.45,148,958
55,71,01060,Dave Barr,15.42,149,966
56,71,02167,Mike Sullivan,15.41,129,837
57,71,01049,Ian Baker-Finch,15.40,99,643
58,71,01777,John McComish,15.39,129,838
59,71,01261,Jay Delsing,15.38,104,676
59,71,01468,Gary Hallberg,15.38,140,910
61,71,01690,Bruce Lietzke,15.35,117,762
61,71,02101,Joey Sindelar,15.35,152,990
63,71,01549,Mike Hulbert,15.34,189,1232
63,71,02196,Robert Thompson,15.34,119,776
65,71,01161,Mark Calcavecchia,15.33,142,926
66,71,01522,Lon Hinkle,15.30,145,948
67,71,01284,Mike Donald,15.29,192,1256
68,71,01533,P.H. Horgan III,15.28,136,890
69,71,01887,Mark O'Meara,15.26,146,957
69,71,02118,J.C. Snead,15.26,137,898
71,71,01035,Tommy Armour III,15.25,169,1108
72,71,01093,Ronnie Black,15.23,138,906
73,72,02201,Jim Thorpe,15.21,132,868
74,72,01346,Ed Fiori,15.16,158,1042
75,72,01717,Sandy Lyle,15.14,84,555
76,72,01507,Webb Heintzelman,15.12,169,1118
77,72,01736,Roger Maltbie,15.10,122,808
78,72,02246,Duffy Waldorf,15.09,134,888
79,72,01550,Ed Humenik,15.08,130,862
80,72,01197,Bobby Clampett,15.03,138,918
81,98,01457,Jay Haas,14.99,143,954
82,98,01960,Don Pooley,14.96,120,802
83,98,02185,Lance Ten Broeck,14.94,130,870
84,98,01958,Dan Pohl,14.88,108,726
85,98,01701,Bob Lohr,14.83,152,1025
86,98,01943,Chris Perry,14.82,169,1140
87,98,01157,Tom Byrum,14.80,159,1074
88,98,01790,Pat McGowan,14.79,142,960
89,98,01773,Ronnie McCann,14.78,98,663
90,99,01755,Dick Mast,14.74,140,950
91,99,01443,Hubert Green,14.73,114,774
91,99,02292,Bob Wolcott,14.73,100,679
93,99,01938,David Peoples,14.71,100,680
94,99,01033,George Archer,14.70,96,653
95,100,01945,Kenny Perry,14.67,127,866
96,100,01203,Russ Cochran,14.64,140,956
96,100,01996,Mike Reid,14.64,118,806
98,100,01499,Mark Hayes,14.63,129,882
99,100,01487,Jeff Hart,14.58,91,624
99,100,02239,Scott Verplank,14.58,133,912
101,100,01168,David Canipe,14.49,140,966
102,100,01303,Bob Eastwood,14.46,127,878
103,100,02321,Fuzzy Zoeller,14.45,100,692
104,100,01975,Tom Purtzer,14.44,117,810
105,100,01024,Billy Andrade,14.43,144,998
