RANK,MOVEMENT,PLAYER_ID,PLAYER,%
1,31,02321,Fuzzy Zoeller,27.53
2,35,01042,Paul Azinger,25.73
3,45,01014,Fulton Allem,24.68
4,45,01143,Brad Bryant,24.26
5,47,02196,Robert Thompson,23.47
6,47,01641,Gary Koch,23.44
7,47,01682,Wayne Levi,23.30
8,53,01777,John McComish,23.01
9,53,01035,Tommy Armour III,22.90
10,53,01098,Jay Don Blake,22.73
11,53,01666,Bernhard Langer,22.67
12,54,01662,Greg Ladehoff,22.55
13,54,01876,Greg Norman,22.52
14,54,01633,Tom Kite,22.45
15,64,01060,Dave Barr,21.76
15,64,01773,Ronnie McCann,21.76
15,64,01790,Pat McGowan,21.76
18,68,01030,Isao Aoki,21.39
19,68,01507,Webb Heintzelman,21.19
20,68,01599,Steve Jones,21.10
21,68,01569,Peter Jacobsen,21.08
22,69,01150,George Burns,20.90
23,70,02148,Ray Stewart,20.83
24,70,02067,Ted Schulz,20.73
25,70,01846,Jodie Mudd,20.69
26,71,01162,Rex Caldwell,20.35
27,71,01725,John Mahaffey,20.32
28,71,01313,Steve Elkington,20.28
29,71,01690,Bruce Lietzke,20.23
30,71,01887,Mark O'Meara,20.18
31,71,01197,Bobby Clampett,20.17
32,71,02170,Hal Sutton,20.09
33,71,02087,Don Shirey Jr.,20.00
34,93,01797,Rocco Mediate,19.84
35,93,01527,Scott Hoch,19.81
36,93,01154,Bill Buttner,19.80
37,93,02186,Brian Tennyson,19.76
38,94,01614,Jack Kay Jr.,19.71
39,94,01925,Jerry Pate,19.70
40,94,01086,Roy Biancalana,19.68
41,94,02201,Jim Thorpe,19.66
42,94,01475,Donnie Hammond,19.63
43,96,01385,Jim Gallagher Jr.,19.43
44,96,01226,Fred Couples,19.42
45,96,01571,Barry Jaeckel,19.41
46,97,02146,Payne Stewart,19.34
47,97,02167,Mike Sullivan,19.30
48,98,01935,Calvin Peete,19.23
48,98,02095,Larry Silveira,19.23
50,98,02033,Dave Rummells,19.21
51,98,01996,Mike Reid,19.19
52,98,02195,Leonard Thompson,19.16
53,98,02049,Gene Sauers,19.10
54,98,01639,Kenny Knox,19.08
55,99,01129,Bill Britton,18.97
56,100,01033,George Archer,18.92
57,100,01736,Roger Maltbie,18.91
58,100,01766,Billy Mayfair,18.86
59,101,01557,John Inman,18.78
60,101,01701,Bob Lohr,18.77
61,104,02100,Tim Simpson,18.67
61,104,02279,Mark Wiebe,18.67
63,104,01414,Bob Gilder,18.66
64,104,01248,Rick Dalpos,18.60
64,104,02223,Bob Tway,18.60
66,104,01499,Mark Hayes,18.57
66,104,02303,Robert Wrenn,18.57
68,104,01549,Mike Hulbert,18.53
69,104,01303,Bob Eastwood,18.50
69,104,01533,P.H. Horgan III,18.50
71,104,01390,Buddy Gardner,18.49
72,104,01061,Ray Barr Jr.,18.48
73,104,02159,Curtis Strange,18.45
73,104,02242,Lanny Wadkins,18.45
73,104,02267,D.A. Weibring,18.45
76,104,01715,Mark Lye,18.34
77,104,01984,Sam Randolph,18.32
78,104,01306,David Edwards,18.30
79,104,01093,Ronnie Black,18.26
80,104,01943,Chris Perry,18.25
81,104,01201,Lennie Clements,18.22
82,104,01156,Curt Byrum,18.21
83,104,01072,Chip Beck,18.18
84,116,02101,Joey Sindelar,18.08
85,116,01975,Tom Purtzer,18.05
86,117,02190,Doug Tewell,17.94
87,117,01168,David Canipe,17.89
88,117,01823,Larry Mize,17.87
89,118,01049,Ian Baker-Finch,17.72
90,118,02023,Clarence Rose,17.69
91,118,02322,Richard Zokol,17.67
92,121,01443,Hubert Green,17.62
93,121,01310,Dave Eichelberger,17.61
94,121,01960,Don Pooley,17.59
95,121,01331,Rick Fehr,17.44
96,122,01175,Jim Carter,17.39
97,123,01381,Fred Funk,17.37
98,123,01096,Phil Blackmar,17.36
98,123,01723,Andrew Magee,17.36
100,123,01307,Joel Edwards,17.35
101,123,01261,Jay Delsing,17.32
102,123,01200,Keith Clearwater,17.27
102,123,01469,Dan Halldorson,17.27
104,123,01706,Davis Love III,17.26
104,123,02222,Billy Tuten,17.26
106,123,01550,Ed Humenik,17.21
107,123,01468,Gary Hallberg,17.11
108,124,02090,Tom Sieckmann,17.04
109,124,02007,Larry Rinker,17.03
110,124,02104,Jeff Sluman,17.00
111,124,01926,Steve Pate,16.97
111,124,02239,Scott Verplank,16.97
113,124,02241,Bobby Wadkins,16.85
114,124,01329,Brad Faxon,16.80
115,124,01282,Trevor Dodds,16.76
116,124,01457,Jay Haas,16.73
117,124,01151,Clark Burroughs,16.67
117,124,01235,Ben Crenshaw,16.67
117,124,01931,Rick Pearson,16.67
120,141,01133,Billy Ray Brown,16.59
121,141,02185,Lance Ten Broeck,16.57
122,141,01418,Bill Glasson,16.45
123,141,01510,Nolan Henke,16.39
124,141,01132,Mark Brooks,16.37
125,141,02246,Duffy Waldorf,16.31
126,141,02256,Tom Watson,16.27
127,141,01284,Mike Donald,16.26
