RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01557,John Inman,26.88,457,17
2,0,01023,Jerry Anderson,27.33,246,9
3,0,01706,Davis Love III,27.65,470,17
4,0,02230,Stan Utley,27.67,166,6
5,0,01553,John Huston,27.84,529,19
6,0,01098,Jay Don Blake,27.85,362,13
7,0,01378,David Frost,27.86,390,14
8,0,01569,Peter Jacobsen,27.87,418,15
9,0,01533,P.H. Horgan III,27.90,279,10
10,0,01261,Jay Delsing,27.94,447,16
11,0,01468,Gary Hallberg,28.00,392,14
11,0,02226,Tray Tyner,28.00,140,5
13,0,06034,Marco Dawson,28.09,309,11
14,0,06142,Mitch Adcock,28.10,281,10
14,0,08277,Greg Lesher,28.10,281,10
16,0,01072,Chip Beck,28.12,478,17
17,0,02242,Lanny Wadkins,28.19,451,16
18,0,01157,Tom Byrum,28.20,282,10
18,0,01443,Hubert Green,28.20,141,5
18,0,02007,Larry Rinker,28.20,423,15
21,0,06090,Jim McGovern,28.24,480,17
22,0,06072,Greg Whisman,28.25,226,8
23,0,01887,Mark O'Meara,28.27,424,15
23,0,02099,Scott Simpson,28.27,311,11
25,0,02267,D.A. Weibring,28.29,396,14
26,0,01489,Steve Hart,28.31,368,13
27,0,01129,Bill Britton,28.38,454,16
28,0,01235,Ben Crenshaw,28.40,426,15
28,0,01320,Bob Estes,28.40,426,15
28,0,01385,Jim Gallagher Jr.,28.40,568,20
28,0,01943,Chris Perry,28.40,284,10
32,0,01214,Frank Conner,28.42,341,12
32,0,02292,Bob Wolcott,28.42,341,12
34,0,01457,Jay Haas,28.43,597,21
35,0,01133,Billy Ray Brown,28.46,370,13
35,0,01876,Greg Norman,28.46,370,13
37,0,01577,Lee Janzen,28.47,541,19
37,0,01837,Gil Morgan,28.47,484,17
39,0,01040,Emlyn Aubrey,28.50,228,8
39,0,01331,Rick Fehr,28.50,399,14
39,0,06575,Dudley Hart,28.50,456,16
39,0,06122,Greg Hickman,28.50,171,6
43,0,01226,Fred Couples,28.53,485,17
43,0,01968,Nick Price,28.53,542,19
45,0,01024,Billy Andrade,28.54,371,13
46,0,01724,Jeff Maggert,28.56,514,18
46,0,01823,Larry Mize,28.56,457,16
48,0,01996,Mike Reid,28.57,400,14
49,0,02225,Howard Twitty,28.60,429,15
50,0,06040,John Ross,28.62,372,13
51,0,01132,Mark Brooks,28.64,630,22
51,0,02206,David Toms,28.64,401,14
53,0,01329,Brad Faxon,28.65,487,17
54,0,01288,Ed Dougherty,28.67,430,15
54,0,01408,Kelly Gibson,28.67,344,12
54,0,02063,Dave Schreyer,28.67,86,3
57,0,02159,Curtis Strange,28.70,287,10
58,0,06124,Patrick Burke,28.71,488,17
58,0,01418,Bill Glasson,28.71,201,7
58,0,06751,Chris Tucker,28.71,201,7
61,0,02303,Robert Wrenn,28.73,316,11
62,0,02131,Mike Springer,28.75,345,12
62,0,02167,Mike Sullivan,28.75,345,12
64,0,02246,Duffy Waldorf,28.76,489,17
65,0,01388,Robert Gamez,28.77,374,13
66,0,01928,Corey Pavin,28.78,518,18
67,0,01495,Morris Hatalsky,28.80,288,10
68,0,01200,Keith Clearwater,28.81,605,21
69,0,01846,Jodie Mudd,28.82,317,11
70,0,02185,Lance Ten Broeck,28.84,548,19
71,0,01975,Tom Purtzer,28.85,375,13
72,0,01934,Dave Peege,28.86,202,7
73,0,02279,Mark Wiebe,28.87,433,15
74,0,08537,J.P. Hayes,28.89,260,9
75,0,01196,Brian Claar,28.90,578,20
76,0,01926,Steve Pate,28.94,521,18
77,0,01142,Bart Bryant,29.00,290,10
77,0,01181,Jon Chaffee,29.00,145,5
77,0,01475,Donnie Hammond,29.00,290,10
77,0,02104,Jeff Sluman,29.00,638,22
77,0,02214,Kirk Triplett,29.00,203,7
82,0,01323,Brad Fabel,29.06,494,17
83,0,01219,John Cook,29.07,436,15
84,0,01736,Roger Maltbie,29.10,291,10
84,0,02298,Jim Woodward,29.10,291,10
86,0,01049,Ian Baker-Finch,29.11,262,9
86,0,01168,David Canipe,29.11,262,9
86,0,02311,Kim Young,29.11,262,9
89,0,02146,Payne Stewart,29.13,466,16
90,0,01185,Brandel Chamblee,29.15,379,13
90,0,01701,Bob Lohr,29.15,379,13
92,0,01042,Paul Azinger,29.17,525,18
92,0,02133,Craig Stadler,29.17,350,12
94,0,01677,Tom Lehman,29.19,613,21
95,0,06012,Greg Kraft,29.20,292,10
96,0,01639,Kenny Knox,29.22,263,9
97,0,01549,Mike Hulbert,29.23,643,22
98,0,02010,Loren Roberts,29.24,614,21
99,0,01435,Wayne Grady,29.27,322,11
99,0,01510,Nolan Henke,29.27,439,15
101,0,01014,Fulton Allem,29.28,527,18
102,0,01139,Olin Browne,29.29,410,14
102,0,01771,Blaine McCallister,29.29,498,17
104,0,01374,Robin Freeman,29.30,293,10
104,0,01559,Hale Irwin,29.30,293,10
104,0,01766,Billy Mayfair,29.30,586,20
107,0,02223,Bob Tway,29.33,264,9
108,0,01414,Bob Gilder,29.36,411,14
109,0,01527,Scott Hoch,29.38,382,13
109,0,01755,Dick Mast,29.38,235,8
109,0,06048,Dicky Thompson,29.38,235,8
112,0,01938,David Peoples,29.39,529,18
113,0,06010,Brad Bell,29.40,147,5
113,0,01353,Bruce Fleisher,29.40,588,20
113,0,02049,Gene Sauers,29.40,441,15
116,0,01161,Mark Calcavecchia,29.42,559,19
116,0,06044,Scott Gump,29.42,559,19
118,0,01690,Bruce Lietzke,29.43,412,14
119,0,01239,Michael Cunning,29.45,324,11
119,0,01960,Don Pooley,29.45,324,11
121,0,01306,David Edwards,29.50,531,18
121,0,01361,Dan Forsman,29.50,708,24
121,0,01390,Buddy Gardner,29.50,354,12
121,0,01723,Andrew Magee,29.50,531,18
