RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,01139,Olin Browne,10.98,988,90
1,0,01307,Joel Edwards,10.98,593,54
3,0,01725,John Mahaffey,10.97,834,76
4,0,07569,Mark Carnevale,10.96,910,83
4,0,02100,Tim Simpson,10.96,756,69
6,0,01060,Dave Barr,10.90,1003,92
6,0,02041,Bill Sander,10.90,556,51
8,0,06040,John Ross,10.88,936,86
9,0,01040,Emlyn Aubrey,10.86,782,72
9,0,06132,Sonny Skinner,10.86,793,73
11,0,02095,Larry Silveira,10.85,586,54
12,0,01284,Mike Donald,10.84,1095,101
13,0,06044,Scott Gump,10.77,1195,111
13,0,02298,Jim Woodward,10.77,743,69
15,0,01550,Ed Humenik,10.76,1065,99
15,0,06751,Chris Tucker,10.76,882,82
17,0,01958,Dan Pohl,10.75,645,60
18,0,02135,Mike Standly,10.71,1060,99
19,0,01142,Bart Bryant,10.70,642,60
20,0,01891,David Ogrin,10.68,854,80
21,0,01376,Bob Friend,10.67,1035,97
22,0,01755,Dick Mast,10.66,778,73
23,0,02002,John Riegger,10.60,742,70
24,0,01469,Dan Halldorson,10.59,911,86
24,0,02167,Mike Sullivan,10.59,847,80
26,0,06010,Brad Bell,10.52,568,54
27,0,01388,Robert Gamez,10.51,830,79
27,0,06284,Jim Hallet,10.51,1177,112
29,0,02201,Jim Thorpe,10.50,588,56
30,0,02101,Joey Sindelar,10.49,1122,107
31,0,02007,Larry Rinker,10.48,859,82
31,0,02033,Dave Rummells,10.48,1006,96
33,0,01444,Ken Green,10.47,900,86
34,0,01682,Wayne Levi,10.45,867,83
35,0,01323,Brad Fabel,10.44,981,94
36,0,02225,Howard Twitty,10.43,876,84
37,0,01748,Doug Martin,10.41,885,85
38,0,06332,Neal Lancaster,10.40,1186,114
38,0,01946,Peter Persons,10.40,1019,98
40,0,01996,Mike Reid,10.39,800,77
40,0,02279,Mark Wiebe,10.39,862,83
42,0,06383,E.J. Pfister,10.38,602,58
43,0,01035,Tommy Armour III,10.37,840,81
43,0,06048,Dicky Thompson,10.37,726,70
43,0,02313,Bruce Zabriski,10.37,819,79
46,0,06150,Carl Cooper,10.36,787,76
46,0,02170,Hal Sutton,10.36,787,76
48,0,01522,Lon Hinkle,10.34,600,58
49,0,01418,Bill Glasson,10.33,537,52
49,0,02190,Doug Tewell,10.33,785,76
49,0,02311,Kim Young,10.33,692,67
52,0,01006,John Adams,10.32,949,92
53,0,01168,David Canipe,10.31,794,77
54,0,06034,Marco Dawson,10.30,824,80
55,0,02195,Leonard Thompson,10.29,710,69
56,0,01196,Brian Claar,10.28,1018,99
57,0,08277,Greg Lesher,10.27,801,78
58,0,01288,Ed Dougherty,10.26,1098,107
58,0,06128,Steve Lamontagne,10.26,903,88
60,0,01306,David Edwards,10.23,962,94
61,0,01408,Kelly Gibson,10.22,950,93
61,0,02010,Loren Roberts,10.22,1042,102
61,0,02322,Richard Zokol,10.22,685,67
64,0,02185,Lance Ten Broeck,10.21,1092,107
65,0,01320,Bob Estes,10.20,908,89
65,0,02131,Mike Springer,10.20,857,84
67,0,01143,Brad Bryant,10.19,1152,113
68,0,01374,Robin Freeman,10.18,845,83
69,0,01023,Jerry Anderson,10.17,885,87
69,0,01771,Blaine McCallister,10.17,976,96
69,0,01938,David Peoples,10.17,997,98
69,0,02206,David Toms,10.17,885,87
73,0,01181,Jon Chaffee,10.15,670,66
73,0,01533,P.H. Horgan III,10.15,761,75
73,0,02303,Robert Wrenn,10.15,832,82
76,0,02111,Mike Smith,10.12,1073,106
77,0,06599,John Elliott,10.11,576,57
78,0,01096,Phil Blackmar,10.10,808,80
78,0,01443,Hubert Green,10.10,505,50
80,0,01361,Dan Forsman,10.09,1090,108
80,0,01475,Donnie Hammond,10.09,666,66
80,0,06122,Greg Hickman,10.09,646,64
80,0,01690,Bruce Lietzke,10.09,666,66
80,0,02094,Tony Sills,10.09,666,66
80,0,06072,Greg Whisman,10.09,787,78
86,0,01157,Tom Byrum,10.08,766,76
87,0,01934,Dave Peege,10.06,694,69
87,0,01943,Chris Perry,10.06,785,78
87,0,02049,Gene Sauers,10.06,785,78
90,0,01014,Fulton Allem,10.05,985,98
90,0,01926,Steve Pate,10.05,1055,105
92,0,06124,Patrick Burke,10.04,904,90
93,0,01701,Bob Lohr,10.03,893,89
94,0,01331,Rick Fehr,10.02,852,85
94,0,01837,Gil Morgan,10.02,862,86
94,0,01846,Jodie Mudd,10.02,661,66
97,0,08537,J.P. Hayes,10.01,731,73
98,0,01489,Steve Hart,10.00,900,90
98,0,01495,Morris Hatalsky,10.00,750,75
98,0,01797,Rocco Mediate,10.00,810,81
98,0,02063,Dave Schreyer,10.00,530,53
102,0,01200,Keith Clearwater,9.99,1059,106
102,0,01313,Steve Elkington,9.99,859,86
104,0,01203,Russ Cochran,9.98,958,96
104,0,01736,Roger Maltbie,9.98,639,64
106,0,01381,Fred Funk,9.97,1087,109
106,0,01458,Jerry Haas,9.97,588,59
106,0,01677,Tom Lehman,9.97,1017,102
109,0,01639,Kenny Knox,9.95,806,81
109,0,02246,Duffy Waldorf,9.95,846,85
111,0,06012,Greg Kraft,9.94,805,81
112,0,02292,Bob Wolcott,9.93,1013,102
113,0,01129,Bill Britton,9.92,823,83
114,0,01557,John Inman,9.91,971,98
115,0,01724,Jeff Maggert,9.90,881,89
116,0,01249,John Daly,9.88,771,78
117,0,01353,Bruce Fleisher,9.87,1007,102
117,0,01971,Dillard Pruitt,9.87,898,91
119,0,01346,Ed Fiori,9.86,947,96
119,0,01876,Greg Norman,9.86,572,58
119,0,02223,Bob Tway,9.86,641,65
122,0,01239,Michael Cunning,9.85,808,82
122,0,01766,Billy Mayfair,9.85,1123,114
124,0,01577,Lee Janzen,9.84,1023,104
124,0,02090,Tom Sieckmann,9.84,915,93
126,0,01945,Kenny Perry,9.82,815,83
126,0,02226,Tray Tyner,9.82,648,66
128,0,06142,Mitch Adcock,9.81,736,75
128,0,01975,Tom Purtzer,9.81,795,81
128,0,02067,Ted Schulz,9.81,1040,106
131,0,01132,Mark Brooks,9.80,1049,107
132,0,02230,Stan Utley,9.76,703,72
133,0,01390,Buddy Gardner,9.73,866,89
134,0,01527,Scott Hoch,9.71,573,59
