RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,52453,Nicolai Hojgaard,84.93%,62,73,-0.31
2,0,26596,Ryan Moore,84.56%,126,149,-0.33
3,0,34098,Russell Henley,84.08%,132,157,-0.33
4,0,29289,S.Y. Noh,83.65%,87,104,-0.32
5,0,35449,Adam Long,83.44%,136,163,-0.26
6,0,54783,Dylan Wu,83.43%,141,169,-0.30
7,0,33399,Adam Hadwin,83.33%,150,180,-0.30
7,0,24024,Zach Johnson,83.33%,85,102,-0.26
9,0,35450,Patrick Cantlay,82.88%,92,111,-0.41
10,0,32816,Satoshi Kodaira,82.76%,72,87,-0.26
11,0,47993,Denny McCarthy,82.22%,148,180,-0.34
12,0,45522,Christiaan Bezuidenhout,81.94%,127,155,-0.30
13,0,32102,Rickie Fowler,81.82%,117,143,-0.26
14,0,25900,Lucas Glover,81.65%,129,158,-0.33
15,0,35901,Paul Haley II,81.41%,127,156,-0.32
16,0,29420,Billy Horschel,81.36%,96,118,-0.25
17,0,32366,Kevin Chappell,81.33%,61,75,-0.26
18,0,27936,Martin Laird,81.31%,87,107,-0.20
19,0,52513,Carson Young,80.98%,132,163,-0.31
20,0,55182,Tom Kim,80.79%,122,151,-0.36
21,0,32839,Hideki Matsuyama,80.77%,105,130,-0.30
22,0,46414,Aaron Rai,80.75%,130,161,-0.30
23,0,23108,Matt Kuchar,80.52%,124,154,-0.26
23,0,46046,Scottie Scheffler,80.52%,124,154,-0.30
25,0,29725,Tony Finau,80.15%,109,136,-0.30
26,0,26476,Chez Reavie,80.11%,145,181,-0.25
27,0,12716,Charley Hoffman,79.86%,115,144,-0.23
28,0,48117,Kurt Kitayama,79.63%,86,108,-0.36
29,0,53165,Doc Redman,79.61%,121,152,-0.25
30,0,36801,Mark Hubbard,79.59%,156,196,-0.26
31,0,55893,Sam Stevens,79.57%,148,186,-0.31
32,0,56762,Will Gordon,79.56%,109,137,-0.28
33,0,19803,Ryan Armour,79.41%,135,170,-0.27
34,0,28775,Nate Lashley,79.26%,149,188,-0.32
35,0,34256,Andrew Putnam,79.05%,117,148,-0.26
