RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
102,0,28089,Jason Day,52.93%,226,427
104,0,35617,Martin Trainer,52.86%,203,384
105,0,33408,Tyson Alexander,52.85%,325,615
106,0,33948,Byeong Hun An,52.81%,367,695
106,0,31646,Emiliano Grillo,52.81%,320,606
106,0,47983,Chad Ramey,52.81%,291,551
109,0,34076,Joel Dahmen,52.78%,247,468
110,0,33410,Andrew Landry,52.62%,211,401
110,0,48119,Ben Taylor,52.62%,382,726
112,0,29289,S.Y. Noh,52.56%,236,449
113,0,25818,Scott Piercy,52.55%,288,548
114,0,37275,Sam Ryder,52.50%,347,661
115,0,37338,Zecheng Dou,52.37%,321,613
116,0,24024,Zach Johnson,52.32%,169,323
117,0,50188,S.H. Kim,52.17%,349,669
118,0,25493,Nick Taylor,52.15%,279,535
119,0,40098,Matt Fitzpatrick,52.14%,231,443
120,0,57366,Cameron Young,52.13%,257,493
121,0,55182,Tom Kim,52.09%,212,407
122,0,22371,Aaron Baddeley,52.00%,247,475
123,0,33653,Thomas Detry,51.98%,302,581
124,0,51997,Andrew Novak,51.91%,285,549
125,0,57975,Harry Hall,51.85%,337,650
126,0,27214,Kevin Streelman,51.78%,276,533
127,0,46435,Austin Cook,51.71%,212,410
128,0,47993,Denny McCarthy,51.69%,276,534
129,0,35449,Adam Long,51.56%,265,514
129,0,47995,Davis Riley,51.56%,298,578
131,0,52374,Brandon Wu,51.55%,315,611
132,0,35532,Tom Hoge,51.53%,304,590
133,0,48081,Xander Schauffele,51.47%,245,476
134,0,33399,Adam Hadwin,51.45%,231,449
135,0,34466,Peter Malnati,51.41%,329,640
136,0,46717,Viktor Hovland,51.35%,228,444
137,0,25632,Jimmy Walker,51.32%,292,569
138,0,50493,Justin Suh,51.30%,297,579
139,0,27936,Martin Laird,51.20%,214,418
140,0,27644,Brian Harman,51.16%,220,430
141,0,54421,Garrick Higgo,51.14%,313,612
142,0,58168,Davis Thompson,51.13%,271,530
143,0,50525,Collin Morikawa,51.11%,184,360
144,0,32640,Troy Merritt,51.03%,223,437
145,0,32839,Hideki Matsuyama,50.92%,249,489
146,0,27349,Alex Noren,50.87%,292,574
147,0,32102,Rickie Fowler,50.82%,280,551
148,0,32757,Patton Kizzire,50.51%,297,588
149,0,30692,Scott Stallings,50.49%,258,511
150,0,33204,Shane Lowry,50.48%,157,311
151,0,36699,Patrick Rodgers,50.46%,326,646
152,0,39546,Keith Mitchell,50.42%,241,478
153,0,51634,Sahith Theegala,50.36%,350,695
154,0,26476,Chez Reavie,50.33%,231,459
155,0,33141,Keegan Bradley,50.21%,238,474
156,0,48887,Matt Wallace,50.00%,261,522
157,0,29725,Tony Finau,49.89%,229,459
158,0,34046,Jordan Spieth,49.88%,216,433
159,0,31557,Jim Herman,49.86%,183,367
160,0,35506,Mackenzie Hughes,49.55%,273,551
161,0,46601,Trey Mullinax,49.51%,251,507
162,0,30926,Chris Kirk,49.50%,246,497
163,0,39977,Max Homa,49.48%,237,479
164,0,27095,Nick Watney,49.36%,269,545
165,0,49960,Sepp Straka,49.34%,225,456
166,0,29221,Webb Simpson,49.33%,148,300
167,0,34099,Harris English,49.22%,252,512
168,0,30927,Brendon Todd,49.15%,230,468
169,0,47128,Richy Werenski,49.13%,282,574
170,0,50095,Austin Smotherman,49.04%,256,522
171,0,29420,Billy Horschel,48.80%,163,334
172,0,49947,Taylor Moore,48.70%,300,616
173,0,54628,Lee Hodges,48.64%,287,590
174,0,31560,Brian Stuard,48.61%,175,360
175,0,55789,Taylor Montgomery,48.53%,313,645
176,0,46441,Robby Shelton,48.47%,286,590
177,0,39971,Sungjae Im,48.32%,259,536
178,0,32139,Danny Willett,48.21%,189,392
179,0,51950,Max McGreevy,48.18%,252,523
180,0,35901,Paul Haley II,48.17%,211,438
181,0,48117,Kurt Kitayama,48.13%,232,482
182,0,30911,Tommy Fleetwood,47.57%,186,391
183,0,22405,Justin Rose,47.44%,167,352
184,0,45522,Christiaan Bezuidenhout,47.07%,225,478
185,0,40058,Zac Blair,46.80%,161,344
186,0,47504,Sam Burns,46.63%,228,489
187,0,46442,Maverick McNealy,46.56%,183,393
188,0,31202,William McGirt,46.46%,118,254
189,0,37455,Si Woo Kim,45.86%,205,447
190,0,29970,Dylan Frittelli,45.28%,259,572
191,0,34409,David Lingmerth,45.27%,182,402
192,0,39058,Lucas Herbert,45.12%,171,379
193,0,34098,Russell Henley,45.03%,145,322
