RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
129,0,49947,Taylor Moore,47.7%,42,88,-9.00
130,0,39546,Keith Mitchell,47.6%,30,63,-3.00
130,0,46340,Alex Smalley,47.6%,39,82,-8.00
132,0,59018,Ryan Gerard,47.5%,19,40,-5.00
133,0,27129,Luke List,47.3%,35,74,-10.00
134,0,32662,Michael Gligic,47.2%,17,36,-2.00
134,0,52513,Carson Young,47.2%,25,53,-5.00
136,0,49298,Kramer Hickok,46.8%,29,62,-2.00
136,0,25632,Jimmy Walker,46.8%,36,77,-5.00
138,0,33122,Russell Knox,46.7%,35,75,-7.00
138,0,35617,Martin Trainer,46.7%,14,30,-2.00
140,0,39971,Sungjae Im,46.3%,37,80,-6.00
140,0,27936,Martin Laird,46.3%,19,41,+1.00
142,0,47988,Nick Hardy,46.2%,36,78,-8.00
142,0,22056,Cameron Percy,46.2%,12,26,-2.00
144,0,57975,Harry Hall,46.0%,23,50,-5.00
145,0,30911,Tommy Fleetwood,45.9%,28,61,-6.00
146,0,24502,Adam Scott,45.8%,22,48,-5.00
147,0,35901,Paul Haley II,45.7%,21,46,-2.00
147,0,24024,Zach Johnson,45.7%,21,46,-1.00
147,0,27095,Nick Watney,45.7%,21,46,-4.00
150,0,46435,Austin Cook,45.5%,20,44,-4.00
150,0,27554,Scott Harrington,45.5%,20,44,-3.00
152,0,25818,Scott Piercy,45.3%,29,64,-10.00
153,0,30926,Chris Kirk,45.0%,36,80,-9.00
153,0,58696,Peter Kuest,45.0%,9,20,-1.00
155,0,40098,Matt Fitzpatrick,44.9%,31,69,-7.00
155,0,51634,Sahith Theegala,44.9%,35,78,-9.00
157,0,51491,Brandon Matthews,44.4%,8,18,-2.00
158,0,45157,Cam Davis,44.3%,31,70,-3.00
158,0,48119,Ben Taylor,44.3%,35,79,-5.00
160,0,34409,David Lingmerth,44.2%,19,43,E
161,0,28089,Jason Day,44.1%,30,68,-8.00
162,0,35879,Kelly Kraft,43.9%,18,41,-4.00
163,0,30927,Brendon Todd,43.8%,35,80,-7.00
164,0,12716,Charley Hoffman,42.9%,24,56,-3.00
164,0,32816,Satoshi Kodaira,42.9%,12,28,-2.00
164,0,29221,Webb Simpson,42.9%,27,63,-6.00
164,0,58168,Davis Thompson,42.9%,30,70,-3.00
168,0,39058,Lucas Herbert,42.6%,20,47,-12.00
169,0,56762,Will Gordon,42.3%,22,52,-1.00
170,0,54421,Garrick Higgo,42.0%,34,81,-6.00
170,0,37455,Si Woo Kim,42.0%,37,88,-5.00
172,0,33653,Thomas Detry,41.9%,26,62,-8.00
173,0,35532,Tom Hoge,41.6%,37,89,-7.00
174,0,55454,Carl Yuan,41.5%,22,53,-5.00
175,0,31557,Jim Herman,40.5%,17,42,-2.00
176,0,22405,Justin Rose,40.4%,21,52,-4.00
177,0,45522,Christiaan Bezuidenhout,40.0%,30,75,-4.00
177,0,35450,Patrick Cantlay,40.0%,20,50,-5.00
177,0,29535,Brice Garnett,40.0%,14,35,-1.00
180,0,27214,Kevin Streelman,39.1%,27,69,-3.00
181,0,27963,Chris Stroud,36.4%,8,22,E
182,0,52372,Cameron Champ,35.7%,15,42,-4.00
183,0,35506,Mackenzie Hughes,34.6%,18,52,-5.00
184,0,47504,Sam Burns,34.5%,20,58,-6.00
185,0,19803,Ryan Armour,34.2%,13,38,-1.00
186,0,46601,Trey Mullinax,33.3%,19,57,-5.00
186,0,52374,Brandon Wu,33.3%,14,42,-6.00
188,0,31202,William McGirt,31.6%,6,19,E
189,0,49960,Sepp Straka,31.4%,16,51,-2.00
190,0,40058,Zac Blair,30.0%,9,30,-2.00
190,0,51950,Max McGreevy,30.0%,12,40,-2.00
192,0,46717,Viktor Hovland,28.6%,16,56,-3.00
193,0,31560,Brian Stuard,26.7%,8,30,-3.00
