RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
81,0,35451,Scott Pinckney,160,103,57
84,0,35545,Blayne Barber,165,75,90
85,0,12716,Charley Hoffman,168,71,97
86,0,23108,Matt Kuchar,169,84,85
87,0,22056,Cameron Percy,170,116,54
88,0,23621,Rory Sabbatini,171,119,52
88,0,28023,Byron Smith,171,143,28
90,0,26596,Ryan Moore,176,53,123
91,0,22046,Geoff Ogilvy,178,93,85
92,0,29535,Brice Garnett,183,140,43
92,0,24140,Sean O'Hair,183,39,144
94,0,24490,George McNeill,184,93,91
95,0,26758,David Hearn,185,138,47
96,0,08075,Jerry Kelly,186,82,104
97,0,23623,Bo Van Pelt,189,116,73
98,0,21878,Mark Wilson,191,140,51
99,0,24781,Hunter Mahan,194,87,107
100,0,29720,Andres Gonzales,195,114,81
101,0,36801,Mark Hubbard,197,122,75
102,0,29476,Kyle Reifers,199,127,72
103,0,26300,Matt Jones,207,60,147
104,0,34174,John Huh,210,78,132
105,0,06567,Vijay Singh,211,116,95
105,0,30927,Brendon Todd,211,93,118
107,0,33419,Cameron Tringale,212,75,137
108,0,25369,Jamie Donaldson,215,65,150
109,0,37454,Whee Kim,217,171,46
110,0,32200,Roberto Castro,218,119,99
110,0,24138,Ian Poulter,218,110,108
112,0,24358,Robert Garrigus,219,71,148
113,0,34130,Sung Joon Park,220,87,133
114,0,27064,Jhonattan Vegas,221,101,120
115,0,25632,Jimmy Walker,222,121,101
116,0,34262,Jon Curran,227,134,93
117,0,02206,David Toms,228,93,135
118,0,25892,Steve Wheatcroft,229,93,136
119,0,10885,Robert Allenby,230,149,81
120,0,29479,Scott Brown,231,105,126
121,0,35532,Tom Hoge,232,130,102
122,0,27963,Chris Stroud,234,122,112
123,0,40058,Zac Blair,238,122,116
123,0,27141,J.B. Holmes,238,84,154
125,0,20848,Ángel Cabrera,239,108,131
126,0,20472,Alex Cejka,241,132,109
126,0,29926,Danny Lee,241,130,111
128,0,23800,Bryce Molder,244,125,119
129,0,20104,Ken Duke,254,108,146
129,0,27649,Brandt Snedeker,254,125,129
131,0,25720,Chad Collins,256,156,100
131,0,30736,Oscar Fraustro,256,93,163
133,0,28132,Tyrone Van Aswegen,257,180,77
134,0,26851,Marc Leishman,260,147,113
135,0,30852,Ryo Ishikawa,262,170,92
136,0,25191,Gonzalo Fernandez-Castaño,264,115,149
136,0,10860,Justin Leonard,264,93,171
136,0,31560,Brian Stuard,264,103,161
139,0,29289,S.Y. Noh,265,160,105
139,0,25834,Daniel Summerhays,265,152,113
141,0,01810,Phil Mickelson,266,89,177
142,0,29222,Billy Hurley III,267,145,122
143,0,25274,Steven Bowditch,269,111,158
143,0,33486,Roger Sloan,269,105,164
145,0,30692,Scott Stallings,272,145,127
146,0,22293,Heath Slocum,274,105,169
147,0,32150,Michael Thompson,279,158,121
148,0,28475,Jeff Overton,281,172,109
149,0,30926,Chris Kirk,283,144,139
150,0,06522,Ernie Els,292,152,140
151,0,23983,Luke Donald,294,179,115
152,0,32640,Troy Merritt,295,136,159
153,0,28259,Sangmoon Bae,296,128,168
154,0,25493,Nick Taylor,297,155,142
155,0,23541,Ben Crane,298,138,160
156,0,31193,Jim Renner,299,176,123
157,0,25345,Carl Pettersson,300,134,166
158,0,21753,Brian Davis,302,128,174
158,0,25396,Kevin Na,302,164,138
160,0,34261,Scott Langley,303,169,134
160,0,34360,Patrick Reed,303,162,141
162,0,39977,Max Homa,304,137,167
163,0,34563,Chesson Hadley,308,152,156
164,0,24357,K.J. Choi,309,158,151
165,0,20593,Greg Chalmers,312,160,152
166,0,24494,Erik Compton,318,156,162
167,0,34358,Jonathan Randolph,319,176,143
168,0,33461,Morgan Hoffmann,320,140,180
169,0,27895,Jonas Blixt,321,151,170
169,0,29425,Andrew Svoboda,321,166,155
171,0,20157,Retief Goosen,322,147,175
172,0,28679,Fabián Gómez,324,167,157
173,0,25562,Andres Romero,325,149,176
174,0,35539,Luke Guthrie,327,174,153
174,0,25240,D.A. Points,327,182,145
176,0,27770,Camilo Villegas,333,168,165
177,0,25349,Tim Wilkinson,335,162,173
178,0,22371,Aaron Baddeley,337,165,172
179,0,31416,Derek Fathauer,353,175,178
180,0,20766,Padraig Harrington,354,173,181
181,0,23048,Eric Axley,357,178,179
182,0,28307,Matt Every,364,180,184
183,0,24846,Ricky Barnes,365,183,182
184,0,34256,Andrew Putnam,367,184,183
