RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,20127,Chris Riley,6' 5",1120.000,174,2
2,0,01928,Corey Pavin,6' 6",1346.833,206,4
2,0,06527,Steve Stricker,6' 6",947.083,146,12
4,0,06567,Vijay Singh,6' 8",1091.667,163,3
5,0,01968,Nick Price,7' 0",856.250,123,18
6,0,01761,Len Mattiace,7' 1",1211.583,172,79
6,0,02010,Loren Roberts,7' 1",1029.583,146,25
8,0,23338,David Gossett,7' 3",1600.667,221,106
9,0,07867,Woody Austin,7' 4",1521.000,207,101
9,0,20628,Arron Oberholser,7' 4",1363.083,186,1
9,0,23621,Rory Sabbatini,7' 4",1554.333,212,113
12,0,01226,Fred Couples,7' 5",728.583,98,134
12,0,01938,David Peoples,7' 5",1438.833,194,5
12,0,12602,Dean Wilson,7' 5",1250.667,168,91
15,0,20771,Steven Alker,7' 6",1211.000,161,51
15,0,06004,Stephen Ames,7' 6",1390.250,185,33
15,0,01132,Mark Brooks,7' 6",1316.500,176,115
15,0,20572,Rod Pampling,7' 6",1258.750,168,31
19,0,07721,Pat Bates,7' 7",1478.667,195,11
19,0,19972,José Coceres,7' 7",1042.917,137,171
19,0,19881,Robert Damron,7' 7",1335.583,176,22
19,0,10809,Jim Furyk,7' 7",1091.833,144,6
19,0,19846,Brian Gay,7' 7",1564.000,207,59
19,0,08537,J.P. Hayes,7' 7",1080.333,142,122
19,0,10213,Dicky Pride,7' 7",1080.917,143,47
19,0,06078,Esteban Toledo,7' 7",1727.083,228,77
27,0,01161,Mark Calcavecchia,7' 8",1286.917,168,34
27,0,01320,Bob Estes,7' 8",1228.667,160,82
27,0,10860,Justin Leonard,7' 8",1014.250,133,38
27,0,01706,Davis Love III,7' 8",1030.500,135,71
31,0,08931,Glen Day,7' 9",1635.500,211,56
31,0,23983,Luke Donald,7' 9",1464.667,188,143
31,0,06595,Kevin Sutherland,7' 9",1135.500,146,64
34,0,22371,Aaron Baddeley,7' 10",1267.083,162,63
34,0,01378,David Frost,7' 10",1194.750,152,14
36,0,06575,Dudley Hart,7' 11",930.917,118,61
36,0,01577,Lee Janzen,7' 11",1016.000,128,132
36,0,22548,Patrick Sheehan,7' 11",1947.417,247,19
36,0,20436,Garrett Willis,7' 11",1704.500,216,43
40,0,06809,Bob Burns,8' 0",1298.833,163,124
40,0,06573,Brandt Jobe,8' 0",1181.083,148,7
40,0,12705,Cliff Kresge,8' 0",1647.583,207,82
40,0,01666,Bernhard Langer,8' 0",1043.583,131,112
40,0,01941,Tom Pernice Jr.,8' 0",1877.000,235,28
45,0,21805,Harrison Frazar,8' 1",1390.833,172,104
45,0,06515,Shaun Micheel,8' 1",1531.583,189,120
45,0,02049,Gene Sauers,8' 1",1440.000,179,173
45,0,02104,Jeff Sluman,8' 1",1506.667,186,9
45,0,02223,Bob Tway,8' 1",1159.500,143,86
45,0,08793,Tiger Woods,8' 1",1035.833,128,57
51,0,20623,Gavin Coles,8' 2",1099.000,135,76
51,0,23541,Ben Crane,8' 2",1738.167,213,66
51,0,06332,Neal Lancaster,8' 2",1735.833,213,32
51,0,10423,Mike Weir,8' 2",1023.917,126,13
55,0,20098,Stuart Appleby,8' 3",1292.833,157,24
55,0,12652,Cameron Beckman,8' 3",1284.583,156,88
55,0,06643,Paul Goydos,8' 3",1354.750,164,16
55,0,01569,Peter Jacobsen,8' 3",1101.417,133,156
55,0,10733,Kent Jones,8' 3",1184.000,143,126
55,0,11032,Frank Lickliter II,8' 3",1593.833,194,149
55,0,01707,Steve Lowery,8' 3",1617.583,197,141
55,0,22046,Geoff Ogilvy,8' 3",1429.500,174,37
55,0,12660,Jesper Parnevik,8' 3",1702.833,207,138
55,0,11011,Mike Sposa,8' 3",1132.917,137,30
65,0,23036,Chris Anderson,8' 4",1566.500,188,70
65,0,01035,Tommy Armour III,8' 4",1067.250,128,144
65,0,01157,Tom Byrum,8' 4",1462.417,175,41
65,0,01307,Joel Edwards,8' 4",1202.417,144,159
65,0,12823,Carlos Franco,8' 4",1790.333,215,100
65,0,01381,Fred Funk,8' 4",1540.917,185,42
65,0,01388,Robert Gamez,8' 4",1906.583,228,85
65,0,10201,Matt Gogel,8' 4",1088.333,131,49
65,0,26420,Richard Johnson,8' 4",1567.000,188,65
65,0,01724,Jeff Maggert,8' 4",1605.667,192,114
65,0,25345,Carl Pettersson,8' 4",1410.333,169,133
65,0,22293,Heath Slocum,8' 4",1722.833,207,147
65,0,06581,David Sutherland,8' 4",1054.750,127,161
78,0,24925,Jonathan Byrd,8' 5",1717.750,204,93
78,0,20229,Stewart Cink,8' 5",1592.167,189,8
78,0,19825,Darren Clarke,8' 5",1053.917,125,167
78,0,06522,Ernie Els,8' 5",876.750,104,55
78,0,12782,Tim Herron,8' 5",2004.000,238,26
78,0,10107,Deane Pappas,8' 5",1589.750,188,78
78,0,10425,Jay Williamson,8' 5",1633.833,195,17
85,0,20029,Notah Begay III,8' 6",1585.000,186,84
85,0,01175,Jim Carter,8' 6",1396.583,164,81
85,0,22621,Ben Curtis,8' 6",1177.250,139,145
85,0,01329,Brad Faxon,8' 6",1396.333,164,40
85,0,12645,Brent Geiberger,8' 6",712.000,84,48
85,0,21806,Paul Gow,8' 6",1256.667,148,43
85,0,01457,Jay Haas,8' 6",1337.667,158,21
85,0,20573,Scott Laycock,8' 6",1171.750,138,60
85,0,01797,Rocco Mediate,8' 6",1168.167,138,142
85,0,01948,Tim Petrovic,8' 6",1673.250,196,35
85,0,07101,Dave Stockton Jr.,8' 6",1615.333,190,179
96,0,08123,Jeff Brehaut,8' 7",1576.583,183,61
96,0,20593,Greg Chalmers,8' 7",2052.667,238,154
96,0,23135,Tim Clark,8' 7",1216.583,142,105
96,0,08633,Per-Ulrik Johansson,8' 7",1540.000,179,36
96,0,01619,Skip Kendall,8' 7",1559.000,181,27
96,0,01685,J.L. Lewis,8' 7",1714.417,199,163
96,0,20548,Hidemichi Tanaka,8' 7",1802.083,209,39
96,0,02214,Kirk Triplett,8' 7",1273.083,148,14
104,0,21633,Steve Allan,8' 8",1014.750,117,89
104,0,24357,K.J. Choi,8' 8",1564.667,181,108
104,0,08545,Glen Hnatiuk,8' 8",1683.417,194,90
104,0,20645,John Senden,8' 8",1760.500,203,69
108,0,01024,Billy Andrade,8' 9",2091.750,240,54
108,0,07457,Steve Flesch,8' 9",1977.917,226,50
108,0,10585,Scott McCarron,8' 9",1426.583,163,80
108,0,20095,Carl Paulson,8' 9",1978.833,226,99
108,0,22913,John Rollins,8' 9",1281.833,147,119
108,0,02246,Duffy Waldorf,8' 9",1271.917,145,125
114,0,20099,Doug Barron,8' 10",1683.333,191,67
114,0,20094,Jonathan Kaye,8' 10",1408.167,160,87
114,0,08547,John Maginnes,8' 10",1640.667,185,117
114,0,20568,Anthony Painter,8' 10",2008.500,228,135
114,0,07749,Brett Quigley,8' 10",1610.333,182,19
114,0,24502,Adam Scott,8' 10",897.750,102,136
114,0,02170,Hal Sutton,8' 10",1112.583,126,103
121,0,19824,Craig Barlow,8' 11",1621.333,181,128
121,0,12510,Chad Campbell,8' 11",1495.083,168,162
121,0,20472,Alex Cejka,8' 11",1698.167,191,110
121,0,01361,Dan Forsman,8' 11",1540.417,173,10
121,0,01475,Donnie Hammond,8' 11",1567.167,175,72
121,0,01677,Tom Lehman,8' 11",1135.000,127,174
121,0,12662,Thomas Levet,8' 11",1323.417,149,168
121,0,01723,Andrew Magee,8' 11",1572.833,177,46
129,0,07223,Brian Bateman,9' 0",1129.500,125,150
129,0,23125,Brad Elder,9' 0",990.917,110,137
129,0,20121,Todd Fischer,9' 0",1996.083,221,97
129,0,06617,Brian Henninger,9' 0",1048.750,117,102
129,0,20940,Kenichi Kuboya,9' 0",1806.667,200,148
129,0,23108,Matt Kuchar,9' 0",1244.167,138,96
129,0,01766,Billy Mayfair,9' 0",1853.500,206,75
129,0,24361,Pat Perez,9' 0",1905.500,211,106
129,0,12755,Vance Veazey,9' 0",1208.750,134,184
138,0,10885,Robert Allenby,9' 1",1083.667,119,74
138,0,21739,Aaron Barber,9' 1",1578.833,174,129
138,0,21209,Sergio Garcia,9' 1",880.333,97,178
138,0,20634,Peter Lonard,9' 1",1791.083,198,152
138,0,01810,Phil Mickelson,9' 1",1229.583,135,151
138,0,20663,Brenden Pappas,9' 1",2002.583,221,155
138,0,23034,Brent Schwarzrock,9' 1",1012.167,111,121
138,0,02101,Joey Sindelar,9' 1",1605.417,177,110
146,0,23552,Hank Kuehne,9' 2",1716.167,188,171
146,0,12680,Shigeki Maruyama,9' 2",1367.250,149,58
148,0,06251,Chris DiMarco,9' 3",1323.333,143,94
148,0,20157,Retief Goosen,9' 3",970.000,105,97
148,0,21961,Charles Howell III,9' 3",1944.667,211,68
148,0,02239,Scott Verplank,9' 3",1593.000,172,45
152,0,01249,John Daly,9' 4",1360.667,146,187
152,0,22892,Jason Gore,9' 4",1754.833,188,160
154,0,12661,Todd Barranger,9' 5",1784.667,189,180
154,0,06034,Marco Dawson,9' 5",1404.250,149,139
154,0,25031,Andy Miller,9' 5",1619.750,172,158
157,0,01042,Paul Azinger,9' 6",1432.667,151,145
157,0,10912,Craig Perks,9' 6",1715.417,180,123
157,0,25450,Ty Tryon,9' 6",1400.417,148,184
157,0,21878,Mark Wilson,9' 6",1649.333,174,115
161,0,08725,Tom Gillis,9' 7",1441.250,150,153
161,0,23353,J.J. Henry,9' 7",1874.333,195,92
163,0,20498,Briny Baird,9' 8",1665.167,173,73
163,0,06621,Joe Durant,9' 8",1615.583,167,165
163,0,01553,John Huston,9' 8",1083.667,112,127
163,0,08075,Jerry Kelly,9' 8",1842.583,190,28
163,0,23177,Kenneth Staton,9' 8",1315.833,136,176
163,0,22295,Darron Stiles,9' 8",1664.333,172,109
169,0,01098,Jay Don Blake,9' 9",1207.250,124,131
169,0,24356,Jason Buha,9' 9",1339.917,137,175
169,0,08337,Mike Heinen,9' 9",1586.417,163,170
172,0,06475,Jeff Klein,9' 10",1142.250,116,186
172,0,01887,Mark O'Meara,9' 10",1206.833,123,181
172,0,20566,Kaname Yokoo,9' 10",1426.583,145,188
