RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,06567,Vijay Singh,7' 5",708.500,95,3
2,0,08793,Tiger Woods,7' 10",502.000,64,57
3,0,01706,Davis Love III,8' 2",582.583,71,71
3,0,01810,Phil Mickelson,8' 2",637.333,78,151
3,0,01928,Corey Pavin,8' 2",760.333,93,4
3,0,22548,Patrick Sheehan,8' 2",997.417,122,19
7,0,10423,Mike Weir,8' 4",476.583,57,13
8,0,01361,Dan Forsman,8' 5",882.583,105,10
8,0,20573,Scott Laycock,8' 5",716.583,85,60
10,0,01320,Bob Estes,8' 6",666.000,78,82
10,0,02010,Loren Roberts,8' 6",685.583,81,25
10,0,23621,Rory Sabbatini,8' 6",763.083,90,113
10,0,12602,Dean Wilson,8' 6",911.417,107,91
14,0,20771,Steven Alker,8' 7",956.083,111,51
14,0,01457,Jay Haas,8' 7",791.333,92,21
14,0,01968,Nick Price,8' 7",496.667,58,18
14,0,06078,Esteban Toledo,8' 7",1005.750,117,77
18,0,20127,Chris Riley,8' 8",882.333,102,2
19,0,01132,Mark Brooks,8' 9",802.083,92,115
19,0,23656,Jason Caron,8' 9",682.667,78,169
19,0,20157,Retief Goosen,8' 9",622.917,71,97
19,0,21806,Paul Gow,8' 9",702.667,80,43
19,0,01577,Lee Janzen,8' 9",636.667,73,132
19,0,02223,Bob Tway,8' 9",817.250,93,86
25,0,19825,Darren Clarke,8' 10",468.750,53,167
25,0,06617,Brian Henninger,8' 10",468.583,53,102
27,0,08931,Glen Day,8' 11",1011.750,113,56
27,0,01378,David Frost,8' 11",804.667,90,14
29,0,01249,John Daly,9' 0",595.667,66,187
29,0,20121,Todd Fischer,9' 0",1081.083,120,97
29,0,20940,Kenichi Kuboya,9' 0",1028.833,114,148
29,0,06527,Steve Stricker,9' 0",708.167,79,12
33,0,08123,Jeff Brehaut,9' 1",1151.667,127,61
34,0,10885,Robert Allenby,9' 2",649.833,71,74
34,0,06809,Bob Burns,9' 2",668.667,73,124
34,0,23338,David Gossett,9' 2",1000.083,109,106
34,0,06595,Kevin Sutherland,9' 2",959.500,105,64
34,0,02214,Kirk Triplett,9' 2",806.083,88,14
39,0,07721,Pat Bates,9' 3",1010.167,109,11
39,0,01157,Tom Byrum,9' 3",889.500,96,41
39,0,07457,Steve Flesch,9' 3",1077.167,116,50
39,0,12823,Carlos Franco,9' 3",877.000,95,100
39,0,01761,Len Mattiace,9' 3",1047.000,113,79
39,0,01945,Kenny Perry,9' 3",649.167,70,23
39,0,21878,Mark Wilson,9' 3",963.917,104,115
46,0,06621,Joe Durant,9' 4",736.000,79,165
47,0,01619,Skip Kendall,9' 5",1066.917,113,27
47,0,01941,Tom Pernice Jr.,9' 5",1146.917,122,28
47,0,20645,John Senden,9' 5",1381.083,147,69
47,0,02206,David Toms,9' 5",759.417,81,53
51,0,20099,Doug Barron,9' 6",1109.083,117,67
51,0,20229,Stewart Cink,9' 6",1041.833,110,8
51,0,01381,Fred Funk,9' 6",912.833,96,42
51,0,08075,Jerry Kelly,9' 6",1105.750,116,28
51,0,12705,Cliff Kresge,9' 6",967.000,102,82
51,0,10213,Dicky Pride,9' 6",720.083,76,47
51,0,02049,Gene Sauers,9' 6",873.583,92,173
51,0,06581,David Sutherland,9' 6",752.917,79,161
51,0,20436,Garrett Willis,9' 6",1104.500,116,43
60,0,24925,Jonathan Byrd,9' 7",1174.500,123,93
60,0,01475,Donnie Hammond,9' 7",1198.083,125,72
60,0,10565,Ian Leggatt,9' 7",718.000,75,166
60,0,01707,Steve Lowery,9' 7",687.917,72,141
60,0,26950,John Morgan,9' 7",980.833,102,118
60,0,20572,Rod Pampling,9' 7",890.500,93,31
66,0,01161,Mark Calcavecchia,9' 8",936.917,97,34
66,0,01329,Brad Faxon,9' 8",1103.000,114,40
66,0,01685,J.L. Lewis,9' 8",872.583,90,163
69,0,20098,Stuart Appleby,9' 9",832.000,85,24
69,0,06332,Neal Lancaster,9' 9",1233.167,127,32
