RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK
1,0,10860,Justin Leonard,5' 7",990.083,177,38
2,0,01761,Len Mattiace,5' 8",1130.833,200,79
3,0,02010,Loren Roberts,6' 0",1050.250,175,25
4,0,10809,Jim Furyk,6' 1",1209.417,198,6
5,0,06522,Ernie Els,6' 2",610.917,99,55
5,0,06567,Vijay Singh,6' 2",1243.333,202,3
7,0,01569,Peter Jacobsen,6' 3",1020.333,164,156
8,0,20771,Steven Alker,6' 5",1302.667,203,51
8,0,06575,Dudley Hart,6' 5",982.250,153,61
8,0,26420,Richard Johnson,6' 5",1429.917,223,65
8,0,20572,Rod Pampling,6' 5",1155.500,179,31
8,0,10107,Deane Pappas,6' 5",1278.500,198,78
8,0,01928,Corey Pavin,6' 5",1551.333,242,4
8,0,06527,Steve Stricker,6' 5",1039.250,162,12
15,0,01132,Mark Brooks,6' 6",1396.500,215,115
15,0,24357,K.J. Choi,6' 6",1366.167,209,108
15,0,23338,David Gossett,6' 6",1428.583,220,106
18,0,01320,Bob Estes,6' 7",1106.833,168,82
18,0,01723,Andrew Magee,6' 7",1451.000,221,46
18,0,01941,Tom Pernice Jr.,6' 7",1666.667,252,28
18,0,01968,Nick Price,6' 7",933.000,141,18
18,0,02002,John Riegger,6' 7",767.083,117,51
18,0,06595,Kevin Sutherland,6' 7",1310.917,198,64
24,0,01378,David Frost,6' 8",1403.417,210,14
24,0,10213,Dicky Pride,6' 8",1095.583,165,47
24,0,20127,Chris Riley,6' 8",1425.667,213,2
27,0,01226,Fred Couples,6' 9",754.167,112,134
27,0,08931,Glen Day,6' 9",1673.500,247,56
27,0,06621,Joe Durant,6' 9",1289.250,191,165
27,0,01381,Fred Funk,6' 9",1633.167,242,42
27,0,20574,Mathew Goggin,6' 9",1423.333,210,164
27,0,10585,Scott McCarron,6' 9",1196.917,177,80
27,0,07749,Brett Quigley,6' 9",1423.333,212,19
27,0,08793,Tiger Woods,6' 9",915.167,136,57
35,0,20098,Stuart Appleby,6' 10",1274.667,187,24
35,0,22371,Aaron Baddeley,6' 10",1215.250,178,63
35,0,19881,Robert Damron,6' 10",1683.000,246,22
35,0,01619,Skip Kendall,6' 10",1725.833,254,27
35,0,01938,David Peoples,6' 10",1587.667,231,5
40,0,07867,Woody Austin,6' 11",1646.000,239,101
40,0,01139,Olin Browne,6' 11",1711.083,246,95
40,0,12645,Brent Geiberger,6' 11",955.917,138,48
40,0,06332,Neal Lancaster,6' 11",1766.333,255,32
40,0,10423,Mike Weir,6' 11",943.500,137,13
45,0,19824,Craig Barlow,7' 0",1637.333,233,128
45,0,20099,Doug Barron,7' 0",1610.250,229,67
