RANK,MOVEMENT,PLAYER_ID,PLAYER,VICTORIES
1,0,28237,Rory McIlroy,4
2,0,08793,Tiger Woods,3
3,0,25686,Jason Dufner,2
3,0,24024,Zach Johnson,2
3,0,24781,Hunter Mahan,2
3,0,27649,Brandt Snedeker,2
7,0,32334,Charlie Beljan,1
7,0,27895,Jonas Blixt,1
7,0,33141,Keegan Bradley,1
7,0,22621,Ben Curtis,1
7,0,23983,Luke Donald,1
7,0,06522,Ernie Els,1
7,0,32102,Rickie Fowler,1
7,0,30750,Tommy Gainey,1
7,0,21209,Sergio Garcia,1
7,0,24924,Bill Haas,1
7,0,23353,J.J. Henry,1
7,0,34174,John Huh,1
7,0,30925,Dustin Johnson,1
7,0,23108,Matt Kuchar,1
7,0,26851,Marc Leishman,1
7,0,24490,George McNeill,1
7,0,01810,Phil Mickelson,1
7,0,26596,Ryan Moore,1
7,0,25345,Carl Pettersson,1
7,0,25818,Scott Piercy,1
7,0,27556,Ted Potter Jr.,1
7,0,24138,Ian Poulter,1
7,0,22405,Justin Rose,1
7,0,29221,Webb Simpson,1
7,0,30692,Scott Stallings,1
7,0,30110,Kyle Stanley,1
7,0,06527,Steve Stricker,1
7,0,26951,Johnson Wagner,1
7,0,27095,Nick Watney,1
7,0,25804,Bubba Watson,1
7,0,21878,Mark Wilson,1
38,0,29910,Blake Adams
38,0,28178,Frank Adams III
38,0,24461,Thomas Aiken
38,0,27676,Lonny Alexander
38,0,20771,Steven Alker
38,0,21633,Steve Allan
38,0,01014,Fulton Allem
38,0,06197,Michael Allen
38,0,10885,Robert Allenby
38,0,31587,Max Alverio
38,0,06004,Stephen Ames
38,0,33120,Mark Anderson
38,0,01024,Billy Andrade
38,0,20098,Stuart Appleby
38,0,25936,Alex Aragon
38,0,36632,Connor Arendell
38,0,35239,Álvaro José Arizabaleta
38,0,21407,Arjun Atwal
38,0,07867,Woody Austin
38,0,23048,Eric Axley
38,0,22371,Aaron Baddeley
38,0,28259,Sangmoon Bae
38,0,20498,Briny Baird
38,0,32622,Matthew Baldwin
38,0,34387,Daniel Balin
38,0,19824,Craig Barlow
38,0,24846,Ricky Barnes
38,0,07223,Brian Bateman
38,0,12652,Cameron Beckman
38,0,37245,Lee Bedford
38,0,23614,Rich Beem
38,0,20029,Notah Begay III
38,0,31678,Oliver Bekker
38,0,19929,Warren Bennett
38,0,23305,Frank Bensel Jr.
38,0,37449,Brett Bergeron
38,0,10505,Shane Bertsch
38,0,20070,Matt Bettencourt
38,0,28697,Gaganjeet Bhullar
38,0,23542,Tommy Biershenk
38,0,35311,Bryan Bigley
38,0,10944,Thomas Bjørn
38,0,36800,Chris Black
