RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,20645,John Senden,30,556,5.4
2,0,30926,Chris Kirk,28,659,4.2
2,0,27770,Camilo Villegas,28,600,4.7
4,0,29926,Danny Lee,27,492,5.5
4,0,25834,Daniel Summerhays,27,608,4.4
6,0,24024,Zach Johnson,26,611,4.3
6,0,30927,Brendon Todd,26,697,3.7
8,0,25444,Justin Hicks,25,572,4.4
9,0,29479,Scott Brown,24,606,4.0
9,0,27644,Brian Harman,24,724,3.3
9,0,34098,Russell Henley,24,524,4.6
9,0,21961,Charles Howell III,24,648,3.7
9,0,34261,Scott Langley,24,582,4.1
14,0,20098,Stuart Appleby,23,625,3.7
14,0,24846,Ricky Barnes,23,576,4.0
14,0,23638,Brendon de Jonge,23,634,3.6
14,0,19846,Brian Gay,23,497,4.6
14,0,21731,Freddie Jacobson,23,611,3.8
14,0,24912,Will MacKenzie,23,512,4.5
14,0,29289,S.Y. Noh,23,534,4.3
14,0,29221,Webb Simpson,23,541,4.3
14,0,29518,Brendan Steele,23,499,4.6
23,0,20593,Greg Chalmers,22,577,3.8
23,0,20157,Retief Goosen,22,564,3.9
23,0,28237,Rory McIlroy,22,376,5.9
23,0,24490,George McNeill,22,502,4.4
27,0,20229,Stewart Cink,21,494,4.3
27,0,24494,Erik Compton,21,545,3.9
27,0,22378,Trevor Immelman,21,434,4.8
27,0,23108,Matt Kuchar,21,558,3.8
27,0,24502,Adam Scott,21,413,5.1
27,0,34431,Robert Streb,21,462,4.5
27,0,24663,Y.E. Yang,21,444,4.7
34,0,21753,Brian Davis,20,614,3.3
34,0,35539,Luke Guthrie,20,581,3.4
34,0,33461,Morgan Hoffmann,20,671,3.0
34,0,25345,Carl Pettersson,20,569,3.5
34,0,25562,Andres Romero,20,529,3.8
34,0,27649,Brandt Snedeker,20,492,4.1
34,0,25632,Jimmy Walker,20,539,3.7
41,0,32334,Charlie Beljan,19,449,4.2
41,0,24507,Jason Bohn,19,495,3.8
41,0,24357,K.J. Choi,19,502,3.8
41,0,29222,Billy Hurley III,19,492,3.9
41,0,26300,Matt Jones,19,429,4.4
41,0,22293,Heath Slocum,19,417,4.6
41,0,23623,Bo Van Pelt,19,447,4.3
48,0,32366,Kevin Chappell,18,607,3.0
48,0,22621,Ben Curtis,18,446,4.0
48,0,24924,Bill Haas,18,569,3.2
48,0,26758,David Hearn,18,591,3.0
48,0,08075,Jerry Kelly,18,486,3.7
48,0,25396,Kevin Na,18,586,3.1
48,0,22046,Geoff Ogilvy,18,517,3.5
48,0,23621,Rory Sabbatini,18,453,4.0
48,0,27963,Chris Stroud,18,536,3.4
48,0,02206,David Toms,18,373,4.8
48,0,25349,Tim Wilkinson,18,542,3.3
59,0,25274,Steven Bowditch,17,563,3.0
59,0,20848,Ángel Cabrera,17,418,4.1
59,0,23541,Ben Crane,17,558,3.0
59,0,28307,Matt Every,17,503,3.4
59,0,12716,Charley Hoffman,17,561,3.0
59,0,29478,Kevin Kisner,17,495,3.4
59,0,24781,Hunter Mahan,17,507,3.4
59,0,27933,John Merrick,17,443,3.8
59,0,28475,Jeff Overton,17,475,3.6
59,0,23320,Ryan Palmer,17,517,3.3
59,0,26679,Kevin Stadler,17,398,4.3
