RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,34046,Jordan Spieth,47.65,223,468
2,0,19846,Brian Gay,46.00,207,450
3,0,23983,Luke Donald,45.49,131,288
4,0,20593,Greg Chalmers,44.67,201,450
5,0,27141,J.B. Holmes,44.21,191,432
6,0,26331,Charl Schwartzel,44.12,135,306
7,0,29535,Brice Garnett,43.83,213,486
8,0,22371,Aaron Baddeley,43.48,180,414
9,0,28132,Tyrone Van Aswegen,43.29,187,432
10,0,28089,Jason Day,42.86,108,252
11,0,25191,Gonzalo Fernandez-Castaño,42.82,185,432
12,0,24357,K.J. Choi,42.75,177,414
13,0,20160,Charlie Wi,42.59,184,432
14,0,35300,Andrew Loupe,42.33,160,378
15,0,23108,Matt Kuchar,42.03,174,414
16,0,28237,Rory McIlroy,42.01,121,288
17,0,27895,Jonas Blixt,41.94,151,360
17,0,34431,Robert Streb,41.94,151,360
19,0,23320,Ryan Palmer,41.79,173,414
20,0,30926,Chris Kirk,41.77,203,486
21,0,10423,Mike Weir,41.67,180,432
22,0,25396,Kevin Na,41.56,202,486
23,0,20396,Lee Westwood,41.50,127,306
24,0,35139,Richard Lee,41.45,194,468
25,0,28259,Sangmoon Bae,41.44,179,432
25,0,27649,Brandt Snedeker,41.44,179,432
25,0,25349,Tim Wilkinson,41.44,179,432
28,0,24361,Pat Perez,41.33,186,450
29,0,33461,Morgan Hoffmann,41.22,230,558
30,0,30927,Brendon Todd,41.19,215,522
31,0,25274,Steven Bowditch,41.11,222,540
31,0,27466,Spencer Levin,41.11,148,360
33,0,22405,Justin Rose,41.05,133,324
34,0,31202,William McGirt,41.00,214,522
35,0,34360,Patrick Reed,40.95,199,486
36,0,24024,Zach Johnson,40.89,184,450
37,0,31560,Brian Stuard,40.87,206,504
38,0,24507,Jason Bohn,40.67,183,450
39,0,24138,Ian Poulter,40.63,117,288
40,0,33141,Keegan Bradley,40.44,182,450
41,0,35539,Luke Guthrie,40.38,189,468
42,0,30944,Jason Kokrak,40.35,138,342
42,0,28092,D.H. Lee,40.35,138,342
44,0,08075,Jerry Kelly,40.34,167,414
45,0,20229,Stewart Cink,40.22,181,450
45,0,12716,Charley Hoffman,40.22,181,450
45,0,29518,Brendan Steele,40.22,181,450
48,0,01810,Phil Mickelson,40.21,152,378
48,0,35732,Wes Roach,40.21,152,378
50,0,24846,Ricky Barnes,40.17,188,468
51,0,24494,Erik Compton,40.08,202,504
52,0,21731,Freddie Jacobson,39.92,194,486
52,0,29289,S.Y. Noh,39.92,194,486
54,0,34563,Chesson Hadley,39.85,208,522
54,0,34098,Russell Henley,39.85,208,522
56,0,32102,Rickie Fowler,39.78,179,450
57,0,23135,Tim Clark,39.74,186,468
58,0,34261,Scott Langley,39.68,200,504
59,0,32839,Hideki Matsuyama,39.61,164,414
60,0,30750,Tommy Gainey,39.58,171,432
60,0,30852,Ryo Ishikawa,39.58,171,432
62,0,20157,Retief Goosen,39.56,178,450
62,0,27963,Chris Stroud,39.56,178,450
64,0,24502,Adam Scott,39.54,121,306
65,0,29222,Billy Hurley III,39.53,185,468
65,0,25632,Jimmy Walker,39.53,185,468
67,0,29926,Danny Lee,39.51,192,486
68,0,10809,Jim Furyk,39.44,142,360
68,0,32640,Troy Merritt,39.44,142,360
70,0,10860,Justin Leonard,39.39,156,396
71,0,24925,Jonathan Byrd,39.37,163,414
72,0,25720,Chad Collins,39.30,191,486
73,0,20098,Stuart Appleby,39.29,198,504
