RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,46435,Austin Cook,419
2,0,29725,Tony Finau,405
3,0,30926,Chris Kirk,400
4,0,39546,Keith Mitchell,397
5,0,35461,Beau Hossler,394
6,0,19803,Ryan Armour,392
7,0,47959,Bryson DeChambeau,391
7,0,32333,Kevin Tway,391
9,0,34563,Chesson Hadley,390
10,0,19846,Brian Gay,386
11,0,30944,Jason Kokrak,384
12,0,01810,Phil Mickelson,375
13,0,35421,Brandon Harkins,374
14,0,37455,Si Woo Kim,373
15,0,29908,C.T. Pan,371
16,0,27129,Luke List,367
17,0,49964,Aaron Wise,362
18,0,31646,Emiliano Grillo,358
19,0,26851,Marc Leishman,356
19,0,33448,Justin Thomas,356
21,0,21961,Charles Howell III,355
22,0,35532,Tom Hoge,354
22,0,48081,Xander Schauffele,354
24,0,29479,Scott Brown,353
25,0,45526,Abraham Ancer,349
26,0,30925,Dustin Johnson,348
27,0,31323,Gary Woodland,346
28,0,39997,Corey Conners,345
29,0,36699,Patrick Rodgers,343
30,0,46501,Ollie Schniederjans,341
31,0,33141,Keegan Bradley,339
32,0,27644,Brian Harman,336
32,0,24024,Zach Johnson,336
32,0,32757,Patton Kizzire,336
32,0,25396,Kevin Na,336
32,0,30110,Kyle Stanley,336
37,0,34174,John Huh,333
38,0,23621,Rory Sabbatini,332
39,0,29535,Brice Garnett,331
39,0,29461,Jamie Lovemark,331
39,0,31560,Brian Stuard,331
42,0,29221,Webb Simpson,330
42,0,27095,Nick Watney,330
44,0,29926,Danny Lee,329
45,0,27214,Kevin Streelman,328
46,0,45609,Tyler Duncan,325
47,0,34256,Andrew Putnam,323
47,0,34360,Patrick Reed,323
49,0,37454,Whee Kim,322
50,0,29420,Billy Horschel,321
51,0,33399,Adam Hadwin,320
52,0,34076,Joel Dahmen,319
52,0,26476,Chez Reavie,319
54,0,28132,Tyrone Van Aswegen,318
55,0,50526,Tom Lovelady,317
56,0,34046,Jordan Spieth,316
57,0,20229,Stewart Cink,315
57,0,32640,Troy Merritt,315
57,0,30692,Scott Stallings,315
60,0,33122,Russell Knox,314
60,0,47128,Richy Werenski,314
62,0,28500,Martin Flores,311
62,0,27556,Ted Potter Jr.,311
62,0,39327,Ben Silverman,311
62,0,25493,Nick Taylor,311
66,0,34466,Peter Malnati,310
67,0,39324,J.J. Spaun,309
67,0,23325,Vaughn Taylor,309
69,0,33948,Byeong Hun An,307
69,0,37275,Sam Ryder,307
69,0,37189,Harold Varner III,307
72,0,35450,Patrick Cantlay,306
73,0,35879,Kelly Kraft,305
73,0,27064,Jhonattan Vegas,305
75,0,22405,Justin Rose,299
76,0,29223,Sam Saunders,297
76,0,27649,Brandt Snedeker,297
78,0,32102,Rickie Fowler,296
78,0,34409,David Lingmerth,296
78,0,25804,Bubba Watson,296
81,0,27958,Ryan Blaum,295
82,0,31420,Anirban Lahiri,293
82,0,25818,Scott Piercy,293
82,0,46970,Jon Rahm,293
82,0,24502,Adam Scott,293
86,0,32448,James Hahn,292
86,0,27974,Sung Kang,292
88,0,24361,Pat Perez,289
89,0,35891,Cameron Smith,288
90,0,24358,Robert Garrigus,286
90,0,23108,Matt Kuchar,286
92,0,30911,Tommy Fleetwood,285
92,0,28679,Fabián Gómez,285
92,0,12716,Charley Hoffman,285
92,0,34213,Grayson Murray,285
92,0,29484,Peter Uihlein,285
97,0,28089,Jason Day,284
97,0,32839,Hideki Matsuyama,284
97,0,28252,Seamus Power,284
100,0,34099,Harris English,281
101,0,32366,Kevin Chappell,280
101,0,33410,Andrew Landry,280
103,0,35310,Lanto Griffin,279
103,0,25632,Jimmy Walker,279
105,0,35506,Mackenzie Hughes,278
106,0,31416,Derek Fathauer,275
107,0,08793,Tiger Woods,274
108,0,34098,Russell Henley,273
108,0,26596,Ryan Moore,273
110,0,27141,J.B. Holmes,269
110,0,32876,Martin Piller,269
110,0,49771,J.T. Poston,269
110,0,33418,Shawn Stefani,269
114,0,40026,Daniel Berger,268
114,0,25364,Paul Casey,268
114,0,29478,Kevin Kisner,268
117,0,32254,Xinjun Zhang,266
118,0,26499,Rafa Cabrera Bello,264
118,0,25198,Francesco Molinari,264
118,0,46601,Trey Mullinax,264
121,0,29268,Bronson Burgoon,263
121,0,47347,Adam Schenk,263
123,0,22371,Aaron Baddeley,260
123,0,28307,Matt Every,260
123,0,36689,Brooks Koepka,260
126,0,31202,William McGirt,259
127,0,36799,Stephan Jaeger,258
128,0,27963,Chris Stroud,256
129,0,35545,Blayne Barber,254
129,0,37278,Nicholas Lindheim,254
131,0,27936,Martin Laird,253
132,0,26951,Johnson Wagner,252
133,0,23320,Ryan Palmer,248
134,0,46402,Talor Gooch,245
134,0,34431,Robert Streb,245
136,0,28237,Rory McIlroy,244
136,0,34264,Hudson Swafford,244
138,0,12510,Chad Campbell,243
138,0,23353,J.J. Henry,243
140,0,39975,Michael Kim,241
140,0,24781,Hunter Mahan,241
142,0,24846,Ricky Barnes,240
142,0,24138,Ian Poulter,240
144,0,20472,Alex Cejka,236
144,0,29974,Branden Grace,236
144,0,27942,Rob Oppenheim,236
147,0,29518,Brendan Steele,233
148,0,40009,Dominic Bozzelli,232
149,0,39954,Cody Gribble,231
149,0,29485,Brett Stegmaier,231
151,0,33413,Ben Martin,230
152,0,48084,Wesley Bryan,228
153,0,47287,Ethan Tracy,227
154,0,24924,Bill Haas,226
155,0,26300,Matt Jones,225
156,0,47993,Denny McCarthy,220
157,0,26758,David Hearn,218
158,0,24925,Jonathan Byrd,216
158,0,35376,Roberto Díaz,216
158,0,32150,Michael Thompson,216
161,0,25686,Jason Dufner,215
161,0,24140,Sean O'Hair,215
163,0,25900,Lucas Glover,212
164,0,29222,Billy Hurley III,209
165,0,40058,Zac Blair,208
165,0,27349,Alex Noren,208
167,0,34358,Jonathan Randolph,206
168,0,21528,Henrik Stenson,204
169,0,33419,Cameron Tringale,203
170,0,23541,Ben Crane,201
170,0,25892,Steve Wheatcroft,201
172,0,25572,Graeme McDowell,197
173,0,34021,Bud Cauley,194
173,0,33204,Shane Lowry,194
175,0,27895,Jonas Blixt,192
176,0,39328,Conrad Shindler,191
177,0,26331,Charl Schwartzel,190
178,0,22056,Cameron Percy,188
179,0,25240,D.A. Points,187
180,0,26329,Louis Oosthuizen,185
181,0,20572,Rod Pampling,184
182,0,47125,Matt Atkins,182
183,0,34363,Tyrrell Hatton,181
184,0,20157,Retief Goosen,167
185,0,20593,Greg Chalmers,165
186,0,28775,Nate Lashley,161
187,0,30978,Kiradech Aphibarnrat,159
188,0,37338,Zecheng Dou,154
189,0,10809,Jim Furyk,151
190,0,22582,Kyle Thompson,150
191,0,25834,Daniel Summerhays,145
192,0,32816,Satoshi Kodaira,143
193,0,35544,Andrew Yun,141
