RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
125,0,21961,Charles Howell III,20.11,362,1800
126,0,45609,Tyler Duncan,20.07,336,1674
127,0,30978,Kiradech Aphibarnrat,20.05,166,828
127,0,27214,Kevin Streelman,20.05,332,1656
129,0,39328,Conrad Shindler,20.04,202,1008
130,0,39954,Cody Gribble,20.00,234,1170
130,0,33410,Andrew Landry,20.00,288,1440
132,0,47125,Matt Atkins,19.98,187,936
132,0,24925,Jonathan Byrd,19.98,223,1116
134,0,26596,Ryan Moore,19.94,280,1404
135,0,29518,Brendan Steele,19.90,240,1206
136,0,33122,Russell Knox,19.88,322,1620
136,0,30692,Scott Stallings,19.88,322,1620
138,0,27963,Chris Stroud,19.86,261,1314
139,0,37189,Harold Varner III,19.79,317,1602
140,0,29535,Brice Garnett,19.77,338,1710
140,0,27942,Rob Oppenheim,19.77,242,1224
142,0,25900,Lucas Glover,19.76,217,1098
143,0,47993,Denny McCarthy,19.75,224,1134
144,0,20472,Alex Cejka,19.73,245,1242
144,0,29478,Kevin Kisner,19.73,277,1404
146,0,31416,Derek Fathauer,19.72,284,1440
146,0,27349,Alex Noren,19.72,213,1080
148,0,32876,Martin Piller,19.70,273,1386
149,0,33204,Shane Lowry,19.64,198,1008
150,0,47128,Richy Werenski,19.63,325,1656
151,0,39975,Michael Kim,19.60,247,1260
152,0,27974,Sung Kang,19.54,299,1530
152,0,25892,Steve Wheatcroft,19.54,204,1044
154,0,28775,Nate Lashley,19.50,165,846
155,0,23541,Ben Crane,19.49,207,1062
155,0,24140,Sean O'Hair,19.49,221,1134
157,0,36799,Stephan Jaeger,19.48,263,1350
157,0,27064,Jhonattan Vegas,19.48,312,1602
159,0,46402,Talor Gooch,19.44,252,1296
159,0,25493,Nick Taylor,19.44,315,1620
161,0,28679,Fabián Gómez,19.38,293,1512
162,0,47287,Ethan Tracy,19.36,237,1224
163,0,28132,Tyrone Van Aswegen,19.30,323,1674
164,0,48084,Wesley Bryan,19.24,232,1206
164,0,26329,Louis Oosthuizen,19.24,187,972
166,0,31560,Brian Stuard,19.19,335,1746
167,0,22371,Aaron Baddeley,19.16,269,1404
168,0,34363,Tyrrell Hatton,19.03,185,972
169,0,25686,Jason Dufner,19.01,219,1152
170,0,25572,Graeme McDowell,18.93,201,1062
171,0,35879,Kelly Kraft,18.84,312,1656
172,0,31202,William McGirt,18.80,264,1404
173,0,47347,Adam Schenk,18.75,270,1440
174,0,29222,Billy Hurley III,18.66,215,1152
175,0,34431,Robert Streb,18.62,248,1332
176,0,26331,Charl Schwartzel,18.49,193,1044
177,0,33419,Cameron Tringale,18.43,209,1134
178,0,20157,Retief Goosen,18.16,170,936
179,0,23353,J.J. Henry,18.15,245,1350
179,0,25834,Daniel Summerhays,18.15,147,810
181,0,22582,Kyle Thompson,18.12,150,828
182,0,27895,Jonas Blixt,18.03,198,1098
183,0,35376,Roberto Díaz,17.97,220,1224
184,0,34358,Jonathan Randolph,17.95,210,1170
185,0,25240,D.A. Points,17.85,196,1098
186,0,20572,Rod Pampling,17.82,186,1044
187,0,37338,Zecheng Dou,17.80,157,882
188,0,20593,Greg Chalmers,17.63,165,936
189,0,10809,Jim Furyk,17.59,152,864
190,0,12510,Chad Campbell,17.58,250,1422
191,0,35544,Andrew Yun,17.53,142,810
192,0,24924,Bill Haas,17.49,233,1332
193,0,32816,Satoshi Kodaira,17.25,149,864
