RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,25364,Paul Casey,49.5
2,0,20593,Greg Chalmers,52.8
3,0,23983,Luke Donald,57.8
4,0,27649,Brandt Snedeker,61.6
5,0,23108,Matt Kuchar,61.8
6,0,25345,Carl Pettersson,64.9
7,0,19846,Brian Gay,65.3
8,0,25720,Chad Collins,68.3
9,0,20157,Retief Goosen,69.7
10,0,24024,Zach Johnson,74.0
11,0,26300,Matt Jones,81.9
12,0,12602,Dean Wilson,82.7
13,0,26882,Michael Sim,84.2
14,0,23320,Ryan Palmer,84.8
15,0,22405,Justin Rose,86.8
16,0,06527,Steve Stricker,89.0
17,0,24138,Ian Poulter,91.8
18,0,22371,Aaron Baddeley,92.4
19,0,26596,Ryan Moore,98.2
20,0,20070,Matt Bettencourt,99.0
21,0,21961,Charles Howell III,99.6
22,0,23718,Nathan Green,100.9
23,0,23135,Tim Clark,105.7
24,0,20160,Charlie Wi,107.0
25,0,32640,Troy Merritt,112.3
26,0,23409,James Driscoll,114.3
27,0,10809,Jim Furyk,117.1
27,0,21350,Ryuji Imada,117.1
29,0,06004,Stephen Ames,120.4
30,0,22046,Geoff Ogilvy,120.7
31,0,28475,Jeff Overton,123.0
32,0,23800,Bryce Molder,125.0
33,0,25396,Kevin Na,128.6
34,0,25190,Jeff Quinney,130.0
35,0,09011,David Duval,131.1
36,0,02206,David Toms,132.6
37,0,27095,Nick Watney,137.4
38,0,10585,Scott McCarron,138.8
39,0,30946,Alex Prugh,141.7
40,0,06522,Ernie Els,142.3
41,0,24361,Pat Perez,143.9
42,0,21731,Freddie Jacobson,144.7
43,0,01619,Skip Kendall,145.0
44,0,29221,Webb Simpson,146.3
45,0,28158,Steve Marino,149.4
46,0,20127,Chris Riley,150.1
47,0,23613,Rich Barcelo,153.4
47,0,01329,Brad Faxon,153.4
49,0,25632,Jimmy Walker,155.3
50,0,26420,Richard Johnson,155.4
51,0,11123,Chris Couch,156.8
52,0,06515,Shaun Micheel,158.6
53,0,24663,Y.E. Yang,159.1
54,0,20850,Daniel Chopra,160.3
55,0,25818,Scott Piercy,160.8
56,0,22621,Ben Curtis,162.4
57,0,26301,James Nitties,162.6
58,0,23353,J.J. Henry,164.8
59,0,23673,Michael Connell,165.3
60,0,01313,Steve Elkington,166.6
61,0,24781,Hunter Mahan,167.1
62,0,23623,Bo Van Pelt,167.3
63,0,02239,Scott Verplank,167.8
64,0,29285,Brent Delahoussaye,169.2
65,0,24507,Jason Bohn,169.8
66,0,32102,Rickie Fowler,170.8
67,0,20766,Padraig Harrington,172.8
68,0,27214,Kevin Streelman,175.2
69,0,23541,Ben Crane,175.8
70,0,08725,Tom Gillis,176.3
71,0,24490,George McNeill,177.1
72,0,31560,Brian Stuard,179.3
73,0,22378,Trevor Immelman,181.8
74,0,12716,Charley Hoffman,182.4
75,0,25562,Andres Romero,184.1
76,0,29910,Blake Adams,190.5
77,0,01810,Phil Mickelson,191.4
78,0,27466,Spencer Levin,192.4
79,0,10423,Mike Weir,192.9
80,0,23638,Brendon de Jonge,193.1
81,0,01948,Tim Petrovic,195.6
82,0,20229,Stewart Cink,195.8
83,0,25240,D.A. Points,197.6
84,0,07749,Brett Quigley,198.8
85,0,23322,Brett Wetterich,200.0
86,0,27060,John Mallinger,201.4
87,0,25892,Steve Wheatcroft,201.7
88,0,07457,Steve Flesch,202.5
89,0,10860,Justin Leonard,202.6
90,0,10885,Robert Allenby,205.1
91,0,08375,Paul Stankowski,207.4
92,0,20663,Brenden Pappas,208.0
93,0,20498,Briny Baird,211.3
93,0,12510,Chad Campbell,211.3
95,0,21878,Mark Wilson,212.0
96,0,12782,Tim Herron,212.1
97,0,01320,Bob Estes,216.2
98,0,24140,Sean O'Hair,216.5
99,0,23325,Vaughn Taylor,216.9
100,0,28237,Rory McIlroy,218.9
101,0,25804,Bubba Watson,219.9
102,0,08537,J.P. Hayes,221.9
103,0,24924,Bill Haas,222.6
104,0,28620,Aron Price,224.8
104,0,12714,Chris Tidland,224.8
106,0,25900,Lucas Glover,225.5
106,0,32617,Jerod Turner,225.5
108,0,24357,K.J. Choi,226.0
109,0,21959,Ted Purdy,226.3
110,0,24846,Ricky Barnes,226.5
111,0,28089,Jason Day,227.3
112,0,20436,Garrett Willis,227.4
113,0,21949,Joe Ogilvie,227.5
114,0,27963,Chris Stroud,227.9
115,0,20572,Rod Pampling,232.4
116,0,01116,Michael Bradley,233.3
117,0,06621,Joe Durant,233.8
118,0,26881,Jarrod Lyle,234.1
119,0,28307,Matt Every,234.3
120,0,27141,J.B. Holmes,234.8
121,0,12652,Cameron Beckman,236.3
122,0,24925,Jonathan Byrd,236.4
123,0,27936,Martin Laird,236.5
124,0,27933,John Merrick,237.3
125,0,20098,Stuart Appleby,237.7
126,0,21209,Sergio Garcia,238.3
127,0,23621,Rory Sabbatini,238.5
128,0,30925,Dustin Johnson,239.6
129,0,27797,Derek Lamely,239.9
130,0,07867,Woody Austin,242.2
131,0,06514,Kevin Johnson,242.8
132,0,20848,Ángel Cabrera,244.9
133,0,24358,Robert Garrigus,245.2
134,0,22913,John Rollins,245.6
135,0,01577,Lee Janzen,246.5
136,0,23548,Bill Lunde,248.3
137,0,01941,Tom Pernice Jr.,248.6
138,0,22293,Heath Slocum,251.4
139,0,01945,Kenny Perry,251.7
140,0,20645,John Senden,253.3
141,0,26695,Michael Letzig,254.5
142,0,21753,Brian Davis,255.6
142,0,20574,Mathew Goggin,255.6
144,0,26851,Marc Leishman,257.8
145,0,06251,Chris DiMarco,261.7
146,0,06643,Paul Goydos,263.8
147,0,20686,Jeev Milkha Singh,268.8
148,0,28500,Martin Flores,269.6
149,0,06595,Kevin Sutherland,270.6
150,0,23788,D.J. Trahan,270.8
151,0,12755,Vance Veazey,275.2
152,0,06012,Greg Kraft,276.6
153,0,26679,Kevin Stadler,279.5
154,0,20472,Alex Cejka,279.7
155,0,01724,Jeff Maggert,280.2
156,0,26951,Johnson Wagner,281.3
157,0,26287,Roland Thatcher,282.0
158,0,20378,Mathias Grönberg,284.3
159,0,22946,Henrik Bjornstad,284.5
160,0,01707,Steve Lowery,286.8
161,0,20691,Greg Owen,288.0
162,0,27330,Josh Teater,289.0
163,0,10425,Jay Williamson,289.3
164,0,27613,David Lutterus,295.9
165,0,27120,Troy Matteson,297.3
166,0,22122,Andrew McLardy,297.8
167,0,27770,Camilo Villegas,299.8
168,0,08385,Omar Uresti,300.1
169,0,24227,Justin Bolli,301.8
170,0,07363,Craig Bowden,303.0
171,0,28087,Kris Blanks,307.3
172,0,26289,Boo Weekley,308.5
173,0,27436,Graham DeLaet,310.7
174,0,12705,Cliff Kresge,312.8
175,0,27302,Garth Mulroy,316.5
176,0,08075,Jerry Kelly,316.8
177,0,24502,Adam Scott,322.3
178,0,23349,Charles Warren,323.8
179,0,01706,Davis Love III,324.4
179,0,24912,Will MacKenzie,324.4
181,0,22056,Cameron Percy,325.2
182,0,25686,Jason Dufner,331.2
183,0,26392,Chris Wilson,343.5
184,0,01249,John Daly,350.9
185,0,33419,Cameron Tringale,351.7
186,0,06567,Vijay Singh,366.8
186,0,28780,Nicholas Thompson,366.8
188,0,01766,Billy Mayfair,370.1
189,0,01161,Mark Calcavecchia,370.4
190,0,01797,Rocco Mediate,374.8
191,0,23307,Roger Tambellini,379.9
192,0,20105,Jeff Gove,393.5
