RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
176,0,23307,Roger Tambellini,97.56,944,20,901
177,0,24502,Adam Scott,97.31,781,26,734
178,0,27613,David Lutterus,97.14,838,28,786
179,0,01724,Jeff Maggert,97.08,926,21,878
180,0,28780,Nicholas Thompson,96.95,1149,28,1086
181,0,22056,Cameron Percy,96.91,906,20,858
182,0,25686,Jason Dufner,96.86,1051,25,993
183,0,20378,Mathias Grönberg,96.61,738,16,697
184,0,20691,Greg Owen,96.45,959,20,905
185,0,06514,Kevin Johnson,96.34,737,17,693
186,0,24227,Justin Bolli,96.21,634,12,598
187,0,07363,Craig Bowden,96.19,734,16,690
188,0,01766,Billy Mayfair,96.11,977,18,921
189,0,20105,Jeff Gove,96.05,683,14,642
190,0,01161,Mark Calcavecchia,95.73,492,15,456
191,0,26392,Chris Wilson,95.56,789,15,739
192,0,27302,Garth Mulroy,95.02,642,8,602
