RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
65,0,01139,Olin Browne,1.06,590238,55759800
66,0,10885,Robert Allenby,1.02,191866,18784676
67,0,12645,Brent Geiberger,1.01,573096,56759800
67,0,01869,Jack Nicklaus,1.01,128157,12700000
69,0,20997,Keoke Cotner,1.00,18000,1800000
69,0,01572,Mark James,1.00,28326,2824876
71,0,01941,Tom Pernice Jr.,.99,520398,52550000
72,0,06575,Dudley Hart,.98,553728,56484676
73,0,02010,Loren Roberts,.97,467283,48034676
73,0,02099,Scott Simpson,.97,449776,46309800
75,0,01035,Tommy Armour III,.95,554647,58659800
76,0,01457,Jay Haas,.94,515452,55059800
77,0,01945,Kenny Perry,.92,487550,52709800
78,0,01510,Nolan Henke,.89,444561,50150000
78,0,11032,Frank Lickliter II,.89,600845,67709800
80,0,21805,Harrison Frazar,.88,461630,52559800
80,0,01920,Craig Parry,.88,312710,35534676
82,0,01823,Larry Mize,.87,464292,53084676
83,0,02214,Kirk Triplett,.86,472142,54659800
84,0,01376,Bob Friend,.85,492188,58050000
84,0,10962,Bradley Hughes,.85,370765,43800000
84,0,20925,Mitsutaka Kusakabe,.85,19050,2250000
87,0,02133,Craig Stadler,.84,350090,41459800
88,0,12782,Tim Herron,.83,525371,63409800
88,0,06350,Bob May,.83,40129,4824876
90,0,20565,Shinichi Yokota,.81,38250,4750000
91,0,02101,Joey Sindelar,.80,466794,58059800
92,0,01098,Jay Don Blake,.76,405304,53359800
92,0,01797,Rocco Mediate,.76,389993,51059800
94,0,01266,Clark Dennis,.75,401438,53259800
94,0,02190,Doug Tewell,.75,200463,26850000
94,0,07269,Greg Turner,.75,74604,9934676
97,0,19825,Darren Clarke,.74,121627,16524876
97,0,01569,Peter Jacobsen,.74,327334,44150000
99,0,01329,Brad Faxon,.73,401493,55284676
99,0,23110,Jeff Sanday,.73,30450,4200000
99,0,02207,Sam Torrance,.73,20529,2824876
102,0,01707,Steve Lowery,.71,409938,57609800
102,0,02294,Willie Wood,.71,397109,56150000
102,0,02321,Fuzzy Zoeller,.71,305038,42800000
105,0,01249,John Daly,.69,393739,56734676
105,0,08633,Per-Ulrik Johansson,.69,149192,21534676
105,0,01666,Bernhard Langer,.69,141715,20424876
105,0,06595,Kevin Sutherland,.69,444427,64559800
109,0,10585,Scott McCarron,.68,414244,61209800
110,0,01361,Dan Forsman,.67,312055,46450000
110,0,06012,Greg Kraft,.67,326570,48509800
112,0,01761,Len Mattiace,.65,418413,64759800
113,0,02218,Ted Tryba,.63,421785,66459800
114,0,19881,Robert Damron,.62,370208,59859800
114,0,01355,Raymond Floyd,.62,31000,5000000
114,0,06044,Scott Gump,.62,402089,64409800
114,0,01905,Joe Ozaki,.62,240548,38584676
118,0,01175,Jim Carter,.61,407182,66609800
119,0,01203,Russ Cochran,.60,332888,55209800
120,0,01156,Curt Byrum,.58,88733,15250000
120,0,06036,Scott Dunlap,.58,16499,2824876
120,0,06332,Neal Lancaster,.58,346560,59259800
120,0,12663,Phil Tataurangi,.58,335819,57450000
120,0,02300,Ian Woosnam,.58,123004,21184676
125,0,06643,Paul Goydos,.57,368411,64409800
125,0,20445,Casey Martin,.57,37220,6550000
125,0,08375,Paul Stankowski,.57,322034,56509800
128,0,06078,Esteban Toledo,.56,327241,58150000
129,0,10457,Frank Nobilo,.55,269132,48784676
130,0,08553,Lee Porter,.54,325414,60500000
131,0,01549,Mike Hulbert,.53,335951,63550000
131,0,08075,Jerry Kelly,.53,340143,64159800
131,0,02246,Duffy Waldorf,.53,290089,54859800
134,0,19985,Santiago Luna,.52,14640,2824876
134,0,20471,Sven Struver,.52,14640,2824876
136,0,02279,Mark Wiebe,.51,282209,55709800
137,0,01191,Barry Cheesman,.50,310534,62150000
137,0,01196,Brian Claar,.50,161629,32550000
137,0,07763,Doug Dunakey,.50,6045,1200000
137,0,07101,Dave Stockton Jr.,.50,218933,43450000
141,0,02202,Steen Tinning,.49,13735,2824876
141,0,20393,Philip Walton,.49,13735,2824876
143,0,01685,J.L. Lewis,.47,287752,61250000
144,0,20583,David Carter,.46,31521,6874876
144,0,06064,Jeff Gallagher,.46,259766,56600000
144,0,12680,Shigeki Maruyama,.46,78556,17034676
147,0,01323,Brad Fabel,.45,285472,63209800
147,0,01331,Rick Fehr,.45,196744,43750000
147,0,01468,Gary Hallberg,.45,167539,37350000
147,0,07753,Kevin Wentworth,.45,245174,54450000
151,0,20099,Doug Barron,.44,268950,60550000
151,0,01063,Ben Bates,.44,260223,58950000
151,0,01256,Rodger Davis,.44,12471,2824876
151,0,06617,Brian Henninger,.44,256711,58650000
151,0,20608,David Howell,.44,12471,2824876
151,0,01748,Doug Martin,.44,301713,68750000
151,0,01996,Mike Reid,.44,238503,54400000
151,0,11155,Katsuyoshi Tomori,.44,12471,2824876
159,0,06251,Chris DiMarco,.43,260331,60900000
159,0,08993,Franklin Langham,.43,248409,58250000
161,0,01326,Nick Faldo,.42,150702,35684676
161,0,01353,Bruce Fleisher,.42,201085,47950000
161,0,10423,Mike Weir,.42,218965,51550000
164,0,12702,Costantino Rocca,.41,71040,17384676
164,0,02020,Eduardo Romero,.41,35944,8684676
164,0,06613,Tommy Tolles,.41,255052,62959800
167,0,01157,Tom Byrum,.40,252831,62459800
167,0,01771,Blaine McCallister,.40,228302,57450000
167,0,11106,Frankie Minoza,.40,11284,2824876
167,0,07749,Brett Quigley,.40,224075,55350000
167,0,08385,Omar Uresti,.40,281344,70950000
172,0,01705,Tim Loustalot,.39,172917,44850000
172,0,01876,Greg Norman,.39,25925,6700000
172,0,02008,Lee Rinker,.39,264161,66959800
175,0,19905,Andrew Coltart,.38,37971,9934676
175,0,02007,Larry Rinker,.38,240741,63450000
175,0,02245,Grant Waite,.38,245636,64909800
178,0,12823,Carlos Franco,.37,21078,5684676
178,0,01592,Tony Johnstone,.37,18575,5074876
178,0,06581,David Sutherland,.37,239329,64709800
178,0,02267,D.A. Weibring,.37,174501,47550000
182,0,01717,Sandy Lyle,.36,176352,49524876
182,0,01891,David Ogrin,.36,219520,61709800
184,0,20051,Joe Acosta Jr.,.35,16898,4800000
184,0,01096,Phil Blackmar,.35,200217,56859800
184,0,10569,Mike Brisky,.35,220387,63850000
184,0,01886,Peter O'Malley,.35,39093,11024876
188,0,20400,Michael Campbell,.34,9541,2824876
188,0,01261,Jay Delsing,.34,154682,45150000
188,0,01378,David Frost,.34,175620,50984676
188,0,08337,Mike Heinen,.34,93132,27450000
188,0,20502,Michael Long,.34,9541,2824876
188,0,02131,Mike Springer,.34,230793,67650000
194,0,01132,Mark Brooks,.33,219568,66084676
194,0,23120,Andrew Clapp,.33,9294,2824876
194,0,19906,Gary Evans,.33,9212,2824876
194,0,01533,P.H. Horgan III,.33,224096,68709800
198,0,21731,Freddie Jacobson,.32,8965,2824876
198,0,01633,Tom Kite,.32,161293,49984676
198,0,22122,Andrew McLardy,.32,9047,2824876
198,0,01928,Corey Pavin,.32,168482,52284676
202,0,01414,Bob Gilder,.31,186912,59700000
202,0,23372,Robert Giles,.31,8800,2824876
202,0,19983,Andy Oldcorn,.31,8636,2824876
202,0,02106,Chris Smith,.31,184930,60550000
202,0,02244,Fred Wadsworth,.31,23250,7450000
207,0,21584,Richie Coughlan,.30,174033,58950000
207,0,01302,R.W. Eaks,.30,199498,66750000
207,0,19830,Joakim Haeggman,.30,13735,4624876
207,0,20766,Padraig Harrington,.30,23352,7824876
207,0,19817,Michael Muehr,.30,5913,2000000
207,0,01975,Tom Purtzer,.30,101988,33900000
207,0,02135,Mike Standly,.30,191975,63300000
214,0,10195,Tim Conley,.29,140355,48950000
214,0,01408,Kelly Gibson,.29,194572,67650000
214,0,21007,Gabriel Hjertstedt,.29,167070,57109800
214,0,08339,Spike McRoy,.29,179769,61450000
218,0,07867,Woody Austin,.28,56027,19750000
218,0,07569,Mark Carnevale,.28,174467,62450000
218,0,01385,Jim Gallagher Jr.,.28,153991,54050000
218,0,23328,James Johnson,.28,8531,3000000
218,0,02023,Clarence Rose,.28,190341,67600000
218,0,02241,Bobby Wadkins,.28,171851,61550000
224,0,06515,Shaun Micheel,.27,8917,3350000
224,0,02002,John Riegger,.27,150873,54950000
224,0,02313,Bruce Zabriski,.27,36872,13709800
227,0,01014,Fulton Allem,.26,118713,44900000
227,0,06034,Marco Dawson,.26,3172,1200000
227,0,01475,Donnie Hammond,.26,141837,55300000
227,0,21729,Christopher Hanell,.26,5206,2000000
227,0,01624,Darrell Kestner,.26,4623,1800000
227,0,06591,Rocky Walcher,.26,7696,3000000
233,0,01093,Ronnie Black,.25,139627,56300000
233,0,01334,Keith Fergus,.25,77097,31050000
233,0,08545,Glen Hnatiuk,.25,148095,58250000
233,0,06315,Pete Jordan,.25,175805,69350000
233,0,01984,Sam Randolph,.25,24778,9750000
233,0,12392,Tom Sipula,.25,7549,3000000
233,0,02322,Richard Zokol,.25,29905,11950000
240,0,10733,Kent Jones,.24,133337,55450000
240,0,20631,David McKenzie,.24,5209,2200000
240,0,07087,Hugh Royer III,.24,143963,58850000
240,0,02049,Gene Sauers,.24,47916,19850000
244,0,12510,Chad Campbell,.23,4332,1900000
244,0,01978,Fran Quinn,.23,3462,1500000
244,0,07707,Mike Small,.23,112333,49650000
244,0,02159,Curtis Strange,.23,78834,35024876
244,0,22925,Shannon Sykora,.23,3435,1500000
249,0,12740,Paul Devenport,.22,9334,4200000
249,0,12449,Ryan Howison,.22,3996,1800000
249,0,01593,Philip Jonas,.22,9075,4200000
249,0,05466,Jack O'Keefe,.22,2592,1200000
249,0,01927,Dennis Paulson,.22,4557,2100000
249,0,06731,Jeff Roth,.22,3960,1800000
249,0,02226,Tray Tyner,.22,2592,1200000
256,0,01489,Steve Hart,.21,3971,1900000
256,0,01514,Eduardo Herrera,.21,7757,3700000
256,0,20083,John Johnson,.21,5350,2500000
256,0,20094,Jonathan Kaye,.21,86494,40250000
256,0,02115,Taylor Smith,.21,6360,3000000
261,0,01306,David Edwards,.20,97250,49250000
261,0,22752,Greg Gregory,.20,3400,1700000
261,0,06090,Jim McGovern,.20,106724,53750000
264,0,22603,Jay Hobby,.19,3800,2000000
264,0,01560,David Ishii,.19,3330,1800000
264,0,01955,Gary Player,.19,11200,5824876
264,0,02040,Mike San Filippo,.19,3840,2000000
264,0,02148,Ray Stewart,.19,3700,2000000
264,0,07063,Zoran Zorkic,.19,3880,2000000
270,0,19824,Craig Barlow,.18,98111,54850000
270,0,20593,Greg Chalmers,.18,10304,5684676
270,0,01201,Lennie Clements,.18,99837,56150000
270,0,20043,Edward Fryatt,.18,9240,5200000
270,0,20820,Patrik Sjöland,.18,13735,7684676
270,0,06132,Sonny Skinner,.18,109417,59250000
270,0,02230,Stan Utley,.18,20802,11250000
277,0,01938,David Peoples,.17,24993,14950000
278,0,01388,Robert Gamez,.16,76148,46450000
278,0,01604,Steve Jurgensen,.16,88783,54950000
278,0,01607,Brian Kamm,.16,87325,53550000
278,0,02100,Tim Simpson,.16,7423,4700000
282,0,06056,Jim Estes,.15,73437,49650000
282,0,02167,Mike Sullivan,.15,21582,14150000
284,0,01374,Robin Freeman,.14,32959,22750000
284,0,20154,Guy Hill,.14,71494,51150000
286,0,01068,Andy Bean,.13,48963,36450000
286,0,23353,J.J. Henry,.13,6871,5200000
286,0,01725,John Mahaffey,.13,7779,6200000
286,0,02242,Lanny Wadkins,.13,32435,24900000
290,0,01133,Billy Ray Brown,.12,63722,51450000
291,0,01006,John Adams,.11,56466,51150000
291,0,07003,David Berganio Jr.,.11,6487,5700000
291,0,23125,Brad Elder,.11,14842,13400000
291,0,01469,Dan Halldorson,.11,11055,9950000
291,0,23477,Scott Hebert,.11,3960,3600000
291,0,01559,Hale Irwin,.11,5244,4800000
291,0,10207,Jimmy Johnston,.11,44391,39350000
291,0,10565,Ian Leggatt,.11,4420,4200000
291,0,01812,Danny Mijovic,.11,4420,4200000
291,0,01864,Larry Nelson,.11,11399,10300000
291,0,01960,Don Pooley,.11,48546,42500000
291,0,02224,Greg Twiggs,.11,10107,8800000
303,0,01060,Dave Barr,.10,44130,43250000
303,0,06214,Guy Boros,.10,73202,70550000
303,0,20939,Keiichiro Fukabori,.10,4924,4924876
303,0,01641,Gary Koch,.10,4000,4000000
303,0,20382,Stephen Leaney,.10,5650,5684676
303,0,19909,Pete Morgan,.10,8484,8600000
303,0,07235,John Morse,.10,43139,43650000
310,0,20473,Ignacio Garrido,.09,10304,11684676
310,0,01512,Bunky Henry,.09,2376,2700000
310,0,01964,Greg Powers,.09,2508,2700000
310,0,06791,Mark Wurtz,.09,40214,42650000
314,0,01200,Keith Clearwater,.08,18465,23150000
314,0,19883,Joe Daley,.08,42091,50950000
314,0,06270,Bobby Gage,.08,33881,42550000
314,0,20992,Kazuhiko Hosokawa,.08,8883,11824876
314,0,01949,Mark Pfeil,.08,6225,7450000
319,0,20585,Niclas Fasth,.07,20358,28600000
319,0,01755,Dick Mast,.07,9892,14600000
319,0,01824,Yoshinori Mizumaki,.07,4608,6624876
319,0,02094,Tony Sills,.07,5475,7950000
319,0,02111,Mike Smith,.07,2805,4250000
319,0,02196,Robert Thompson,.07,4586,6559800
319,0,12755,Vance Veazey,.07,41144,54950000
326,0,01197,Bobby Clampett,.06,3487,6250000
326,0,23047,Ken Conant,.06,3864,6500000
326,0,01346,Ed Fiori,.06,4080,6500000
326,0,01435,Wayne Grady,.06,22044,38109800
326,0,01958,Dan Pohl,.06,11523,17850000
326,0,10213,Dicky Pride,.06,27679,48350000
326,0,02033,Dave Rummells,.06,18746,33750000
326,0,21631,Iain Steel,.06,29142,46100000
334,0,01206,Bobby Cole,.05,2970,5950000
334,0,01444,Ken Green,.05,16857,32750000
334,0,01571,Barry Jaeckel,.05,2883,6250000
334,0,01998,Jack Renner,.05,2697,5050000
334,0,02185,Lance Ten Broeck,.05,3030,5900000
339,0,12387,Michael Christie,.04,16559,40900000
339,0,01284,Mike Donald,.04,7590,18750000
339,0,19970,Robert Karlsson,.04,5750,12884676
339,0,21593,Keith Nolan,.04,17202,47050000
343,0,01235,Ben Crenshaw,.03,11392,35584676
343,0,01682,Wayne Levi,.03,4900,18000000
343,0,02225,Howard Twitty,.03,8874,29800000
346,0,01072,Chip Beck,.02,10865,57150000
346,0,01305,Danny Edwards,.02,4422,23550000
346,0,01522,Lon Hinkle,.02,2760,12350000
346,0,01701,Bob Lohr,.02,2508,13750000
346,0,02067,Ted Schulz,.02,4137,18650000
346,0,02201,Jim Thorpe,.02,3980,16100000
352,0,07095,Lan Gooch,.01,3172,41050000
