RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,08633,Per-Ulrik Johansson,100.00,1,1
1,0,08339,Spike McRoy,100.00,1,1
1,0,02002,John Riegger,100.00,1,1
1,0,10649,Tom Scherrer,100.00,1,1
1,0,02206,David Toms,100.00,1,1
6,0,12680,Shigeki Maruyama,50.00,1,2
7,0,10885,Robert Allenby,.00,0,1
7,0,12652,Cameron Beckman,.00,0,1
7,0,01203,Russ Cochran,.00,0,1
7,0,01249,John Daly,.00,0,1
7,0,06251,Chris DiMarco,.00,0,1
7,0,01307,Joel Edwards,.00,0,1
7,0,01320,Bob Estes,.00,0,1
7,0,22051,Ben Ferguson,.00,0,1
7,0,21209,Sergio Garcia,.00,0,1
7,0,19846,Brian Gay,.00,0,1
7,0,02110,Jerry Smith,.00,0,1
7,0,11011,Mike Sposa,.00,0,1
7,0,08375,Paul Stankowski,.00,0,1
7,0,02223,Bob Tway,.00,0,1
7,0,20436,Garrett Willis,.00,0,1
