RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
46,0,01553,John Huston,55.77,58,104,+30.00
48,0,06332,Neal Lancaster,55.75,97,174,+39.00
49,0,02245,Grant Waite,55.73,73,131,+43.00
50,0,01161,Mark Calcavecchia,55.64,74,133,+38.00
51,0,01098,Jay Don Blake,55.48,81,146,+34.00
51,0,01577,Lee Janzen,55.48,86,155,+41.00
53,0,01457,Jay Haas,55.46,66,119,+36.00
54,0,10809,Jim Furyk,55.40,77,139,+45.00
55,0,01677,Tom Lehman,55.36,62,112,+29.00
56,0,06373,José María Olazábal,55.32,26,47,+9.00
57,0,02010,Loren Roberts,55.30,73,132,+56.00
58,0,01810,Phil Mickelson,55.28,68,123,+19.00
59,0,01685,J.L. Lewis,55.15,91,165,+55.00
60,0,01024,Billy Andrade,55.08,65,118,+42.00
61,0,12388,Michael Clark II,54.84,85,155,+46.00
62,0,06078,Esteban Toledo,54.80,97,177,+56.00
63,0,01920,Craig Parry,54.74,52,95,+27.00
64,0,01157,Tom Byrum,54.68,76,139,+32.00
65,0,08881,Tripp Isenhour,54.66,88,161,+46.00
66,0,20229,Stewart Cink,54.55,78,143,+26.00
67,0,11011,Mike Sposa,54.32,88,162,+39.00
68,0,01307,Joel Edwards,54.29,76,140,+28.00
68,0,12660,Jesper Parnevik,54.29,76,140,+23.00
70,0,08931,Glen Day,54.27,89,164,+56.00
71,0,01941,Tom Pernice Jr.,54.26,102,188,+59.00
72,0,01132,Mark Brooks,54.25,83,153,+54.00
73,0,19846,Brian Gay,54.21,103,190,+60.00
74,0,01381,Fred Funk,54.07,93,172,+52.00
74,0,21007,Gabriel Hjertstedt,54.07,73,135,+43.00
76,0,01475,Donnie Hammond,53.97,34,63,+20.00
76,0,01928,Corey Pavin,53.97,68,126,+51.00
78,0,09011,David Duval,53.78,64,119,+31.00
79,0,06617,Brian Henninger,53.69,80,149,+54.00
80,0,21961,Charles Howell III,53.54,68,127,+13.00
81,0,10963,Jimmy Green,53.50,84,157,+58.00
82,0,08793,Tiger Woods,53.49,46,86,+21.00
83,0,06004,Stephen Ames,53.42,78,146,+27.00
84,0,02002,John Riegger,53.28,73,137,+46.00
85,0,12652,Cameron Beckman,53.25,82,154,+37.00
86,0,07457,Steve Flesch,53.22,91,171,+45.00
87,0,01603,Jeff Julian,53.06,52,98,+40.00
88,0,12705,Cliff Kresge,52.98,80,151,+43.00
89,0,21633,Steve Allan,52.94,81,153,+46.00
90,0,08057,Brian Wilson,52.63,80,152,+33.00
91,0,20127,Chris Riley,52.45,75,143,+40.00
92,0,01666,Bernhard Langer,52.44,43,82,+21.00
93,0,20098,Stuart Appleby,52.30,91,174,+40.00
94,0,20566,Kaname Yokoo,52.11,74,142,+47.00
95,0,01945,Kenny Perry,52.08,75,144,+23.00
96,0,12760,Danny Ellis,52.03,64,123,+36.00
97,0,08375,Paul Stankowski,52.02,90,173,+52.00
98,0,10565,Ian Leggatt,51.97,66,127,+32.00
99,0,21949,Joe Ogilvie,51.91,95,183,+64.00
100,0,07003,David Berganio Jr.,51.72,60,116,+44.00
101,0,08535,Gary Nicklaus,51.69,92,178,+72.00
102,0,10860,Justin Leonard,51.55,83,161,+48.00
103,0,01014,Fulton Allem,51.52,68,132,+51.00
104,0,06140,Sean Murphy,51.49,52,101,+43.00
105,0,01175,Jim Carter,51.48,87,169,+57.00
106,0,01418,Bill Glasson,51.43,54,105,+33.00
107,0,01378,David Frost,51.41,73,142,+61.00
108,0,06573,Brandt Jobe,51.30,79,154,+47.00
108,0,01823,Larry Mize,51.30,59,115,+42.00
110,0,10457,Frank Nobilo,51.27,81,158,+47.00
111,0,23125,Brad Elder,51.12,114,223,+56.00
112,0,10649,Tom Scherrer,51.06,48,94,+36.00
113,0,20498,Briny Baird,50.90,85,167,+48.00
114,0,23621,Rory Sabbatini,50.88,58,114,+41.00
115,0,06012,Greg Kraft,50.82,93,183,+67.00
116,0,08537,J.P. Hayes,50.74,69,136,+47.00
117,0,24357,K.J. Choi,50.68,74,146,+42.00
118,0,12782,Tim Herron,50.67,76,150,+44.00
119,0,01723,Andrew Magee,50.64,79,156,+57.00
120,0,06515,Shaun Micheel,50.00,90,180,+71.00
120,0,07101,Dave Stockton Jr.,50.00,52,104,+47.00
122,0,20574,Mathew Goggin,49.74,97,195,+66.00
123,0,02223,Bob Tway,49.69,79,159,+38.00
124,0,07867,Woody Austin,49.66,74,149,+52.00
124,0,12753,David Morland IV,49.66,74,149,+62.00
126,0,07749,Brett Quigley,49.46,46,93,+23.00
127,0,06431,Jean Van de Velde,49.28,34,69,+18.00
128,0,08075,Jerry Kelly,49.07,79,161,+48.00
129,0,11032,Frank Lickliter II,49.03,76,155,+40.00
130,0,01926,Steve Pate,48.99,73,149,+56.00
131,0,12714,Chris Tidland,48.67,55,113,+34.00
132,0,06514,Kevin Johnson,48.57,85,175,+66.00
132,0,22046,Geoff Ogilvy,48.57,51,105,+42.00
134,0,01200,Keith Clearwater,48.55,67,138,+49.00
135,0,01599,Steve Jones,48.46,63,130,+50.00
136,0,01724,Jeff Maggert,48.43,77,159,+44.00
137,0,06034,Marco Dawson,48.39,45,93,+23.00
138,0,20433,Mark Hensby,48.08,50,104,+38.00
139,0,06315,Pete Jordan,47.95,70,146,+66.00
140,0,02170,Hal Sutton,47.83,66,138,+38.00
141,0,20094,Jonathan Kaye,47.54,87,183,+58.00
142,0,01219,John Cook,47.44,74,156,+46.00
143,0,01139,Olin Browne,47.06,72,153,+55.00
144,0,06643,Paul Goydos,46.91,76,162,+54.00
145,0,01249,John Daly,46.90,68,145,+34.00
146,0,02110,Jerry Smith,46.88,90,192,+70.00
147,0,24604,Hunter Haas,46.75,72,154,+62.00
148,0,10962,Bradley Hughes,46.62,69,148,+53.00
149,0,01938,David Peoples,46.58,75,161,+53.00
150,0,22892,Jason Gore,46.56,61,131,+45.00
151,0,19817,Michael Muehr,46.53,67,144,+50.00
152,0,23614,Rich Beem,46.20,73,158,+61.00
153,0,12645,Brent Geiberger,45.99,63,137,+51.00
154,0,22051,Ben Ferguson,45.80,60,131,+55.00
155,0,02218,Ted Tryba,45.78,76,166,+56.00
156,0,06036,Scott Dunlap,45.70,69,151,+65.00
157,0,01707,Steve Lowery,45.45,70,154,+73.00
157,0,20095,Carl Paulson,45.45,80,176,+68.00
157,0,02101,Joey Sindelar,45.45,45,99,+42.00
160,0,06621,Joe Durant,45.39,64,141,+50.00
161,0,10213,Dicky Pride,45.19,61,135,+55.00
162,0,01063,Ben Bates,45.10,46,102,+37.00
163,0,01035,Tommy Armour III,45.00,63,140,+41.00
164,0,06090,Jim McGovern,44.90,44,98,+40.00
165,0,01388,Robert Gamez,44.79,43,96,+32.00
166,0,02099,Scott Simpson,44.64,50,112,+49.00
167,0,10201,Matt Gogel,44.54,53,119,+60.00
168,0,08545,Glen Hnatiuk,44.44,72,162,+56.00
169,0,08633,Per-Ulrik Johansson,44.23,46,104,+39.00
170,0,01203,Russ Cochran,44.03,59,134,+49.00
171,0,23034,Brent Schwarzrock,44.00,33,75,+38.00
172,0,08123,Jeff Brehaut,43.90,54,123,+42.00
173,0,12823,Carlos Franco,43.75,70,160,+55.00
174,0,02206,David Toms,43.65,55,126,+51.00
175,0,10885,Robert Allenby,43.60,75,172,+69.00
176,0,02279,Mark Wiebe,42.72,44,103,+46.00
177,0,21805,Harrison Frazar,42.00,63,150,+66.00
178,0,07763,Doug Dunakey,41.84,59,141,+53.00
179,0,06613,Tommy Tolles,41.77,66,158,+69.00
180,0,21584,Richie Coughlan,41.28,45,109,+49.00
181,0,01374,Robin Freeman,41.14,65,158,+64.00
182,0,02246,Duffy Waldorf,41.03,48,117,+48.00
183,0,01771,Blaine McCallister,40.54,60,148,+76.00
184,0,08063,Kelly Grunewald,40.31,52,129,+54.00
185,0,22122,Andrew McLardy,40.00,60,150,+61.00
186,0,01943,Chris Perry,39.45,43,109,+43.00
187,0,10733,Kent Jones,38.93,51,131,+58.00
188,0,08339,Spike McRoy,38.57,54,140,+62.00
189,0,01226,Fred Couples,38.30,36,94,+30.00
190,0,23353,J.J. Henry,37.74,40,106,+47.00
191,0,02106,Chris Smith,36.30,49,135,+44.00
192,0,20436,Garrett Willis,35.67,56,157,+73.00
193,0,25083,Jeremy Anderson,33.65,35,104,+60.00
194,0,06591,Rocky Walcher,33.33,33,99,+69.00
