RANK,MOVEMENT,PLAYER_ID,PLAYER,LOW RND
1,0,32366,Kevin Chappell,59
2,0,51766,Wyndham Clark,61
2,0,24024,Zach Johnson,61
2,0,35104,Tom Lewis,61
5,0,29725,Tony Finau,62
5,0,35449,Adam Long,62
5,0,45486,Joaquin Niemann,62
8,0,25900,Lucas Glover,63
8,0,28679,Fabián Gómez,63
8,0,34098,Russell Henley,63
8,0,33597,Harry Higgs,63
8,0,12716,Charley Hoffman,63
8,0,29420,Billy Horschel,63
8,0,49773,Chase Koepka,63
8,0,29221,Webb Simpson,63
8,0,25493,Nick Taylor,63
8,0,30927,Brendon Todd,63
8,0,35658,Kris Ventura,63
19,0,19803,Ryan Armour,64
19,0,40058,Zac Blair,64
19,0,26499,Rafa Cabrera Bello,64
19,0,34076,Joel Dahmen,64
19,0,45157,Cam Davis,64
19,0,45609,Tyler Duncan,64
19,0,29535,Brice Garnett,64
19,0,56762,Will Gordon,64
19,0,35310,Lanto Griffin,64
19,0,27644,Brian Harman,64
19,0,27554,Scott Harrington,64
19,0,34363,Tyrrell Hatton,64
19,0,36801,Mark Hubbard,64
19,0,39971,Sungjae Im,64
19,0,33122,Russell Knox,64
19,0,35296,Haotong Li,64
19,0,32839,Hideki Matsuyama,64
19,0,32640,Troy Merritt,64
19,0,01810,Phil Mickelson,64
19,0,50525,Collin Morikawa,64
19,0,34213,Grayson Murray,64
19,0,25396,Kevin Na,64
19,0,46970,Jon Rahm,64
19,0,46046,Scottie Scheffler,64
19,0,30692,Scott Stallings,64
19,0,33418,Shawn Stefani,64
19,0,27214,Kevin Streelman,64
19,0,31560,Brian Stuard,64
19,0,33449,Zack Sucher,64
19,0,32150,Michael Thompson,64
49,0,31395,Yosuke Asaji,65
49,0,29479,Scott Brown,65
49,0,29268,Bronson Burgoon,65
49,0,35450,Patrick Cantlay,65
49,0,34021,Bud Cauley,65
49,0,46435,Austin Cook,65
49,0,39067,MJ Daffue,65
49,0,25686,Jason Dufner,65
49,0,34099,Harris English,65
49,0,28307,Matt Every,65
49,0,10809,Jim Furyk,65
49,0,21209,Sergio Garcia,65
49,0,32662,Michael Gligic,65
49,0,46402,Talor Gooch,65
49,0,34563,Chesson Hadley,65
49,0,31557,Jim Herman,65
49,0,33461,Morgan Hoffmann,65
49,0,35532,Tom Hoge,65
49,0,27141,J.B. Holmes,65
49,0,21961,Charles Howell III,65
49,0,26300,Matt Jones,65
49,0,37455,Si Woo Kim,65
49,0,29478,Kevin Kisner,65
49,0,33410,Andrew Landry,65
49,0,49766,Hank Lebioda,65
49,0,33413,Ben Martin,65
49,0,30163,Henrik Norlander,65
49,0,33667,Carlos Ortiz,65
49,0,20572,Rod Pampling,65
49,0,25818,Scott Piercy,65
49,0,35732,Wes Roach,65
49,0,37275,Sam Ryder,65
49,0,48081,Xander Schauffele,65
49,0,27649,Brandt Snedeker,65
49,0,30110,Kyle Stanley,65
49,0,49960,Sepp Straka,65
49,0,23325,Vaughn Taylor,65
49,0,27064,Jhonattan Vegas,65
49,0,27095,Nick Watney,65
49,0,25804,Bubba Watson,65
49,0,56278,Matthew Wolff,65
49,0,32254,Xinjun Zhang,65
91,0,33948,Byeong Hun An,66
91,0,21407,Arjun Atwal,66
91,0,33404,Chris Baker,66
91,0,33141,Keegan Bradley,66
91,0,24357,K.J. Choi,66
91,0,11123,Chris Couch,66
91,0,40098,Matt Fitzpatrick,66
91,0,30911,Tommy Fleetwood,66
91,0,29970,Dylan Frittelli,66
91,0,48045,Michael Gellerman,66
91,0,32618,Rhein Gibson,66
91,0,29974,Branden Grace,66
91,0,31646,Emiliano Grillo,66
91,0,55707,Calum Hill,66
91,0,33490,Bo Hoag,66
91,0,39977,Max Homa,66
91,0,35506,Mackenzie Hughes,66
91,0,34174,John Huh,66
91,0,32815,Masahiro Kawamura,66
91,0,31420,Anirban Lahiri,66
91,0,33131,Kyongjun Moon,66
91,0,27942,Rob Oppenheim,66
91,0,23320,Ryan Palmer,66
91,0,29908,C.T. Pan,66
91,0,40101,Brinson Paolini,66
91,0,24361,Pat Perez,66
91,0,47679,Victor Perez,66
91,0,49771,J.T. Poston,66
91,0,26476,Chez Reavie,66
91,0,53165,Doc Redman,66
91,0,36699,Patrick Rodgers,66
91,0,26331,Charl Schwartzel,66
91,0,24502,Adam Scott,66
91,0,39953,Chase Seiffert,66
91,0,27963,Chris Stroud,66
91,0,58168,Davis Thompson,66
91,0,33419,Cameron Tringale,66
91,0,26951,Johnson Wagner,66
91,0,48887,Matt Wallace,66
91,0,26289,Boo Weekley,66
91,0,47128,Richy Werenski,66
91,0,51894,Vince Whaley,66
91,0,54783,Dylan Wu,66
134,0,45526,Abraham Ancer,67
134,0,28259,Sangmoon Bae,67
