RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,10860,Justin Leonard,153.0,1041040000,189
2,0,23135,Tim Clark,154.9,1193611000,214
3,0,02206,David Toms,157.9,1074631000,189
4,0,35139,Richard Lee,158.5,1061363000,186
5,0,29222,Billy Hurley III,158.7,1342664000,235
6,0,01724,Jeff Maggert,160.3,727208000,126
7,0,25572,Graeme McDowell,161.1,980027000,169
8,0,32640,Troy Merritt,161.8,1100672000,189
8,0,30927,Brendon Todd,161.8,1846292000,317
10,0,20098,Stuart Appleby,162.0,1773059000,304
11,0,24357,K.J. Choi,162.5,1322333000,226
11,0,19846,Brian Gay,162.5,1129239000,193
13,0,22046,Geoff Ogilvy,162.7,1423269000,243
14,0,22913,John Rollins,162.8,1143174000,195
15,0,12510,Chad Campbell,163.2,845968000,144
16,0,23800,Bryce Molder,163.5,1171237000,199
17,0,27466,Spencer Levin,163.7,919359000,156
17,0,25349,Tim Wilkinson,163.7,1319875000,224
19,0,20593,Greg Chalmers,163.9,1492764000,253
20,0,07867,Woody Austin,164.0,1086128000,184
21,0,25444,Justin Hicks,164.7,1802313000,304
22,0,27556,Ted Potter Jr.,164.9,1050493000,177
23,0,25720,Chad Collins,165.4,1107323000,186
24,0,28089,Jason Day,165.5,738958000,124
24,0,26758,David Hearn,165.5,1734189000,291
24,0,08075,Jerry Kelly,165.5,1405751000,236
27,0,24507,Jason Bohn,166.0,1445762000,242
27,0,23353,J.J. Henry,166.0,1362438000,228
29,0,33122,Russell Knox,166.2,1675438000,280
30,0,30750,Tommy Gainey,166.7,1254546000,209
31,0,22621,Ben Curtis,167.0,1244129000,207
31,0,23983,Luke Donald,167.0,931616000,155
31,0,27120,Troy Matteson,167.0,961871000,160
34,0,27644,Brian Harman,167.3,2186296000,363
35,0,10809,Jim Furyk,167.5,1375029000,228
36,0,28500,Martin Flores,167.6,1381978000,229
36,0,21731,Freddie Jacobson,167.6,1689600000,280
38,0,25686,Jason Dufner,167.7,977958000,162
39,0,34261,Scott Langley,167.9,1680081000,278
40,0,34409,David Lingmerth,168.0,1409022000,233
41,0,23623,Bo Van Pelt,168.2,1405169000,232
42,0,28092,D.H. Lee,168.3,775700000,128
42,0,27770,Camilo Villegas,168.3,1884717000,311
44,0,23621,Rory Sabbatini,168.4,1327848000,219
44,0,29221,Webb Simpson,168.4,1769831000,292
46,0,31193,Jim Renner,168.6,1032006000,170
47,0,20104,Ken Duke,168.8,1385704000,228
48,0,26289,Boo Weekley,168.9,1039578000,171
48,0,20160,Charlie Wi,168.9,1270610000,209
50,0,23541,Ben Crane,169.0,1526795000,251
50,0,22293,Heath Slocum,169.0,1253439000,206
52,0,21961,Charles Howell III,169.4,2116634000,347
53,0,32334,Charlie Beljan,169.5,1458359000,239
53,0,29478,Kevin Kisner,169.5,1561992000,256
55,0,21753,Brian Davis,169.6,1746329000,286
55,0,31557,Jim Herman,169.6,915615000,150
57,0,31560,Brian Stuard,169.7,1649208000,270
58,0,34021,Bud Cauley,169.8,977910000,160
58,0,30852,Ryo Ishikawa,169.8,1485285000,243
60,0,10423,Mike Weir,169.9,923589000,151
61,0,23108,Matt Kuchar,170.0,1860556000,304
62,0,35539,Luke Guthrie,170.1,1726827000,282
62,0,29425,Andrew Svoboda,170.1,1396439000,228
64,0,20157,Retief Goosen,170.3,1624452000,265
64,0,25240,D.A. Points,170.3,1029972000,168
64,0,24138,Ian Poulter,170.3,888718000,145
67,0,24490,George McNeill,170.5,1638928000,267
68,0,31202,William McGirt,170.6,1775070000,289
69,0,25345,Carl Pettersson,170.7,1813136000,295
70,0,32200,Roberto Castro,171.0,1126267000,183
70,0,21878,Mark Wilson,171.0,990855000,161
72,0,06567,Vijay Singh,171.1,1552149000,252
73,0,29479,Scott Brown,171.2,1855377000,301
74,0,34264,Hudson Swafford,171.4,1209391000,196
75,0,24024,Zach Johnson,171.5,1932512000,313
75,0,01706,Davis Love III,171.5,1253520000,203
75,0,34431,Robert Streb,171.5,1482122000,240
75,0,24663,Y.E. Yang,171.5,1191354000,193
79,0,35300,Andrew Loupe,171.7,1149455000,186
80,0,20229,Stewart Cink,171.8,1540117000,249
80,0,24361,Pat Perez,171.8,1564806000,253
82,0,25364,Paul Casey,171.9,1089345000,176
82,0,33413,Ben Martin,171.9,1385927000,224
84,0,10885,Robert Allenby,172.0,1442709000,233
84,0,28780,Nicholas Thompson,172.0,1325318000,214
86,0,34360,Patrick Reed,172.2,1636583000,264
87,0,28307,Matt Every,172.3,1507687000,243
88,0,26329,Louis Oosthuizen,172.4,651795000,105
88,0,27214,Kevin Streelman,172.4,1470649000,237
90,0,29926,Danny Lee,172.5,1515460000,244
90,0,27095,Nick Watney,172.5,1279462000,206
92,0,32839,Hideki Matsuyama,172.7,1616587000,260
93,0,34174,John Huh,172.8,1362252000,219
94,0,30925,Dustin Johnson,173.0,1083531000,174
95,0,22378,Trevor Immelman,173.1,1283665000,206
95,0,33419,Cameron Tringale,173.1,2099927000,337
97,0,28132,Tyrone Van Aswegen,173.2,1396341000,224
98,0,26956,Bronson La'Cassie,173.6,662535000,106
99,0,20498,Briny Baird,173.7,875437000,140
99,0,26851,Marc Leishman,173.7,1544837000,247
101,0,30926,Chris Kirk,173.8,2077523000,332
102,0,36689,Brooks Koepka,174.1,1028004000,164
102,0,24912,Will MacKenzie,174.1,1666785000,266
102,0,29289,S.Y. Noh,174.1,1685516000,269
105,0,29740,Brad Fritsch,174.2,821567000,131
105,0,24140,Sean O'Hair,174.2,1335798000,213
107,0,24925,Jonathan Byrd,174.4,1318449000,210
108,0,32150,Michael Thompson,174.5,1407144000,224
108,0,26951,Johnson Wagner,174.5,1055385000,168
110,0,33141,Keegan Bradley,174.6,1571467000,250
111,0,27649,Brandt Snedeker,174.7,1502934000,239
112,0,30692,Scott Stallings,174.8,1271455000,202
112,0,25804,Bubba Watson,174.8,1460042000,232
114,0,34098,Russell Henley,174.9,1757158000,279
114,0,26596,Ryan Moore,174.9,1510751000,240
114,0,35732,Wes Roach,174.9,1120576000,178
114,0,25562,Andres Romero,174.9,1668395000,265
118,0,22371,Aaron Baddeley,175.2,1318437000,209
119,0,33461,Morgan Hoffmann,175.3,2101971000,333
120,0,27895,Jonas Blixt,175.5,941165000,149
120,0,32366,Kevin Chappell,175.5,2110475000,334
122,0,29518,Brendan Steele,175.7,1663220000,263
123,0,27933,John Merrick,175.8,1487266000,235
124,0,34563,Chesson Hadley,176.1,1642196000,259
