RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
1,0,21961,Charles Howell III,22
2,0,20098,Stuart Appleby,20
3,0,33419,Cameron Tringale,19
4,0,21753,Brian Davis,18
5,0,25562,Andres Romero,17
6,0,29479,Scott Brown,16
6,0,25720,Chad Collins,16
6,0,30926,Chris Kirk,16
6,0,10860,Justin Leonard,16
6,0,31560,Brian Stuard,16
11,0,24507,Jason Bohn,15
11,0,34098,Russell Henley,15
11,0,24912,Will MacKenzie,15
11,0,25396,Kevin Na,15
15,0,32448,James Hahn,14
15,0,27644,Brian Harman,14
15,0,33461,Morgan Hoffmann,14
15,0,28475,Jeff Overton,14
15,0,34360,Patrick Reed,14
15,0,30692,Scott Stallings,14
15,0,30110,Kyle Stanley,14
15,0,25834,Daniel Summerhays,14
15,0,30927,Brendon Todd,14
15,0,31323,Gary Woodland,14
25,0,34099,Harris English,13
25,0,24358,Robert Garrigus,13
25,0,34563,Chesson Hadley,13
25,0,21731,Freddie Jacobson,13
25,0,34409,David Lingmerth,13
25,0,23320,Ryan Palmer,13
25,0,24361,Pat Perez,13
25,0,20645,John Senden,13
25,0,26951,Johnson Wagner,13
34,0,33141,Keegan Bradley,12
34,0,24925,Jonathan Byrd,12
34,0,34021,Bud Cauley,12
34,0,23638,Brendon de Jonge,12
34,0,22378,Trevor Immelman,12
34,0,29478,Kevin Kisner,12
34,0,34261,Scott Langley,12
34,0,33413,Ben Martin,12
34,0,29289,S.Y. Noh,12
34,0,20160,Charlie Wi,12
44,0,23541,Ben Crane,11
44,0,22621,Ben Curtis,11
44,0,20104,Ken Duke,11
44,0,10809,Jim Furyk,11
44,0,29535,Brice Garnett,11
44,0,35539,Luke Guthrie,11
44,0,33122,Russell Knox,11
44,0,27936,Martin Laird,11
44,0,27466,Spencer Levin,11
44,0,35300,Andrew Loupe,11
44,0,32839,Hideki Matsuyama,11
44,0,24490,George McNeill,11
44,0,28486,Michael Putnam,11
44,0,26331,Charl Schwartzel,11
44,0,27963,Chris Stroud,11
59,0,25274,Steven Bowditch,10
59,0,24494,Erik Compton,10
59,0,23409,James Driscoll,10
59,0,06522,Ernie Els,10
59,0,28500,Martin Flores,10
59,0,19846,Brian Gay,10
59,0,24924,Bill Haas,10
59,0,26758,David Hearn,10
59,0,29222,Billy Hurley III,10
59,0,30852,Ryo Ishikawa,10
59,0,26300,Matt Jones,10
59,0,08075,Jerry Kelly,10
59,0,30944,Jason Kokrak,10
59,0,23108,Matt Kuchar,10
59,0,35139,Richard Lee,10
59,0,31202,William McGirt,10
59,0,25345,Carl Pettersson,10
59,0,29518,Brendan Steele,10
59,0,27330,Josh Teater,10
59,0,23623,Bo Van Pelt,10
59,0,34265,Will Wilcox,10
80,0,32200,Roberto Castro,9
80,0,27436,Graham DeLaet,9
80,0,37273,Derek Ernst,9
80,0,28307,Matt Every,9
80,0,29420,Billy Horschel,9
80,0,24024,Zach Johnson,9
80,0,29926,Danny Lee,9
80,0,27556,Ted Potter Jr.,9
80,0,06567,Vijay Singh,9
80,0,27214,Kevin Streelman,9
80,0,29425,Andrew Svoboda,9
80,0,26289,Boo Weekley,9
80,0,21878,Mark Wilson,9
93,0,24846,Ricky Barnes,8
93,0,20593,Greg Chalmers,8
93,0,32366,Kevin Chappell,8
93,0,25191,Gonzalo Fernandez-Castaño,8
93,0,29740,Brad Fritsch,8
93,0,20157,Retief Goosen,8
93,0,27141,J.B. Holmes,8
93,0,26851,Marc Leishman,8
93,0,28237,Rory McIlroy,8
93,0,27933,John Merrick,8
93,0,24140,Sean O'Hair,8
93,0,29221,Webb Simpson,8
93,0,34046,Jordan Spieth,8
93,0,26679,Kevin Stadler,8
93,0,34431,Robert Streb,8
93,0,34264,Hudson Swafford,8
93,0,32333,Kevin Tway,8
93,0,28132,Tyrone Van Aswegen,8
93,0,25632,Jimmy Walker,8
93,0,25349,Tim Wilkinson,8
93,0,24663,Y.E. Yang,8
114,0,10885,Robert Allenby,7
114,0,32334,Charlie Beljan,7
114,0,20229,Stewart Cink,7
114,0,23135,Tim Clark,7
114,0,32102,Rickie Fowler,7
114,0,23353,J.J. Henry,7
114,0,31557,Jim Herman,7
114,0,25444,Justin Hicks,7
114,0,29461,Jamie Lovemark,7
114,0,27120,Troy Matteson,7
114,0,26596,Ryan Moore,7
114,0,35541,John Peterson,7
114,0,31193,Jim Renner,7
114,0,35732,Wes Roach,7
114,0,23621,Rory Sabbatini,7
114,0,24502,Adam Scott,7
114,0,33418,Shawn Stefani,7
114,0,32150,Michael Thompson,7
114,0,28780,Nicholas Thompson,7
114,0,27064,Jhonattan Vegas,7
134,0,22371,Aaron Baddeley,6
134,0,20498,Briny Baird,6
134,0,20848,Ángel Cabrera,6
134,0,25364,Paul Casey,6
134,0,24357,K.J. Choi,6
134,0,25686,Jason Dufner,6
134,0,21209,Sergio Garcia,6
134,0,34174,John Huh,6
134,0,25572,Graeme McDowell,6
134,0,01810,Phil Mickelson,6
134,0,23800,Bryce Molder,6
134,0,22046,Geoff Ogilvy,6
134,0,22913,John Rollins,6
134,0,22293,Heath Slocum,6
134,0,27649,Brandt Snedeker,6
134,0,25804,Bubba Watson,6
134,0,10423,Mike Weir,6
151,0,07867,Woody Austin,5
151,0,27895,Jonas Blixt,5
151,0,12510,Chad Campbell,5
151,0,23983,Luke Donald,5
151,0,12716,Charley Hoffman,5
151,0,30925,Dustin Johnson,5
151,0,36689,Brooks Koepka,5
151,0,32640,Troy Merritt,5
151,0,25240,D.A. Points,5
151,0,22405,Justin Rose,5
151,0,27770,Camilo Villegas,5
162,0,28259,Sangmoon Bae,4
162,0,28089,Jason Day,4
162,0,27408,Martin Kaymer,4
162,0,26956,Bronson La'Cassie,4
162,0,28092,D.H. Lee,4
162,0,01706,Davis Love III,4
162,0,24781,Hunter Mahan,4
162,0,02206,David Toms,4
170,0,30750,Tommy Gainey,3
170,0,25900,Lucas Glover,3
