RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
87,0,01156,Curt Byrum,1.23,360,292
87,0,01559,Hale Irwin,1.23,217,177
87,0,02170,Hal Sutton,1.23,310,253
90,0,01639,Kenny Knox,1.22,393,322
91,0,02167,Mike Sullivan,1.21,340,282
92,0,01033,George Archer,1.20,310,259
92,0,02007,Larry Rinker,1.20,360,301
94,0,01143,Brad Bryant,1.19,284,239
94,0,01443,Hubert Green,1.19,231,194
96,0,01323,Brad Fabel,1.18,331,281
97,0,02099,Scott Simpson,1.17,216,184
98,0,01093,Ronnie Black,1.16,298,257
98,0,01599,Steve Jones,1.16,318,274
100,0,01715,Mark Lye,1.15,321,280
100,0,01771,Blaine McCallister,1.15,385,334
102,0,01310,Dave Eichelberger,1.14,364,319
102,0,01553,John Huston,1.14,346,303
102,0,02186,Brian Tennyson,1.14,338,296
105,0,01135,Ken Brown,1.13,212,188
105,0,01201,Lennie Clements,1.13,359,319
105,0,01998,Jack Renner,1.13,272,241
108,0,02090,Tom Sieckmann,1.12,280,249
108,0,02160,Ron Streck,1.12,225,201
110,0,01175,Jim Carter,1.11,332,299
111,0,01024,Billy Andrade,1.10,332,303
111,0,01133,Billy Ray Brown,1.10,341,311
111,0,01469,Dan Halldorson,1.10,293,267
111,0,01984,Sam Randolph,1.10,288,261
115,0,01014,Fulton Allem,1.08,206,191
115,0,01943,Chris Perry,1.08,333,309
115,0,02185,Lance Ten Broeck,1.08,278,257
115,0,02225,Howard Twitty,1.08,399,369
115,0,02246,Duffy Waldorf,1.08,291,270
120,0,01931,Rick Pearson,1.07,292,274
120,0,02229,Brett Upper,1.07,286,267
122,0,01284,Mike Donald,1.06,346,327
122,0,02041,Bill Sander,1.06,303,287
124,0,01303,Bob Eastwood,1.05,272,259
124,0,01884,Mac O'Grady,1.05,227,216
124,0,02148,Ray Stewart,1.05,310,294
127,0,01662,Greg Ladehoff,1.04,347,334
127,0,01938,David Peoples,1.04,323,310
129,0,01305,Danny Edwards,1.03,195,189
130,0,01200,Keith Clearwater,1.02,298,292
130,0,02195,Leonard Thompson,1.02,333,325
132,0,01499,Mark Hayes,1.01,328,326
132,0,02118,J.C. Snead,1.01,238,235
134,0,01077,Mike Bender,1.00,281,280
134,0,01168,David Canipe,1.00,269,268
134,0,01197,Bobby Clampett,1.00,303,302
134,0,02196,Robert Thompson,1.00,291,290
138,0,02322,Richard Zokol,.99,228,231
139,0,01151,Clark Burroughs,.98,290,295
139,0,01971,Dillard Pruitt,.98,255,261
139,0,02094,Tony Sills,.98,304,309
142,0,01941,Tom Pernice Jr.,.97,311,321
143,0,01571,Barry Jaeckel,.96,243,252
143,0,01707,Steve Lowery,.96,341,357
145,0,02255,Denis Watson,.95,242,254
146,0,02180,Harry Taylor,.94,167,178
147,0,01150,George Burns,.93,192,207
148,0,01068,Andy Bean,.92,155,168
148,0,01096,Phil Blackmar,.92,254,277
150,0,01106,Jim Booros,.91,266,291
150,0,01790,Pat McGowan,.91,295,323
152,0,01086,Roy Biancalana,.90,240,266
153,0,01154,Bill Buttner,.89,251,283
153,0,01986,Joey Rassett,.89,213,240
153,0,02311,Kim Young,.89,227,256
153,0,02313,Bruce Zabriski,.89,282,318
157,0,01331,Rick Fehr,.88,239,273
157,0,02126,Bruce Soulsby,.88,182,207
159,0,01261,Jay Delsing,.87,250,286
159,0,01468,Gary Hallberg,.87,214,245
159,0,02294,Willie Wood,.87,246,283
162,0,01185,Brandel Chamblee,.86,230,266
162,0,01288,Ed Dougherty,.86,286,334
162,0,01964,Greg Powers,.86,179,207
165,0,01648,Billy Kratzert,.85,241,283
166,0,01557,John Inman,.84,274,325
167,0,02192,Steve Thomas,.83,257,309
168,0,01214,Frank Conner,.82,184,225
168,0,01476,Mike Hammond,.82,226,274
168,0,01826,Brian Mogg,.82,205,250
168,0,01970,Bob Proben,.82,248,303
172,0,01179,Antonio Cerda,.81,196,242
172,0,01892,Aki Ohmachi,.81,251,309
174,0,01191,Barry Cheesman,.80,214,266
175,0,01094,Mike Blackburn,.79,239,302
176,0,01782,Mike McCullough,.77,249,325
177,0,01425,Ernie Gonzalez,.74,224,301
177,0,01851,Bob Murphy,.74,209,284
179,0,01861,Jim Nelford,.73,201,277
180,0,01127,Danny Briggs,.71,175,247
180,0,01236,Richard Cromwell,.71,201,283
180,0,01737,Mark Maness,.71,179,252
183,0,01224,Jeff Coston,.68,184,272
183,0,02244,Fred Wadsworth,.68,223,330
185,0,02215,Paul Trittler,.60,186,308
