RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,32839,Hideki Matsuyama,4.463,357,80
1,0,31323,Gary Woodland,4.463,366,82
3,0,34046,Jordan Spieth,4.512,379,84
4,0,30925,Dustin Johnson,4.515,307,68
5,0,29725,Tony Finau,4.541,613,135
6,0,12716,Charley Hoffman,4.543,627,138
7,0,27129,Luke List,4.563,657,144
8,0,32366,Kevin Chappell,4.570,489,107
9,0,32102,Rickie Fowler,4.571,416,91
10,0,32333,Kevin Tway,4.573,471,103
11,0,25191,Gonzalo Fernandez-Castaño,4.576,302,66
12,0,27974,Sung Kang,4.583,550,120
13,0,01810,Phil Mickelson,4.586,509,111
14,0,26329,Louis Oosthuizen,4.591,303,66
15,0,28237,Rory McIlroy,4.592,225,49
16,0,26851,Marc Leishman,4.596,409,89
17,0,24361,Pat Perez,4.598,446,97
17,0,28252,Seamus Power,4.598,446,97
19,0,34360,Patrick Reed,4.603,557,121
20,0,46550,Brandon Hagy,4.608,470,102
21,0,36689,Brooks Koepka,4.609,424,92
22,0,24846,Ricky Barnes,4.611,521,113
23,0,25632,Jimmy Walker,4.615,300,65
24,0,31416,Derek Fathauer,4.621,439,95
24,0,24140,Sean O'Hair,4.621,476,103
26,0,40026,Daniel Berger,4.628,435,94
27,0,29974,Branden Grace,4.630,250,54
28,0,35506,Mackenzie Hughes,4.633,644,139
29,0,22405,Justin Rose,4.635,343,74
30,0,26331,Charl Schwartzel,4.636,306,66
31,0,24924,Bill Haas,4.637,473,102
32,0,46970,Jon Rahm,4.639,501,108
32,0,29518,Brendan Steele,4.639,501,108
34,0,23108,Matt Kuchar,4.640,515,111
35,0,27963,Chris Stroud,4.645,288,62
36,0,34098,Russell Henley,4.646,590,127
36,0,26596,Ryan Moore,4.646,446,96
38,0,27064,Jhonattan Vegas,4.648,423,91
39,0,25900,Lucas Glover,4.653,670,144
39,0,27466,Spencer Levin,4.653,456,98
41,0,27436,Graham DeLaet,4.654,498,107
41,0,25198,Francesco Molinari,4.654,377,81
43,0,27936,Martin Laird,4.656,596,128
44,0,33461,Morgan Hoffmann,4.658,559,120
45,0,29221,Webb Simpson,4.659,587,126
45,0,25493,Nick Taylor,4.659,601,129
47,0,25364,Paul Casey,4.660,466,100
48,0,32640,Troy Merritt,4.661,578,124
49,0,21209,Sergio Garcia,4.667,238,51
49,0,29720,Andres Gonzales,4.667,392,84
49,0,30692,Scott Stallings,4.667,420,90
52,0,25345,Carl Pettersson,4.671,369,79
52,0,25804,Bubba Watson,4.671,327,70
54,0,29461,Jamie Lovemark,4.672,640,137
55,0,25396,Kevin Na,4.673,458,98
56,0,29223,Sam Saunders,4.674,416,89
57,0,47959,Bryson DeChambeau,4.676,491,105
58,0,19803,Ryan Armour,4.677,304,65
59,0,31202,William McGirt,4.678,421,90
60,0,39975,Michael Kim,4.680,599,128
61,0,46501,Ollie Schniederjans,4.683,562,120
62,0,34021,Bud Cauley,4.685,595,127
63,0,40009,Dominic Bozzelli,4.686,403,86
63,0,37454,Whee Kim,4.686,403,86
63,0,33448,Justin Thomas,4.686,403,86
66,0,28089,Jason Day,4.687,314,67
67,0,29478,Kevin Kisner,4.688,450,96
68,0,12510,Chad Campbell,4.689,572,122
69,0,27895,Jonas Blixt,4.690,408,87
69,0,19846,Brian Gay,4.690,408,87
69,0,20572,Rod Pampling,4.690,394,84
72,0,34264,Hudson Swafford,4.691,516,110
73,0,27958,Ryan Blaum,4.692,563,120
73,0,48084,Wesley Bryan,4.692,549,117
75,0,33204,Shane Lowry,4.695,277,59
76,0,28307,Matt Every,4.697,418,89
77,0,29908,C.T. Pan,4.698,498,106
78,0,28500,Martin Flores,4.699,437,93
79,0,30110,Kyle Stanley,4.700,658,140
80,0,33419,Cameron Tringale,4.701,456,97
81,0,37455,Si Woo Kim,4.702,395,84
82,0,34409,David Lingmerth,4.703,475,101
83,0,49771,J.T. Poston,4.704,541,115
83,0,39324,J.J. Spaun,4.704,508,108
85,0,32448,James Hahn,4.708,565,120
86,0,35450,Patrick Cantlay,4.710,325,69
87,0,23983,Luke Donald,4.712,311,66
87,0,33399,Adam Hadwin,4.712,589,125
89,0,31420,Anirban Lahiri,4.714,363,77
89,0,35891,Cameron Smith,4.714,594,126
91,0,26758,David Hearn,4.716,481,102
92,0,31557,Jim Herman,4.717,434,92
92,0,48081,Xander Schauffele,4.717,467,99
94,0,24502,Adam Scott,4.719,269,57
95,0,33413,Ben Martin,4.722,510,108
96,0,24024,Zach Johnson,4.723,477,101
97,0,29222,Billy Hurley III,4.725,430,91
98,0,20229,Stewart Cink,4.728,591,125
99,0,27649,Brandt Snedeker,4.729,227,48
99,0,26951,Johnson Wagner,4.729,402,85
101,0,23353,J.J. Henry,4.731,563,119
