RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,28307,Matt Every,2.833,51,18
1,0,20157,Retief Goosen,2.833,34,12
3,0,23497,Tag Ridings,2.846,37,13
4,0,27214,Kevin Streelman,2.867,86,30
5,0,29908,C.T. Pan,2.885,75,26
6,0,33419,Cameron Tringale,2.895,55,19
7,0,46443,Brian Campbell,2.909,32,11
7,0,46732,Rick Lamb,2.909,32,11
9,0,26300,Matt Jones,2.923,38,13
10,0,23320,Ryan Palmer,2.947,56,19
11,0,29518,Brendan Steele,2.970,98,33
12,0,20771,Steven Alker,3.000,36,12
12,0,24357,K.J. Choi,3.000,48,16
12,0,25720,Chad Collins,3.000,36,12
12,0,34099,Harris English,3.000,87,29
12,0,25191,Gonzalo Fernandez-Castaño,3.000,27,9
12,0,21209,Sergio Garcia,3.000,78,26
12,0,26851,Marc Leishman,3.000,93,31
12,0,48822,Sebastián Muñoz,3.000,30,10
12,0,22056,Cameron Percy,3.000,48,16
12,0,49771,J.T. Poston,3.000,72,24
12,0,34046,Jordan Spieth,3.000,102,34
12,0,25834,Daniel Summerhays,3.000,84,28
24,0,12716,Charley Hoffman,3.026,115,38
25,0,25686,Jason Dufner,3.030,100,33
25,0,32102,Rickie Fowler,3.030,100,33
27,0,29926,Danny Lee,3.034,88,29
28,0,27095,Nick Watney,3.045,67,22
29,0,24502,Adam Scott,3.050,61,20
30,0,29725,Tony Finau,3.056,110,36
30,0,46601,Trey Mullinax,3.056,55,18
32,0,40026,Daniel Berger,3.063,98,32
32,0,28679,Fabián Gómez,3.063,49,16
32,0,35300,Andrew Loupe,3.063,49,16
35,0,34409,David Lingmerth,3.067,92,30
35,0,28252,Seamus Power,3.067,46,15
35,0,23621,Rory Sabbatini,3.067,46,15
35,0,23325,Vaughn Taylor,3.067,92,30
39,0,33461,Morgan Hoffmann,3.071,86,28
39,0,32839,Hideki Matsuyama,3.071,86,28
39,0,34213,Grayson Murray,3.071,86,28
42,0,30925,Dustin Johnson,3.074,83,27
43,0,33141,Keegan Bradley,3.075,123,40
43,0,29221,Webb Simpson,3.075,123,40
45,0,23541,Ben Crane,3.083,74,24
45,0,39954,Cody Gribble,3.083,74,24
45,0,36699,Patrick Rodgers,3.083,74,24
48,0,26331,Charl Schwartzel,3.087,71,23
49,0,31646,Emiliano Grillo,3.088,105,34
49,0,27064,Jhonattan Vegas,3.088,105,34
51,0,35545,Blayne Barber,3.091,68,22
51,0,30852,Ryo Ishikawa,3.091,34,11
53,0,35879,Kelly Kraft,3.095,65,21
54,0,36689,Brooks Koepka,3.097,96,31
54,0,46970,Jon Rahm,3.097,96,31
54,0,33448,Justin Thomas,3.097,96,31
57,0,33120,Mark Anderson,3.100,31,10
58,0,34360,Patrick Reed,3.103,121,39
59,0,46440,Smylie Kaufman,3.105,59,19
59,0,24138,Ian Poulter,3.105,59,19
61,0,34174,John Huh,3.107,87,28
62,0,35506,Mackenzie Hughes,3.108,115,37
62,0,29478,Kevin Kisner,3.108,115,37
64,0,20229,Stewart Cink,3.111,84,27
64,0,27466,Spencer Levin,3.111,56,18
66,0,27644,Brian Harman,3.114,109,35
67,0,29222,Billy Hurley III,3.125,75,24
67,0,23108,Matt Kuchar,3.125,100,32
67,0,24781,Hunter Mahan,3.125,50,16
67,0,39324,J.J. Spaun,3.125,75,24
71,0,34264,Hudson Swafford,3.129,97,31
72,0,29720,Andres Gonzales,3.133,47,15
72,0,29420,Billy Horschel,3.133,94,30
74,0,33204,Shane Lowry,3.143,44,14
74,0,34358,Jonathan Randolph,3.143,44,14
76,0,48084,Wesley Bryan,3.147,107,34
76,0,25900,Lucas Glover,3.147,107,34
76,0,34098,Russell Henley,3.147,107,34
79,0,26499,Rafa Cabrera Bello,3.150,63,20
79,0,25364,Paul Casey,3.150,126,40
79,0,46550,Brandon Hagy,3.150,63,20
79,0,32333,Kevin Tway,3.150,63,20
83,0,39975,Michael Kim,3.152,104,33
84,0,27436,Graham DeLaet,3.154,82,26
85,0,34431,Robert Streb,3.156,101,32
86,0,25240,D.A. Points,3.158,60,19
87,0,23353,J.J. Henry,3.160,79,25
87,0,27141,J.B. Holmes,3.160,79,25
87,0,32640,Troy Merritt,3.160,79,25
87,0,25632,Jimmy Walker,3.160,79,25
91,0,37189,Harold Varner III,3.161,98,31
92,0,26758,David Hearn,3.167,76,24
92,0,23800,Bryce Molder,3.167,57,18
94,0,25493,Nick Taylor,3.174,73,23
95,0,29223,Sam Saunders,3.176,54,17
96,0,30110,Kyle Stanley,3.179,124,39
97,0,29740,Brad Fritsch,3.182,35,11
97,0,35532,Tom Hoge,3.182,35,11
97,0,33122,Russell Knox,3.182,70,22
100,0,24924,Bill Haas,3.188,102,32
101,0,32200,Roberto Castro,3.190,67,21
102,0,22046,Geoff Ogilvy,3.192,83,26
103,0,27936,Martin Laird,3.194,99,31
104,0,20472,Alex Cejka,3.200,64,20
104,0,22405,Justin Rose,3.200,96,30
104,0,35891,Cameron Smith,3.200,80,25
