RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
111,0,20229,Stewart Cink,29.07,2442,84,24
111,0,07457,Steve Flesch,29.07,3052,105,23
111,0,01381,Fred Funk,29.07,3081,106,24
111,0,10457,Frank Nobilo,29.07,2733,94,24
111,0,02110,Jerry Smith,29.07,2529,87,23
117,0,06197,Michael Allen,29.08,2152,74,23
117,0,06617,Brian Henninger,29.08,1919,66,22
119,0,01938,David Peoples,29.09,3054,105,21
120,0,01707,Steve Lowery,29.10,2677,92,24
120,0,01927,Dennis Paulson,29.10,2532,87,23
122,0,20548,Hidemichi Tanaka,29.12,2970,102,23
123,0,24937,Jess Daley,29.13,2214,76,24
123,0,20095,Carl Paulson,29.13,2389,82,22
123,0,02133,Craig Stadler,29.13,1981,68,23
123,0,02245,Grant Waite,29.13,2796,96,21
127,0,19824,Craig Barlow,29.14,1690,58,22
127,0,01685,J.L. Lewis,29.14,2856,98,24
127,0,19817,Michael Muehr,29.14,2069,71,24
130,0,20498,Briny Baird,29.15,3148,108,24
130,0,01797,Rocco Mediate,29.15,2070,71,25
132,0,12826,Paul Claxton,29.17,2421,83,22
132,0,02002,John Riegger,29.17,2450,84,24
134,0,01577,Lee Janzen,29.18,2685,92,24
134,0,10649,Tom Scherrer,29.18,2772,95,24
136,0,01724,Jeff Maggert,29.19,2306,79,23
137,0,20574,Mathew Goggin,29.20,1869,64,25
137,0,01475,Donnie Hammond,29.20,1752,60,22
139,0,22293,Heath Slocum,29.21,2687,92,24
140,0,12388,Michael Clark II,29.23,2777,95,23
141,0,01920,Craig Parry,29.24,1959,67,24
142,0,08545,Glen Hnatiuk,29.26,2721,93,23
142,0,11032,Frank Lickliter II,29.26,2546,87,21
142,0,06350,Bob May,29.26,2604,89,22
142,0,01948,Tim Petrovic,29.26,2546,87,23
146,0,12645,Brent Geiberger,29.27,2693,92,25
147,0,06315,Pete Jordan,29.29,2285,78,24
148,0,01203,Russ Cochran,29.31,1964,67,23
148,0,12823,Carlos Franco,29.31,3078,105,23
150,0,20436,Garrett Willis,29.32,2287,78,22
151,0,23983,Luke Donald,29.33,2992,102,22
151,0,02322,Richard Zokol,29.33,1496,51,24
153,0,21961,Charles Howell III,29.34,3286,112,22
153,0,12660,Jesper Parnevik,29.34,2347,80,23
155,0,20029,Notah Begay III,29.35,2172,74,25
156,0,08123,Jeff Brehaut,29.36,2554,87,24
156,0,01599,Steve Jones,29.36,1879,64,24
158,0,01766,Billy Mayfair,29.37,2702,92,24
159,0,12510,Chad Campbell,29.38,3202,109,21
160,0,01945,Kenny Perry,29.39,2792,95,23
161,0,01035,Tommy Armour III,29.40,2381,81,23
161,0,01320,Bob Estes,29.40,2440,83,23
163,0,08793,Tiger Woods,29.41,1882,64,22
164,0,07223,Brian Bateman,29.42,2677,91,24
164,0,10809,Jim Furyk,29.42,2442,83,22
166,0,10885,Robert Allenby,29.44,2738,93,24
166,0,20105,Jeff Gove,29.44,2620,89,24
166,0,23621,Rory Sabbatini,29.44,1884,64,23
169,0,10423,Mike Weir,29.45,2592,88,23
170,0,02101,Joey Sindelar,29.46,3005,102,24
171,0,01142,Bart Bryant,29.48,1946,66,24
171,0,06573,Brandt Jobe,29.48,2771,94,23
171,0,06498,Matt Peterson,29.48,2358,80,24
174,0,01514,Eduardo Herrera,29.51,1741,59,23
175,0,23338,David Gossett,29.52,2745,93,23
176,0,06595,Kevin Sutherland,29.57,2602,88,24
177,0,20502,Michael Long,29.58,2100,71,24
178,0,01374,Robin Freeman,29.59,2219,75,23
179,0,21806,Paul Gow,29.60,2842,96,24
179,0,20645,John Senden,29.60,2664,90,22
181,0,07003,David Berganio Jr.,29.63,2341,79,24
182,0,06515,Shaun Micheel,29.66,2877,97,23
183,0,01771,Blaine McCallister,29.67,2225,75,25
184,0,23322,Brett Wetterich,29.68,2582,87,23
185,0,08339,Spike McRoy,29.69,1989,67,25
186,0,01926,Steve Pate,29.75,1785,60,25
187,0,01014,Fulton Allem,29.76,1875,63,24
187,0,10213,Dicky Pride,29.76,1518,51,23
189,0,23623,Bo Van Pelt,29.78,2323,78,23
190,0,20663,Brenden Pappas,29.82,1849,62,24
191,0,08535,Gary Nicklaus,29.83,1969,66,25
192,0,23177,Kenneth Staton,29.87,3047,102,25
193,0,23353,J.J. Henry,29.92,3231,108,25
194,0,02170,Hal Sutton,29.93,2125,71,25
195,0,06621,Joe Durant,30.02,2462,82,23
196,0,01677,Tom Lehman,30.18,2052,68,22
197,0,21259,Jason Hill,30.22,1783,59,24
198,0,02106,Chris Smith,30.24,2903,96,21
199,0,26289,Boo Weekley,30.32,1728,57,24
200,0,06036,Scott Dunlap,30.39,2188,72,25
200,0,06016,Brad Lardon,30.39,1793,59,23
202,0,10962,Bradley Hughes,30.45,1827,60,26
