RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
138,0,31560,Brian Stuard,18.32,244,1332
139,0,27936,Martin Laird,18.30,224,1224
140,0,30852,Ryo Ishikawa,18.25,230,1260
141,0,24138,Ian Poulter,18.24,174,954
142,0,36884,Ben Kohles,18.23,233,1278
143,0,21099,David Lynn,18.20,226,1242
144,0,24227,Justin Bolli,18.18,180,990
145,0,22961,David Mathis,18.16,219,1206
146,0,23135,Tim Clark,18.12,199,1098
147,0,29425,Andrew Svoboda,18.06,143,792
148,0,24663,Y.E. Yang,17.96,181,1008
149,0,24846,Ricky Barnes,17.94,226,1260
150,0,25336,Alistair Presnell,17.93,184,1026
151,0,23541,Ben Crane,17.91,187,1044
152,0,33869,Eric Meierdierks,17.87,148,828
153,0,27895,Jonas Blixt,17.84,244,1368
153,0,19970,Robert Karlsson,17.84,167,936
155,0,20443,Jin Park,17.78,160,900
156,0,12782,Tim Herron,17.65,143,810
157,0,34261,Scott Langley,17.56,237,1350
158,0,22046,Geoff Ogilvy,17.54,180,1026
159,0,27120,Troy Matteson,17.51,208,1188
160,0,28455,Will Claxton,17.46,198,1134
161,0,37273,Derek Ernst,17.43,182,1044
162,0,25572,Graeme McDowell,17.35,153,882
162,0,22295,Darron Stiles,17.35,153,882
164,0,30711,Colt Knost,17.26,202,1170
165,0,24140,Sean O'Hair,17.16,173,1008
166,0,23353,J.J. Henry,17.15,250,1458
167,0,10885,Robert Allenby,17.06,172,1008
168,0,28310,Lee Williams,17.04,184,1080
169,0,01116,Michael Bradley,16.99,159,936
169,0,21878,Mark Wilson,16.99,159,936
171,0,23452,Nicolas Colsaerts,16.90,143,846
172,0,20766,Padraig Harrington,16.78,148,882
173,0,22621,Ben Curtis,16.76,172,1026
174,0,08725,Tom Gillis,16.75,196,1170
174,0,32150,Michael Thompson,16.75,199,1188
176,0,06567,Vijay Singh,16.58,182,1098
177,0,26951,Johnson Wagner,16.11,174,1080
178,0,26497,Casey Wittenberg,15.87,200,1260
179,0,22378,Trevor Immelman,15.70,195,1242
180,0,32698,Bobby Gates,15.68,127,810
