RANK,MOVEMENT,PLAYER_ID,PLAYER,%
56,0,30110,Kyle Stanley,21.19
57,0,20645,John Senden,21.10
58,0,25444,Justin Hicks,21.01
59,0,28500,Martin Flores,21.00
59,0,24924,Bill Haas,21.00
61,0,25686,Jason Dufner,20.93
62,0,21731,Freddie Jacobson,20.90
62,0,34431,Robert Streb,20.90
64,0,25274,Steven Bowditch,20.86
64,0,33461,Morgan Hoffmann,20.86
66,0,32448,James Hahn,20.83
67,0,23788,D.J. Trahan,20.61
68,0,31202,William McGirt,20.60
69,0,27895,Jonas Blixt,20.47
69,0,30750,Tommy Gainey,20.47
71,0,33418,Shawn Stefani,20.43
72,0,29479,Scott Brown,20.40
73,0,32200,Roberto Castro,20.24
74,0,24138,Ian Poulter,20.14
75,0,22806,Doug LaBelle II,20.09
75,0,34046,Jordan Spieth,20.09
75,0,26679,Kevin Stadler,20.09
78,0,28679,Fabián Gómez,20.00
78,0,27644,Brian Harman,20.00
80,0,25336,Alistair Presnell,19.89
81,0,28780,Nicholas Thompson,19.86
82,0,02206,David Toms,19.85
83,0,33419,Cameron Tringale,19.72
84,0,29425,Andrew Svoboda,19.70
85,0,24399,Scott Gardiner,19.60
86,0,27408,Martin Kaymer,19.59
86,0,24140,Sean O'Hair,19.59
88,0,31323,Gary Woodland,19.55
89,0,28259,Sangmoon Bae,19.51
90,0,08793,Tiger Woods,19.46
91,0,20104,Ken Duke,19.40
92,0,28135,Aaron Watkins,19.26
93,0,30163,Henrik Norlander,19.19
94,0,30852,Ryo Ishikawa,19.09
95,0,26476,Chez Reavie,19.05
96,0,30692,Scott Stallings,19.03
97,0,24846,Ricky Barnes,19.00
98,0,25900,Lucas Glover,18.92
99,0,08075,Jerry Kelly,18.85
100,0,28237,Rory McIlroy,18.82
101,0,24494,Erik Compton,18.81
101,0,32102,Rickie Fowler,18.81
103,0,27120,Troy Matteson,18.72
104,0,21099,David Lynn,18.69
105,0,24507,Jason Bohn,18.57
106,0,23497,Tag Ridings,18.54
107,0,10809,Jim Furyk,18.32
108,0,27503,Steve LeBrun,18.28
109,0,25632,Jimmy Walker,18.26
110,0,20572,Rod Pampling,18.25
111,0,10423,Mike Weir,18.23
112,0,36884,Ben Kohles,18.22
113,0,24490,George McNeill,18.18
114,0,34360,Patrick Reed,18.11
115,0,26289,Boo Weekley,18.09
116,0,27556,Ted Potter Jr.,18.08
117,0,34409,David Lingmerth,18.06
117,0,23623,Bo Van Pelt,18.06
119,0,27214,Kevin Streelman,18.03
120,0,32334,Charlie Beljan,18.00
120,0,20443,Jin Park,18.00
120,0,27095,Nick Watney,18.00
123,0,24357,K.J. Choi,17.89
124,0,10885,Robert Allenby,17.86
125,0,12510,Chad Campbell,17.79
126,0,21961,Charles Howell III,17.77
127,0,19846,Brian Gay,17.75
128,0,06567,Vijay Singh,17.74
129,0,01320,Bob Estes,17.57
130,0,27936,Martin Laird,17.49
131,0,29518,Brendan Steele,17.43
132,0,34174,John Huh,17.39
133,0,27330,Josh Teater,17.27
134,0,23452,Nicolas Colsaerts,17.18
135,0,22961,David Mathis,17.11
136,0,23108,Matt Kuchar,17.09
137,0,24663,Y.E. Yang,17.05
138,0,21878,Mark Wilson,17.04
139,0,20098,Stuart Appleby,16.91
140,0,23135,Tim Clark,16.76
141,0,23800,Bryce Molder,16.67
141,0,28475,Jeff Overton,16.67
143,0,26300,Matt Jones,16.59
144,0,01116,Michael Bradley,16.57
144,0,06573,Brandt Jobe,16.57
146,0,10213,Dicky Pride,16.33
147,0,22056,Cameron Percy,16.20
148,0,22378,Trevor Immelman,16.16
149,0,20766,Padraig Harrington,16.13
150,0,27770,Camilo Villegas,16.06
151,0,20396,Lee Westwood,15.96
152,0,20848,Ángel Cabrera,15.95
153,0,22046,Geoff Ogilvy,15.92
154,0,01724,Jeff Maggert,15.88
155,0,22621,Ben Curtis,15.79
156,0,27933,John Merrick,15.74
157,0,37273,Derek Ernst,15.64
157,0,30711,Colt Knost,15.64
159,0,23353,J.J. Henry,15.60
160,0,19970,Robert Karlsson,15.48
161,0,25572,Graeme McDowell,15.44
162,0,32366,Kevin Chappell,15.22
162,0,26851,Marc Leishman,15.22
164,0,28089,Jason Day,15.12
165,0,26497,Casey Wittenberg,15.08
166,0,24502,Adam Scott,15.00
166,0,32150,Michael Thompson,15.00
168,0,33869,Eric Meierdierks,14.81
169,0,31560,Brian Stuard,14.72
170,0,32698,Bobby Gates,14.69
171,0,34261,Scott Langley,14.08
172,0,27129,Luke List,14.02
173,0,24227,Justin Bolli,13.97
174,0,23541,Ben Crane,13.92
175,0,28455,Will Claxton,13.59
176,0,12782,Tim Herron,13.16
177,0,28310,Lee Williams,12.73
178,0,26951,Johnson Wagner,12.24
179,0,22295,Darron Stiles,12.08
180,0,08725,Tom Gillis,12.06
