RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
104,0,01374,Robin Freeman,21.67,13,60,-12,-6.00
105,0,01219,John Cook,21.62,8,37,-9,-8.00
105,0,01599,Steve Jones,21.62,8,37,-5,-14.00
107,0,21259,Jason Hill,21.43,9,42,-10,+1.00
107,0,11032,Frank Lickliter II,21.43,15,70,-15,+6.00
107,0,01766,Billy Mayfair,21.43,12,56,-14,-5.00
110,0,07003,David Berganio Jr.,21.21,14,66,-16,-11.00
110,0,02010,Loren Roberts,21.21,7,33,-6,-16.00
112,0,23338,David Gossett,21.13,15,71,-14,E
112,0,01761,Len Mattiace,21.13,15,71,-15,-10.00
114,0,06251,Chris DiMarco,20.90,14,67,-11,-16.00
115,0,01035,Tommy Armour III,20.83,10,48,-9,-6.00
116,0,10860,Justin Leonard,20.75,11,53,-11,-10.00
117,0,01307,Joel Edwards,20.69,12,58,-13,-25.00
118,0,01771,Blaine McCallister,20.59,7,34,-7,-17.00
119,0,23623,Bo Van Pelt,20.21,19,94,-20,-2.00
120,0,06004,Stephen Ames,20.00,10,50,-10,-10.00
120,0,02246,Duffy Waldorf,20.00,11,55,-11,-18.00
120,0,10425,Jay Williamson,20.00,11,55,-12,-13.00
123,0,23353,J.J. Henry,19.78,18,91,-23,-5.00
124,0,07867,Woody Austin,19.74,15,76,-13,-10.00
125,0,19881,Robert Damron,19.70,13,66,-15,-10.00
126,0,06332,Neal Lancaster,19.67,12,61,-13,-1.00
127,0,02110,Jerry Smith,19.64,11,56,-9,-13.00
128,0,23177,Kenneth Staton,19.61,20,102,-19,-11.00
129,0,01042,Paul Azinger,19.51,8,41,-9,-4.00
130,0,02206,David Toms,19.48,15,77,-21,-21.00
131,0,06315,Pete Jordan,19.35,6,31,-7,-12.00
131,0,08075,Jerry Kelly,19.35,12,62,-13,-5.00
133,0,10733,Kent Jones,19.28,16,83,-14,-9.00
134,0,01707,Steve Lowery,19.12,13,68,-15,-7.00
135,0,01139,Olin Browne,18.75,9,48,-11,-17.00
136,0,02170,Hal Sutton,18.60,8,43,-4,-3.00
137,0,07749,Brett Quigley,18.57,13,70,-14,E
138,0,08339,Spike McRoy,18.18,6,33,-5,-7.00
139,0,23322,Brett Wetterich,18.09,17,94,-16,+4.00
140,0,24357,K.J. Choi,18.06,13,72,-16,-18.00
141,0,23108,Matt Kuchar,17.86,10,56,-7,-9.00
142,0,21805,Harrison Frazar,17.81,13,73,-12,-10.00
143,0,01723,Andrew Magee,17.54,10,57,-10,-20.00
144,0,06012,Greg Kraft,17.50,7,40,-8,-8.00
145,0,01098,Jay Don Blake,17.46,11,63,-11,-11.00
145,0,20574,Mathew Goggin,17.46,11,63,-11,-3.00
147,0,12782,Tim Herron,16.95,10,59,-11,-18.00
148,0,01161,Mark Calcavecchia,16.67,10,60,-12,-4.00
148,0,12753,David Morland IV,16.67,7,42,-8,-9.00
148,0,01968,Nick Price,16.67,5,30,-6,-8.00
148,0,11011,Mike Sposa,16.67,10,60,-8,-20.00
152,0,20548,Hidemichi Tanaka,16.44,12,73,-10,-5.00
153,0,01361,Dan Forsman,16.36,9,55,-9,-16.00
154,0,06643,Paul Goydos,16.13,5,31,-5,-12.00
154,0,08537,J.P. Hayes,16.13,5,31,-4,-19.00
156,0,10457,Frank Nobilo,16.00,12,75,-10,-5.00
156,0,01887,Mark O'Meara,16.00,4,25,-5,-6.00
158,0,06613,Tommy Tolles,15.91,7,44,-8,-2.00
159,0,01527,Scott Hoch,15.79,6,38,-7,-2.00
159,0,20566,Kaname Yokoo,15.79,9,57,-9,-3.00
161,0,12652,Cameron Beckman,15.38,8,52,-7,-13.00
161,0,20043,Edward Fryatt,15.38,12,78,-10,-12.00
161,0,10117,Bob Heintz,15.38,6,39,-4,-14.00
161,0,01569,Peter Jacobsen,15.38,6,39,-5,-7.00
165,0,12388,Michael Clark II,15.28,11,72,-9,-4.00
166,0,06527,Steve Stricker,15.15,5,33,-4,-8.00
167,0,19958,Miguel Angel Jiménez,15.00,6,40,-6,-5.00
168,0,01313,Steve Elkington,14.89,7,47,-8,-1.00
169,0,01666,Bernhard Langer,14.81,4,27,-3,-2.00
170,0,01388,Robert Gamez,14.75,9,61,-9,-3.00
171,0,10213,Dicky Pride,14.71,5,34,-5,E
172,0,06036,Scott Dunlap,14.58,7,48,-6,-5.00
173,0,01457,Jay Haas,14.29,5,35,-4,-12.00
174,0,21949,Joe Ogilvie,13.89,5,36,-7,-3.00
175,0,08545,Glen Hnatiuk,13.43,9,67,-6,-11.00
176,0,01549,Mike Hulbert,13.33,4,30,-6,+6.00
177,0,19972,José Coceres,13.04,3,23,-2,+6.00
178,0,20094,Jonathan Kaye,12.99,10,77,-11,-17.00
178,0,06515,Shaun Micheel,12.99,10,77,-9,-18.00
180,0,01724,Jeff Maggert,12.82,5,39,-3,-10.00
181,0,20634,Peter Lonard,12.50,9,72,-12,-11.00
182,0,02239,Scott Verplank,12.00,6,50,-7,-12.00
183,0,20127,Chris Riley,11.76,6,51,-6,-15.00
184,0,08931,Glen Day,11.43,8,70,-9,-7.00
185,0,01132,Mark Brooks,11.36,5,44,-5,-10.00
185,0,06617,Brian Henninger,11.36,5,44,-4,-2.00
187,0,06498,Matt Peterson,11.11,5,45,-5,-3.00
188,0,08993,Franklin Langham,10.53,4,38,-5,+7.00
189,0,01014,Fulton Allem,10.26,4,39,-4,-17.00
190,0,01378,David Frost,10.00,4,40,-3,-18.00
190,0,01619,Skip Kendall,10.00,5,50,-4,-20.00
192,0,02104,Jeff Sluman,9.86,7,71,-6,-7.00
193,0,20105,Jeff Gove,9.84,6,61,-5,-24.00
194,0,19817,Michael Muehr,9.52,2,21,-2,-3.00
195,0,02099,Scott Simpson,8.70,2,23,-2,-16.00
196,0,01185,Brandel Chamblee,8.51,4,47,-4,+5.00
197,0,01928,Corey Pavin,8.00,2,25,-1,-15.00
198,0,06078,Esteban Toledo,6.67,3,45,-2,-7.00
199,0,01157,Tom Byrum,6.45,2,31,-2,-16.00
199,0,02257,Brian Watts,6.45,2,31,-2,-7.00
201,0,01203,Russ Cochran,2.63,1,38,-1,-11.00
202,0,08553,Lee Porter,2.56,1,39,-1,-16.00
