RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,40009,Dominic Bozzelli,26.73,294,11
2,0,25834,Daniel Summerhays,26.80,134,5
3,0,34409,David Lingmerth,27.20,408,15
4,0,01810,Phil Mickelson,27.30,546,20
5,0,20472,Alex Cejka,27.31,355,13
6,0,25396,Kevin Na,27.32,519,19
7,0,28237,Rory McIlroy,27.54,358,13
8,0,24140,Sean O'Hair,27.55,303,11
9,0,28089,Jason Day,27.56,441,16
10,0,39975,Michael Kim,27.67,249,9
10,0,34360,Patrick Reed,27.67,498,18
12,0,20157,Retief Goosen,27.75,222,8
12,0,27936,Martin Laird,27.75,333,12
14,0,27649,Brandt Snedeker,27.81,445,16
15,0,23320,Ryan Palmer,27.82,306,11
16,0,29974,Branden Grace,27.87,418,15
17,0,25632,Jimmy Walker,27.88,446,16
18,0,32876,Martin Piller,27.91,307,11
18,0,32254,Xinjun Zhang,27.91,307,11
20,0,34363,Tyrrell Hatton,27.92,335,12
20,0,27963,Chris Stroud,27.92,363,13
22,0,19846,Brian Gay,27.95,587,21
23,0,10809,Jim Furyk,28.00,280,10
23,0,34466,Peter Malnati,28.00,420,15
23,0,33418,Shawn Stefani,28.00,336,12
26,0,24024,Zach Johnson,28.05,561,20
26,0,33448,Justin Thomas,28.05,561,20
28,0,39327,Ben Silverman,28.07,421,15
29,0,31416,Derek Fathauer,28.08,365,13
29,0,33413,Ben Martin,28.08,337,12
31,0,35891,Cameron Smith,28.12,478,17
32,0,36689,Brooks Koepka,28.13,422,15
32,0,32839,Hideki Matsuyama,28.13,450,16
34,0,46601,Trey Mullinax,28.15,366,13
34,0,28252,Seamus Power,28.15,366,13
36,0,20593,Greg Chalmers,28.17,169,6
36,0,25240,D.A. Points,28.17,169,6
38,0,26331,Charl Schwartzel,28.18,310,11
39,0,24846,Ricky Barnes,28.20,282,10
39,0,34358,Jonathan Randolph,28.20,282,10
41,0,33410,Andrew Landry,28.27,424,15
42,0,35532,Tom Hoge,28.31,453,16
43,0,34076,Joel Dahmen,28.33,425,15
43,0,47128,Richy Werenski,28.33,425,15
45,0,22405,Justin Rose,28.38,454,16
46,0,34099,Harris English,28.40,284,10
47,0,27958,Ryan Blaum,28.42,341,12
48,0,49964,Aaron Wise,28.44,455,16
49,0,37455,Si Woo Kim,28.45,626,22
49,0,37278,Nicholas Lindheim,28.45,313,11
51,0,29221,Webb Simpson,28.48,598,21
52,0,22582,Kyle Thompson,28.50,57,2
53,0,30911,Tommy Fleetwood,28.56,457,16
54,0,27141,J.B. Holmes,28.57,400,14
55,0,26476,Chez Reavie,28.59,486,17
56,0,28500,Martin Flores,28.60,429,15
56,0,27942,Rob Oppenheim,28.60,286,10
58,0,30925,Dustin Johnson,28.61,515,18
59,0,27349,Alex Noren,28.62,372,13
60,0,25198,Francesco Molinari,28.63,458,16
60,0,39328,Conrad Shindler,28.63,229,8
62,0,30944,Jason Kokrak,28.65,573,20
63,0,29535,Brice Garnett,28.67,516,18
63,0,29478,Kevin Kisner,28.67,430,15
63,0,27556,Ted Potter Jr.,28.67,430,15
63,0,36699,Patrick Rodgers,28.67,516,18
67,0,27129,Luke List,28.68,545,19
68,0,25364,Paul Casey,28.69,459,16
68,0,30692,Scott Stallings,28.69,459,16
70,0,23541,Ben Crane,28.70,287,10
70,0,34563,Chesson Hadley,28.70,574,20
72,0,46435,Austin Cook,28.71,689,24
72,0,46501,Ollie Schniederjans,28.71,488,17
74,0,37338,Zecheng Dou,28.75,115,4
75,0,31646,Emiliano Grillo,28.77,633,22
75,0,36799,Stephan Jaeger,28.77,374,13
77,0,25493,Nick Taylor,28.80,432,15
78,0,33948,Byeong Hun An,28.84,548,19
78,0,29461,Jamie Lovemark,28.84,548,19
80,0,37454,Whee Kim,28.87,433,15
81,0,32102,Rickie Fowler,28.88,491,17
81,0,34174,John Huh,28.88,491,17
83,0,23621,Rory Sabbatini,28.89,549,19
84,0,34021,Bud Cauley,28.91,318,11
84,0,29485,Brett Stegmaier,28.91,318,11
86,0,25900,Lucas Glover,28.92,376,13
86,0,26329,Louis Oosthuizen,28.92,347,12
86,0,29223,Sam Saunders,28.92,376,13
89,0,22371,Aaron Baddeley,28.93,405,14
89,0,34213,Grayson Murray,28.93,434,15
89,0,24138,Ian Poulter,28.93,405,14
92,0,23108,Matt Kuchar,28.94,521,18
92,0,32640,Troy Merritt,28.94,463,16
92,0,34046,Jordan Spieth,28.94,492,17
92,0,28132,Tyrone Van Aswegen,28.94,492,17
92,0,08793,Tiger Woods,28.94,463,16
97,0,39546,Keith Mitchell,28.95,579,20
98,0,32816,Satoshi Kodaira,29.00,203,7
98,0,35879,Kelly Kraft,29.00,435,15
100,0,40026,Daniel Berger,29.06,494,17
100,0,12716,Charley Hoffman,29.06,494,17
102,0,29926,Danny Lee,29.07,436,15
103,0,29908,C.T. Pan,29.10,582,20
103,0,22056,Cameron Percy,29.10,291,10
105,0,26499,Rafa Cabrera Bello,29.12,495,17
105,0,26596,Ryan Moore,29.12,495,17
105,0,25804,Bubba Watson,29.12,495,17
108,0,29725,Tony Finau,29.13,670,23
108,0,32448,James Hahn,29.13,466,16
108,0,29420,Billy Horschel,29.13,466,16
108,0,31202,William McGirt,29.13,437,15
108,0,29484,Peter Uihlein,29.13,437,15
108,0,26951,Johnson Wagner,29.13,437,15
114,0,26851,Marc Leishman,29.14,612,21
115,0,48084,Wesley Bryan,29.17,350,12
115,0,30926,Chris Kirk,29.17,700,24
117,0,47287,Ethan Tracy,29.18,321,11
118,0,32366,Kevin Chappell,29.20,438,15
118,0,27095,Nick Watney,29.20,584,20
120,0,31420,Anirban Lahiri,29.24,497,17
120,0,31560,Brian Stuard,29.24,497,17
122,0,35421,Brandon Harkins,29.26,556,19
122,0,21961,Charles Howell III,29.26,673,23
124,0,47959,Bryson DeChambeau,29.27,644,22
124,0,24781,Hunter Mahan,29.27,322,11
124,0,25572,Graeme McDowell,29.27,322,11
127,0,39324,J.J. Spaun,29.33,440,15
128,0,28679,Fabián Gómez,29.36,411,14
128,0,24924,Bill Haas,29.36,323,11
128,0,33204,Shane Lowry,29.36,323,11
128,0,49771,J.T. Poston,29.36,411,14
132,0,20229,Stewart Cink,29.39,529,18
133,0,30978,Kiradech Aphibarnrat,29.40,294,10
134,0,28775,Nate Lashley,29.43,206,7
135,0,35376,Roberto Díaz,29.45,324,11
136,0,46970,Jon Rahm,29.47,442,15
137,0,35310,Lanto Griffin,29.50,354,12
138,0,32333,Kevin Tway,29.52,679,23
139,0,29479,Scott Brown,29.53,502,17
139,0,34256,Andrew Putnam,29.53,502,17
141,0,34098,Russell Henley,29.60,444,15
142,0,34431,Robert Streb,29.63,237,8
143,0,46402,Talor Gooch,29.64,326,11
144,0,24502,Adam Scott,29.65,504,17
145,0,45526,Abraham Ancer,29.70,594,20
145,0,28307,Matt Every,29.70,297,10
145,0,23353,J.J. Henry,29.70,297,10
148,0,25818,Scott Piercy,29.75,476,16
149,0,12510,Chad Campbell,29.77,387,13
149,0,24358,Robert Garrigus,29.77,387,13
151,0,20572,Rod Pampling,29.78,268,9
152,0,33122,Russell Knox,29.79,566,19
153,0,33399,Adam Hadwin,29.80,596,20
154,0,32757,Patton Kizzire,29.81,477,16
155,0,29222,Billy Hurley III,29.83,179,6
156,0,27644,Brian Harman,29.86,627,21
157,0,24361,Pat Perez,29.88,478,16
158,0,39954,Cody Gribble,29.89,269,9
159,0,39997,Corey Conners,29.90,598,20
159,0,26758,David Hearn,29.90,299,10
161,0,19803,Ryan Armour,29.91,658,22
162,0,35545,Blayne Barber,29.92,359,12
163,0,47125,Matt Atkins,30.00,180,6
163,0,24925,Jonathan Byrd,30.00,240,8
163,0,33419,Cameron Tringale,30.00,210,7
163,0,25892,Steve Wheatcroft,30.00,270,9
163,0,35544,Andrew Yun,30.00,30,1
168,0,35461,Beau Hossler,30.04,721,24
