RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS,LOW TOTAL PUTTS
53,0,39954,Cody Gribble,28.88,1877,65,21
54,0,30926,Chris Kirk,28.90,3063,106,23
55,0,45526,Abraham Ancer,28.91,2775,96,22
55,0,29478,Kevin Kisner,28.91,2255,78,22
55,0,27942,Rob Oppenheim,28.91,1966,68,23
58,0,35461,Beau Hossler,28.92,3008,104,23
58,0,35879,Kelly Kraft,28.92,2661,92,24
58,0,23320,Ryan Palmer,28.92,1822,63,25
61,0,30978,Kiradech Aphibarnrat,28.93,1331,46,23
62,0,46402,Talor Gooch,28.94,2084,72,24
62,0,26851,Marc Leishman,28.94,2605,90,24
62,0,34213,Grayson Murray,28.94,2084,72,20
65,0,33410,Andrew Landry,28.96,2317,80,23
66,0,40058,Zac Blair,28.97,1680,58,24
66,0,27349,Alex Noren,28.97,1738,60,22
66,0,24140,Sean O'Hair,28.97,1825,63,23
66,0,24138,Ian Poulter,28.97,1854,64,24
70,0,28132,Tyrone Van Aswegen,28.98,2695,93,22
71,0,32102,Rickie Fowler,28.99,2145,74,25
71,0,34563,Chesson Hadley,28.99,2870,99,23
71,0,31420,Anirban Lahiri,28.99,2377,82,22
74,0,37455,Si Woo Kim,29.00,3016,104,23
75,0,27141,J.B. Holmes,29.01,2176,75,22
76,0,26300,Matt Jones,29.02,1799,62,22
76,0,24781,Hunter Mahan,29.02,1828,63,24
78,0,29725,Tony Finau,29.03,2845,98,23
79,0,31646,Emiliano Grillo,29.04,2672,92,24
80,0,25364,Paul Casey,29.07,2064,71,21
80,0,49771,J.T. Poston,29.07,2064,71,23
80,0,23621,Rory Sabbatini,29.07,2587,89,22
83,0,29222,Billy Hurley III,29.09,1862,64,21
83,0,34046,Jordan Spieth,29.09,2211,76,24
85,0,27895,Jonas Blixt,29.10,1775,61,22
85,0,29479,Scott Brown,29.10,2852,98,24
85,0,25240,D.A. Points,29.10,1775,61,24
85,0,36699,Patrick Rodgers,29.10,2706,93,24
89,0,31560,Brian Stuard,29.11,2824,97,23
90,0,47125,Matt Atkins,29.12,1514,52,22
90,0,20157,Retief Goosen,29.12,1514,52,24
90,0,26476,Chez Reavie,29.12,2504,86,23
93,0,27958,Ryan Blaum,29.13,2272,78,24
93,0,46601,Trey Mullinax,29.13,2010,69,22
95,0,46970,Jon Rahm,29.14,1923,66,25
95,0,39328,Conrad Shindler,29.14,1632,56,24
95,0,30692,Scott Stallings,29.14,2623,90,22
98,0,23325,Vaughn Taylor,29.15,2303,79,23
98,0,32333,Kevin Tway,29.15,3032,104,23
98,0,49964,Aaron Wise,29.15,2565,88,22
101,0,26596,Ryan Moore,29.17,2275,78,23
102,0,47959,Bryson DeChambeau,29.18,2714,93,23
102,0,48081,Xander Schauffele,29.18,2714,93,24
104,0,12716,Charley Hoffman,29.19,2335,80,25
105,0,24358,Robert Garrigus,29.20,2219,76,23
105,0,34363,Tyrrell Hatton,29.20,1577,54,22
105,0,25572,Graeme McDowell,29.20,1723,59,24
108,0,35376,Roberto Díaz,29.21,1986,68,23
108,0,32839,Hideki Matsuyama,29.21,2103,72,23
110,0,24924,Bill Haas,29.23,2163,74,22
111,0,28307,Matt Every,29.24,2193,75,23
111,0,27974,Sung Kang,29.24,2485,85,24
111,0,26329,Louis Oosthuizen,29.24,1579,54,21
114,0,37278,Nicholas Lindheim,29.25,2018,69,24
115,0,34076,Joel Dahmen,29.26,2487,85,24
115,0,33399,Adam Hadwin,29.26,2604,89,22
115,0,27095,Nick Watney,29.26,2633,90,24
118,0,33418,Shawn Stefani,29.27,2166,74,24
119,0,31202,William McGirt,29.28,2284,78,25
120,0,27644,Brian Harman,29.29,2636,90,23
120,0,24361,Pat Perez,29.29,2197,75,24
120,0,25892,Steve Wheatcroft,29.29,1699,58,23
123,0,30911,Tommy Fleetwood,29.30,1934,66,24
124,0,33948,Byeong Hun An,29.31,2462,84,22
124,0,19803,Ryan Armour,29.31,3136,107,23
124,0,20572,Rod Pampling,29.31,1700,58,24
127,0,28775,Nate Lashley,29.32,1378,47,25
128,0,25804,Bubba Watson,29.33,2317,79,23
129,0,29535,Brice Garnett,29.34,2787,95,24
129,0,29974,Branden Grace,29.34,1878,64,22
131,0,28500,Martin Flores,29.36,2525,86,23
131,0,22056,Cameron Percy,29.36,1468,50,23
131,0,34256,Andrew Putnam,29.36,2613,89,25
131,0,47128,Richy Werenski,29.36,2701,92,23
135,0,35506,Mackenzie Hughes,29.37,2232,76,23
136,0,28679,Fabián Gómez,29.38,2468,84,23
137,0,47993,Denny McCarthy,29.41,1853,63,25
137,0,29484,Peter Uihlein,29.41,2294,78,23
139,0,40026,Daniel Berger,29.42,2236,76,25
139,0,35310,Lanto Griffin,29.42,2177,74,24
141,0,27064,Jhonattan Vegas,29.43,2619,89,23
142,0,47287,Ethan Tracy,29.44,2002,68,23
143,0,27129,Luke List,29.45,2798,95,21
144,0,29420,Billy Horschel,29.46,2416,82,22
145,0,26499,Rafa Cabrera Bello,29.47,2063,70,24
146,0,29485,Brett Stegmaier,29.48,1798,61,24
146,0,25493,Nick Taylor,29.48,2653,90,24
148,0,24925,Jonathan Byrd,29.50,1829,62,24
148,0,32448,James Hahn,29.50,2419,82,25
148,0,21961,Charles Howell III,29.50,2950,100,25
151,0,34431,Robert Streb,29.51,2184,74,25
152,0,20229,Stewart Cink,29.53,2569,87,22
152,0,32757,Patton Kizzire,29.53,2628,89,23
154,0,29268,Bronson Burgoon,29.55,2039,69,25
155,0,50526,Tom Lovelady,29.56,2394,81,24
155,0,37189,Harold Varner III,29.56,2631,89,24
157,0,25686,Jason Dufner,29.58,1893,64,23
157,0,26758,David Hearn,29.58,1775,60,24
159,0,30944,Jason Kokrak,29.59,2929,99,24
160,0,36799,Stephan Jaeger,29.61,2221,75,24
160,0,22582,Kyle Thompson,29.61,1362,46,25
162,0,32150,Michael Thompson,29.62,1718,58,24
163,0,25198,Francesco Molinari,29.63,2074,70,24
163,0,39324,J.J. Spaun,29.63,2341,79,25
165,0,32366,Kevin Chappell,29.64,2193,74,22
165,0,25900,Lucas Glover,29.64,1808,61,24
167,0,39546,Keith Mitchell,29.65,2876,97,21
168,0,35545,Blayne Barber,29.66,1987,67,23
168,0,29908,C.T. Pan,29.66,2907,98,23
170,0,27214,Kevin Streelman,29.67,2730,92,22
170,0,32254,Xinjun Zhang,29.67,2225,75,24
172,0,33141,Keegan Bradley,29.68,2760,93,22
173,0,33122,Russell Knox,29.70,2673,90,23
174,0,12510,Chad Campbell,29.75,2350,79,22
175,0,35450,Patrick Cantlay,29.80,2384,80,23
175,0,34098,Russell Henley,29.80,2205,74,23
177,0,33419,Cameron Tringale,29.81,1878,63,24
178,0,39997,Corey Conners,29.84,2775,93,24
179,0,25818,Scott Piercy,29.86,2389,80,21
180,0,32816,Satoshi Kodaira,29.88,1434,48,23
180,0,37275,Sam Ryder,29.88,2390,80,24
182,0,30110,Kyle Stanley,29.89,2630,88,23
183,0,21528,Henrik Stenson,29.93,1676,56,20
183,0,31323,Gary Woodland,29.93,2724,91,25
185,0,47347,Adam Schenk,29.95,2396,80,24
186,0,37338,Zecheng Dou,30.00,1470,49,25
187,0,34264,Hudson Swafford,30.03,2012,67,25
188,0,33204,Shane Lowry,30.04,1682,56,24
189,0,24502,Adam Scott,30.15,2352,78,25
190,0,45609,Tyler Duncan,30.19,2808,93,24
191,0,35544,Andrew Yun,30.20,1359,45,24
192,0,29518,Brendan Steele,30.36,2034,67,23
193,0,23353,J.J. Henry,30.37,2278,75,24
