RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
32,0,21209,Sergio Garcia,.704,.346,.075,.283,44
33,0,26679,Kevin Stadler,.702,.351,.711,-.359,70
34,0,28455,Will Claxton,.679,.524,.318,-.163,86
35,0,34021,Bud Cauley,.655,.065,.201,.388,91
36,0,25572,Graeme McDowell,.654,.490,.641,-.478,38
36,0,24140,Sean O'Hair,.654,.255,.250,.149,76
38,0,24781,Hunter Mahan,.650,.400,.372,-.122,64
39,0,25818,Scott Piercy,.635,.476,.202,-.042,86
40,0,24024,Zach Johnson,.629,.112,.342,.176,74
41,0,21961,Charles Howell III,.625,.098,.257,.270,77
42,0,24361,Pat Perez,.603,.099,.272,.232,69
43,0,27436,Graham DeLaet,.600,.500,.334,-.234,71
44,0,24357,K.J. Choi,.599,.064,.153,.382,56
45,0,28475,Jeff Overton,.590,.434,.236,-.080,92
46,0,29289,S.Y. Noh,.579,.355,.102,.122,85
47,0,12716,Charley Hoffman,.567,.334,.356,-.123,76
48,0,24924,Bill Haas,.564,.472,-.180,.273,61
49,0,27095,Nick Watney,.563,-.016,.586,-.007,76
50,0,27141,J.B. Holmes,.553,.585,-.219,.186,78
51,0,23320,Ryan Palmer,.550,.485,.258,-.193,71
52,0,28087,Kris Blanks,.547,.192,.558,-.203,60
53,0,23548,Bill Lunde,.546,.052,.449,.044,67
54,0,32200,Roberto Castro,.543,.244,.030,.269,75
54,0,26851,Marc Leishman,.543,-.209,.559,.193,76
56,0,22293,Heath Slocum,.518,.248,.427,-.158,75
57,0,28307,Matt Every,.516,-.051,.377,.191,64
58,0,12782,Tim Herron,.508,.152,.193,.163,76
59,0,28089,Jason Day,.498,.121,.102,.275,47
60,0,22378,Trevor Immelman,.487,-.140,.242,.384,57
61,0,22913,John Rollins,.465,.627,-.269,.107,71
62,0,24138,Ian Poulter,.461,.186,.068,.207,38
63,0,29420,Billy Horschel,.459,.546,.028,-.116,48
64,0,22046,Geoff Ogilvy,.453,.158,.168,.127,55
65,0,27936,Martin Laird,.449,.374,.175,-.099,54
66,0,30926,Chris Kirk,.439,.032,.444,-.037,85
67,0,26596,Ryan Moore,.424,.163,.270,-.009,81
67,0,25345,Carl Pettersson,.424,.041,.334,.049,80
69,0,23135,Tim Clark,.422,.285,.151,-.014,50
70,0,22621,Ben Curtis,.401,-.044,.408,.036,48
71,0,34174,John Huh,.397,.391,.031,-.025,85
72,0,25240,D.A. Points,.394,.067,.329,-.003,80
73,0,27933,John Merrick,.385,.202,.230,-.047,72
74,0,23621,Rory Sabbatini,.356,.247,-.021,.129,72
75,0,27330,Josh Teater,.338,.570,-.231,-.001,83
76,0,02206,David Toms,.331,.131,.012,.189,44
77,0,27214,Kevin Streelman,.322,.110,.184,.028,77
78,0,23353,J.J. Henry,.309,.051,.126,.133,71
79,0,20104,Ken Duke,.305,.019,.309,-.023,90
79,0,27060,John Mallinger,.305,-.086,.184,.206,63
81,0,01320,Bob Estes,.288,-.454,.396,.347,65
82,0,24846,Ricky Barnes,.285,-.290,.499,.075,82
83,0,27895,Jonas Blixt,.257,-.100,-.010,.367,64
84,0,21731,Freddie Jacobson,.254,-.071,.306,.020,44
84,0,33419,Cameron Tringale,.254,.195,.056,.003,77
86,0,25396,Kevin Na,.252,-.255,.301,.206,65
87,0,24925,Jonathan Byrd,.244,-.220,.406,.058,56
88,0,23204,Gary Christian,.226,.170,.124,-.067,75
89,0,21753,Brian Davis,.224,-.012,.146,.090,79
90,0,31323,Gary Woodland,.204,.320,.153,-.269,53
91,0,32366,Kevin Chappell,.181,.228,-.186,.138,72
92,0,33122,Russell Knox,.179,.049,.025,.105,56
93,0,25834,Daniel Summerhays,.178,.200,-.066,.045,68
94,0,27770,Camilo Villegas,.170,.080,.208,-.117,73
95,0,23541,Ben Crane,.160,.102,-.138,.195,62
95,0,26476,Chez Reavie,.160,.125,.136,-.101,66
97,0,01724,Jeff Maggert,.158,.287,.084,-.214,78
98,0,27649,Brandt Snedeker,.150,-.276,.110,.316,65
99,0,20593,Greg Chalmers,.136,-.335,.012,.459,75
100,0,20572,Rod Pampling,.133,.061,-.131,.203,69
101,0,01766,Billy Mayfair,.128,.080,-.083,.131,78
102,0,29910,Blake Adams,.124,.237,-.055,-.057,88
103,0,34099,Harris English,.123,.286,-.038,-.124,87
104,0,08725,Tom Gillis,.122,.207,-.274,.189,69
105,0,25632,Jimmy Walker,.120,-.243,.105,.258,91
106,0,06036,Scott Dunlap,.089,.062,.252,-.226,46
107,0,30692,Scott Stallings,.081,.393,-.113,-.198,68
108,0,27644,Brian Harman,.068,.337,-.370,.101,88
109,0,19970,Robert Karlsson,.062,-.040,.072,.030,41
110,0,11123,Chris Couch,.041,.377,-.131,-.205,54
111,0,27963,Chris Stroud,.040,-.236,-.049,.325,75
112,0,26951,Johnson Wagner,.039,-.027,.376,-.310,76
113,0,29476,Kyle Reifers,.038,.056,.056,-.074,74
114,0,08075,Jerry Kelly,.010,-.018,-.218,.245,73
115,0,20160,Charlie Wi,.004,-.197,-.229,.430,73
116,0,26758,David Hearn,-.001,-.022,-.210,.231,88
116,0,23325,Vaughn Taylor,-.001,-.327,.165,.160,64
118,0,32698,Bobby Gates,-.003,.331,-.016,-.318,76
118,0,29926,Danny Lee,-.003,-.202,-.031,.230,59
120,0,35139,Richard Lee,-.010,.106,-.187,.071,57
121,0,31202,William McGirt,-.029,-.092,.110,-.047,79
122,0,27302,Garth Mulroy,-.041,-.004,.143,-.179,46
123,0,32334,Charlie Beljan,-.064,.797,-.226,-.635,43
124,0,27466,Spencer Levin,-.069,-.207,-.041,.180,66
125,0,20574,Mathew Goggin,-.084,.108,-.292,.099,55
126,0,01797,Rocco Mediate,-.096,-.106,-.090,.100,58
126,0,22348,Nick O'Hern,-.096,-.860,.340,.424,68
128,0,24604,Hunter Haas,-.120,.123,-.020,-.223,52
129,0,21878,Mark Wilson,-.143,-.255,.043,.069,68
130,0,24507,Jason Bohn,-.144,-.110,.128,-.162,66
131,0,23788,D.J. Trahan,-.147,.088,-.085,-.150,62
132,0,27120,Troy Matteson,-.187,-.066,.075,-.196,83
132,0,25562,Andres Romero,-.187,-.216,.078,-.049,54
134,0,22582,Kyle Thompson,-.189,-.204,.204,-.189,37
135,0,10885,Robert Allenby,-.198,-.449,.537,-.286,66
136,0,06573,Brandt Jobe,-.204,.198,-.222,-.180,45
137,0,10213,Dicky Pride,-.221,-.287,.002,.064,49
138,0,24490,George McNeill,-.226,-.149,-.023,-.053,71
139,0,20848,Ángel Cabrera,-.234,.198,-.306,-.126,37
139,0,30852,Ryo Ishikawa,-.234,-.199,.069,-.104,37
141,0,28500,Martin Flores,-.238,.077,-.507,.192,82
142,0,32150,Michael Thompson,-.250,-.375,.317,-.192,65
143,0,30944,Jason Kokrak,-.263,-.044,-.173,-.045,69
144,0,20098,Stuart Appleby,-.282,-.003,-.437,.158,65
145,0,10860,Justin Leonard,-.290,-.401,-.117,.227,68
146,0,29479,Scott Brown,-.303,.170,-.255,-.219,51
147,0,12652,Cameron Beckman,-.336,-.226,.058,-.167,69
148,0,31558,J.J. Killeen,-.342,-.063,-.492,.213,84
149,0,23800,Bryce Molder,-.345,-.632,.100,.188,71
150,0,23718,Nathan Green,-.348,-.479,.048,.083,57
151,0,27064,Jhonattan Vegas,-.352,-.012,-.206,-.135,69
152,0,06251,Chris DiMarco,-.364,-.371,-.073,.079,72
153,0,29518,Brendan Steele,-.405,.084,-.376,-.112,64
154,0,29478,Kevin Kisner,-.442,.106,-.651,.103,53
155,0,21407,Arjun Atwal,-.443,-.132,-.227,-.084,66
155,0,22961,David Mathis,-.443,-.203,-.239,-.002,69
157,0,22371,Aaron Baddeley,-.461,-.108,-.504,.152,55
158,0,26300,Matt Jones,-.467,-.192,-.387,.112,44
159,0,23409,James Driscoll,-.493,-.525,.032,.000,70
160,0,20229,Stewart Cink,-.529,-.485,.195,-.239,54
161,0,25892,Steve Wheatcroft,-.546,.001,-.294,-.253,42
162,0,19846,Brian Gay,-.556,-.364,-.486,.293,78
163,0,21805,Harrison Frazar,-.575,.108,-.358,-.325,48
164,0,01249,John Daly,-.598,.272,-.267,-.604,38
165,0,24494,Erik Compton,-.609,.215,-.668,-.155,64
166,0,25457,Alexandre Rocha,-.624,-.083,-.221,-.320,50
167,0,30750,Tommy Gainey,-.630,-.108,-.260,-.262,90
168,0,26287,Roland Thatcher,-.644,-.156,.010,-.498,44
169,0,06004,Stephen Ames,-.651,-.277,-.277,-.097,39
170,0,24663,Y.E. Yang,-.663,-.118,-.352,-.192,48
171,0,33120,Mark Anderson,-.742,-.217,-.542,.017,61
171,0,28308,Troy Kelly,-.742,-.211,-.530,-.001,51
173,0,01116,Michael Bradley,-.765,-1.146,.391,-.010,55
174,0,01941,Tom Pernice Jr.,-.809,-.921,-.097,.209,52
175,0,28093,Miguel Angel Carballo,-.876,-.042,-.728,-.106,57
176,0,20623,Gavin Coles,-.880,-.676,-.008,-.196,57
177,0,27556,Ted Potter Jr.,-.896,-.191,-.277,-.428,61
178,0,06034,Marco Dawson,-.980,-.606,-.459,.084,46
179,0,20850,Daniel Chopra,-1.010,-.489,-.589,.068,43
180,0,20070,Matt Bettencourt,-1.061,-.558,-.425,-.077,60
181,0,22548,Patrick Sheehan,-1.113,-.468,-.737,.092,44
182,0,30711,Colt Knost,-1.165,-.566,-.545,-.053,67
183,0,28259,Sangmoon Bae,-1.181,.069,-.760,-.491,57
184,0,21350,Ryuji Imada,-1.262,-.919,-.538,.196,69
185,0,24940,Edward Loar,-1.263,.059,-.728,-.594,43
186,0,23542,Tommy Biershenk,-1.451,-.551,-.733,-.167,58
187,0,29222,Billy Hurley III,-1.600,-.967,-.704,.072,57
188,0,30927,Brendon Todd,-1.617,-.570,-1.141,.094,63
189,0,27797,Derek Lamely,-1.671,-.754,-.714,-.204,56
190,0,23903,Stephen Gangluff,-1.716,-.932,-.488,-.296,43
191,0,27974,Sung Kang,-1.812,-.628,-.897,-.286,62
