RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,NON-ATTEMPTS,RTP-GOING FOR THE GREEN,RTP-NOT GOING FOR THE GRN
102,0,47347,Adam Schenk,57.89%,198,144,-119,-14
103,0,29970,Dylan Frittelli,57.83%,133,97,-65,-1
103,0,34363,Tyrrell Hatton,57.83%,144,105,-91,-12
105,0,47591,Eric Cole,57.82%,233,170,-151,-24
106,0,33653,Thomas Detry,57.72%,142,104,-81,+9
107,0,48887,Matt Wallace,57.60%,144,106,-81,-6
108,0,39335,Kevin Roy,57.35%,117,87,-76,-5
109,0,20229,Stewart Cink,57.25%,150,112,-75,+1
110,0,27349,Alex Noren,57.14%,164,123,-79,-3
111,0,36871,Matt NeSmith,57.10%,185,139,-102,-6
112,0,33413,Ben Martin,57.00%,175,132,-92,-24
113,0,25686,Jason Dufner,56.83%,154,117,-84,+1
114,0,29420,Billy Horschel,56.63%,111,85,-60,-3
115,0,54591,Ben Griffin,56.59%,189,145,-120,-10
116,0,54783,Dylan Wu,56.49%,174,134,-106,-17
117,0,50095,Austin Smotherman,56.43%,180,139,-91,-20
118,0,49960,Sepp Straka,56.18%,159,124,-84,-20
119,0,27936,Martin Laird,56.16%,155,121,-73,-14
120,0,28252,Seamus Power,56.06%,148,116,-76,-9
121,0,34466,Peter Malnati,55.74%,165,131,-94,-11
122,0,29908,C.T. Pan,55.70%,88,70,-47,-8
123,0,32757,Patton Kizzire,55.59%,184,147,-119,-2
124,0,46442,Maverick McNealy,55.50%,106,85,-59,+5
125,0,47983,Chad Ramey,55.37%,201,162,-124,-12
126,0,51890,Greyson Sigg,55.36%,191,154,-105,-14
127,0,46340,Alex Smalley,55.34%,197,159,-119,-13
128,0,49771,J.T. Poston,55.27%,173,140,-98,-22
129,0,34431,Robert Streb,55.23%,132,107,-73,-3
130,0,25632,Jimmy Walker,55.18%,165,134,-93,-20
131,0,34610,Matthias Schwab,54.95%,172,141,-88,-4
132,0,24925,Jonathan Byrd,54.55%,78,65,-45,-5
132,0,35532,Tom Hoge,54.55%,180,150,-103,-23
134,0,57975,Harry Hall,54.51%,157,131,-96,-23
135,0,34076,Joel Dahmen,54.23%,154,130,-87,-3
136,0,30926,Chris Kirk,54.21%,148,125,-93,-6
137,0,33399,Adam Hadwin,53.97%,170,145,-102,-16
138,0,32448,James Hahn,53.90%,152,130,-75,-11
139,0,22056,Cameron Percy,53.80%,92,79,-48,-14
140,0,36326,David Lipsky,53.65%,169,146,-87,-21
141,0,51950,Max McGreevy,53.44%,132,115,-72,+19
142,0,47079,Harrison Endycott,53.31%,145,127,-87,E
143,0,55789,Taylor Montgomery,53.29%,178,156,-121,-14
144,0,32640,Troy Merritt,53.11%,145,128,-84,-5
145,0,28775,Nate Lashley,52.80%,179,160,-117,-34
146,0,22405,Justin Rose,52.69%,98,88,-70,+1
147,0,33597,Harry Higgs,52.63%,120,108,-72,-6
148,0,27974,Sung Kang,52.38%,66,60,-30,-3
149,0,37275,Sam Ryder,52.06%,177,163,-90,-23
150,0,52513,Carson Young,51.93%,148,137,-70,-18
151,0,39975,Michael Kim,51.70%,137,128,-80,-15
152,0,25493,Nick Taylor,51.64%,142,133,-83,-27
153,0,27644,Brian Harman,51.21%,148,141,-99,-18
154,0,23108,Matt Kuchar,51.19%,151,144,-102,-32
155,0,35879,Kelly Kraft,51.09%,141,135,-81,-8
156,0,25818,Scott Piercy,50.90%,142,137,-81,-11
157,0,46441,Robby Shelton,50.77%,164,159,-91,-20
158,0,49298,Kramer Hickok,50.66%,153,149,-80,-11
159,0,27214,Kevin Streelman,50.45%,170,167,-93,-11
160,0,25900,Lucas Glover,50.34%,150,148,-78,-23
161,0,35449,Adam Long,49.56%,170,173,-107,-29
162,0,48119,Ben Taylor,49.54%,161,164,-98,-9
163,0,34256,Andrew Putnam,49.10%,163,169,-89,-39
164,0,22371,Aaron Baddeley,49.08%,107,111,-57,-11
165,0,29535,Brice Garnett,48.78%,120,126,-71,-6
166,0,49766,Hank Lebioda,48.48%,80,85,-38,-4
167,0,30163,Henrik Norlander,48.38%,134,143,-74,-17
168,0,32139,Danny Willett,48.22%,95,102,-52,E
169,0,40162,Justin Lower,48.14%,155,167,-81,-27
170,0,26596,Ryan Moore,48.06%,124,134,-68,-26
171,0,33410,Andrew Landry,46.99%,117,132,-51,-15
172,0,32816,Satoshi Kodaira,46.59%,82,94,-45,-15
173,0,47993,Denny McCarthy,46.54%,148,170,-96,-18
174,0,45522,Christiaan Bezuidenhout,45.98%,143,168,-82,-16
175,0,24140,Sean O'Hair,45.97%,57,67,-28,-8
176,0,50493,Justin Suh,45.88%,167,197,-80,-19
177,0,29289,S.Y. Noh,45.60%,83,99,-49,-2
178,0,26476,Chez Reavie,45.45%,155,186,-87,-8
178,0,27963,Chris Stroud,45.45%,75,90,-34,-11
180,0,31557,Jim Herman,44.73%,106,131,-44,-5
181,0,27095,Nick Watney,44.20%,99,125,-49,+7
182,0,40058,Zac Blair,43.78%,102,131,-72,-35
183,0,24024,Zach Johnson,42.78%,83,111,-38,-21
184,0,53165,Doc Redman,42.37%,111,151,-55,-23
185,0,31202,William McGirt,41.06%,62,89,-44,-1
186,0,34098,Russell Henley,40.47%,104,153,-59,-37
187,0,33122,Russell Knox,40.13%,128,191,-75,-15
188,0,30927,Brendon Todd,39.62%,126,192,-74,-44
189,0,34409,David Lingmerth,39.27%,86,133,-45,-19
190,0,35901,Paul Haley II,35.58%,95,172,-49,-19
191,0,19803,Ryan Armour,33.71%,89,175,-48,-21
192,0,46435,Austin Cook,32.14%,72,152,-37,-27
193,0,31560,Brian Stuard,30.26%,59,136,-32,-23
