RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,09011,David Duval,73.57,874,1188,-0.31
2,0,02246,Duffy Waldorf,72.83,1075,1476,-0.23
3,0,02170,Hal Sutton,72.49,1070,1476,-0.27
4,0,01706,Davis Love III,72.22,910,1260,-0.29
5,0,08793,Tiger Woods,71.44,913,1278,-0.32
6,0,06522,Ernie Els,71.37,668,936,-0.26
7,0,06621,Joe Durant,70.32,1000,1422,-0.20
8,0,10860,Justin Leonard,70.25,1214,1728,-0.27
9,0,01677,Tom Lehman,70.18,960,1368,-0.24
10,0,06567,Vijay Singh,70.16,1225,1746,-0.27
11,0,01553,John Huston,70.10,858,1224,-0.25
12,0,06036,Scott Dunlap,70.01,983,1404,-0.24
13,0,01313,Steve Elkington,69.53,801,1152,-0.21
14,0,01381,Fred Funk,69.44,1450,2088,-0.26
15,0,06044,Scott Gump,69.35,1136,1638,-0.22
16,0,01968,Nick Price,69.34,674,972,-0.26
17,0,01943,Chris Perry,69.21,1495,2160,-0.29
18,0,06004,Stephen Ames,69.19,685,990,-0.27
19,0,10885,Robert Allenby,69.05,1044,1512,-0.21
20,0,02104,Jeff Sluman,68.93,1278,1854,-0.24
20,0,02239,Scott Verplank,68.93,1005,1458,-0.24
22,0,01810,Phil Mickelson,68.92,918,1332,-0.30
23,0,01945,Kenny Perry,68.90,1017,1476,-0.23
24,0,02223,Bob Tway,68.75,1089,1584,-0.25
25,0,02245,Grant Waite,68.61,1198,1746,-0.22
26,0,08045,Perry Moss,68.47,875,1278,-0.23
27,0,20094,Jonathan Kaye,68.42,1330,1944,-0.26
27,0,02257,Brian Watts,68.42,936,1368,-0.26
29,0,01161,Mark Calcavecchia,68.38,1120,1638,-0.23
30,0,12660,Jesper Parnevik,68.30,713,1044,-0.27
31,0,01226,Fred Couples,68.25,688,1008,-0.27
32,0,01926,Steve Pate,68.18,1080,1584,-0.26
33,0,01320,Bob Estes,68.11,1226,1800,-0.27
34,0,20229,Stewart Cink,68.06,1078,1584,-0.27
35,0,12782,Tim Herron,67.99,1077,1584,-0.26
36,0,10962,Bradley Hughes,67.93,1125,1656,-0.25
37,0,07867,Woody Austin,67.87,1185,1746,-0.23
38,0,01927,Dennis Paulson,67.84,1160,1710,-0.30
