RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
42,0,26476,Chez Reavie,6.72,66,982,+0.106
43,0,01948,Tim Petrovic,6.69,80,1196,+0.138
44,0,22295,Darron Stiles,6.66,39,586,+0.231
45,0,26498,Matt Weibring,6.64,51,768,+0.196
46,0,25632,Jimmy Walker,6.62,59,891,+0.119
47,0,20498,Briny Baird,6.59,66,1002,E
48,0,20104,Ken Duke,6.58,65,988,+0.015
49,0,21731,Freddie Jacobson,6.56,67,1022,+0.045
50,0,21350,Ryuji Imada,6.54,63,964,+0.222
51,0,31416,Derek Fathauer,6.48,46,710,+0.261
51,0,10117,Bob Heintz,6.48,46,710,+0.065
53,0,23614,Rich Beem,6.47,52,804,+0.135
54,0,22548,Patrick Sheehan,6.43,35,544,+0.057
55,0,12652,Cameron Beckman,6.32,66,1044,+0.045
56,0,21878,Mark Wilson,6.30,77,1223,+0.104
57,0,28087,Kris Blanks,6.28,41,653,+0.220
58,0,07749,Brett Quigley,6.24,65,1041,+0.123
59,0,27120,Troy Matteson,6.21,76,1224,+0.039
60,0,23135,Tim Clark,6.20,51,822,+0.216
61,0,01473,Todd Hamilton,6.16,55,893,+0.164
62,0,01941,Tom Pernice Jr.,6.15,64,1040,+0.156
63,0,07867,Woody Austin,6.14,65,1058,+0.015
63,0,01766,Billy Mayfair,6.14,59,961,+0.220
65,0,10809,Jim Furyk,6.07,55,906,+0.127
66,0,23353,J.J. Henry,6.06,71,1172,+0.211
67,0,25919,Brian Vranesh,6.00,36,600,+0.389
68,0,01707,Steve Lowery,5.97,64,1072,+0.141
69,0,20472,Alex Cejka,5.96,59,990,+0.017
70,0,25804,Bubba Watson,5.92,47,794,+0.170
70,0,10425,Jay Williamson,5.92,47,794,+0.191
72,0,25396,Kevin Na,5.91,64,1083,+0.281
73,0,26881,Jarrod Lyle,5.88,41,697,-0.049
74,0,31323,Gary Woodland,5.83,30,515,+0.300
75,0,06197,Michael Allen,5.80,47,810,+0.170
76,0,27933,John Merrick,5.79,55,950,+0.055
77,0,25345,Carl Pettersson,5.78,60,1038,+0.300
78,0,06643,Paul Goydos,5.73,52,908,+0.154
79,0,29221,Webb Simpson,5.68,69,1214,+0.217
80,0,23638,Brendon de Jonge,5.66,62,1096,+0.210
81,0,26300,Matt Jones,5.59,35,626,-0.029
82,0,12510,Chad Campbell,5.56,55,990,-0.055
83,0,20229,Stewart Cink,5.54,46,830,+0.087
84,0,07223,Brian Bateman,5.53,37,669,+0.243
85,0,20574,Mathew Goggin,5.52,46,833,+0.217
86,0,23320,Ryan Palmer,5.51,54,980,+0.130
87,0,20572,Rod Pampling,5.48,49,894,+0.020
87,0,01945,Kenny Perry,5.48,56,1022,+0.071
89,0,23108,Matt Kuchar,5.47,54,988,+0.037
90,0,06539,Rick Price,5.44,31,570,+0.258
91,0,25240,D.A. Points,5.42,65,1199,+0.123
92,0,06621,Joe Durant,5.40,35,648,+0.114
93,0,27963,Chris Stroud,5.39,57,1058,+0.298
94,0,01797,Rocco Mediate,5.34,49,918,+0.143
94,0,27683,Leif Olson,5.34,32,599,+0.375
96,0,10585,Scott McCarron,5.32,60,1128,-0.083
96,0,28118,Peter Tomasulo,5.32,34,639,+0.206
98,0,06004,Stephen Ames,5.30,42,792,+0.119
98,0,24490,George McNeill,5.30,56,1057,+0.232
100,0,24357,K.J. Choi,5.27,37,702,+0.054
101,0,23497,Tag Ridings,5.26,30,570,E
102,0,20691,Greg Owen,5.24,60,1145,+0.083
103,0,10860,Justin Leonard,5.23,55,1052,+0.036
104,0,20645,John Senden,5.22,67,1284,+0.134
105,0,23788,D.J. Trahan,5.19,58,1118,+0.034
106,0,26301,James Nitties,5.18,55,1061,+0.236
107,0,22293,Heath Slocum,5.17,61,1180,-0.082
108,0,20634,Peter Lonard,5.14,55,1071,+0.273
109,0,02214,Kirk Triplett,5.13,39,760,+0.103
109,0,10423,Mike Weir,5.13,48,936,+0.104
111,0,26596,Ryan Moore,5.07,53,1045,+0.226
112,0,26695,Michael Letzig,5.03,60,1194,-0.083
113,0,28475,Jeff Overton,5.00,53,1060,+0.396
114,0,20850,Daniel Chopra,4.98,58,1165,+0.224
115,0,08075,Jerry Kelly,4.94,53,1072,+0.208
116,0,06595,Kevin Sutherland,4.92,50,1016,-0.060
117,0,24361,Pat Perez,4.85,42,866,+0.119
118,0,23623,Bo Van Pelt,4.83,55,1138,+0.036
119,0,24507,Jason Bohn,4.82,55,1142,+0.036
119,0,23621,Rory Sabbatini,4.82,45,934,+0.067
121,0,24024,Zach Johnson,4.78,53,1108,+0.019
122,0,26289,Boo Weekley,4.73,43,910,-0.093
123,0,02239,Scott Verplank,4.71,52,1105,+0.173
124,0,23541,Ben Crane,4.67,52,1114,+0.077
125,0,21753,Brian Davis,4.66,59,1267,+0.254
126,0,12782,Tim Herron,4.62,52,1125,+0.077
127,0,01035,Tommy Armour III,4.56,33,723,+0.121
128,0,22892,Jason Gore,4.52,39,863,-0.026
128,0,27649,Brandt Snedeker,4.52,41,908,+0.049
130,0,22405,Justin Rose,4.51,36,798,+0.194
131,0,27936,Martin Laird,4.50,39,866,+0.282
132,0,20157,Retief Goosen,4.49,35,780,-0.086
133,0,10885,Robert Allenby,4.46,35,784,+0.114
134,0,24912,Will MacKenzie,4.45,38,853,+0.237
135,0,22371,Aaron Baddeley,4.43,36,812,+0.306
136,0,06527,Steve Stricker,4.41,38,862,-0.132
137,0,24924,Bill Haas,4.39,50,1140,+0.020
138,0,06522,Ernie Els,4.34,33,760,-0.061
139,0,20070,Matt Bettencourt,4.29,52,1211,+0.288
140,0,26497,Casey Wittenberg,4.27,32,750,+0.125
141,0,23325,Vaughn Taylor,4.26,47,1102,+0.319
142,0,01706,Davis Love III,4.25,46,1082,-0.043
142,0,24138,Ian Poulter,4.25,25,588,+0.040
144,0,25686,Jason Dufner,4.24,46,1084,+0.022
145,0,27141,J.B. Holmes,4.21,36,856,+0.417
146,0,24846,Ricky Barnes,4.20,30,714,+0.367
147,0,21805,Harrison Frazar,4.19,49,1169,+0.041
148,0,01724,Jeff Maggert,4.14,42,1015,+0.190
149,0,12716,Charley Hoffman,4.13,50,1212,+0.120
150,0,22046,Geoff Ogilvy,4.04,33,816,+0.061
151,0,28089,Jason Day,4.01,28,698,-0.036
152,0,25900,Lucas Glover,3.99,44,1102,+0.159
153,0,20848,Ángel Cabrera,3.95,21,532,+0.095
154,0,21959,Ted Purdy,3.94,49,1244,+0.204
155,0,27214,Kevin Streelman,3.80,46,1212,+0.130
156,0,20098,Stuart Appleby,3.75,34,906,E
156,0,26851,Marc Leishman,3.75,44,1172,+0.205
156,0,21949,Joe Ogilvie,3.75,40,1068,+0.225
159,0,21209,Sergio Garcia,3.73,23,616,+0.043
160,0,26679,Kevin Stadler,3.72,28,752,+0.179
161,0,21961,Charles Howell III,3.71,43,1158,+0.023
162,0,02206,David Toms,3.59,40,1114,E
163,0,20766,Padraig Harrington,3.57,24,672,+0.500
163,0,08793,Tiger Woods,3.57,24,672,+0.042
165,0,24781,Hunter Mahan,3.52,37,1050,E
166,0,28158,Steve Marino,3.50,41,1172,E
167,0,24358,Robert Garrigus,3.49,35,1003,+0.343
168,0,06567,Vijay Singh,3.48,25,718,+0.080
169,0,01161,Mark Calcavecchia,3.47,30,865,+0.167
170,0,24925,Jonathan Byrd,3.45,38,1101,E
171,0,27770,Camilo Villegas,3.43,27,788,+0.037
172,0,25818,Scott Piercy,3.40,36,1058,+0.250
173,0,22913,John Rollins,3.36,37,1101,+0.270
174,0,01226,Fred Couples,3.24,19,586,-0.105
175,0,24140,Sean O'Hair,3.19,26,814,+0.308
176,0,27095,Nick Watney,3.17,30,946,+0.100
177,0,23349,Charles Warren,2.97,22,740,+0.182
177,0,24663,Y.E. Yang,2.97,29,978,+0.034
179,0,25562,Andres Romero,2.81,17,606,+0.294
179,0,28780,Nicholas Thompson,2.81,34,1210,+0.176
181,0,22621,Ben Curtis,2.58,17,658,+0.824
182,0,29718,Anthony Kim,2.25,19,844,+0.211
183,0,30925,Dustin Johnson,1.78,16,898,+0.563
184,0,01810,Phil Mickelson,1.34,9,672,+0.222
