RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,07867,Woody Austin,36.48,386,1058,-0.080
2,0,06567,Vijay Singh,36.07,259,718,-0.054
3,0,28780,Nicholas Thompson,36.03,436,1210,-0.078
4,0,06595,Kevin Sutherland,36.02,366,1016,-0.169
5,0,24663,Y.E. Yang,35.48,347,978,-0.037
6,0,23614,Rich Beem,35.45,285,804,-0.046
7,0,23623,Bo Van Pelt,35.15,400,1138,-0.143
8,0,02206,David Toms,35.01,390,1114,-0.110
9,0,22371,Aaron Baddeley,34.85,283,812,-0.039
10,0,20574,Mathew Goggin,34.69,289,833,-0.083
11,0,26695,Michael Letzig,34.67,414,1194,-0.111
12,0,20157,Retief Goosen,34.36,268,780,-0.127
13,0,24924,Bill Haas,34.12,389,1140,-0.064
14,0,27933,John Merrick,34.11,324,950,-0.009
15,0,01161,Mark Calcavecchia,34.10,295,865,-0.041
16,0,20070,Matt Bettencourt,34.02,412,1211,-0.029
17,0,20160,Charlie Wi,34.00,374,1100,-0.099
18,0,28158,Steve Marino,33.87,397,1172,-0.073
19,0,24138,Ian Poulter,33.84,199,588,-0.136
20,0,22913,John Rollins,33.79,372,1101,+0.003
21,0,06527,Steve Stricker,33.64,290,862,-0.162
22,0,01035,Tommy Armour III,33.61,243,723,-0.099
23,0,22293,Heath Slocum,33.56,396,1180,-0.053
24,0,01724,Jeff Maggert,33.50,340,1015,-0.094
25,0,01473,Todd Hamilton,33.48,299,893,-0.054
26,0,23320,Ryan Palmer,33.47,328,980,+0.003
27,0,24925,Jonathan Byrd,33.42,368,1101,-0.122
28,0,20766,Padraig Harrington,33.33,224,672,-0.174
29,0,21949,Joe Ogilvie,33.24,355,1068,-0.059
30,0,21959,Ted Purdy,33.20,413,1244,+0.005
31,0,06004,Stephen Ames,33.08,262,792,-0.160
32,0,22892,Jason Gore,33.02,285,863,-0.007
33,0,22046,Geoff Ogilvy,32.97,269,816,-0.037
34,0,29221,Webb Simpson,32.95,400,1214,-0.083
35,0,01707,Steve Lowery,32.93,353,1072,-0.014
36,0,21961,Charles Howell III,32.90,381,1158,-0.102
37,0,01945,Kenny Perry,32.88,336,1022,-0.065
38,0,24912,Will MacKenzie,32.83,280,853,-0.004
39,0,24361,Pat Perez,32.79,284,866,-0.116
40,0,20691,Greg Owen,32.75,375,1145,-0.088
41,0,31416,Derek Fathauer,32.68,232,710,-0.065
42,0,25900,Lucas Glover,32.58,359,1102,-0.067
43,0,23800,Bryce Molder,32.54,246,756,-0.114
44,0,24781,Hunter Mahan,32.48,341,1050,-0.062
44,0,20645,John Senden,32.48,417,1284,-0.120
46,0,28087,Kris Blanks,32.47,212,653,-0.061
47,0,10585,Scott McCarron,32.45,366,1128,-0.077
48,0,01226,Fred Couples,32.42,190,586,-0.037
49,0,20229,Stewart Cink,32.41,269,830,-0.052
50,0,01797,Rocco Mediate,32.24,296,918,-0.118
51,0,27120,Troy Matteson,32.19,394,1224,-0.030
52,0,07749,Brett Quigley,32.18,335,1041,-0.060
53,0,24507,Jason Bohn,32.14,367,1142,-0.054
54,0,24024,Zach Johnson,32.04,355,1108,-0.208
55,0,26497,Casey Wittenberg,32.00,240,750,-0.025
56,0,23541,Ben Crane,31.96,356,1114,-0.152
57,0,25686,Jason Dufner,31.92,346,1084,-0.098
58,0,28475,Jeff Overton,31.89,338,1060,+0.027
58,0,23349,Charles Warren,31.89,236,740,-0.047
60,0,20850,Daniel Chopra,31.85,371,1165,-0.075
