RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,27141,J.B. Holmes,25.82,221,856,-0.145
2,0,30925,Dustin Johnson,25.28,227,898,-0.225
3,0,25804,Bubba Watson,25.06,199,794,-0.251
4,0,31323,Gary Woodland,22.72,117,515,-0.179
5,0,23497,Tag Ridings,20.00,114,570,-0.333
6,0,01810,Phil Mickelson,19.49,131,672,-0.153
7,0,24358,Robert Garrigus,19.14,192,1003,-0.255
7,0,25562,Andres Romero,19.14,116,606,-0.138
9,0,20848,Ángel Cabrera,18.80,100,532,-0.190
10,0,29718,Anthony Kim,17.65,149,844,-0.268
11,0,27095,Nick Watney,17.55,166,946,-0.331
12,0,27120,Troy Matteson,13.64,167,1224,-0.281
13,0,27936,Martin Laird,13.63,118,866,-0.347
14,0,12716,Charley Hoffman,13.20,160,1212,-0.294
15,0,24140,Sean O'Hair,13.14,107,814,-0.355
16,0,20850,Daniel Chopra,12.88,150,1165,-0.187
17,0,27683,Leif Olson,12.19,73,599,-0.219
18,0,01706,Davis Love III,12.01,130,1082,-0.331
19,0,26851,Marc Leishman,11.86,139,1172,-0.230
20,0,21805,Harrison Frazar,11.46,134,1169,-0.254
21,0,23349,Charles Warren,11.35,84,740,-0.298
22,0,06567,Vijay Singh,11.28,81,718,-0.160
23,0,24502,Adam Scott,11.19,66,590,-0.167
24,0,08793,Tiger Woods,11.01,74,672,-0.527
25,0,24781,Hunter Mahan,10.57,111,1050,-0.351
26,0,25818,Scott Piercy,10.40,110,1058,-0.382
27,0,28475,Jeff Overton,10.38,110,1060,-0.327
28,0,27770,Camilo Villegas,9.90,78,788,-0.410
29,0,01945,Kenny Perry,9.88,101,1022,-0.267
30,0,25900,Lucas Glover,9.80,108,1102,-0.250
30,0,22046,Geoff Ogilvy,9.80,80,816,-0.263
32,0,23621,Rory Sabbatini,9.74,91,934,-0.286
33,0,23320,Ryan Palmer,9.59,94,980,-0.223
34,0,26300,Matt Jones,9.58,60,626,-0.450
35,0,20229,Stewart Cink,9.40,78,830,-0.167
36,0,28089,Jason Day,9.17,64,698,-0.219
37,0,21959,Ted Purdy,8.92,111,1244,-0.225
38,0,22913,John Rollins,8.90,98,1101,-0.184
39,0,21209,Sergio Garcia,8.77,54,616,-0.278
40,0,20157,Retief Goosen,8.59,67,780,-0.284
41,0,06522,Ernie Els,8.55,65,760,-0.215
42,0,24925,Jonathan Byrd,8.54,94,1101,-0.223
43,0,26596,Ryan Moore,8.52,89,1045,-0.281
44,0,27214,Kevin Streelman,8.50,103,1212,-0.291
44,0,23788,D.J. Trahan,8.50,95,1118,-0.326
46,0,26289,Boo Weekley,8.02,73,910,-0.137
47,0,20070,Matt Bettencourt,8.01,97,1211,-0.299
48,0,01226,Fred Couples,7.85,46,586,-0.196
49,0,21961,Charles Howell III,7.69,89,1158,-0.247
50,0,23353,J.J. Henry,7.34,86,1172,-0.337
51,0,12782,Tim Herron,7.29,82,1125,-0.220
52,0,28780,Nicholas Thompson,6.94,84,1210,-0.155
53,0,24490,George McNeill,6.91,73,1057,-0.384
54,0,28118,Peter Tomasulo,6.89,44,639,-0.182
55,0,09011,David Duval,6.85,42,613,-0.381
55,0,20766,Padraig Harrington,6.85,46,672,-0.217
57,0,24924,Bill Haas,6.75,77,1140,-0.325
58,0,22892,Jason Gore,6.72,58,863,-0.328
59,0,26301,James Nitties,6.69,71,1061,-0.254
60,0,12510,Chad Campbell,6.67,66,990,-0.303
61,0,28158,Steve Marino,6.66,78,1172,-0.244
62,0,26695,Michael Letzig,6.62,79,1194,-0.329
63,0,25345,Carl Pettersson,6.55,68,1038,-0.309
64,0,10885,Robert Allenby,6.51,51,784,-0.314
65,0,20574,Mathew Goggin,6.48,54,833,-0.204
66,0,01707,Steve Lowery,6.44,69,1072,-0.188
67,0,23548,Bill Lunde,6.43,67,1042,-0.388
68,0,24361,Pat Perez,6.35,55,866,-0.327
69,0,23638,Brendon de Jonge,6.30,69,1096,-0.188
70,0,22371,Aaron Baddeley,6.28,51,812,-0.412
71,0,23623,Bo Van Pelt,6.24,71,1138,-0.183
72,0,20572,Rod Pampling,6.15,55,894,-0.255
73,0,20645,John Senden,6.07,78,1284,-0.449
74,0,24663,Y.E. Yang,6.03,59,978,-0.271
75,0,24846,Ricky Barnes,6.02,43,714,-0.302
76,0,01724,Jeff Maggert,6.01,61,1015,-0.180
77,0,25919,Brian Vranesh,6.00,36,600,-0.222
78,0,25632,Jimmy Walker,5.95,53,891,-0.377
79,0,31416,Derek Fathauer,5.92,42,710,-0.143
80,0,26679,Kevin Stadler,5.85,44,752,-0.318
81,0,23778,Brad Adamonis,5.78,49,848,-0.245
82,0,20098,Stuart Appleby,5.74,52,906,-0.212
82,0,24912,Will MacKenzie,5.74,49,853,-0.102
84,0,27933,John Merrick,5.68,54,950,-0.315
85,0,28087,Kris Blanks,5.67,37,653,-0.432
86,0,20691,Greg Owen,5.50,63,1145,-0.349
87,0,21949,Joe Ogilvie,5.34,57,1068,-0.298
88,0,06197,Michael Allen,5.06,41,810,-0.268
89,0,26951,Johnson Wagner,5.03,52,1033,-0.308
90,0,06004,Stephen Ames,4.80,38,792,-0.447
91,0,23108,Matt Kuchar,4.76,47,988,-0.149
92,0,24449,Parker McLachlin,4.70,44,936,-0.227
93,0,24357,K.J. Choi,4.56,32,702,-0.188
93,0,26498,Matt Weibring,4.56,35,768,-0.371
95,0,22293,Heath Slocum,4.49,53,1180,-0.264
96,0,27963,Chris Stroud,4.44,47,1058,-0.383
97,0,08845,Scott Sterling,4.33,24,554,-0.042
98,0,01313,Steve Elkington,4.31,37,859,-0.054
99,0,23325,Vaughn Taylor,4.26,47,1102,-0.404
100,0,21731,Freddie Jacobson,4.21,43,1022,-0.279
101,0,06012,Greg Kraft,4.17,24,576,-0.125
102,0,26881,Jarrod Lyle,4.16,29,697,-0.310
103,0,23048,Eric Axley,4.15,34,819,-0.382
104,0,22405,Justin Rose,4.14,33,798,-0.364
105,0,23614,Rich Beem,4.10,33,804,-0.212
106,0,25686,Jason Dufner,4.06,44,1084,-0.114
107,0,01161,Mark Calcavecchia,4.05,35,865,+0.057
108,0,10860,Justin Leonard,3.99,42,1052,-0.286
109,0,29221,Webb Simpson,3.87,47,1214,+0.021
110,0,06527,Steve Stricker,3.83,33,862,-0.333
111,0,26497,Casey Wittenberg,3.73,28,750,-0.214
112,0,10117,Bob Heintz,3.66,26,710,-0.385
113,0,21350,Ryuji Imada,3.63,35,964,-0.371
114,0,07223,Brian Bateman,3.59,24,669,E
114,0,01797,Rocco Mediate,3.59,33,918,-0.182
116,0,01035,Tommy Armour III,3.46,25,723,+0.040
117,0,12652,Cameron Beckman,3.45,36,1044,-0.306
118,0,24024,Zach Johnson,3.43,38,1108,-0.421
118,0,01766,Billy Mayfair,3.43,33,961,-0.030
120,0,23718,Nathan Green,3.36,43,1281,-0.256
121,0,02214,Kirk Triplett,3.29,25,760,+0.040
122,0,06595,Kevin Sutherland,3.25,33,1016,-0.333
123,0,24138,Ian Poulter,3.23,19,588,-0.316
124,0,21878,Mark Wilson,3.19,39,1223,-0.308
125,0,20160,Charlie Wi,3.18,35,1100,-0.229
126,0,01473,Todd Hamilton,3.14,28,893,-0.286
127,0,26476,Chez Reavie,3.05,30,982,-0.367
128,0,12705,Cliff Kresge,3.01,28,931,-0.321
128,0,27466,Spencer Levin,3.01,28,930,-0.143
130,0,20593,Greg Chalmers,2.94,29,987,-0.414
130,0,22548,Patrick Sheehan,2.94,16,544,-0.313
132,0,23800,Bryce Molder,2.91,22,756,-0.136
133,0,22295,Darron Stiles,2.90,17,586,-0.235
134,0,20472,Alex Cejka,2.73,27,990,-0.259
135,0,10733,Kent Jones,2.71,23,850,-0.304
136,0,07749,Brett Quigley,2.69,28,1041,-0.357
137,0,10423,Mike Weir,2.67,25,936,-0.200
138,0,10809,Jim Furyk,2.65,24,906,-0.292
139,0,24507,Jason Bohn,2.63,30,1142,-0.433
139,0,06539,Rick Price,2.63,15,570,E
141,0,21753,Brian Davis,2.60,33,1267,-0.273
142,0,25396,Kevin Na,2.59,28,1083,-0.321
143,0,23135,Tim Clark,2.55,21,822,-0.286
144,0,07867,Woody Austin,2.46,26,1058,-0.308
145,0,20104,Ken Duke,2.43,24,988,-0.500
145,0,28620,Aron Price,2.43,26,1070,-0.192
147,0,22961,David Mathis,2.40,23,958,-0.261
148,0,01948,Tim Petrovic,2.34,28,1196,-0.286
148,0,25240,D.A. Points,2.34,28,1199,-0.071
150,0,20498,Briny Baird,2.30,23,1002,-0.435
151,0,07457,Steve Flesch,2.29,20,873,-0.100
152,0,10425,Jay Williamson,2.27,18,794,-0.500
153,0,02239,Scott Verplank,2.26,25,1105,-0.320
