RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,25804,Bubba Watson,56.02,583053,104071
2,0,31323,Gary Woodland,55.80,333735,59810
3,0,24358,Robert Garrigus,55.79,673590,120734
4,0,27141,J.B. Holmes,55.50,608241,109597
5,0,30925,Dustin Johnson,55.45,630994,113791
6,0,23497,Tag Ridings,55.42,366257,66087
7,0,27095,Nick Watney,54.94,677599,123329
8,0,25562,Andres Romero,54.55,427569,78378
9,0,01810,Phil Mickelson,54.46,455916,83711
10,0,27936,Martin Laird,54.45,593400,108983
11,0,20848,Ángel Cabrera,54.36,329209,60556
12,0,01706,Davis Love III,54.30,715321,131737
13,0,12716,Charley Hoffman,54.19,837398,154519
14,0,08793,Tiger Woods,54.10,448403,82889
15,0,29718,Anthony Kim,54.05,547463,101290
16,0,21805,Harrison Frazar,54.02,740753,137128
17,0,27120,Troy Matteson,53.91,812537,150717
18,0,20850,Daniel Chopra,53.82,789237,146656
19,0,01226,Fred Couples,53.71,364726,67902
20,0,24502,Adam Scott,53.69,383352,71399
21,0,27770,Camilo Villegas,53.66,561203,104576
22,0,25818,Scott Piercy,53.61,746571,139259
23,0,24781,Hunter Mahan,53.57,659936,123180
24,0,23349,Charles Warren,53.56,522092,97471
25,0,26851,Marc Leishman,53.48,732218,136920
26,0,20229,Stewart Cink,53.47,498170,93172
27,0,21209,Sergio Garcia,53.37,381494,71479
27,0,27933,John Merrick,53.37,604827,113335
29,0,25900,Lucas Glover,53.32,691312,129663
30,0,28089,Jason Day,53.26,477199,89601
31,0,24140,Sean O'Hair,53.11,504841,95063
31,0,27214,Kevin Streelman,53.11,743053,139909
33,0,26300,Matt Jones,53.05,429817,81021
34,0,24490,George McNeill,53.04,665422,125454
35,0,28475,Jeff Overton,53.01,690715,130307
36,0,23320,Ryan Palmer,52.96,654576,123592
36,0,26289,Boo Weekley,52.96,553335,104475
38,0,20574,Mathew Goggin,52.95,543936,102732
38,0,23788,D.J. Trahan,52.95,724050,136755
40,0,28158,Steve Marino,52.94,723444,136642
40,0,28780,Nicholas Thompson,52.94,814161,153802
42,0,24924,Bill Haas,52.91,755520,142786
43,0,24925,Jonathan Byrd,52.89,771531,145868
44,0,01945,Kenny Perry,52.87,649230,122787
44,0,06567,Vijay Singh,52.87,437144,82677
46,0,26695,Michael Letzig,52.85,786663,148859
47,0,20157,Retief Goosen,52.80,516343,97790
48,0,28118,Peter Tomasulo,52.77,426783,80875
49,0,27683,Leif Olson,52.76,382348,72469
50,0,23353,J.J. Henry,52.73,707419,134151
51,0,20070,Matt Bettencourt,52.72,796441,151071
52,0,20645,John Senden,52.67,827336,157089
53,0,23623,Bo Van Pelt,52.64,740756,140708
54,0,06522,Ernie Els,52.61,484620,92112
54,0,21961,Charles Howell III,52.61,746213,141844
54,0,26596,Ryan Moore,52.61,682278,129687
57,0,12782,Tim Herron,52.60,681500,129573
58,0,21959,Ted Purdy,52.59,791189,150447
59,0,22046,Geoff Ogilvy,52.58,534633,101681
60,0,22371,Aaron Baddeley,52.57,528041,100449
61,0,22913,John Rollins,52.56,762205,145027
62,0,25632,Jimmy Walker,52.53,575203,109501
63,0,23548,Bill Lunde,52.47,635001,121030
63,0,23621,Rory Sabbatini,52.47,605350,115378
65,0,24846,Ricky Barnes,52.38,417527,79710
66,0,10885,Robert Allenby,52.37,476033,90901
67,0,20691,Greg Owen,52.31,705937,134945
68,0,24663,Y.E. Yang,52.29,630454,120575
69,0,20766,Padraig Harrington,52.28,437781,83740
69,0,24361,Pat Perez,52.28,557047,106547
71,0,06595,Kevin Sutherland,52.20,696799,133496
72,0,09011,David Duval,52.16,409992,78604
73,0,12510,Chad Campbell,52.07,627888,120587
74,0,26951,Johnson Wagner,52.02,650958,125126
75,0,24912,Will MacKenzie,52.00,559417,107570
76,0,26301,James Nitties,51.94,651421,125425
77,0,22892,Jason Gore,51.93,551419,106177
78,0,06197,Michael Allen,51.91,507868,97838
79,0,23638,Brendon de Jonge,51.90,724473,139602
80,0,20572,Rod Pampling,51.89,596306,114910
81,0,23778,Brad Adamonis,51.77,528726,102127
81,0,01707,Steve Lowery,51.77,690892,133462
83,0,27963,Chris Stroud,51.74,651193,125863
84,0,21949,Joe Ogilvie,51.71,695939,134583
85,0,25345,Carl Pettersson,51.70,640129,123816
86,0,26679,Kevin Stadler,51.64,481291,93203
87,0,29221,Webb Simpson,51.59,769755,149213
88,0,07749,Brett Quigley,51.55,657175,127493
89,0,28087,Kris Blanks,51.54,406323,78842
90,0,06004,Stephen Ames,51.51,518092,100585
91,0,25919,Brian Vranesh,51.49,369048,71669
92,0,26498,Matt Weibring,51.46,459921,89371
93,0,20098,Stuart Appleby,51.44,583923,113520
94,0,25686,Jason Dufner,51.42,691592,134491
95,0,01035,Tommy Armour III,51.39,462846,90067
95,0,26881,Jarrod Lyle,51.39,438411,85313
95,0,22293,Heath Slocum,51.39,719832,140069
98,0,01161,Mark Calcavecchia,51.36,559379,108914
99,0,22405,Justin Rose,51.35,495149,96427
100,0,01724,Jeff Maggert,51.34,618842,120532
101,0,12652,Cameron Beckman,51.33,648550,126353
101,0,21731,Freddie Jacobson,51.33,619534,120708
103,0,07223,Brian Bateman,51.31,420559,81960
104,0,01473,Todd Hamilton,51.26,554989,108262
105,0,24138,Ian Poulter,51.25,383157,74768
106,0,06527,Steve Stricker,51.19,560517,109500
107,0,08845,Scott Sterling,51.15,346812,67802
108,0,02206,David Toms,51.12,661873,129478
109,0,01577,Lee Janzen,51.10,524177,102588
110,0,01766,Billy Mayfair,51.06,629075,123215
111,0,10425,Jay Williamson,50.97,495660,97244
112,0,23325,Vaughn Taylor,50.95,660775,129697
113,0,31416,Derek Fathauer,50.94,438450,86075
113,0,24024,Zach Johnson,50.94,664903,130526
115,0,07867,Woody Austin,50.88,670353,131757
115,0,10585,Scott McCarron,50.88,700189,137618
117,0,01313,Steve Elkington,50.86,577880,113630
117,0,07457,Steve Flesch,50.86,557049,109524
119,0,23614,Rich Beem,50.85,496049,97545
120,0,23108,Matt Kuchar,50.84,646544,127180
121,0,12705,Cliff Kresge,50.83,550015,108208
121,0,24449,Parker McLachlin,50.83,623514,122666
121,0,02214,Kirk Triplett,50.83,490152,96422
124,0,20593,Greg Chalmers,50.82,587119,115520
125,0,22548,Patrick Sheehan,50.79,340756,67091
126,0,23541,Ben Crane,50.78,701222,138098
127,0,25240,D.A. Points,50.76,746956,147160
128,0,23800,Bryce Molder,50.75,413316,81447
129,0,01320,Bob Estes,50.73,583911,115094
130,0,21878,Mark Wilson,50.72,749951,147861
131,0,20104,Ken Duke,50.70,658978,129985
131,0,20160,Charlie Wi,50.70,683167,134742
133,0,01948,Tim Petrovic,50.66,744852,147039
134,0,06621,Joe Durant,50.65,426195,84137
135,0,22295,Darron Stiles,50.64,372335,73519
136,0,23718,Nathan Green,50.63,772118,152509
137,0,08075,Jerry Kelly,50.61,624715,123439
138,0,10860,Justin Leonard,50.59,628769,124288
139,0,24507,Jason Bohn,50.58,720557,142468
140,0,25396,Kevin Na,50.57,691081,136663
141,0,27060,John Mallinger,50.56,621216,122861
142,0,21753,Brian Davis,50.53,754257,149275
143,0,22621,Ben Curtis,50.52,445258,88139
144,0,23048,Eric Axley,50.51,523978,103728
144,0,20498,Briny Baird,50.51,611716,121113
144,0,01941,Tom Pernice Jr.,50.51,681965,135029
147,0,26497,Casey Wittenberg,50.50,468064,92683
148,0,02239,Scott Verplank,50.48,627263,124255
149,0,23135,Tim Clark,50.46,472045,93557
150,0,20472,Alex Cejka,50.44,612895,121500
151,0,21350,Ryuji Imada,50.42,599862,118963
152,0,10423,Mike Weir,50.40,547827,108701
153,0,10117,Bob Heintz,50.36,429316,85243
153,0,01797,Rocco Mediate,50.36,562012,111599
155,0,24357,K.J. Choi,50.32,477721,94936
156,0,06539,Rick Price,50.30,375767,74703
157,0,10809,Jim Furyk,50.20,569152,113386
158,0,10733,Kent Jones,50.16,529135,105484
158,0,24503,Jeff Klauk,50.16,763085,152133
158,0,22961,David Mathis,50.16,583222,116267
161,0,28620,Aron Price,50.13,661200,131889
162,0,26476,Chez Reavie,50.03,591510,118241
162,0,27649,Brandt Snedeker,50.03,541660,108271
164,0,26668,Marc Turnesa,49.98,580671,116175
165,0,23983,Luke Donald,49.96,519200,103916
166,0,30711,Colt Knost,49.92,477292,95610
167,0,06251,Chris DiMarco,49.85,700525,140524
168,0,20634,Peter Lonard,49.79,646740,129899
169,0,27466,Spencer Levin,49.70,567529,114199
170,0,30927,Brendon Todd,49.55,387090,78119
171,0,06643,Paul Goydos,49.53,525841,106169
172,0,06012,Greg Kraft,49.48,349913,70714
173,0,20127,Chris Riley,49.42,541409,109555
174,0,08931,Glen Day,49.34,531758,107783
175,0,01677,Tom Lehman,49.24,290817,59058
176,0,01142,Bart Bryant,49.23,401509,81551
177,0,26420,Richard Johnson,49.16,615887,125275
178,0,22348,Nick O'Hern,49.15,686718,139722
179,0,25190,Jeff Quinney,49.11,619494,126149
180,0,12602,Dean Wilson,48.84,609803,124861
181,0,01329,Brad Faxon,48.75,424427,87057
182,0,01132,Mark Brooks,48.49,334360,68960
183,0,19846,Brian Gay,48.28,637438,132040
184,0,01928,Corey Pavin,46.59,417492,89608
