RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,25804,Bubba Watson,72.22,91,126,-0.30
2,0,24358,Robert Garrigus,67.09,106,158,-0.16
3,0,30925,Dustin Johnson,65.54,97,148,-0.18
4,0,31323,Gary Woodland,63.95,55,86,-0.16
5,0,20848,Ángel Cabrera,63.10,53,84,-0.13
6,0,23497,Tag Ridings,61.36,54,88,-0.24
7,0,27141,J.B. Holmes,59.09,78,132,-0.06
8,0,27095,Nick Watney,58.55,89,152,-0.25
9,0,29718,Anthony Kim,55.47,71,128,-0.23
10,0,27120,Troy Matteson,54.40,99,182,-0.29
11,0,25562,Andres Romero,53.33,48,90,-0.25
12,0,12716,Charley Hoffman,52.63,100,190,-0.25
13,0,27936,Martin Laird,52.27,69,132,-0.12
14,0,25818,Scott Piercy,50.62,82,162,-0.40
15,0,01706,Davis Love III,50.00,83,166,-0.27
16,0,21805,Harrison Frazar,49.44,88,178,-0.35
17,0,26300,Matt Jones,48.98,48,98,-0.25
18,0,01810,Phil Mickelson,48.18,53,110,-0.09
19,0,08793,Tiger Woods,48.08,50,104,-0.44
20,0,21209,Sergio Garcia,47.83,44,92,-0.25
21,0,26851,Marc Leishman,47.70,83,174,-0.28
22,0,27933,John Merrick,47.40,73,154,-0.25
23,0,27683,Leif Olson,45.74,43,94,-0.26
24,0,26596,Ryan Moore,45.68,74,162,-0.30
25,0,23349,Charles Warren,45.61,52,114,-0.17
26,0,20850,Daniel Chopra,45.51,81,178,-0.12
27,0,01226,Fred Couples,45.19,47,104,-0.34
28,0,24924,Bill Haas,44.25,77,174,-0.29
29,0,23320,Ryan Palmer,44.23,69,156,-0.29
30,0,27214,Kevin Streelman,44.09,82,186,-0.17
31,0,24781,Hunter Mahan,43.29,71,164,-0.45
32,0,27770,Camilo Villegas,42.62,52,122,-0.37
33,0,25900,Lucas Glover,42.53,74,174,-0.19
34,0,28118,Peter Tomasulo,42.45,45,106,-0.11
35,0,09011,David Duval,42.00,42,100,-0.26
36,0,24846,Ricky Barnes,41.82,46,110,-0.22
37,0,24140,Sean O'Hair,41.41,53,128,-0.25
38,0,23353,J.J. Henry,40.66,74,182,-0.32
39,0,24925,Jonathan Byrd,40.59,69,170,-0.32
40,0,21961,Charles Howell III,40.45,72,178,-0.33
41,0,06567,Vijay Singh,40.35,46,114,-0.26
42,0,28475,Jeff Overton,39.88,67,168,-0.42
43,0,22913,John Rollins,39.77,70,176,-0.27
43,0,24502,Adam Scott,39.77,35,88,-0.23
45,0,21949,Joe Ogilvie,39.76,66,166,-0.17
46,0,20157,Retief Goosen,39.68,50,126,-0.18
47,0,23638,Brendon de Jonge,39.53,68,172,-0.24
48,0,23548,Bill Lunde,39.51,64,162,-0.19
49,0,28158,Steve Marino,39.44,71,180,-0.20
50,0,20645,John Senden,38.78,76,196,-0.33
51,0,21959,Ted Purdy,38.71,72,186,-0.38
52,0,20229,Stewart Cink,38.10,48,126,+0.06
