RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,28135,Aaron Watkins,89.97,628,565
2,0,06527,Steve Stricker,89.69,621,557
3,0,21099,David Lynn,89.60,1000,896
4,0,20593,Greg Chalmers,89.49,1247,1116
5,0,31202,William McGirt,89.22,1290,1151
6,0,35139,Richard Lee,89.03,1294,1152
7,0,19846,Brian Gay,89.02,1293,1151
8,0,24781,Hunter Mahan,88.98,1243,1106
8,0,24138,Ian Poulter,88.98,717,638
10,0,22056,Cameron Percy,88.95,1050,934
11,0,08793,Tiger Woods,88.90,784,697
12,0,22371,Aaron Baddeley,88.86,1059,941
13,0,22806,Doug LaBelle II,88.80,1071,951
14,0,27436,Graham DeLaet,88.79,1472,1307
15,0,21209,Sergio Garcia,88.65,846,750
16,0,30711,Colt Knost,88.63,1055,935
17,0,27649,Brandt Snedeker,88.58,1033,915
18,0,06004,Stephen Ames,88.52,793,702
19,0,23353,J.J. Henry,88.48,1371,1213
20,0,29518,Brendan Steele,88.45,1429,1264
21,0,21731,Freddie Jacobson,88.44,839,742
22,0,26951,Johnson Wagner,88.38,955,844
23,0,27408,Martin Kaymer,88.35,764,675
24,0,23108,Matt Kuchar,88.31,1266,1118
25,0,10860,Justin Leonard,88.27,1381,1219
26,0,20098,Stuart Appleby,88.25,1438,1269
27,0,33141,Keegan Bradley,88.21,1323,1167
28,0,01320,Bob Estes,88.20,1127,994
29,0,27895,Jonas Blixt,88.14,1239,1092
29,0,23800,Bryce Molder,88.14,1298,1144
31,0,34360,Patrick Reed,88.13,1356,1195
32,0,26758,David Hearn,88.09,1327,1169
33,0,24024,Zach Johnson,88.07,1207,1063
33,0,27214,Kevin Streelman,88.07,1257,1107
35,0,28089,Jason Day,88.01,1126,991
35,0,27644,Brian Harman,88.01,1401,1233
37,0,08075,Jerry Kelly,87.99,1174,1033
38,0,26497,Casey Wittenberg,87.98,1140,1003
39,0,23983,Luke Donald,87.96,839,738
40,0,31560,Brian Stuard,87.93,1168,1027
41,0,08725,Tom Gillis,87.88,1114,979
42,0,21961,Charles Howell III,87.85,1465,1287
42,0,01810,Phil Mickelson,87.85,1037,911
44,0,27963,Chris Stroud,87.84,1439,1264
45,0,22405,Justin Rose,87.79,852,748
46,0,27933,John Merrick,87.74,1248,1095
47,0,28475,Jeff Overton,87.73,1377,1208
48,0,34099,Harris English,87.70,1488,1305
48,0,31323,Gary Woodland,87.70,1537,1348
50,0,32698,Bobby Gates,87.66,713,625
51,0,20104,Ken Duke,87.64,1384,1213
52,0,23497,Tag Ridings,87.62,1074,941
53,0,32448,James Hahn,87.60,1242,1088
54,0,22792,Peter Hanson,87.56,603,528
55,0,33418,Shawn Stefani,87.55,924,809
56,0,30926,Chris Kirk,87.54,1469,1286
57,0,26300,Matt Jones,87.53,1307,1144
58,0,34098,Russell Henley,87.50,1200,1050
58,0,30163,Henrik Norlander,87.50,1096,959
60,0,06522,Ernie Els,87.47,902,789
61,0,23320,Ryan Palmer,87.45,1267,1108
62,0,20848,Ángel Cabrera,87.44,1051,919
62,0,27120,Troy Matteson,87.44,1091,954
64,0,23638,Brendon de Jonge,87.42,1796,1570
64,0,29425,Andrew Svoboda,87.42,660,577
66,0,25274,Steven Bowditch,87.40,1087,950
67,0,28500,Martin Flores,87.39,1412,1234
68,0,36884,Ben Kohles,87.38,1125,983
68,0,26476,Chez Reavie,87.38,1244,1087
70,0,25834,Daniel Summerhays,87.31,1442,1259
71,0,27936,Martin Laird,87.26,989,863
72,0,24494,Erik Compton,87.25,1192,1040
73,0,24357,K.J. Choi,87.24,1176,1026
74,0,24227,Justin Bolli,87.22,861,751
74,0,26596,Ryan Moore,87.22,1072,935
76,0,28679,Fabián Gómez,87.21,1032,900
77,0,23409,James Driscoll,87.18,1147,1000
77,0,32102,Rickie Fowler,87.18,1069,932
77,0,30692,Scott Stallings,87.18,1240,1081
80,0,25632,Jimmy Walker,87.17,1395,1216
81,0,31557,Jim Herman,87.07,820,714
82,0,25572,Graeme McDowell,87.06,680,592
83,0,23135,Tim Clark,87.02,801,697
84,0,10213,Dicky Pride,87.01,1101,958
85,0,10423,Mike Weir,86.99,876,762
86,0,20443,Jin Park,86.98,822,715
87,0,25336,Alistair Presnell,86.94,865,752
88,0,34261,Scott Langley,86.89,1175,1021
88,0,21528,Henrik Stenson,86.89,824,716
90,0,34431,Robert Streb,86.88,1151,1000
91,0,28259,Sangmoon Bae,86.82,1305,1133
91,0,29420,Billy Horschel,86.82,1525,1324
91,0,01724,Jeff Maggert,86.82,1070,929
94,0,24663,Y.E. Yang,86.80,773,671
95,0,10809,Jim Furyk,86.78,1180,1024
96,0,25562,Andres Romero,86.77,975,846
97,0,06573,Brandt Jobe,86.76,997,865
98,0,23541,Ben Crane,86.75,1034,897
99,0,29221,Webb Simpson,86.74,1297,1125
100,0,27770,Camilo Villegas,86.73,1206,1046
101,0,24924,Bill Haas,86.66,1282,1111
102,0,28092,D.H. Lee,86.64,1093,947
102,0,02206,David Toms,86.64,599,519
102,0,33419,Cameron Tringale,86.64,1415,1226
105,0,01116,Michael Bradley,86.63,823,713
105,0,29479,Scott Brown,86.63,1047,907
107,0,30925,Dustin Johnson,86.62,949,822
107,0,24502,Adam Scott,86.62,822,712
109,0,33461,Morgan Hoffmann,86.61,978,847
110,0,12782,Tim Herron,86.58,827,716
110,0,24361,Pat Perez,86.58,1200,1039
112,0,12510,Chad Campbell,86.57,1363,1180
113,0,22378,Trevor Immelman,86.55,1190,1030
113,0,30944,Jason Kokrak,86.55,1353,1171
115,0,28780,Nicholas Thompson,86.51,1623,1404
116,0,24358,Robert Garrigus,86.50,941,814
117,0,23623,Bo Van Pelt,86.48,1028,889
118,0,29740,Brad Fritsch,86.46,1278,1105
119,0,23325,Vaughn Taylor,86.38,756,653
120,0,21753,Brian Davis,86.36,1547,1336
120,0,27330,Josh Teater,86.36,1158,1000
122,0,34174,John Huh,86.30,1416,1222
123,0,34046,Jordan Spieth,86.28,1232,1063
124,0,27503,Steve LeBrun,86.25,1011,872
125,0,26851,Marc Leishman,86.24,1199,1034
125,0,34409,David Lingmerth,86.24,1068,921
127,0,27129,Luke List,86.23,988,852
127,0,25804,Bubba Watson,86.23,1126,971
129,0,20766,Padraig Harrington,86.21,660,569
130,0,30750,Tommy Gainey,86.20,1406,1212
